,from date,to date,from CWB price,to CWB price,CWB cod,CWB pct cod,from ICVT price,to ICVT price,ICVT cod,ICVT pct cod,to ICVT / to CWB,to ICVT / to ICVT
313,2022-11-15,2022-11-16,66.75,66.25,-0.5,-0.00751883241402734,71.94,71.24,-0.7000000000000028,-0.009777979846017014,1.075320754716981,1.0
314,2022-11-16,2022-11-17,66.25,65.8,-0.45000000000000284,-0.006815626535060093,71.24,70.87,-0.36999999999999034,-0.00520724559929608,1.077051671732523,1.0
315,2022-11-17,2022-11-18,65.8,65.98,0.18000000000000682,0.002731827469163922,70.87,71.02,0.14999999999999147,0.0021143146927770865,1.076386783873901,1.0
316,2022-11-18,2022-11-21,65.98,65.71,-0.27000000000001023,-0.004100544890659025,71.02,70.5,-0.519999999999996,-0.007348817696718778,1.0728960584385938,1.0
317,2022-11-21,2022-11-22,65.71,65.98,0.27000000000001023,0.004100544890659065,70.5,70.89,0.39000000000000057,0.005516670048703211,1.0744164898454076,1.0
318,2022-11-22,2022-11-23,65.98,66.2,0.21999999999999886,0.0033287971425270528,70.89,71.24,0.3499999999999943,0.004925078554534581,1.076132930513595,1.0
319,2022-11-23,2022-11-25,66.2,66.2,0.0,0.0,71.24,71.17,-0.06999999999999318,-0.0009830771102810598,1.0750755287009064,1.0
320,2022-11-25,2022-11-28,66.2,65.74,-0.46000000000000796,-0.006972894706889332,71.17,70.76,-0.4099999999999966,-0.005777512019595142,1.0763614237906907,1.0
321,2022-11-28,2022-11-29,65.74,65.76,0.020000000000010232,0.00030418251185130603,70.76,70.73,-0.030000000000001137,-0.0004240582436860271,1.0755778588807785,1.0
322,2022-11-29,2022-11-30,65.76,66.64,0.8799999999999955,0.013293247110662704,70.73,71.74,1.009999999999991,0.014178661056237843,1.0765306122448979,1.0
323,2022-11-30,2022-12-01,66.64,67.01,0.37000000000000455,0.005536864126492145,71.74,72.05,0.3100000000000023,0.004311850341394527,1.0752126548276375,1.0
324,2022-12-01,2022-12-02,67.01,67.0,-0.010000000000005116,-0.00014924259411334186,72.05,72.07,0.01999999999999602,0.0002775464908184497,1.0756716417910446,1.0
325,2022-12-02,2022-12-05,67.0,66.33,-0.6700000000000017,-0.01005033585350145,72.07,71.29,-0.7799999999999869,-0.010881803806812357,1.074777627016433,1.0
326,2022-12-05,2022-12-06,66.33,65.76,-0.5699999999999932,-0.00863053278953999,71.29,70.84,-0.45000000000000284,-0.006332252214904317,1.077250608272506,1.0
327,2022-12-06,2022-12-07,65.76,65.73,-0.030000000000001137,-0.00045630847243965147,70.84,70.91,0.06999999999999318,0.0009876544012724102,1.0788072417465389,1.0
328,2022-12-07,2022-12-08,65.73,66.08,0.3499999999999943,0.005310686937237592,70.91,71.1,0.18999999999999773,0.0026758694932898183,1.0759685230024212,1.0
329,2022-12-08,2022-12-09,66.08,65.77,-0.3100000000000023,-0.004702321899462955,71.1,70.81,-0.28999999999999204,-0.004087103145512507,1.076630682682074,1.0
330,2022-12-09,2022-12-12,65.77,66.19,0.4200000000000017,0.006365586817571727,70.81,71.25,0.4399999999999977,0.006194585485077196,1.076446593140958,1.0
331,2022-12-12,2022-12-13,66.19,66.59,0.4000000000000057,0.006025021991699609,71.25,71.94,0.6899999999999977,0.009637619118717921,1.0803423937528156,1.0
332,2022-12-13,2022-12-14,66.59,66.53,-0.060000000000002274,-0.0009014423687348953,71.94,71.73,-0.20999999999999375,-0.0029233681291347346,1.0781602284683602,1.0
333,2022-12-14,2022-12-15,66.53,65.45,-1.0799999999999983,-0.01636648139788719,71.73,70.51,-1.2199999999999989,-0.01715452640739385,1.0773109243697478,1.0
334,2022-12-15,2022-12-16,65.45,65.29,-0.1599999999999966,-0.0024476071573668054,70.51,70.31,-0.20000000000000284,-0.00284050751987934,1.0768877316587533,1.0
335,2022-12-16,2022-12-19,65.29,64.55,-0.7400000000000091,-0.011398767905890722,70.31,69.88,-0.4300000000000068,-0.0061345509452143,1.082571649883811,1.0
336,2022-12-19,2022-12-20,64.55,64.64,0.09000000000000341,0.0013932969201884097,69.88,69.8,-0.0799999999999983,-0.0011454754975289787,1.0798267326732673,1.0
337,2022-12-20,2022-12-21,64.64,65.0,0.35999999999999943,0.005553855682797121,69.8,70.2,0.4000000000000057,0.005714301263438635,1.08,1.0
338,2022-12-21,2022-12-22,65.0,64.57,-0.4300000000000068,-0.006637363257261561,70.2,69.7,-0.5,-0.007147993265287284,1.0794486603685924,1.0
339,2022-12-22,2022-12-23,64.57,64.61,0.04000000000000625,0.0006192909316986521,69.7,69.6,-0.10000000000000853,-0.001435750426104376,1.0772326265284011,1.0
340,2022-12-23,2022-12-27,64.61,64.25,-0.35999999999999943,-0.005587473794744952,69.6,69.43,-0.1699999999999875,-0.0024455165751917675,1.0806225680933854,1.0
341,2022-12-27,2022-12-28,64.25,63.71,-0.5399999999999991,-0.00844018764693235,69.43,68.84,-0.5900000000000034,-0.008534079421843387,1.0805211112855124,1.0
342,2022-12-28,2022-12-29,63.71,64.35,0.6399999999999935,0.009995397913738673,68.84,69.34,0.5,0.00723696891353866,1.0775446775446778,1.0
343,2022-12-29,2022-12-30,64.35,64.34,-0.009999999999990905,-0.00015541223125527915,69.34,69.47,0.12999999999999545,0.0018730644479122126,1.0797326701896175,1.0
344,2022-12-30,2023-01-03,64.34,64.11,-0.23000000000000398,-0.003581163811714384,69.47,69.32,-0.15000000000000568,-0.0021615398573843056,1.0812665730775228,1.0
345,2023-01-03,2023-01-04,64.11,64.83,0.7199999999999989,0.011168101187738384,69.32,69.98,0.6600000000000108,0.00947602209213671,1.0794385315440382,1.0
346,2023-01-04,2023-01-05,64.83,64.52,-0.3100000000000023,-0.004793205929896174,69.98,69.42,-0.5600000000000023,-0.008034476505901821,1.0759454432734037,1.0
347,2023-01-05,2023-01-06,64.52,64.99,0.46999999999999886,0.007258158649249345,69.42,70.13,0.7099999999999937,0.010175652115178685,1.0790890906293276,1.0
348,2023-01-06,2023-01-09,64.99,65.46,0.46999999999999886,0.007205857166776922,70.13,70.49,0.35999999999999943,0.005120193236965071,1.076840818820654,1.0
349,2023-01-09,2023-01-10,65.46,65.94,0.480000000000004,0.007305968570550715,70.49,70.86,0.37000000000000455,0.005235243651541862,1.0746132848043677,1.0
350,2023-01-10,2023-01-11,65.94,66.26,0.3200000000000074,0.004841159228164997,70.86,70.54,-0.3199999999999932,-0.00452617462941988,1.064594023543616,1.0
351,2023-01-11,2023-01-12,66.26,66.71,0.44999999999998863,0.00676846984967405,70.54,71.33,0.789999999999992,0.011137071482040739,1.069254984260231,1.0
352,2023-01-12,2023-01-13,66.71,67.07,0.35999999999999943,0.005381983390221861,71.33,71.96,0.6299999999999955,0.008793412792385515,1.0729089011480544,1.0
353,2023-01-13,2023-01-17,67.07,67.28,0.21000000000000796,0.003126165553046863,71.96,72.23,0.27000000000001023,0.0037450629804232968,1.0735731272294888,1.0
354,2023-01-17,2023-01-18,67.28,67.08,-0.20000000000000284,-0.0029770787096845036,72.23,71.87,-0.35999999999999943,-0.00499654058240415,1.0714072748956471,1.0
355,2023-01-18,2023-01-19,67.08,66.68,-0.3999999999999915,-0.00598087907241474,71.87,71.62,-0.25,-0.0034845669100646583,1.0740851829634073,1.0
356,2023-01-19,2023-01-20,66.68,67.3,0.6199999999999903,0.0092551787680887,71.62,72.47,0.8499999999999943,0.011798318550903237,1.076820208023774,1.0
357,2023-01-20,2023-01-23,67.3,67.88,0.5799999999999983,0.008581203715343416,72.47,72.95,0.480000000000004,0.006601591847604739,1.074690630524455,1.0
358,2023-01-23,2023-01-24,67.88,67.82,-0.060000000000002274,-0.0008843036685330903,72.95,72.97,0.01999999999999602,0.00027412280873409886,1.0759363019758184,1.0
359,2023-01-24,2023-01-25,67.82,67.7,-0.11999999999999034,-0.0017709567792631169,72.97,72.9,-0.06999999999999318,-0.0009597587629161878,1.0768094534711965,1.0
360,2023-01-25,2023-01-26,67.7,67.9,0.20000000000000284,0.0029498546464211185,72.9,73.17,0.269999999999996,0.0036968618813259814,1.0776141384388807,1.0
361,2023-01-26,2023-01-27,67.9,68.32,0.4199999999999875,0.006166514915663738,73.17,73.56,0.39000000000000057,0.005315898840181663,1.076697892271663,1.0
362,2023-01-27,2023-01-30,68.32,67.83,-0.4899999999999949,-0.007197974522326165,73.56,73.19,-0.37000000000000455,-0.005042600122984691,1.0790210821170574,1.0
363,2023-01-30,2023-01-31,67.83,68.21,0.37999999999999545,0.005586606708639776,73.19,73.71,0.519999999999996,0.007079675588061548,1.0806333382202022,1.0
364,2023-01-31,2023-02-01,68.21,68.67,0.46000000000000796,0.006721240965957116,73.71,74.13,0.4200000000000017,0.005681833467431084,1.0795107033639142,1.0
365,2023-02-01,2023-02-02,68.67,69.54,0.8700000000000045,0.012589703947130475,74.13,75.11,0.980000000000004,0.013133397029292171,1.0800977854472245,1.0
366,2023-02-02,2023-02-03,69.54,69.09,-0.45000000000000284,-0.0064921240790118875,75.11,74.51,-0.5999999999999943,-0.008020361132284229,1.0784484006368504,1.0
367,2023-02-03,2023-02-06,69.09,68.56,-0.5300000000000011,-0.0077007282111791866,74.51,74.31,-0.20000000000000284,-0.0026878123962583364,1.0838681446907819,1.0
368,2023-02-06,2023-02-07,68.56,68.8,0.23999999999999488,0.003494470649773557,74.31,74.69,0.37999999999999545,0.005100682199597393,1.085610465116279,1.0
369,2023-02-07,2023-02-08,68.8,68.87,0.07000000000000739,0.0010169246173089334,74.69,74.56,-0.12999999999999545,-0.001742043991639502,1.082619427907652,1.0
370,2023-02-08,2023-02-09,68.87,68.46,-0.4100000000000108,-0.005971036454567752,74.56,74.16,-0.4000000000000057,-0.005379249119736084,1.0832602979842245,1.0
371,2023-02-09,2023-02-10,68.46,68.23,-0.22999999999998977,-0.003365282274706861,74.16,73.92,-0.23999999999999488,-0.0032414939241709557,1.0833944012897552,1.0
372,2023-02-10,2023-02-13,68.23,68.81,0.5799999999999983,0.008464732387056296,73.92,74.31,0.39000000000000057,0.005262104835949153,1.0799302426972823,1.0
373,2023-02-13,2023-02-14,68.81,68.91,0.09999999999999432,0.0014522221547279674,74.31,74.36,0.04999999999999716,0.0006726306838653413,1.079088666376433,1.0
374,2023-02-14,2023-02-15,68.91,69.22,0.3100000000000023,0.004488532838081664,74.36,74.87,0.5100000000000051,0.006835113389350748,1.0816238081479341,1.0
375,2023-02-15,2023-02-16,69.22,68.64,-0.5799999999999983,-0.008414383027491378,74.87,74.3,-0.5700000000000074,-0.007642324518880472,1.0824592074592074,1.0
376,2023-02-16,2023-02-17,68.64,68.31,-0.3299999999999983,-0.004819286435948883,74.3,73.59,-0.7099999999999937,-0.00960180478520578,1.0772946859903383,1.0
377,2023-02-17,2023-02-21,68.31,67.46,-0.8500000000000085,-0.012521339110253904,73.59,73.08,-0.5100000000000051,-0.006954415428701771,1.083308627334717,1.0
378,2023-02-21,2023-02-22,67.46,67.55,0.09000000000000341,0.001333234772703706,73.08,73.26,0.18000000000000682,0.002460025840862399,1.0845299777942266,1.0
379,2023-02-22,2023-02-23,67.55,67.68,0.13000000000000966,0.0019226508917600331,73.26,73.4,0.14000000000000057,0.0019091782698016926,1.08451536643026,1.0
380,2023-02-23,2023-02-24,67.68,67.15,-0.5300000000000011,-0.007861792328721222,73.4,72.65,-0.75,-0.010270545604177998,1.0819061801935965,1.0
381,2023-02-24,2023-02-27,67.15,67.22,0.06999999999999318,0.0010418993277130023,72.65,72.89,0.23999999999999488,0.003298065377829636,1.084349895864326,1.0
382,2023-02-27,2023-02-28,67.22,67.05,-0.1700000000000017,-0.002532212569272126,72.89,72.91,0.01999999999999602,0.0002743484242172767,1.0873974645786726,1.0
383,2023-02-28,2023-03-01,67.05,67.01,-0.03999999999999204,-0.0005967477426080692,72.91,72.93,0.020000000000010232,0.0002742731778028705,1.088345023130876,1.0
384,2023-03-01,2023-03-02,67.01,67.26,0.25,0.0037238443270441075,72.93,73.22,0.28999999999999204,0.003968530695948349,1.088611358905739,1.0
385,2023-03-02,2023-03-03,67.26,67.77,0.5099999999999909,0.007553912835897878,73.22,73.73,0.5100000000000051,0.006941164309469066,1.0879445182234029,1.0
386,2023-03-03,2023-03-06,67.77,67.62,-0.14999999999999147,-0.0022158218682815822,73.73,73.45,-0.28000000000000114,-0.003804869381672947,1.0862170955338657,1.0
387,2023-03-06,2023-03-07,67.62,67.41,-0.21000000000000796,-0.0031104224143926134,73.45,73.31,-0.14000000000000057,-0.001907877384391087,1.087524106215695,1.0
388,2023-03-07,2023-03-08,67.41,67.41,0.0,0.0,73.31,73.1,-0.21000000000000796,-0.0028686584797625032,1.0844088414181872,1.0
389,2023-03-08,2023-03-09,67.41,66.54,-0.8699999999999903,-0.012990104275016682,73.1,72.29,-0.8099999999999881,-0.011142559743526874,1.0864141869552149,1.0
390,2023-03-09,2023-03-10,66.54,65.68,-0.8599999999999994,-0.01300880544615793,72.29,71.18,-1.1099999999999994,-0.015473926930159136,1.08373934226553,1.0
391,2023-03-10,2023-03-13,65.68,65.04,-0.6400000000000006,-0.00979199990461765,71.18,70.43,-0.75,-0.010592571324727627,1.0828720787207873,1.0
392,2023-03-13,2023-03-14,65.04,65.02,-0.020000000000010232,-0.0003075503637960317,70.43,70.26,-0.1700000000000017,-0.002416661919638075,1.0805905875115351,1.0
393,2023-03-14,2023-03-15,65.02,64.87,-0.14999999999999147,-0.0023096476507951692,70.26,70.16,-0.10000000000000853,-0.0014242987737535099,1.0815477108062277,1.0
394,2023-03-15,2023-03-16,64.87,65.47,0.5999999999999943,0.009206755228035773,70.16,71.08,0.9200000000000017,0.01302765522252291,1.085688101420498,1.0
395,2023-03-16,2023-03-17,65.47,64.99,-0.480000000000004,-0.007358610546742509,71.08,70.62,-0.45999999999999375,-0.006492612786210136,1.0866287121095555,1.0
396,2023-03-17,2023-03-20,64.99,65.14,0.15000000000000568,0.002305387941830069,70.62,70.69,0.06999999999999318,0.0009907296826222561,1.0852011053116364,1.0
397,2023-03-20,2023-03-21,65.14,65.88,0.7399999999999949,0.011296105461352056,70.69,71.26,0.5700000000000074,0.008031039994827318,1.081663630843959,1.0
398,2023-03-21,2023-03-22,65.88,65.49,-0.39000000000000057,-0.005937446079477343,71.26,70.77,-0.4900000000000091,-0.006899978089996775,1.080622995877233,1.0
399,2023-03-22,2023-03-23,65.49,65.52,0.030000000000001137,0.0004579803148516746,70.77,71.02,0.25,0.003526345427248567,1.0839438339438339,1.0
400,2023-03-23,2023-03-24,65.52,65.39,-0.12999999999999545,-0.0019860979716292914,71.02,70.95,-0.06999999999999318,-0.0009861239088900468,1.0850282917877352,1.0
