date,RSP,SPY
5/30/2025,176.43,589.39
6/2/2025,176.57,592.71
6/3/2025,178.04,596.09
6/4/2025,177.64,595.93
6/5/2025,177.16,593.05
6/6/2025,178.69,599.14
6/9/2025,178.72,599.68
6/10/2025,179.61,603.08
6/11/2025,179.1,601.36
6/12/2025,179.52,603.75
6/13/2025,177.35,597
6/16/2025,179.06,602.68
6/17/2025,177.34,597.53
6/18/2025,177.36,597.44
6/20/2025,177.65,594.28
6/23/2025,178.49,600.15
6/24/2025,180.18,606.78
6/25/2025,178.88,607.12
6/26/2025,180.23,611.87
6/27/2025,180.89,614.91
6/30/2025,181.74,617.85
7/1/2025,183.87,617.65
7/2/2025,184.29,620.45
7/3/2025,185.18,625.34
7/7/2025,183.7,620.68
7/8/2025,184.16,620.34
7/9/2025,184.71,624.06
7/10/2025,185.78,625.82
7/11/2025,184.42,623.62
7/14/2025,184.61,624.81
7/15/2025,182.05,622.14
7/16/2025,182.76,624.22
7/17/2025,184.25,628.04
7/18/2025,184.18,627.58
7/21/2025,183.55,628.77
7/22/2025,185.89,628.86
7/23/2025,187.43,634.21
7/24/2025,186.83,634.42
7/25/2025,187.73,637.1
7/28/2025,186.62,636.94
7/29/2025,186.53,635.26
7/30/2025,185.32,634.46
7/31/2025,183.63,632.08
8/1/2025,181.56,621.72
8/4/2025,183.78,631.17
8/5/2025,183.27,627.97
8/6/2025,182.86,632.78
8/7/2025,182.75,632.25
8/8/2025,183.08,637.18
8/11/2025,182.58,635.92
8/12/2025,184.9,642.69
8/13/2025,187.54,644.89
8/14/2025,186.32,644.95
8/15/2025,185.86,643.44
8/18/2025,185.82,643.3
8/19/2025,186.69,639.81
8/20/2025,186.52,638.11
8/21/2025,185.87,635.55
8/22/2025,189.49,645.31
8/25/2025,188.04,642.47
8/26/2025,188.17,645.16
8/27/2025,188.85,646.63
8/28/2025,188.76,648.92
8/29/2025,188.62,645.05
9/2/2025,187.13,640.27
9/3/2025,186.84,643.74
9/4/2025,188.22,649.12
9/5/2025,188.44,647.24
9/8/2025,188.29,648.83
9/9/2025,187.71,650.33
9/10/2025,187.52,652.21
9/11/2025,190.33,657.63
9/12/2025,188.96,657.41
9/15/2025,188.63,660.91
9/16/2025,188.13,660
9/17/2025,188.31,659.18
9/18/2025,189.54,662.26
9/19/2025,189.21,663.7
9/22/2025,188.48,666.84
9/23/2025,188.71,663.21
9/24/2025,188.27,661.1
9/25/2025,186.72,658.05
9/26/2025,188.57,661.82
9/29/2025,189.2,663.68
9/30/2025,189.7,666.18
10/1/2025,190.13,668.45
10/2/2025,190.58,669.22
10/3/2025,191.25,669.21
10/6/2025,191.19,671.61
10/7/2025,190.35,669.12
10/8/2025,190.97,673.11
10/9/2025,189.39,671.16
10/10/2025,185.12,653.02
10/13/2025,186.92,663.04
10/14/2025,188.47,662.23
10/15/2025,188.85,665.17
10/16/2025,187.06,660.64
10/17/2025,188.01,664.39
10/20/2025,189.89,671.3
10/21/2025,190.76,671.29
10/22/2025,189.84,667.8
10/23/2025,190.74,671.76
10/24/2025,191.26,677.25
10/27/2025,192.11,685.24
10/28/2025,190.46,687.06
10/29/2025,188.33,687.39
10/30/2025,187.52,679.83
10/31/2025,187.93,682.06
11/3/2025,187.47,683.34
11/4/2025,186.23,675.24
11/5/2025,187.32,677.58
11/6/2025,186,670.31
11/7/2025,187.56,670.97
11/10/2025,188.64,681.44
11/11/2025,189.73,683
11/12/2025,190.18,683.38
11/13/2025,188.03,672.04
11/14/2025,187.34,671.93
11/17/2025,184.88,665.67
11/18/2025,184.99,660.08
11/19/2025,184.43,662.63
11/20/2025,182.18,652.53
11/21/2025,185.76,659.03
11/24/2025,186.53,668.73
11/25/2025,189.18,675.02
11/26/2025,190.5,679.68
11/28/2025,191.53,683.39
12/1/2025,190.22,680.27
12/2/2025,190.04,681.53
12/3/2025,191.49,683.89
12/4/2025,191.55,684.39
12/5/2025,192,685.69
12/8/2025,190.85,683.63
12/9/2025,190.49,683.04
12/10/2025,193.17,687.57
12/11/2025,194.73,689.17
12/12/2025,193.41,681.76
12/15/2025,193.65,680.73
12/16/2025,192.29,678.87
12/17/2025,191.77,671.4
12/18/2025,192.18,676.47
12/19/2025,192.88,680.59
12/22/2025,193.54,684.83
12/23/2025,193.09,687.96
12/24/2025,193.79,690.38
12/26/2025,193.84,690.31
12/29/2025,193.52,687.85
12/30/2025,193.21,687.01
12/31/2025,191.56,681.92
1/2/2026,192.86,683.17
1/5/2026,194.65,687.72
1/6/2026,197,691.81
1/7/2026,194.79,689.58
1/8/2026,196.46,689.51
1/9/2026,197.6,694.07
1/12/2026,197.78,695.16
1/13/2026,197.78,693.77
1/14/2026,198.68,690.36
1/15/2026,199.56,692.24
1/16/2026,199.05,691.66
1/20/2026,196.08,677.58
1/21/2026,199.4,685.4
1/22/2026,199.66,688.98
1/23/2026,198.77,689.23
1/26/2026,199.24,692.73
1/27/2026,198.93,695.49
1/28/2026,198.26,695.42
1/29/2026,198.52,694.04
1/30/2026,198.08,691.97
2/2/2026,199.1,695.41
2/3/2026,198.57,689.53
2/4/2026,200.3,686.19
2/5/2026,198.56,677.62
2/6/2026,202.26,690.62
2/9/2026,202.38,693.95
2/10/2026,203.1,692.12
2/11/2026,203.46,691.96
2/12/2026,200.79,681.27
2/13/2026,202.87,681.75
2/17/2026,202.52,682.85
2/18/2026,203.57,686.29
2/19/2026,203.14,684.48
2/20/2026,204.09,689.43
2/23/2026,201.85,682.39
2/24/2026,203.46,687.35
2/25/2026,203.58,693.15
2/26/2026,204.73,689.3
2/27/2026,204.97,685.99
3/2/2026,204.59,686.38
3/3/2026,202.08,680.33
3/4/2026,202.89,685.13
3/5/2026,200.54,681.31
3/6/2026,198.15,672.38
3/9/2026,198.71,678.27
3/10/2026,197.22,677.18
3/11/2026,196.57,676.33
3/12/2026,193.53,666.06
3/13/2026,193.52,662.29
3/16/2026,194.96,669.03
3/17/2026,196.05,670.79
3/18/2026,193.47,661.43
3/19/2026,193.32,659.8
3/20/2026,190.48,648.57
3/23/2026,191.69,655.38
3/24/2026,191.92,653.18
3/25/2026,192.85,656.82
3/26/2026,191.08,645.09
3/27/2026,188.46,634.09
3/30/2026,188.07,631.97
3/31/2026,191.92,650.34
4/1/2026,192.54,655.24
4/2/2026,193.09,655.83
4/6/2026,193.92,658.93
4/7/2026,193.49,659.22
4/8/2026,197.96,676.01
4/9/2026,198.08,679.91
4/10/2026,196.65,679.46
4/13/2026,198.83,686.1
4/14/2026,199.66,694.46
4/15/2026,199.73,699.94
4/16/2026,200.64,701.66
4/17/2026,203.16,710.14
4/20/2026,203.8,708.72
4/21/2026,202.55,704.08
4/22/2026,202.46,711.21
4/23/2026,202.45,708.45
4/24/2026,202.03,713.94
4/27/2026,201.79,715.17
4/28/2026,200.76,711.69
4/29/2026,200.41,711.58
4/30/2026,203.44,718.66
5/1/2026,202.82,720.65
5/4/2026,201.64,718.01
5/5/2026,203.24,723.77
5/6/2026,204.85,733.83
5/7/2026,203.54,731.58
5/8/2026,204.1,737.62
5/11/2026,203.99,739.3
5/12/2026,203.81,738.18
5/13/2026,202.92,742.31
5/14/2026,203.66,748.17
5/15/2026,201.56,739.17
5/18/2026,202.8,738.65
5/19/2026,201.62,733.73
5/20/2026,203.83,741.25
5/21/2026,204.71,742.72
5/22/2026,206.58,745.64
5/26/2026,207.64,750.59
5/27/2026,207.49,750.46
5/28/2026,208.25,754.6
5/29/2026,208.83,756.48
6/1/2026,209.21,758.54
6/2/2026,210.04,759.57
6/3/2026,209.25,754.24
6/4/2026,210.83,757.09
6/5/2026,207.83,737.55
6/8/2026,207.61,739.22
6/9/2026,209.19,737.05
6/10/2026,206.53,725.43
6/11/2026,209.75,737.76
6/12/2026,211.65,741.75
6/15/2026,212.88,754.83
6/16/2026,212.17,750.33
6/17/2026,208.99,740.96
6/18/2026,209.96,746.74
6/22/2026,209.61,744.39
6/23/2026,208.89,733.58
6/24/2026,210.38,733.24
6/25/2026,211.75,734.3
6/26/2026,210.31,728.99
6/29/2026,213.05,741
6/30/2026,212.77,746.77
7/1/2026,213.41,745.76
7/2/2026,214.91,744.78
7/6/2026,215,751.28
7/7/2026,214.73,747.71
7/8/2026,212.2,745.4
7/9/2026,213.5,751.71
7/10/2026,214.3,754.95
7/13/2026,214.23,749.17
7/14/2026,213.45,751.83
7/15/2026,212.97,754.81
7/16/2026,215.06,750.72
7/17/2026,213.37,743.29
7/20/2026,212.42,742.09
7/21/2026,212.76,748.28
7/22/2026,212.7,747.41
7/23/2026,211.92,738.18
7/24/2026,213.57,738.93
7/27/2026,215.18,739.09
7/28/2026,217.69,740.86
7/29/2026,215.73,729.46
7/30/2026,215.38,741.69
7/31/2026,215.01,747.03
8/3/2026,217.11,757.67
8/4/2026,220.23,771.33
8/5/2026,219.73,769.79
8/6/2026,218.58,768.56
8/7/2026,220.09,773.26
