date,RSP,SPY
2025-06-25,178.88,607.12
2025-06-26,180.23,611.87
2025-06-27,180.89,614.91
2025-06-30,181.74,617.85
2025-07-01,183.87,617.65
2025-07-02,184.29,620.45
2025-07-03,185.18,625.34
2025-07-07,183.7,620.68
2025-07-08,184.16,620.34
2025-07-09,184.71,624.06
2025-07-10,185.78,625.82
2025-07-11,184.42,623.62
2025-07-14,184.61,624.81
2025-07-15,182.05,622.14
2025-07-16,182.76,624.22
2025-07-17,184.25,628.04
2025-07-18,184.18,627.58
2025-07-21,183.55,628.77
2025-07-22,185.89,628.86
2025-07-23,187.43,634.21
2025-07-24,186.83,634.42
2025-07-25,187.73,637.1
2025-07-28,186.62,636.94
2025-07-29,186.53,635.26
2025-07-30,185.32,634.46
2025-07-31,183.63,632.08
2025-08-01,181.56,621.72
2025-08-04,183.78,631.17
2025-08-05,183.27,627.97
2025-08-06,182.86,632.78
2025-08-07,182.75,632.25
2025-08-08,183.08,637.18
2025-08-11,182.58,635.92
2025-08-12,184.9,642.69
2025-08-13,187.54,644.89
2025-08-14,186.32,644.95
2025-08-15,185.86,643.44
2025-08-18,185.82,643.3
2025-08-19,186.69,639.81
2025-08-20,186.52,638.11
2025-08-21,185.87,635.55
2025-08-22,189.49,645.31
2025-08-25,188.04,642.47
2025-08-26,188.17,645.16
2025-08-27,188.85,646.63
2025-08-28,188.76,648.92
2025-08-29,188.62,645.05
2025-09-02,187.13,640.27
2025-09-03,186.84,643.74
2025-09-04,188.22,649.12
2025-09-05,188.44,647.24
2025-09-08,188.29,648.83
2025-09-09,187.71,650.33
2025-09-10,187.52,652.21
2025-09-11,190.33,657.63
2025-09-12,188.96,657.41
2025-09-15,188.63,660.91
2025-09-16,188.13,660.0
2025-09-17,188.31,659.18
2025-09-18,189.54,662.26
2025-09-19,189.21,663.7
2025-09-22,188.48,666.84
2025-09-23,188.71,663.21
2025-09-24,188.27,661.1
2025-09-25,186.72,658.05
2025-09-26,188.57,661.82
2025-09-29,189.2,663.68
2025-09-30,189.7,666.18
2025-10-01,190.13,668.45
2025-10-02,190.58,669.22
2025-10-03,191.25,669.21
2025-10-06,191.19,671.61
2025-10-07,190.35,669.12
2025-10-08,190.97,673.11
2025-10-09,189.39,671.16
2025-10-10,185.12,653.02
2025-10-13,186.92,663.04
2025-10-14,188.47,662.23
2025-10-15,188.85,665.17
2025-10-16,187.06,660.64
2025-10-17,188.01,664.39
2025-10-20,189.89,671.3
2025-10-21,190.76,671.29
2025-10-22,189.84,667.8
2025-10-23,190.74,671.76
2025-10-24,191.26,677.25
2025-10-27,192.11,685.24
2025-10-28,190.46,687.06
2025-10-29,188.33,687.39
2025-10-30,187.52,679.83
2025-10-31,187.93,682.06
2025-11-03,187.47,683.34
2025-11-04,186.23,675.24
2025-11-05,187.32,677.58
2025-11-06,186.0,670.31
2025-11-07,187.56,670.97
2025-11-10,188.64,681.44
2025-11-11,189.73,683.0
2025-11-12,190.18,683.38
2025-11-13,188.03,672.04
2025-11-14,187.34,671.93
2025-11-17,184.88,665.67
2025-11-18,184.99,660.08
2025-11-19,184.43,662.63
2025-11-20,182.18,652.53
2025-11-21,185.76,659.03
2025-11-24,186.53,668.73
2025-11-25,189.18,675.02
2025-11-26,190.5,679.68
2025-11-28,191.53,683.39
2025-12-01,190.22,680.27
2025-12-02,190.04,681.53
2025-12-03,191.49,683.89
2025-12-04,191.55,684.39
2025-12-05,192.0,685.69
2025-12-08,190.85,683.63
2025-12-09,190.49,683.04
2025-12-10,193.17,687.57
2025-12-11,194.73,689.17
2025-12-12,193.41,681.76
2025-12-15,193.65,680.73
2025-12-16,192.29,678.87
2025-12-17,191.77,671.4
2025-12-18,192.18,676.47
2025-12-19,192.88,680.59
2025-12-22,193.54,684.83
2025-12-23,193.09,687.96
2025-12-24,193.79,690.38
2025-12-26,193.84,690.31
2025-12-29,193.52,687.85
2025-12-30,193.21,687.01
2025-12-31,191.56,681.92
2026-01-02,192.86,683.17
2026-01-05,194.65,687.72
2026-01-06,197.0,691.81
2026-01-07,194.79,689.58
2026-01-08,196.46,689.51
2026-01-09,197.6,694.07
2026-01-12,197.78,695.16
2026-01-13,197.78,693.77
2026-01-14,198.68,690.36
2026-01-15,199.56,692.24
2026-01-16,199.05,691.66
2026-01-20,196.08,677.58
2026-01-21,199.4,685.4
2026-01-22,199.66,688.98
2026-01-23,198.77,689.23
2026-01-26,199.24,692.73
2026-01-27,198.93,695.49
2026-01-28,198.26,695.42
2026-01-29,198.52,694.04
2026-01-30,198.08,691.97
2026-02-02,199.1,695.41
2026-02-03,198.57,689.53
2026-02-04,200.3,686.19
2026-02-05,198.56,677.62
2026-02-06,202.26,690.62
2026-02-09,202.38,693.95
2026-02-10,203.1,692.12
2026-02-11,203.46,691.96
2026-02-12,200.79,681.27
2026-02-13,202.87,681.75
2026-02-17,202.52,682.85
2026-02-18,203.57,686.29
2026-02-19,203.14,684.48
2026-02-20,204.09,689.43
2026-02-23,201.85,682.39
2026-02-24,203.46,687.35
2026-02-25,203.58,693.15
2026-02-26,204.73,689.3
2026-02-27,204.97,685.99
2026-03-02,204.59,686.38
2026-03-03,202.08,680.33
2026-03-04,202.89,685.13
2026-03-05,200.54,681.31
2026-03-06,198.15,672.38
2026-03-09,198.71,678.27
2026-03-10,197.22,677.18
2026-03-11,196.57,676.33
2026-03-12,193.53,666.06
2026-03-13,193.52,662.29
2026-03-16,194.96,669.03
2026-03-17,196.05,670.79
2026-03-18,193.47,661.43
2026-03-19,193.32,659.8
2026-03-20,190.48,648.57
2026-03-23,191.69,655.38
2026-03-24,191.92,653.18
2026-03-25,192.85,656.82
2026-03-26,191.08,645.09
2026-03-27,188.46,634.09
2026-03-30,188.07,631.97
2026-03-31,191.92,650.34
2026-04-01,192.54,655.24
2026-04-02,193.09,655.83
2026-04-06,193.92,658.93
2026-04-07,193.49,659.22
2026-04-08,197.96,676.01
2026-04-09,198.08,679.91
2026-04-10,196.65,679.46
2026-04-13,198.83,686.1
2026-04-14,199.66,694.46
2026-04-15,199.73,699.94
2026-04-16,200.64,701.66
2026-04-17,203.16,710.14
2026-04-20,203.8,708.72
2026-04-21,202.55,704.08
2026-04-22,202.46,711.21
2026-04-23,202.45,708.45
2026-04-24,202.03,713.94
2026-04-27,201.79,715.17
2026-04-28,200.76,711.69
2026-04-29,200.41,711.58
2026-04-30,203.44,718.66
2026-05-01,202.82,720.65
2026-05-04,201.64,718.01
2026-05-05,203.24,723.77
2026-05-06,204.85,733.83
2026-05-07,203.54,731.58
2026-05-08,204.1,737.62
2026-05-11,203.99,739.3
2026-05-12,203.81,738.18
2026-05-13,202.92,742.31
2026-05-14,203.66,748.17
2026-05-15,201.56,739.17
2026-05-18,202.8,738.65
2026-05-19,201.62,733.73
2026-05-20,203.83,741.25
2026-05-21,204.71,742.72
2026-05-22,206.58,745.64
2026-05-26,207.64,750.59
2026-05-27,207.49,750.46
2026-05-28,208.25,754.6
2026-05-29,208.83,756.48
2026-06-01,209.21,758.54
2026-06-02,210.04,759.57
2026-06-03,209.25,754.24
2026-06-04,210.83,757.09
2026-06-05,207.83,737.55
2026-06-08,207.61,739.22
2026-06-09,209.19,737.05
2026-06-10,206.53,725.43
2026-06-11,209.75,737.76
2026-06-12,211.65,741.75
2026-06-15,212.88,754.83
2026-06-16,212.17,750.33
2026-06-17,208.99,740.96
2026-06-18,209.96,746.74
2026-06-22,209.61,744.39
2026-06-23,208.89,733.58
2026-06-24,210.38,733.24
2026-06-25,211.75,734.3
2026-06-26,210.31,728.99
2026-06-29,213.05,741.0
2026-06-30,212.77,746.77
2026-07-01,213.41,745.76
2026-07-02,214.91,744.78
2026-07-06,215.0,751.28
2026-07-07,214.73,747.71
2026-07-08,212.2,745.4
2026-07-09,213.5,751.71
2026-07-10,214.3,754.95
2026-07-13,214.23,749.17
2026-07-14,213.45,751.83
2026-07-15,212.97,754.81
2026-07-16,215.06,750.72
2026-07-17,213.37,743.29
2026-07-20,212.42,742.09
2026-07-21,212.76,748.28
2026-07-22,212.7,747.41
2026-07-23,211.92,738.18
2026-07-24,213.57,738.93
2026-07-27,215.18,739.09
2026-07-28,217.69,740.86
2026-07-29,215.73,729.46
2026-07-30,215.38,741.69
2026-07-31,215.01,747.03
2026-08-03,217.11,757.67
2026-08-04,220.23,771.33
2026-08-05,219.73,769.79
2026-08-06,218.58,768.56
2026-08-07,220.09,773.26
