date,open,high,low,close,volume,average,barCount
2024-10-23,92.73,93.36,92.73,93.18,29472.0,93.218,9827
2024-10-24,93.21,93.55,93.07,93.31,15285.0,93.385,5633
2024-10-25,93.32,93.55,93.04,93.12,13499.0,93.251,5005
2024-10-28,93.26,93.26,92.66,92.8,22713.0,92.841,7121
2024-10-29,92.69,93.13,92.49,93.09,30957.0,92.85,12158
2024-10-30,93.38,93.44,92.89,92.94,32315.0,93.039,11913
2024-10-31,92.68,93.07,92.5,92.84,27272.0,92.82,9130
2024-11-01,92.96,92.96,92.09,92.12,20051.0,92.38,8391
2024-11-04,92.66,92.82,92.36,92.56,28725.0,92.575,10998
2024-11-05,92.6,92.9,92.24,92.87,13596.0,92.562,5774
2024-11-06,92.58,92.58,91.87,92.13,20448.0,92.2,8350
2024-11-07,92.58,93.14,92.5,93.08,32221.0,92.915,10780
2024-11-08,93.32,93.47,92.95,93.09,44780.0,93.19,13937
2024-11-11,93.07,93.07,92.75,92.93,10795.0,92.856,3379
2024-11-12,92.77,92.77,92.23,92.31,11456.0,92.393,4477
2024-11-13,92.47,92.83,92.26,92.39,29625.0,92.466,10916
2024-11-14,92.5,92.76,92.28,92.34,18883.0,92.53,7973
2024-11-15,92.3,92.53,91.87,92.18,24673.0,92.22,7254
2024-11-18,92.01,92.34,91.97,92.23,17398.0,92.189,5349
2024-11-19,92.59,92.59,92.3,92.37,16984.0,92.446,5944
2024-11-20,92.05,92.49,92.03,92.33,19861.0,92.339,6862
2024-11-21,92.27,92.59,92.27,92.41,21243.0,92.397,6722
2024-11-22,92.62,92.63,92.38,92.6,97787.0,92.548,6108
2024-11-25,93.03,93.47,93.02,93.45,66358.0,93.391,10855
2024-11-26,93.45,93.45,93.0,93.32,31039.0,93.172,8152
2024-11-27,93.58,93.67,93.39,93.55,14663.0,93.558,6264
2024-11-29,93.9,93.99,93.75,93.93,8186.0,93.851,2634
2024-12-02,93.48,93.6,93.14,93.5,25137.0,93.463,10554
2024-12-03,93.59,93.77,93.32,93.35,45068.0,93.409,6342
2024-12-04,93.23,93.71,93.05,93.64,58707.0,93.594,10743
2024-12-05,93.64,93.79,93.48,93.66,20185.0,93.653,7508
2024-12-06,93.94,94.13,93.84,93.95,48621.0,93.917,16516
2024-12-09,93.84,93.93,93.62,93.64,18414.0,93.764,6169
2024-12-10,93.63,93.69,93.44,93.65,13641.0,93.589,4860
2024-12-11,93.94,93.94,93.37,93.39,15374.0,93.555,5819
2024-12-12,93.31,93.33,92.91,92.96,14630.0,93.104,5097
2024-12-13,92.92,92.94,92.38,92.5,22313.0,92.549,8087
2024-12-16,92.52,92.74,92.44,92.62,37843.0,92.544,9564
2024-12-17,92.59,92.7,92.3,92.61,16808.0,92.628,5288
