,from date,to date,from PFFD price,to PFFD price,PFFD cod,PFFD pct cod,from PFF price,to PFF price,PFF cod,PFF pct cod,to PFF / to PFFD,to PFF / to PFF,PFF / PFFD moving avg,yday PFF / PFFD moving avg,to PFFD unit price,PFF / PFF moving avg,yday PFF / PFF moving avg,to PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff
78,2021-12-10,2021-12-13,25.42,25.41,-0.0100000000000015,-0.0003934684292353,38.69,38.72,0.0300000000000011,0.0007750936959547,1.5238095238095235,1.0,1.5194385086097006,1.5190180129260473,38.59824770845086,1.0,1.0,38.72,-0.003149383122150372,0.0,-0.003149383122150372
79,2021-12-13,2021-12-14,25.41,25.27,-0.1400000000000005,-0.0055248759319699,38.72,38.51,-0.2100000000000008,-0.0054383145815587,1.5239414325286902,1.0,1.5196676490667964,1.5194385086097006,38.39621111256714,1.0,1.0,38.51,-0.0029591620448008583,0.0,-0.0029591620448008583
80,2021-12-14,2021-12-15,25.27,25.38,0.1099999999999994,0.0043435408861386,38.51,38.72,0.2100000000000008,0.0054383145815588,1.5256107171000788,1.0,1.5200780245776468,1.5196676490667964,38.56916493331529,1.0,1.0,38.72,-0.00390314110150704,0.0,-0.00390314110150704
81,2021-12-15,2021-12-16,25.38,25.53,0.1500000000000021,0.0058927689671509,38.72,38.84,0.1200000000000045,0.003094381014748,1.5213474343909128,1.0,1.5202354158666642,1.5200780245776468,38.807591967467324,1.0,1.0,38.84,-0.0008347466700084926,0.0,-0.0008347466700084926
82,2021-12-16,2021-12-17,25.53,25.48,-0.0500000000000007,-0.0019604005494299,38.84,38.75,-0.0900000000000034,-0.0023198876237682,1.5208006279434851,1.0,1.5203067584184373,1.5202354158666642,38.735598396282604,1.0,1.0,38.75,-0.000371723370053196,0.0,-0.000371723370053196
83,2021-12-17,2021-12-20,25.48,25.33,-0.1500000000000021,-0.0059043666903788,38.75,38.53,-0.2199999999999988,-0.0056935971612897,1.5211212001579155,1.0,1.5203158516944348,1.5203067584184373,38.50937019073901,1.0,1.0,38.53,-0.0005355653791825699,0.0,-0.0005355653791825699
84,2021-12-20,2021-12-21,25.33,25.48,0.1500000000000021,0.0059043666903787,38.53,38.83,0.2999999999999971,0.0077559851055096,1.5239403453689166,1.0,1.520667743176717,1.5203158516944348,38.7376479011742,1.0,1.0,38.83,-0.0023812026008779726,0.0,-0.0023812026008779726
85,2021-12-21,2021-12-22,25.48,25.61,0.129999999999999,0.0050890695074712,38.83,39.03,0.2000000000000028,0.0051374374489477,1.5240140570089808,1.0,1.5209425201012403,1.520667743176717,38.94430090275572,1.0,1.0,39.03,-0.00219813786744864,0.0,-0.00219813786744864
86,2021-12-22,2021-12-23,25.61,25.62,0.0100000000000015,0.0003903962571543,39.03,39.0,-0.0300000000000011,-0.0007689350628771,1.5222482435597189,1.0,1.5210722278767104,1.5209425201012403,38.96654736499378,1.0,1.0,39.0,-0.0008581279584549287,0.0,-0.0008581279584549287
87,2021-12-23,2021-12-27,25.62,25.63,0.009999999999998,0.0003902439073914,39.0,39.03,0.0300000000000011,0.0007689350628772,1.5228248146703085,1.0,1.5212934052940408,1.5210722278767104,38.98508120048009,1.0,1.0,39.03,-0.0011515415684357079,0.0,-0.0011515415684357079
