,from date,to date,from VWOB price,to VWOB price,VWOB cod,VWOB pct cod,from EMB price,to EMB price,EMB cod,EMB pct cod,to EMB / to VWOB,to EMB / to EMB,EMB / VWOB moving avg,yday EMB / VWOB moving avg,to VWOB unit price,EMB / EMB moving avg,yday EMB / EMB moving avg,to EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff
756,2024-08-23,2024-08-26,65.61,65.51,-0.0999999999999943,-0.001525320613001,92.52,92.33,-0.1899999999999977,-0.0020557215787018,1.4094031445580826,1.0,1.4092638641899498,1.409278184854802,92.32181388983808,1.0,1.0,92.33,-8.866536423156822e-05,0.0,-8.866536423156822e-05
757,2024-08-26,2024-08-27,65.51,65.46,-0.0500000000000113,-0.0007635336707507,92.33,92.21,-0.1200000000000045,-0.0013005312334867,1.4086465016804155,1.0,1.4091839712288579,1.4092638641899498,92.2504125498741,1.0,1.0,92.21,0.00043817044494313555,0.0,0.00043817044494313555
758,2024-08-27,2024-08-28,65.46,65.33,-0.1299999999999954,-0.0019879202203753,92.21,92.06,-0.1499999999999914,-0.0016280461619543,1.4091535282412369,1.0,1.4091538047481513,1.4091839712288579,92.06198884038128,1.0,1.0,92.06,2.1603507477482e-05,0.0,2.1603507477482e-05
759,2024-08-28,2024-08-29,65.33,65.27,-0.0600000000000022,-0.0009188362055329,92.06,92.02,-0.0400000000000062,-0.0004345936617728,1.4098360655737705,1.0,1.4091380097188342,1.4091538047481513,91.97546883591183,1.0,1.0,92.02,-0.0004840463217858811,0.0,-0.0004840463217858811
760,2024-08-29,2024-08-30,65.27,65.35,0.0799999999999983,0.0012249274231049,92.02,92.1,0.0799999999999983,0.0008689985339385,1.4093343534812548,1.0,1.40913498093155,1.4091380097188342,92.0871689351258,1.0,1.0,92.1,-0.00013932637076869634,0.0,-0.00013932637076869634
761,2024-08-30,2024-09-03,65.35,64.8,-0.5499999999999972,-0.0084518367120019,92.1,91.37,-0.7299999999999898,-0.0079577462507318,1.410030864197531,1.0,1.4092251565798,1.40913498093155,91.31194676436444,1.0,1.0,91.37,-0.0006355662244462599,0.0,-0.0006355662244462599
762,2024-09-03,2024-09-04,64.8,65.07,0.269999999999996,0.0041580101486636,91.37,91.78,0.4099999999999966,0.0044772119561582,1.4104810204395268,1.0,1.409274593915242,1.4092251565798,91.69828093864757,1.0,1.0,91.78,-0.0008907764596215689,0.0,-0.0008907764596215689
763,2024-09-04,2024-09-05,65.07,65.26,0.1900000000000119,0.0029156776582821,91.78,92.13,0.3499999999999943,0.0038062141541532,1.4117376647257125,1.0,1.409425874069282,1.409274593915242,91.9692599989087,1.0,1.0,92.13,-0.0017462323524601857,0.0,-0.0017462323524601857
764,2024-09-05,2024-09-06,65.26,65.17,-0.0900000000000034,-0.0013800508208856,92.13,91.92,-0.2099999999999937,-0.0022819895803404,1.4104649378548413,1.0,1.4095376047673753,1.409425874069282,91.8522842130951,1.0,1.0,91.92,-0.0007369532381834589,0.0,-0.0007369532381834589
765,2024-09-06,2024-09-09,65.17,65.37,0.2000000000000028,0.0030641972803492,91.92,92.17,0.25,0.0027160644650726,1.4099739941869358,1.0,1.4095984051468173,1.4095376047673753,92.14147322364333,1.0,1.0,92.17,-0.00030954965619357555,0.0,-0.00030954965619357555
766,2024-09-09,2024-09-10,65.37,65.42,0.0499999999999971,0.0007645844855995,92.17,92.24,0.0699999999999931,0.0007591779552305,1.409966371140324,1.0,1.4096358081012175,1.4095984051468173,92.2159276647048,1.0,1.0,92.24,-0.00026100907394661536,0.0,-0.00026100907394661536
767,2024-09-10,2024-09-11,65.42,65.61,0.1899999999999977,0.0029001012465482,92.24,92.48,0.2400000000000091,0.0025985289632639,1.4095412284712696,1.0,1.4096435386697626,1.4096358081012175,92.48620536952087,1.0,1.0,92.48,6.70973328429881e-05,0.0,6.70973328429881e-05
