SCHZ_price,SPAB_price,IUSB_price,BND_price,AGG_price,SCHZ_price_chg,SPAB_price_chg,IUSB_price_chg,BND_price_chg,AGG_price_chg,AGG/SCHZ,AGG/SPAB,AGG/IUSB,AGG/BND,AGG/AGG,AGG/SCHZ_moving_avg,AGG/SPAB_moving_avg,AGG/IUSB_moving_avg,AGG/BND_moving_avg,AGG/AGG_moving_avg,AGG/SCHZ_prev_moving_avg,AGG/SPAB_prev_moving_avg,AGG/IUSB_prev_moving_avg,AGG/BND_prev_moving_avg,AGG/AGG_prev_moving_avg,SCHZ_scaled_price,SPAB_scaled_price,IUSB_scaled_price,BND_scaled_price,AGG_scaled_price,SCHZ_scaled_comm,SPAB_scaled_comm,IUSB_scaled_comm,BND_scaled_comm,AGG_scaled_comm,SCHZ_scaled_price_minus_comm,SPAB_scaled_price_minus_comm,IUSB_scaled_price_minus_comm,BND_scaled_price_minus_comm,AGG_scaled_price_minus_comm,SCHZ_scaled_price_plus_comm,SPAB_scaled_price_plus_comm,IUSB_scaled_price_plus_comm,BND_scaled_price_plus_comm,AGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SCHZ_shs_per_unit,SPAB_shs_per_unit,IUSB_shs_per_unit,BND_shs_per_unit,AGG_shs_per_unit,SCHZ_current_shs,SPAB_current_shs,IUSB_current_shs,BND_current_shs,AGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SCHZ_tgt_shs,SPAB_tgt_shs,IUSB_tgt_shs,BND_tgt_shs,AGG_tgt_shs,SCHZ_tgt_inv_amt,SPAB_tgt_inv_amt,IUSB_tgt_inv_amt,BND_tgt_inv_amt,AGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,SCHZ_shs_to_trade,SPAB_shs_to_trade,IUSB_shs_to_trade,BND_shs_to_trade,AGG_shs_to_trade,SCHZ_shs_to_buy,SPAB_shs_to_buy,IUSB_shs_to_buy,BND_shs_to_buy,AGG_shs_to_buy,SCHZ_shs_to_sell,SPAB_shs_to_sell,IUSB_shs_to_sell,BND_shs_to_sell,AGG_shs_to_sell,SCHZ_daily_comm,SPAB_daily_comm,IUSB_daily_comm,BND_daily_comm,AGG_daily_comm,daily_comm,SCHZ_daily_profit,SPAB_daily_profit,IUSB_daily_profit,BND_daily_profit,AGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
22.83,25.15,45.45,72.34,97.4,-0.0500000000000007,-0.0400000000000027,-0.0700000000000002,-0.0999999999999943,-0.1999999999999886,4.266316250547526,3.872763419483102,2.143014301430143,1.3464196848216754,1.0,4.2663585494252985,3.875058547687064,2.14375358998328,1.3470689810715544,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-31,False,,,,,,0,0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.76,25.07,45.32,72.17,97.17,-0.0699999999999967,-0.0799999999999983,-0.1300000000000025,-0.1700000000000017,-0.2300000000000039,4.269332161687171,3.875947347427204,2.1440864960282435,1.3464043231259526,1.0,4.26646100075052,3.875113412059622,2.143756587351064,1.3470344571666897,1.0,4.2663585494252985,3.875058547687064,2.14375358998328,1.3470689810715544,1.0,97.1023205849198,97.14771779051466,97.15491269804224,97.21796836393408,97.17,0.0213317927471264,0.0193752927384353,0.0107187679499164,0.0067353449053577,0.005,97.08098879217268,97.12834249777625,97.14419393009231,97.21123301902873,97.165,97.12365237766691,97.16709308325308,97.16563146599216,97.22470370883944,97.175,97.12365237766691,97.21123301902873,0.0875806413618107,0.0009013135881631,SCHZ,BND,2025-02-03,True,4390.0,3987.0,2206.0,1386.0,1029.0,0,0,0,0,0,,,0.0,0.0,0,True,False,False,1,SCHZ,BND,4390,0,0,-1386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4390,0,0,-1386,0,4390,0,0,0,0,0,0,0,1386,0,-21.95,-0.0,-0.0,-6.93,-0.0,-28.88,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-28.88,-28.88
22.79,25.12,45.41,72.27,97.35,0.0299999999999975,0.0500000000000007,0.0899999999999963,0.0999999999999943,0.1799999999999926,4.271610355419043,3.875398089171974,2.1438009249064085,1.3470319634703196,1.0,4.266615592595547,3.875108296502208,2.143713580871528,1.3470165355072203,1.0,4.26646100075052,3.875113412059622,2.143756587351064,1.3470344571666897,1.0,97.23264620710437,97.3428489109377,97.3479866316118,97.35018021943664,97.35,0.0213323050037526,0.0193755670602981,0.0107187829367553,0.0067351722858334,0.005,97.2113139021006,97.3234733438774,97.33726784867504,97.34344504715082,97.345,97.2539785121081,97.362224477998,97.35870541454857,97.35691539172248,97.355,97.2539785121081,97.345,0.0910214878918935,0.0009349921714626,SCHZ,AGG,2025-02-04,False,4382.0,3980.0,2202.0,1383.0,1027.0,4390,0,0,-1386,0,SCHZ,BND,0.0894665350427175,0.0009190193635615,1,True,False,True,0,,,0,0,0,0,0,99916.40000000001,0.0,0.0,-100027.62,0.0,199944.02000000002,-111.21999999998661,-4390,0,0,1386,0,0,0,0,1386,0,4390,0,0,0,0,-21.95,-0.0,-0.0,-6.93,-0.0,-28.88,131.69999999998902,0.0,0.0,-138.5999999999921,0.0,-6.900000000003075,-35.78000000000307,-64.66000000000307
22.9,25.24,45.62,72.64,97.87,0.1099999999999994,0.1199999999999974,0.2100000000000008,0.3700000000000045,0.5200000000000102,4.273799126637555,3.87757527733756,2.145330995177554,1.347329295154185,1.0,4.266911903737663,3.8751017355896153,2.1437628357301843,1.3470174388272034,1.0,4.266615592595547,3.875108296502208,2.143713580871528,1.3470165355072203,1.0,97.705497070438,97.80773340371572,97.79621355935912,97.84728113924449,97.87,0.0213330779629777,0.019375541482511,0.0107185679043576,0.0067350826775361,0.005,97.68416399247504,97.7883578622332,97.78549499145475,97.84054605656696,97.865,97.726830148401,97.82710894519823,97.80693212726348,97.85401622192202,97.875,97.726830148401,97.865,0.1381698515990166,0.001411769199949,SCHZ,AGG,2025-02-05,False,4360.0,3960.0,2191.0,1377.0,1022.0,0,0,0,0,0,,,0.0,0.0,0,True,False,False,1,SCHZ,AGG,4360,0,0,0,-1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4360,0,0,0,-1022,4360,0,0,0,0,0,0,0,0,1022,-21.8,-0.0,-0.0,-0.0,-5.11,-26.91,0.0,0.0,0.0,0.0,0.0,0.0,-26.91,-91.57000000000306
22.9,25.22,45.58,72.56,97.77,0.0,-0.0199999999999995,-0.0399999999999991,-0.0799999999999983,-0.1000000000000085,4.269432314410481,3.876685170499604,2.145019745502413,1.347436604189636,1.0,4.267081173287314,3.875188507182549,2.1438646124204706,1.347025924985238,1.0,4.266911903737663,3.8751017355896153,2.1437628357301843,1.3470174388272034,1.0,97.71228259559248,97.7300657715701,97.7127100525818,97.73958536130188,97.77,0.0213345595186883,0.019375508677948,0.0107188141786509,0.006735087194136,0.005,97.69094803607378,97.71069026289214,97.70199123840317,97.73285027410776,97.765,97.73361715511116,97.74944128024804,97.72342886676044,97.746320448496,97.775,97.72342886676044,97.765,0.0415711332395574,0.0004251931394042,IUSB,AGG,2025-02-06,False,4365.0,3964.0,2193.0,1378.0,1023.0,4360,0,0,0,-1022,SCHZ,AGG,0.0313828448888386,0.0003209864466486,1,False,True,False,0,,,0,0,0,0,0,99844.0,0.0,0.0,0.0,-100023.14,199867.14,-179.13999999999942,-4360,0,0,0,1022,0,0,0,0,1022,4360,0,0,0,0,-21.8,-0.0,-0.0,-0.0,-5.11,-26.91,0.0,-0.0,-0.0,-0.0,102.20000000000869,102.20000000000869,75.29000000000869,-16.279999999994374
22.84,25.15,45.45,72.34,97.46,-0.0599999999999987,-0.0700000000000002,-0.1299999999999954,-0.2199999999999988,-0.3100000000000023,4.267075306479859,3.875149105367793,2.144334433443344,1.3472491014653023,1.0,4.267078016895253,3.8751331862355913,2.143881334092638,1.3470234868871584,1.0,4.267081173287314,3.875188507182549,2.1438646124204706,1.347025924985238,1.0,97.46013399788228,97.4609909556411,97.4386466345104,97.44385541343212,97.46,0.0213354058664365,0.0193759425359127,0.0107193230621023,0.0067351296249261,0.005,97.43879859201584,97.44161501310518,97.42792731144829,97.4371202838072,97.455,97.4814694037487,97.480366898177,97.4493659575725,97.45059054305706,97.465,97.4493659575725,97.455,0.005634042427502,5.780876695569562e-05,IUSB,AGG,2025-02-07,False,4378.0,3976.0,2200.0,1382.0,1026.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-16.279999999994374
22.83,25.16,45.46,72.36,97.49,-0.0100000000000015,0.0100000000000015,0.009999999999998,0.019999999999996,0.0300000000000011,4.270258431887867,3.874801271860095,2.1445226572811262,1.3472913211719182,1.0,4.267296140801784,3.875133346759129,2.1439598234454142,1.3470522865223966,1.0,4.267078016895253,3.8751331862355913,2.143881334092638,1.3470234868871584,1.0,97.41739112571862,97.49835096568748,97.46084544785133,97.47061951115478,97.49,0.0213353900844762,0.0193756659311779,0.0107194066704631,0.0067351174344357,0.005,97.39605573563416,97.4789752997563,97.45012604118088,97.46388439372036,97.485,97.4387265158031,97.51772663161866,97.4715648545218,97.4773546285892,97.495,97.4387265158031,97.485,0.0462734841969023,0.0004746485198164,SCHZ,AGG,2025-02-10,False,4378.0,3976.0,2200.0,1382.0,1026.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.279999999994374
22.78,25.1,45.38,72.24,97.27,-0.0499999999999971,-0.0599999999999987,-0.0799999999999983,-0.1200000000000045,-0.2199999999999988,4.269973661106233,3.875298804780876,2.143455266637285,1.346483942414175,1.0,4.26741548280634,3.8751053229868497,2.1439657710348814,1.3470377173089758,1.0,4.267296140801784,3.875133346759129,2.1439598234454142,1.3470522865223966,1.0,97.20900608746466,97.26584700365414,97.2928967879529,97.31105717837792,97.27,0.0213364807040089,0.0193756667337956,0.010719799117227,0.0067352614326119,0.005,97.18766960676064,97.24647133692037,97.28217698883569,97.30432191694533,97.265,97.23034256816868,97.28522267038794,97.30361658707012,97.31779243981052,97.275,97.23034256816868,97.30432191694533,0.0739793487766462,0.0007605566852744,SCHZ,BND,2025-02-11,False,4387.0,3984.0,2204.0,1385.0,1028.0,0,0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-16.279999999994374
22.68,24.97,45.17,71.87,96.76,-0.1000000000000014,-0.1300000000000025,-0.2100000000000008,-0.3699999999999903,-0.5099999999999909,4.2663139329806,3.875050060072087,2.1421297321230908,1.34631974398219,1.0,4.267474951697363,3.875004206904325,2.143943766020924,1.3470411518543366,1.0,4.26741548280634,3.8751053229868497,2.1439657710348814,1.3470377173089758,1.0,96.78498315004778,96.76137991498165,96.8429338776456,96.81160074299608,96.76,0.0213370774140316,0.0193755266149342,0.0107198288551744,0.0067351885865448,0.005,96.76364607263376,96.7420043883667,96.83221404879042,96.80486555440956,96.755,96.8063202274618,96.78075544159655,96.85365370650076,96.81833593158264,96.765,96.765,96.83221404879042,0.0672140487904187,0.000694647052402,AGG,IUSB,2025-02-12,False,4408.0,4003.0,2215.0,1391.0,1033.0,0,0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-16.279999999994374
22.81,25.13,45.41,72.3,97.34,0.129999999999999,0.1600000000000001,0.2399999999999948,0.4299999999999926,0.5799999999999983,4.267426567295046,3.8734580183048153,2.143580709094913,1.346334716459198,1.0,4.267546765284877,3.874869492589105,2.143905506575448,1.347001709936664,1.0,4.267474951697363,3.875004206904325,2.143943766020924,1.3470411518543366,1.0,97.34110364821684,97.37885571950568,97.35648641501017,97.39107527906852,97.34,0.0213373747584868,0.0193750210345216,0.0107197188301046,0.0067352057592716,0.005,97.31976627345836,97.35948069847116,97.34576669618004,97.38434007330926,97.335,97.36244102297532,97.3982307405402,97.36720613384026,97.3978104848278,97.345,97.345,97.38434007330926,0.0393400733092619,0.0004041511537832,AGG,BND,2025-02-13,False,4383.0,3980.0,2202.0,1383.0,1027.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.279999999994374
22.89,25.21,45.58,72.53,97.7,0.0800000000000018,0.0800000000000018,0.1700000000000017,0.2300000000000039,0.3599999999999994,4.268239405854085,3.8754462514875048,2.1434839842035984,1.3470288156624846,1.0,4.267666482056454,3.874879310161481,2.143843591601074,1.3469820955272398,1.0,4.267546765284877,3.874869492589105,2.143905506575448,1.347001709936664,1.0,97.68414545737085,97.68545990817132,97.71921298970892,97.69803402170623,97.7,0.0213377338264243,0.0193743474629455,0.0107195275328772,0.0067350085496833,0.005,97.6628077235444,97.66608556070838,97.70849346217604,97.69129901315657,97.695,97.70548319119726,97.70483425563428,97.7299325172418,97.70476903025592,97.705,97.70476903025592,97.70849346217604,0.0037244319201192,3.8121104607157487e-05,BND,IUSB,2025-02-14,False,4370.0,3968.0,2195.0,1379.0,1024.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.279999999994374
22.81,25.11,45.42,72.26,97.31,-0.0800000000000018,-0.1000000000000014,-0.1599999999999966,-0.269999999999996,-0.3900000000000005,4.266111354669005,3.875348466746317,2.1424482606781154,1.3466648214779962,1.0,4.2676797962687765,3.874961681540364,2.143753615254449,1.3469630085955804,1.0,4.267666482056454,3.874879310161481,2.143843591601074,1.3469820955272398,1.0,97.34547245570772,97.29821947815478,97.37337593052078,97.33292622279836,97.31,0.0213383324102822,0.0193743965508074,0.0107192179580053,0.0067349104776361,0.005,97.32413412329744,97.27884508160398,97.36265671256275,97.32619131232072,97.305,97.366810788118,97.31759387470558,97.3840951484788,97.33966113327598,97.315,97.315,97.36265671256275,0.0476567125627696,0.0004897411629099,AGG,IUSB,2025-02-18,False,4387.0,3983.0,2204.0,1385.0,1028.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-16.279999999994374
22.84,25.15,45.45,72.36,97.45,0.0300000000000011,0.0399999999999991,0.0300000000000011,0.0999999999999943,0.1400000000000005,4.266637478108581,3.8747514910536784,2.144114411441144,1.3467385295743506,1.0,4.267672486321638,3.874994076810178,2.143748751482515,1.34692188629381,1.0,4.2676797962687765,3.874961681540364,2.143753615254449,1.3469630085955804,1.0,97.47380654677886,97.45528629074012,97.43360181331472,97.4662433019762,97.45,0.0213383989813438,0.0193748084077018,0.0107187680762722,0.0067348150429779,0.005,97.45246814779752,97.43591148233244,97.42288304523844,97.45950848693322,97.445,97.4951449457602,97.47466109914784,97.44432058139098,97.47297811701915,97.455,97.44432058139098,97.45950848693322,0.0151879055422341,0.0001558533149536,IUSB,BND,2025-02-19,False,4379.0,3976.0,2199.0,1382.0,1026.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.279999999994374
22.87,25.18,45.53,72.45,97.6,0.0300000000000011,0.0300000000000011,0.0799999999999983,0.0900000000000034,0.1499999999999914,4.267599475295146,3.876092136616362,2.143641555018669,1.3471359558316078,1.0,4.267843668877605,3.875165949110058,2.143784816421431,1.34691998390486,1.0,4.267672486321638,3.874994076810178,2.143748751482515,1.34692188629381,1.0,97.60166976217587,97.57235085408028,97.60488065499892,97.58449066198654,97.6,0.0213383624316081,0.0193749703840508,0.0107187437574125,0.006734609431469,0.005,97.58033139974428,97.55297588369622,97.5941619112415,97.57775605255506,97.595,97.62300812460748,97.59172582446432,97.61559939875632,97.591225271418,97.605,97.591225271418,97.595,0.0037747285819875,3.867549776626613e-05,BND,AGG,2025-02-20,False,4374.0,3972.0,2197.0,1381.0,1025.0,0,0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.279999999994374
