my_fi_name,price_screen_bid,price_screen_ask,time
GBTC,50.37,50.41,2026-07-20_16-04-09
HODL,18.38,18.41,2026-07-20_16-04-09
IBIT,36.82,36.84,2026-07-20_16-04-09
ARKB,21.62,21.63,2026-07-20_16-19-09
BITB,35.38,35.41,2026-07-20_16-19-09
BRRR,18.37,18.39,2026-07-20_16-19-09
BTC,28.81,28.85,2026-07-20_16-19-09
BTCW,68.56,69.07,2026-07-20_16-19-09
EZBC,37.48,37.72,2026-07-20_16-19-09
FBTC,56.73,56.78,2026-07-20_16-19-09
GBTC,50.51,50.55,2026-07-20_16-19-09
HODL,18.43,18.45,2026-07-20_16-19-09
IBIT,36.92,36.94,2026-07-20_16-19-09
ARKB,21.67,21.69,2026-07-20_16-34-09
BITB,35.46,35.5,2026-07-20_16-34-09
BRRR,18.42,18.45,2026-07-20_16-34-09
BTC,28.9,28.92,2026-07-20_16-34-09
BTCW,68.71,69.15,2026-07-20_16-34-09
EZBC,37.59,37.84,2026-07-20_16-34-09
FBTC,56.88,56.93,2026-07-20_16-34-09
GBTC,50.64,50.68,2026-07-20_16-34-09
HODL,18.48,18.5,2026-07-20_16-34-09
IBIT,37.02,37.04,2026-07-20_16-34-09
ARKB,21.66,21.68,2026-07-20_16-49-09
BITB,35.44,35.47,2026-07-20_16-49-09
BRRR,18.4,18.43,2026-07-20_16-49-09
BTC,28.87,28.9,2026-07-20_16-49-09
BTCW,68.74,69.25,2026-07-20_16-49-09
EZBC,37.59,37.83,2026-07-20_16-49-09
FBTC,56.84,56.88,2026-07-20_16-49-09
GBTC,50.61,50.65,2026-07-20_16-49-09
HODL,18.47,18.48,2026-07-20_16-49-09
IBIT,37.0,37.01,2026-07-20_16-49-09
ARKB,21.63,21.67,2026-07-20_17-04-09
BITB,35.43,35.49,2026-07-20_17-04-09
BRRR,18.39,18.43,2026-07-20_17-04-09
BTC,28.86,28.89,2026-07-20_17-04-09
BTCW,68.74,69.25,2026-07-20_17-04-09
EZBC,37.59,37.92,2026-07-20_17-04-09
FBTC,56.77,56.87,2026-07-20_17-04-09
GBTC,50.56,50.66,2026-07-20_17-04-09
HODL,18.43,18.48,2026-07-20_17-04-09
IBIT,36.96,36.99,2026-07-20_17-04-09
ARKB,21.63,21.67,2026-07-20_17-19-09
BITB,35.42,35.45,2026-07-20_17-19-09
BRRR,18.39,18.42,2026-07-20_17-19-09
BTC,28.85,28.89,2026-07-20_17-19-09
BTCW,68.74,69.25,2026-07-20_17-19-09
EZBC,37.59,37.9,2026-07-20_17-19-09
FBTC,56.79,56.86,2026-07-20_17-19-09
GBTC,50.57,50.62,2026-07-20_17-19-09
HODL,18.45,18.47,2026-07-20_17-19-09
IBIT,36.96,36.99,2026-07-20_17-19-09
ARKB,21.6,21.68,2026-07-20_17-34-09
BITB,35.38,35.53,2026-07-20_17-34-09
BRRR,18.38,18.45,2026-07-20_17-34-09
BTC,28.7,29.2,2026-07-20_17-34-09
BTCW,68.76,69.23,2026-07-20_17-34-09
EZBC,37.61,37.88,2026-07-20_17-34-09
FBTC,56.71,56.88,2026-07-20_17-34-09
GBTC,50.25,50.75,2026-07-20_17-34-09
HODL,17.88,18.46,2026-07-20_17-34-09
IBIT,36.89,37.02,2026-07-20_17-34-09
ARKB,21.55,21.68,2026-07-20_17-49-09
BITB,35.39,35.55,2026-07-20_17-49-09
BRRR,18.3,18.52,2026-07-20_17-49-09
BTC,28.7,29.2,2026-07-20_17-49-09
BTCW,68.77,69.32,2026-07-20_17-49-09
EZBC,37.49,37.87,2026-07-20_17-49-09
FBTC,56.73,56.88,2026-07-20_17-49-09
GBTC,50.25,50.75,2026-07-20_17-49-09
HODL,17.89,18.99,2026-07-20_17-49-09
IBIT,37.0,37.04,2026-07-20_17-49-09
ARKB,21.55,21.67,2026-07-20_18-04-09
BITB,35.35,35.5,2026-07-20_18-04-09
BRRR,18.3,18.46,2026-07-20_18-04-09
BTC,28.79,28.9,2026-07-20_18-04-09
BTCW,68.75,69.19,2026-07-20_18-04-09
EZBC,37.52,37.84,2026-07-20_18-04-09
FBTC,56.68,56.88,2026-07-20_18-04-09
GBTC,50.45,50.75,2026-07-20_18-04-09
HODL,18.36,18.52,2026-07-20_18-04-09
IBIT,36.9,36.93,2026-07-20_18-04-09
ARKB,21.55,21.67,2026-07-20_18-19-09
BITB,35.27,35.52,2026-07-20_18-19-09
BRRR,18.3,18.45,2026-07-20_18-19-09
BTC,28.75,28.9,2026-07-20_18-19-09
BTCW,68.67,69.15,2026-07-20_18-19-09
EZBC,37.52,37.82,2026-07-20_18-19-09
FBTC,56.66,56.85,2026-07-20_18-19-09
GBTC,50.45,50.7,2026-07-20_18-19-09
HODL,18.36,18.53,2026-07-20_18-19-09
IBIT,36.87,36.96,2026-07-20_18-19-09
ARKB,21.55,21.67,2026-07-20_18-34-09
BITB,35.36,35.44,2026-07-20_18-34-09
BRRR,18.3,18.45,2026-07-20_18-34-09
BTC,28.75,28.9,2026-07-20_18-34-09
BTCW,68.67,69.15,2026-07-20_18-34-09
EZBC,37.64,37.82,2026-07-20_18-34-09
FBTC,56.67,56.85,2026-07-20_18-34-09
GBTC,50.45,50.65,2026-07-20_18-34-09
HODL,18.36,18.53,2026-07-20_18-34-09
IBIT,36.91,36.95,2026-07-20_18-34-09
ARKB,21.54,21.67,2026-07-20_18-49-09
BITB,35.32,35.5,2026-07-20_18-49-09
BRRR,18.3,18.44,2026-07-20_18-49-09
BTC,28.75,28.9,2026-07-20_18-49-09
BTCW,68.59,69.11,2026-07-20_18-49-09
EZBC,37.59,37.7,2026-07-20_18-49-09
FBTC,56.63,56.85,2026-07-20_18-49-09
GBTC,50.39,50.64,2026-07-20_18-49-09
HODL,18.36,18.52,2026-07-20_18-49-09
IBIT,36.86,36.91,2026-07-20_18-49-09
ARKB,21.57,21.63,2026-07-20_19-04-09
BITB,35.32,35.37,2026-07-20_19-04-09
BRRR,18.34,18.39,2026-07-20_19-04-09
BTC,28.77,28.86,2026-07-20_19-04-09
BTCW,68.59,69.11,2026-07-20_19-04-09
EZBC,37.59,37.7,2026-07-20_19-04-09
FBTC,56.64,56.74,2026-07-20_19-04-09
GBTC,50.42,50.54,2026-07-20_19-04-09
HODL,18.4,18.46,2026-07-20_19-04-09
IBIT,36.87,36.91,2026-07-20_19-04-09
ARKB,21.6,21.65,2026-07-20_19-19-09
BITB,35.35,35.41,2026-07-20_19-19-09
BRRR,18.36,18.41,2026-07-20_19-19-09
BTC,28.8,28.87,2026-07-20_19-19-09
BTCW,68.59,69.11,2026-07-20_19-19-09
EZBC,37.59,37.82,2026-07-20_19-19-09
FBTC,56.7,56.8,2026-07-20_19-19-09
GBTC,50.52,50.57,2026-07-20_19-19-09
HODL,18.42,18.47,2026-07-20_19-19-09
IBIT,36.91,36.95,2026-07-20_19-19-09
ARKB,21.6,21.66,2026-07-20_19-34-09
BITB,35.36,35.42,2026-07-20_19-34-09
BRRR,18.37,18.41,2026-07-20_19-34-09
BTC,28.81,28.87,2026-07-20_19-34-09
BTCW,68.59,69.11,2026-07-20_19-34-09
EZBC,37.59,37.82,2026-07-20_19-34-09
FBTC,56.7,56.81,2026-07-20_19-34-09
GBTC,50.52,50.6,2026-07-20_19-34-09
HODL,18.43,18.47,2026-07-20_19-34-09
IBIT,36.93,36.95,2026-07-20_19-34-09
ARKB,21.6,21.65,2026-07-20_19-49-09
BITB,35.35,35.41,2026-07-20_19-49-09
BRRR,18.36,18.41,2026-07-20_19-49-09
BTC,28.81,28.86,2026-07-20_19-49-09
BTCW,68.59,69.11,2026-07-20_19-49-09
EZBC,37.59,37.82,2026-07-20_19-49-09
FBTC,56.68,56.79,2026-07-20_19-49-09
GBTC,50.49,50.58,2026-07-20_19-49-09
HODL,18.43,18.47,2026-07-20_19-49-09
IBIT,36.91,36.94,2026-07-20_19-49-09
ARKB,21.55,21.67,2026-07-20_20-04-09
BITB,35.28,35.48,2026-07-20_20-04-09
BRRR,18.27,18.47,2026-07-20_20-04-09
BTC,28.7,28.94,2026-07-20_20-04-09
BTCW,68.49,69.18,2026-07-20_20-04-09
EZBC,36.89,38.4,2026-07-20_20-04-09
FBTC,56.56,56.84,2026-07-20_20-04-09
GBTC,50.36,50.63,2026-07-20_20-04-09
HODL,18.36,18.52,2026-07-20_20-04-09
IBIT,36.82,36.97,2026-07-20_20-04-09
ARKB,21.63,21.66,2026-07-20_20-19-09
BITB,35.42,35.44,2026-07-20_20-19-09
BRRR,18.29,18.46,2026-07-20_20-19-09
BTC,28.7,28.94,2026-07-20_20-19-09
BTCW,68.57,69.17,2026-07-20_20-19-09
EZBC,37.58,38.01,2026-07-20_20-19-09
FBTC,56.78,56.81,2026-07-20_20-19-09
GBTC,50.56,50.6,2026-07-20_20-19-09
HODL,18.38,18.52,2026-07-20_20-19-09
IBIT,36.96,36.98,2026-07-20_20-19-09
ARKB,21.67,21.7,2026-07-20_20-34-10
BITB,35.48,35.51,2026-07-20_20-34-10
BRRR,18.34,18.5,2026-07-20_20-34-10
BTC,28.8,29.06,2026-07-20_20-34-10
BTCW,68.75,69.34,2026-07-20_20-34-10
EZBC,37.58,38.01,2026-07-20_20-34-10
FBTC,56.88,56.92,2026-07-20_20-34-10
GBTC,50.65,50.7,2026-07-20_20-34-10
HODL,18.48,18.5,2026-07-20_20-34-10
IBIT,37.02,37.05,2026-07-20_20-34-10
ARKB,21.71,21.73,2026-07-20_20-49-10
BITB,35.55,35.58,2026-07-20_20-49-10
BRRR,18.37,18.55,2026-07-20_20-49-10
BTC,28.84,29.11,2026-07-20_20-49-10
BTCW,68.85,69.51,2026-07-20_20-49-10
EZBC,37.58,38.01,2026-07-20_20-49-10
FBTC,57.0,57.05,2026-07-20_20-49-10
GBTC,50.76,50.8,2026-07-20_20-49-10
HODL,18.52,18.54,2026-07-20_20-49-10
IBIT,37.1,37.11,2026-07-20_20-49-10
ARKB,21.71,21.74,2026-07-20_21-04-10
BITB,35.54,35.57,2026-07-20_21-04-10
BRRR,18.38,18.55,2026-07-20_21-04-10
BTC,28.85,29.11,2026-07-20_21-04-10
BTCW,68.89,69.51,2026-07-20_21-04-10
EZBC,37.58,38.01,2026-07-20_21-04-10
FBTC,56.99,57.03,2026-07-20_21-04-10
GBTC,50.75,50.8,2026-07-20_21-04-10
HODL,18.52,18.54,2026-07-20_21-04-10
IBIT,37.09,37.13,2026-07-20_21-04-10
ARKB,21.68,21.72,2026-07-20_21-19-10
BITB,35.49,35.53,2026-07-20_21-19-10
BRRR,18.4,18.54,2026-07-20_21-19-10
BTC,28.8,29.07,2026-07-20_21-19-10
BTCW,68.97,69.47,2026-07-20_21-19-10
EZBC,37.58,37.95,2026-07-20_21-19-10
FBTC,56.91,56.97,2026-07-20_21-19-10
GBTC,50.68,50.73,2026-07-20_21-19-10
HODL,18.49,18.52,2026-07-20_21-19-10
IBIT,37.04,37.08,2026-07-20_21-19-10
ARKB,21.68,21.71,2026-07-20_21-34-10
BITB,35.48,35.52,2026-07-20_21-34-10
BRRR,18.35,18.51,2026-07-20_21-34-10
BTC,28.76,29.07,2026-07-20_21-34-10
BTCW,68.79,69.37,2026-07-20_21-34-10
EZBC,37.58,37.95,2026-07-20_21-34-10
FBTC,56.9,56.96,2026-07-20_21-34-10
GBTC,50.66,50.72,2026-07-20_21-34-10
HODL,18.49,18.51,2026-07-20_21-34-10
IBIT,37.03,37.07,2026-07-20_21-34-10
