my_fi_name,price_screen_bid,price_screen_ask,time
ARKB,-1.0,-1.0,2026-07-05_11-38-13
BITB,-1.0,-1.0,2026-07-05_11-38-13
BRRR,-1.0,-1.0,2026-07-05_11-38-13
BTC,-1.0,-1.0,2026-07-05_11-38-13
BTCW,-1.0,-1.0,2026-07-05_11-38-13
EZBC,-1.0,-1.0,2026-07-05_11-38-13
FBTC,-1.0,-1.0,2026-07-05_11-38-13
GBTC,-1.0,-1.0,2026-07-05_11-38-13
HODL,-1.0,-1.0,2026-07-05_11-38-13
IBIT,-1.0,-1.0,2026-07-05_11-38-13
ARKB,-1.0,-1.0,2026-07-05_11-53-13
BITB,-1.0,-1.0,2026-07-05_11-53-13
BRRR,-1.0,-1.0,2026-07-05_11-53-13
BTC,-1.0,-1.0,2026-07-05_11-53-13
BTCW,-1.0,-1.0,2026-07-05_11-53-13
EZBC,-1.0,-1.0,2026-07-05_11-53-13
FBTC,-1.0,-1.0,2026-07-05_11-53-13
GBTC,-1.0,-1.0,2026-07-05_11-53-13
HODL,-1.0,-1.0,2026-07-05_11-53-13
IBIT,-1.0,-1.0,2026-07-05_11-53-13
ARKB,-1.0,-1.0,2026-07-05_12-08-13
BITB,-1.0,-1.0,2026-07-05_12-08-13
BRRR,-1.0,-1.0,2026-07-05_12-08-13
BTC,-1.0,-1.0,2026-07-05_12-08-13
BTCW,-1.0,-1.0,2026-07-05_12-08-13
EZBC,-1.0,-1.0,2026-07-05_12-08-13
FBTC,-1.0,-1.0,2026-07-05_12-08-13
GBTC,-1.0,-1.0,2026-07-05_12-08-13
HODL,-1.0,-1.0,2026-07-05_12-08-13
IBIT,-1.0,-1.0,2026-07-05_12-08-13
ARKB,-1.0,-1.0,2026-07-05_12-23-13
BITB,-1.0,-1.0,2026-07-05_12-23-13
BRRR,-1.0,-1.0,2026-07-05_12-23-13
BTC,-1.0,-1.0,2026-07-05_12-23-13
BTCW,-1.0,-1.0,2026-07-05_12-23-13
EZBC,-1.0,-1.0,2026-07-05_12-23-13
FBTC,-1.0,-1.0,2026-07-05_12-23-13
GBTC,-1.0,-1.0,2026-07-05_12-23-13
HODL,-1.0,-1.0,2026-07-05_12-23-13
IBIT,-1.0,-1.0,2026-07-05_12-23-13
ARKB,-1.0,-1.0,2026-07-05_12-38-13
BITB,-1.0,-1.0,2026-07-05_12-38-13
BRRR,-1.0,-1.0,2026-07-05_12-38-13
BTC,-1.0,-1.0,2026-07-05_12-38-13
BTCW,-1.0,-1.0,2026-07-05_12-38-13
EZBC,-1.0,-1.0,2026-07-05_12-38-13
FBTC,-1.0,-1.0,2026-07-05_12-38-13
GBTC,-1.0,-1.0,2026-07-05_12-38-13
HODL,-1.0,-1.0,2026-07-05_12-38-13
IBIT,-1.0,-1.0,2026-07-05_12-38-13
ARKB,-1.0,-1.0,2026-07-05_12-53-13
BITB,-1.0,-1.0,2026-07-05_12-53-13
BRRR,-1.0,-1.0,2026-07-05_12-53-13
BTC,-1.0,-1.0,2026-07-05_12-53-13
BTCW,-1.0,-1.0,2026-07-05_12-53-13
EZBC,-1.0,-1.0,2026-07-05_12-53-13
FBTC,-1.0,-1.0,2026-07-05_12-53-13
GBTC,-1.0,-1.0,2026-07-05_12-53-13
HODL,-1.0,-1.0,2026-07-05_12-53-13
IBIT,-1.0,-1.0,2026-07-05_12-53-13
ARKB,-1.0,-1.0,2026-07-05_13-08-13
BITB,-1.0,-1.0,2026-07-05_13-08-13
BRRR,-1.0,-1.0,2026-07-05_13-08-13
BTC,-1.0,-1.0,2026-07-05_13-08-13
BTCW,-1.0,-1.0,2026-07-05_13-08-13
EZBC,-1.0,-1.0,2026-07-05_13-08-13
FBTC,-1.0,-1.0,2026-07-05_13-08-13
GBTC,-1.0,-1.0,2026-07-05_13-08-13
HODL,-1.0,-1.0,2026-07-05_13-08-13
IBIT,-1.0,-1.0,2026-07-05_13-08-13
ARKB,-1.0,-1.0,2026-07-05_13-23-13
BITB,-1.0,-1.0,2026-07-05_13-23-13
BRRR,-1.0,-1.0,2026-07-05_13-23-13
BTC,-1.0,-1.0,2026-07-05_13-23-13
BTCW,-1.0,-1.0,2026-07-05_13-23-13
EZBC,-1.0,-1.0,2026-07-05_13-23-13
FBTC,-1.0,-1.0,2026-07-05_13-23-13
GBTC,-1.0,-1.0,2026-07-05_13-23-13
HODL,-1.0,-1.0,2026-07-05_13-23-13
IBIT,-1.0,-1.0,2026-07-05_13-23-13
ARKB,-1.0,-1.0,2026-07-05_13-38-13
BITB,-1.0,-1.0,2026-07-05_13-38-13
BRRR,-1.0,-1.0,2026-07-05_13-38-13
BTC,-1.0,-1.0,2026-07-05_13-38-13
BTCW,-1.0,-1.0,2026-07-05_13-38-13
EZBC,-1.0,-1.0,2026-07-05_13-38-13
FBTC,-1.0,-1.0,2026-07-05_13-38-13
GBTC,-1.0,-1.0,2026-07-05_13-38-13
HODL,-1.0,-1.0,2026-07-05_13-38-13
IBIT,-1.0,-1.0,2026-07-05_13-38-13
ARKB,-1.0,-1.0,2026-07-05_13-53-13
BITB,-1.0,-1.0,2026-07-05_13-53-13
BRRR,-1.0,-1.0,2026-07-05_13-53-13
BTC,-1.0,-1.0,2026-07-05_13-53-13
BTCW,-1.0,-1.0,2026-07-05_13-53-13
EZBC,-1.0,-1.0,2026-07-05_13-53-13
FBTC,-1.0,-1.0,2026-07-05_13-53-13
GBTC,-1.0,-1.0,2026-07-05_13-53-13
HODL,-1.0,-1.0,2026-07-05_13-53-13
IBIT,-1.0,-1.0,2026-07-05_13-53-13
ARKB,-1.0,-1.0,2026-07-05_14-08-13
BITB,-1.0,-1.0,2026-07-05_14-08-13
BRRR,-1.0,-1.0,2026-07-05_14-08-13
BTC,-1.0,-1.0,2026-07-05_14-08-13
BTCW,-1.0,-1.0,2026-07-05_14-08-13
EZBC,-1.0,-1.0,2026-07-05_14-08-13
FBTC,-1.0,-1.0,2026-07-05_14-08-13
GBTC,-1.0,-1.0,2026-07-05_14-08-13
HODL,-1.0,-1.0,2026-07-05_14-08-13
IBIT,-1.0,-1.0,2026-07-05_14-08-13
ARKB,-1.0,-1.0,2026-07-05_14-23-13
BITB,-1.0,-1.0,2026-07-05_14-23-13
BRRR,-1.0,-1.0,2026-07-05_14-23-13
BTC,-1.0,-1.0,2026-07-05_14-23-13
BTCW,-1.0,-1.0,2026-07-05_14-23-13
EZBC,-1.0,-1.0,2026-07-05_14-23-13
FBTC,-1.0,-1.0,2026-07-05_14-23-13
GBTC,-1.0,-1.0,2026-07-05_14-23-13
HODL,-1.0,-1.0,2026-07-05_14-23-13
IBIT,-1.0,-1.0,2026-07-05_14-23-13
ARKB,-1.0,-1.0,2026-07-05_14-38-13
BITB,-1.0,-1.0,2026-07-05_14-38-13
BRRR,-1.0,-1.0,2026-07-05_14-38-13
BTC,-1.0,-1.0,2026-07-05_14-38-13
BTCW,-1.0,-1.0,2026-07-05_14-38-13
EZBC,-1.0,-1.0,2026-07-05_14-38-13
FBTC,-1.0,-1.0,2026-07-05_14-38-13
GBTC,-1.0,-1.0,2026-07-05_14-38-13
HODL,-1.0,-1.0,2026-07-05_14-38-13
IBIT,-1.0,-1.0,2026-07-05_14-38-13
ARKB,-1.0,-1.0,2026-07-05_14-53-13
BITB,-1.0,-1.0,2026-07-05_14-53-13
BRRR,-1.0,-1.0,2026-07-05_14-53-13
BTC,-1.0,-1.0,2026-07-05_14-53-13
BTCW,-1.0,-1.0,2026-07-05_14-53-13
EZBC,-1.0,-1.0,2026-07-05_14-53-13
FBTC,-1.0,-1.0,2026-07-05_14-53-13
GBTC,-1.0,-1.0,2026-07-05_14-53-13
HODL,-1.0,-1.0,2026-07-05_14-53-13
IBIT,-1.0,-1.0,2026-07-05_14-53-13
ARKB,-1.0,-1.0,2026-07-05_15-08-13
BITB,-1.0,-1.0,2026-07-05_15-08-13
BRRR,-1.0,-1.0,2026-07-05_15-08-13
BTC,-1.0,-1.0,2026-07-05_15-08-13
BTCW,-1.0,-1.0,2026-07-05_15-08-13
EZBC,-1.0,-1.0,2026-07-05_15-08-13
FBTC,-1.0,-1.0,2026-07-05_15-08-13
GBTC,-1.0,-1.0,2026-07-05_15-08-13
HODL,-1.0,-1.0,2026-07-05_15-08-13
IBIT,-1.0,-1.0,2026-07-05_15-08-13
ARKB,-1.0,-1.0,2026-07-05_15-23-13
BITB,-1.0,-1.0,2026-07-05_15-23-13
BRRR,-1.0,-1.0,2026-07-05_15-23-13
BTC,-1.0,-1.0,2026-07-05_15-23-13
BTCW,-1.0,-1.0,2026-07-05_15-23-13
EZBC,-1.0,-1.0,2026-07-05_15-23-13
FBTC,-1.0,-1.0,2026-07-05_15-23-13
GBTC,-1.0,-1.0,2026-07-05_15-23-13
HODL,-1.0,-1.0,2026-07-05_15-23-13
IBIT,-1.0,-1.0,2026-07-05_15-23-13
ARKB,-1.0,-1.0,2026-07-05_15-38-13
BITB,-1.0,-1.0,2026-07-05_15-38-13
BRRR,-1.0,-1.0,2026-07-05_15-38-13
BTC,-1.0,-1.0,2026-07-05_15-38-13
BTCW,-1.0,-1.0,2026-07-05_15-38-13
EZBC,-1.0,-1.0,2026-07-05_15-38-13
FBTC,-1.0,-1.0,2026-07-05_15-38-13
GBTC,-1.0,-1.0,2026-07-05_15-38-13
HODL,-1.0,-1.0,2026-07-05_15-38-13
IBIT,-1.0,-1.0,2026-07-05_15-38-13
ARKB,-1.0,-1.0,2026-07-05_15-53-13
BITB,-1.0,-1.0,2026-07-05_15-53-13
BRRR,-1.0,-1.0,2026-07-05_15-53-13
BTC,-1.0,-1.0,2026-07-05_15-53-13
BTCW,-1.0,-1.0,2026-07-05_15-53-13
EZBC,-1.0,-1.0,2026-07-05_15-53-13
FBTC,-1.0,-1.0,2026-07-05_15-53-13
GBTC,-1.0,-1.0,2026-07-05_15-53-13
HODL,-1.0,-1.0,2026-07-05_15-53-13
IBIT,-1.0,-1.0,2026-07-05_15-53-13
ARKB,-1.0,-1.0,2026-07-05_16-08-13
BITB,-1.0,-1.0,2026-07-05_16-08-13
BRRR,-1.0,-1.0,2026-07-05_16-08-13
BTC,-1.0,-1.0,2026-07-05_16-08-13
BTCW,-1.0,-1.0,2026-07-05_16-08-13
EZBC,-1.0,-1.0,2026-07-05_16-08-13
FBTC,-1.0,-1.0,2026-07-05_16-08-13
GBTC,-1.0,-1.0,2026-07-05_16-08-13
HODL,-1.0,-1.0,2026-07-05_16-08-13
IBIT,-1.0,-1.0,2026-07-05_16-08-13
ARKB,-1.0,-1.0,2026-07-05_16-23-13
BITB,-1.0,-1.0,2026-07-05_16-23-13
BRRR,-1.0,-1.0,2026-07-05_16-23-13
BTC,-1.0,-1.0,2026-07-05_16-23-13
BTCW,-1.0,-1.0,2026-07-05_16-23-13
EZBC,-1.0,-1.0,2026-07-05_16-23-13
FBTC,-1.0,-1.0,2026-07-05_16-23-13
GBTC,-1.0,-1.0,2026-07-05_16-23-13
HODL,-1.0,-1.0,2026-07-05_16-23-13
IBIT,-1.0,-1.0,2026-07-05_16-23-13
ARKB,-1.0,-1.0,2026-07-05_16-38-13
BITB,-1.0,-1.0,2026-07-05_16-38-13
BRRR,-1.0,-1.0,2026-07-05_16-38-13
BTC,-1.0,-1.0,2026-07-05_16-38-13
BTCW,-1.0,-1.0,2026-07-05_16-38-13
EZBC,-1.0,-1.0,2026-07-05_16-38-13
FBTC,-1.0,-1.0,2026-07-05_16-38-13
GBTC,-1.0,-1.0,2026-07-05_16-38-13
HODL,-1.0,-1.0,2026-07-05_16-38-13
IBIT,-1.0,-1.0,2026-07-05_16-38-13
ARKB,-1.0,-1.0,2026-07-05_16-53-13
BITB,-1.0,-1.0,2026-07-05_16-53-13
BRRR,-1.0,-1.0,2026-07-05_16-53-13
BTC,-1.0,-1.0,2026-07-05_16-53-13
BTCW,-1.0,-1.0,2026-07-05_16-53-13
EZBC,-1.0,-1.0,2026-07-05_16-53-13
FBTC,-1.0,-1.0,2026-07-05_16-53-13
GBTC,-1.0,-1.0,2026-07-05_16-53-13
HODL,-1.0,-1.0,2026-07-05_16-53-13
IBIT,-1.0,-1.0,2026-07-05_16-53-13
ARKB,-1.0,-1.0,2026-07-05_17-08-13
BITB,-1.0,-1.0,2026-07-05_17-08-13
BRRR,-1.0,-1.0,2026-07-05_17-08-13
BTC,-1.0,-1.0,2026-07-05_17-08-13
BTCW,-1.0,-1.0,2026-07-05_17-08-13
EZBC,-1.0,-1.0,2026-07-05_17-08-13
FBTC,-1.0,-1.0,2026-07-05_17-08-13
GBTC,-1.0,-1.0,2026-07-05_17-08-13
HODL,-1.0,-1.0,2026-07-05_17-08-13
IBIT,-1.0,-1.0,2026-07-05_17-08-13
ARKB,-1.0,-1.0,2026-07-05_17-23-13
BITB,-1.0,-1.0,2026-07-05_17-23-13
BRRR,-1.0,-1.0,2026-07-05_17-23-13
BTC,-1.0,-1.0,2026-07-05_17-23-13
BTCW,-1.0,-1.0,2026-07-05_17-23-13
EZBC,-1.0,-1.0,2026-07-05_17-23-13
FBTC,-1.0,-1.0,2026-07-05_17-23-13
GBTC,-1.0,-1.0,2026-07-05_17-23-13
HODL,-1.0,-1.0,2026-07-05_17-23-13
IBIT,-1.0,-1.0,2026-07-05_17-23-13
ARKB,-1.0,-1.0,2026-07-05_17-38-13
BITB,-1.0,-1.0,2026-07-05_17-38-13
BRRR,-1.0,-1.0,2026-07-05_17-38-13
BTC,-1.0,-1.0,2026-07-05_17-38-13
BTCW,-1.0,-1.0,2026-07-05_17-38-13
EZBC,-1.0,-1.0,2026-07-05_17-38-13
FBTC,-1.0,-1.0,2026-07-05_17-38-13
GBTC,-1.0,-1.0,2026-07-05_17-38-13
HODL,-1.0,-1.0,2026-07-05_17-38-13
IBIT,-1.0,-1.0,2026-07-05_17-38-13
ARKB,-1.0,-1.0,2026-07-05_17-53-13
BITB,-1.0,-1.0,2026-07-05_17-53-13
BRRR,-1.0,-1.0,2026-07-05_17-53-13
BTC,-1.0,-1.0,2026-07-05_17-53-13
BTCW,-1.0,-1.0,2026-07-05_17-53-13
EZBC,-1.0,-1.0,2026-07-05_17-53-13
FBTC,-1.0,-1.0,2026-07-05_17-53-13
GBTC,-1.0,-1.0,2026-07-05_17-53-13
HODL,-1.0,-1.0,2026-07-05_17-53-13
IBIT,-1.0,-1.0,2026-07-05_17-53-13
ARKB,-1.0,-1.0,2026-07-05_18-08-13
BITB,-1.0,-1.0,2026-07-05_18-08-13
BRRR,-1.0,-1.0,2026-07-05_18-08-13
BTC,-1.0,-1.0,2026-07-05_18-08-13
BTCW,-1.0,-1.0,2026-07-05_18-08-13
EZBC,-1.0,-1.0,2026-07-05_18-08-13
FBTC,-1.0,-1.0,2026-07-05_18-08-13
GBTC,-1.0,-1.0,2026-07-05_18-08-13
HODL,-1.0,-1.0,2026-07-05_18-08-13
IBIT,-1.0,-1.0,2026-07-05_18-08-13
ARKB,-1.0,-1.0,2026-07-05_18-23-13
BITB,-1.0,-1.0,2026-07-05_18-23-13
BRRR,-1.0,-1.0,2026-07-05_18-23-13
BTC,-1.0,-1.0,2026-07-05_18-23-13
BTCW,-1.0,-1.0,2026-07-05_18-23-13
EZBC,-1.0,-1.0,2026-07-05_18-23-13
FBTC,-1.0,-1.0,2026-07-05_18-23-13
GBTC,-1.0,-1.0,2026-07-05_18-23-13
HODL,-1.0,-1.0,2026-07-05_18-23-13
IBIT,-1.0,-1.0,2026-07-05_18-23-13
ARKB,-1.0,-1.0,2026-07-05_18-38-13
BITB,-1.0,-1.0,2026-07-05_18-38-13
BRRR,-1.0,-1.0,2026-07-05_18-38-13
BTC,-1.0,-1.0,2026-07-05_18-38-13
BTCW,-1.0,-1.0,2026-07-05_18-38-13
EZBC,-1.0,-1.0,2026-07-05_18-38-13
FBTC,-1.0,-1.0,2026-07-05_18-38-13
GBTC,-1.0,-1.0,2026-07-05_18-38-13
HODL,-1.0,-1.0,2026-07-05_18-38-13
IBIT,-1.0,-1.0,2026-07-05_18-38-13
ARKB,-1.0,-1.0,2026-07-05_18-53-13
BITB,-1.0,-1.0,2026-07-05_18-53-13
BRRR,-1.0,-1.0,2026-07-05_18-53-13
BTC,-1.0,-1.0,2026-07-05_18-53-13
BTCW,-1.0,-1.0,2026-07-05_18-53-13
EZBC,-1.0,-1.0,2026-07-05_18-53-13
FBTC,-1.0,-1.0,2026-07-05_18-53-13
GBTC,-1.0,-1.0,2026-07-05_18-53-13
HODL,-1.0,-1.0,2026-07-05_18-53-13
IBIT,-1.0,-1.0,2026-07-05_18-53-13
ARKB,-1.0,-1.0,2026-07-05_19-08-13
BITB,-1.0,-1.0,2026-07-05_19-08-13
BRRR,-1.0,-1.0,2026-07-05_19-08-13
BTC,-1.0,-1.0,2026-07-05_19-08-13
BTCW,-1.0,-1.0,2026-07-05_19-08-13
EZBC,-1.0,-1.0,2026-07-05_19-08-13
FBTC,-1.0,-1.0,2026-07-05_19-08-13
GBTC,-1.0,-1.0,2026-07-05_19-08-13
HODL,-1.0,-1.0,2026-07-05_19-08-13
IBIT,-1.0,-1.0,2026-07-05_19-08-13
ARKB,-1.0,-1.0,2026-07-05_19-23-13
BITB,-1.0,-1.0,2026-07-05_19-23-13
BRRR,-1.0,-1.0,2026-07-05_19-23-13
BTC,-1.0,-1.0,2026-07-05_19-23-13
BTCW,-1.0,-1.0,2026-07-05_19-23-13
EZBC,-1.0,-1.0,2026-07-05_19-23-13
FBTC,-1.0,-1.0,2026-07-05_19-23-13
GBTC,-1.0,-1.0,2026-07-05_19-23-13
HODL,-1.0,-1.0,2026-07-05_19-23-13
IBIT,-1.0,-1.0,2026-07-05_19-23-13
ARKB,-1.0,-1.0,2026-07-05_19-38-13
BITB,-1.0,-1.0,2026-07-05_19-38-13
BRRR,-1.0,-1.0,2026-07-05_19-38-13
BTC,-1.0,-1.0,2026-07-05_19-38-13
BTCW,-1.0,-1.0,2026-07-05_19-38-13
EZBC,-1.0,-1.0,2026-07-05_19-38-13
FBTC,-1.0,-1.0,2026-07-05_19-38-13
GBTC,-1.0,-1.0,2026-07-05_19-38-13
HODL,-1.0,-1.0,2026-07-05_19-38-13
IBIT,-1.0,-1.0,2026-07-05_19-38-13
ARKB,-1.0,-1.0,2026-07-05_19-53-13
BITB,-1.0,-1.0,2026-07-05_19-53-13
BRRR,-1.0,-1.0,2026-07-05_19-53-13
BTC,-1.0,-1.0,2026-07-05_19-53-13
BTCW,-1.0,-1.0,2026-07-05_19-53-13
EZBC,-1.0,-1.0,2026-07-05_19-53-13
FBTC,-1.0,-1.0,2026-07-05_19-53-13
GBTC,-1.0,-1.0,2026-07-05_19-53-13
HODL,-1.0,-1.0,2026-07-05_19-53-13
IBIT,-1.0,-1.0,2026-07-05_19-53-13
ARKB,21.05,21.1,2026-07-05_20-08-14
BITB,34.4,34.56,2026-07-05_20-08-14
BRRR,17.85,17.99,2026-07-05_20-08-14
BTC,28.0,28.2,2026-07-05_20-08-14
BTCW,66.89,67.48,2026-07-05_20-08-14
EZBC,36.4,37.11,2026-07-05_20-08-14
FBTC,55.16,55.43,2026-07-05_20-08-14
GBTC,49.14,49.25,2026-07-05_20-08-14
HODL,17.91,18.03,2026-07-05_20-08-14
IBIT,35.96,36.0,2026-07-05_20-08-14
ARKB,20.99,21.08,2026-07-05_20-23-14
BITB,34.37,34.55,2026-07-05_20-23-14
BRRR,17.85,17.98,2026-07-05_20-23-14
BTC,27.92,28.2,2026-07-05_20-23-14
BTCW,66.89,67.42,2026-07-05_20-23-14
EZBC,36.4,37.11,2026-07-05_20-23-14
FBTC,55.09,55.41,2026-07-05_20-23-14
GBTC,49.2,49.27,2026-07-05_20-23-14
HODL,17.91,18.03,2026-07-05_20-23-14
IBIT,35.94,35.99,2026-07-05_20-23-14
ARKB,21.0,21.09,2026-07-05_20-38-14
BITB,34.38,34.54,2026-07-05_20-38-14
BRRR,17.81,17.96,2026-07-05_20-38-14
BTC,27.94,28.13,2026-07-05_20-38-14
BTCW,66.71,67.29,2026-07-05_20-38-14
EZBC,36.4,36.97,2026-07-05_20-38-14
FBTC,55.13,55.41,2026-07-05_20-38-14
GBTC,49.24,49.3,2026-07-05_20-38-14
HODL,17.86,17.98,2026-07-05_20-38-14
IBIT,35.97,35.99,2026-07-05_20-38-14
ARKB,21.05,21.16,2026-07-05_20-53-14
BITB,34.48,34.67,2026-07-05_20-53-14
BRRR,17.87,18.04,2026-07-05_20-53-14
BTC,28.05,28.29,2026-07-05_20-53-14
BTCW,66.95,67.66,2026-07-05_20-53-14
EZBC,36.41,36.97,2026-07-05_20-53-14
FBTC,55.27,55.5,2026-07-05_20-53-14
GBTC,49.37,49.41,2026-07-05_20-53-14
HODL,17.94,18.1,2026-07-05_20-53-14
IBIT,36.07,36.12,2026-07-05_20-53-14
ARKB,21.05,21.16,2026-07-05_21-08-14
BITB,34.48,34.67,2026-07-05_21-08-14
BRRR,17.87,18.04,2026-07-05_21-08-14
BTC,28.05,28.29,2026-07-05_21-08-14
BTCW,66.95,67.66,2026-07-05_21-08-14
EZBC,36.41,36.97,2026-07-05_21-08-14
FBTC,55.27,55.5,2026-07-05_21-08-14
GBTC,49.37,49.41,2026-07-05_21-08-14
HODL,17.94,18.1,2026-07-05_21-08-14
IBIT,36.07,36.12,2026-07-05_21-08-14
ARKB,21.05,21.16,2026-07-05_21-23-14
BITB,34.48,34.67,2026-07-05_21-23-14
BRRR,17.87,18.04,2026-07-05_21-23-14
BTC,28.05,28.29,2026-07-05_21-23-14
BTCW,66.95,67.66,2026-07-05_21-23-14
EZBC,36.41,36.97,2026-07-05_21-23-14
FBTC,55.27,55.5,2026-07-05_21-23-14
GBTC,49.37,49.41,2026-07-05_21-23-14
HODL,17.94,18.1,2026-07-05_21-23-14
IBIT,36.07,36.12,2026-07-05_21-23-14
ARKB,21.05,21.16,2026-07-05_21-38-14
BITB,34.48,34.67,2026-07-05_21-38-14
BRRR,17.87,18.04,2026-07-05_21-38-14
BTC,28.05,28.29,2026-07-05_21-38-14
BTCW,66.95,67.66,2026-07-05_21-38-14
EZBC,36.41,36.97,2026-07-05_21-38-14
FBTC,55.27,55.5,2026-07-05_21-38-14
GBTC,49.37,49.41,2026-07-05_21-38-14
HODL,17.94,18.1,2026-07-05_21-38-14
IBIT,36.07,36.12,2026-07-05_21-38-14
ARKB,21.05,21.16,2026-07-05_21-53-14
BITB,34.48,34.67,2026-07-05_21-53-14
BRRR,17.87,18.04,2026-07-05_21-53-14
BTC,28.05,28.29,2026-07-05_21-53-14
BTCW,66.95,67.66,2026-07-05_21-53-14
EZBC,36.41,36.97,2026-07-05_21-53-14
