my_fi_name,price_screen_bid,price_screen_ask,time
EZBC,-1.0,-1.0,2026-07-04_17-00-50
FBTC,-1.0,-1.0,2026-07-04_17-00-50
GBTC,-1.0,-1.0,2026-07-04_17-00-50
HODL,-1.0,-1.0,2026-07-04_17-00-50
IBIT,-1.0,-1.0,2026-07-04_17-00-50
ARKB,-1.0,-1.0,2026-07-04_17-15-50
BITB,-1.0,-1.0,2026-07-04_17-15-50
BRRR,-1.0,-1.0,2026-07-04_17-15-50
BTC,-1.0,-1.0,2026-07-04_17-15-50
BTCW,-1.0,-1.0,2026-07-04_17-15-50
EZBC,-1.0,-1.0,2026-07-04_17-15-50
FBTC,-1.0,-1.0,2026-07-04_17-15-50
GBTC,-1.0,-1.0,2026-07-04_17-15-50
HODL,-1.0,-1.0,2026-07-04_17-15-50
IBIT,-1.0,-1.0,2026-07-04_17-15-50
ARKB,-1.0,-1.0,2026-07-04_17-30-50
BITB,-1.0,-1.0,2026-07-04_17-30-50
BRRR,-1.0,-1.0,2026-07-04_17-30-50
BTC,-1.0,-1.0,2026-07-04_17-30-50
BTCW,-1.0,-1.0,2026-07-04_17-30-50
EZBC,-1.0,-1.0,2026-07-04_17-30-50
FBTC,-1.0,-1.0,2026-07-04_17-30-50
GBTC,-1.0,-1.0,2026-07-04_17-30-50
HODL,-1.0,-1.0,2026-07-04_17-30-50
IBIT,-1.0,-1.0,2026-07-04_17-30-50
ARKB,-1.0,-1.0,2026-07-04_17-45-50
BITB,-1.0,-1.0,2026-07-04_17-45-50
BRRR,-1.0,-1.0,2026-07-04_17-45-50
BTC,-1.0,-1.0,2026-07-04_17-45-50
BTCW,-1.0,-1.0,2026-07-04_17-45-50
EZBC,-1.0,-1.0,2026-07-04_17-45-50
FBTC,-1.0,-1.0,2026-07-04_17-45-50
GBTC,-1.0,-1.0,2026-07-04_17-45-50
HODL,-1.0,-1.0,2026-07-04_17-45-50
IBIT,-1.0,-1.0,2026-07-04_17-45-50
ARKB,-1.0,-1.0,2026-07-04_18-00-50
BITB,-1.0,-1.0,2026-07-04_18-00-50
BRRR,-1.0,-1.0,2026-07-04_18-00-50
BTC,-1.0,-1.0,2026-07-04_18-00-50
BTCW,-1.0,-1.0,2026-07-04_18-00-50
EZBC,-1.0,-1.0,2026-07-04_18-00-50
FBTC,-1.0,-1.0,2026-07-04_18-00-50
GBTC,-1.0,-1.0,2026-07-04_18-00-50
HODL,-1.0,-1.0,2026-07-04_18-00-50
IBIT,-1.0,-1.0,2026-07-04_18-00-50
ARKB,-1.0,-1.0,2026-07-04_18-15-50
BITB,-1.0,-1.0,2026-07-04_18-15-50
BRRR,-1.0,-1.0,2026-07-04_18-15-50
BTC,-1.0,-1.0,2026-07-04_18-15-50
BTCW,-1.0,-1.0,2026-07-04_18-15-50
EZBC,-1.0,-1.0,2026-07-04_18-15-50
FBTC,-1.0,-1.0,2026-07-04_18-15-50
GBTC,-1.0,-1.0,2026-07-04_18-15-50
HODL,-1.0,-1.0,2026-07-04_18-15-50
IBIT,-1.0,-1.0,2026-07-04_18-15-50
ARKB,-1.0,-1.0,2026-07-04_18-30-50
BITB,-1.0,-1.0,2026-07-04_18-30-50
BRRR,-1.0,-1.0,2026-07-04_18-30-50
BTC,-1.0,-1.0,2026-07-04_18-30-50
BTCW,-1.0,-1.0,2026-07-04_18-30-50
EZBC,-1.0,-1.0,2026-07-04_18-30-50
FBTC,-1.0,-1.0,2026-07-04_18-30-50
GBTC,-1.0,-1.0,2026-07-04_18-30-50
HODL,-1.0,-1.0,2026-07-04_18-30-50
IBIT,-1.0,-1.0,2026-07-04_18-30-50
ARKB,-1.0,-1.0,2026-07-04_18-45-50
BITB,-1.0,-1.0,2026-07-04_18-45-50
BRRR,-1.0,-1.0,2026-07-04_18-45-50
BTC,-1.0,-1.0,2026-07-04_18-45-50
BTCW,-1.0,-1.0,2026-07-04_18-45-50
EZBC,-1.0,-1.0,2026-07-04_18-45-50
FBTC,-1.0,-1.0,2026-07-04_18-45-50
GBTC,-1.0,-1.0,2026-07-04_18-45-50
HODL,-1.0,-1.0,2026-07-04_18-45-50
IBIT,-1.0,-1.0,2026-07-04_18-45-50
ARKB,-1.0,-1.0,2026-07-04_19-00-50
BITB,-1.0,-1.0,2026-07-04_19-00-50
BRRR,-1.0,-1.0,2026-07-04_19-00-50
BTC,-1.0,-1.0,2026-07-04_19-00-50
BTCW,-1.0,-1.0,2026-07-04_19-00-50
EZBC,-1.0,-1.0,2026-07-04_19-00-50
FBTC,-1.0,-1.0,2026-07-04_19-00-50
GBTC,-1.0,-1.0,2026-07-04_19-00-50
HODL,-1.0,-1.0,2026-07-04_19-00-50
IBIT,-1.0,-1.0,2026-07-04_19-00-50
ARKB,-1.0,-1.0,2026-07-04_19-15-50
BITB,-1.0,-1.0,2026-07-04_19-15-50
BRRR,-1.0,-1.0,2026-07-04_19-15-50
BTC,-1.0,-1.0,2026-07-04_19-15-50
BTCW,-1.0,-1.0,2026-07-04_19-15-50
EZBC,-1.0,-1.0,2026-07-04_19-15-50
FBTC,-1.0,-1.0,2026-07-04_19-15-50
GBTC,-1.0,-1.0,2026-07-04_19-15-50
HODL,-1.0,-1.0,2026-07-04_19-15-50
IBIT,-1.0,-1.0,2026-07-04_19-15-50
ARKB,-1.0,-1.0,2026-07-04_19-30-50
BITB,-1.0,-1.0,2026-07-04_19-30-50
BRRR,-1.0,-1.0,2026-07-04_19-30-50
BTC,-1.0,-1.0,2026-07-04_19-30-50
BTCW,-1.0,-1.0,2026-07-04_19-30-50
EZBC,-1.0,-1.0,2026-07-04_19-30-50
FBTC,-1.0,-1.0,2026-07-04_19-30-50
GBTC,-1.0,-1.0,2026-07-04_19-30-50
HODL,-1.0,-1.0,2026-07-04_19-30-50
IBIT,-1.0,-1.0,2026-07-04_19-30-50
ARKB,-1.0,-1.0,2026-07-04_19-45-50
BITB,-1.0,-1.0,2026-07-04_19-45-50
BRRR,-1.0,-1.0,2026-07-04_19-45-50
BTC,-1.0,-1.0,2026-07-04_19-45-50
BTCW,-1.0,-1.0,2026-07-04_19-45-50
EZBC,-1.0,-1.0,2026-07-04_19-45-50
FBTC,-1.0,-1.0,2026-07-04_19-45-50
GBTC,-1.0,-1.0,2026-07-04_19-45-50
HODL,-1.0,-1.0,2026-07-04_19-45-50
IBIT,-1.0,-1.0,2026-07-04_19-45-50
ARKB,-1.0,-1.0,2026-07-04_20-00-50
BITB,-1.0,-1.0,2026-07-04_20-00-50
BRRR,-1.0,-1.0,2026-07-04_20-00-50
BTC,-1.0,-1.0,2026-07-04_20-00-50
BTCW,-1.0,-1.0,2026-07-04_20-00-50
EZBC,-1.0,-1.0,2026-07-04_20-00-50
FBTC,-1.0,-1.0,2026-07-04_20-00-50
GBTC,-1.0,-1.0,2026-07-04_20-00-50
HODL,-1.0,-1.0,2026-07-04_20-00-50
IBIT,-1.0,-1.0,2026-07-04_20-00-50
ARKB,-1.0,-1.0,2026-07-04_20-15-50
BITB,-1.0,-1.0,2026-07-04_20-15-50
BRRR,-1.0,-1.0,2026-07-04_20-15-50
BTC,-1.0,-1.0,2026-07-04_20-15-50
BTCW,-1.0,-1.0,2026-07-04_20-15-50
EZBC,-1.0,-1.0,2026-07-04_20-15-50
FBTC,-1.0,-1.0,2026-07-04_20-15-50
GBTC,-1.0,-1.0,2026-07-04_20-15-50
HODL,-1.0,-1.0,2026-07-04_20-15-50
IBIT,-1.0,-1.0,2026-07-04_20-15-50
ARKB,-1.0,-1.0,2026-07-04_20-30-50
BITB,-1.0,-1.0,2026-07-04_20-30-50
BRRR,-1.0,-1.0,2026-07-04_20-30-50
BTC,-1.0,-1.0,2026-07-04_20-30-50
BTCW,-1.0,-1.0,2026-07-04_20-30-50
EZBC,-1.0,-1.0,2026-07-04_20-30-50
FBTC,-1.0,-1.0,2026-07-04_20-30-50
GBTC,-1.0,-1.0,2026-07-04_20-30-50
HODL,-1.0,-1.0,2026-07-04_20-30-50
IBIT,-1.0,-1.0,2026-07-04_20-30-50
ARKB,-1.0,-1.0,2026-07-04_20-45-50
BITB,-1.0,-1.0,2026-07-04_20-45-50
BRRR,-1.0,-1.0,2026-07-04_20-45-50
BTC,-1.0,-1.0,2026-07-04_20-45-50
BTCW,-1.0,-1.0,2026-07-04_20-45-50
EZBC,-1.0,-1.0,2026-07-04_20-45-50
FBTC,-1.0,-1.0,2026-07-04_20-45-50
GBTC,-1.0,-1.0,2026-07-04_20-45-50
HODL,-1.0,-1.0,2026-07-04_20-45-50
IBIT,-1.0,-1.0,2026-07-04_20-45-50
ARKB,-1.0,-1.0,2026-07-04_21-00-50
BITB,-1.0,-1.0,2026-07-04_21-00-50
BRRR,-1.0,-1.0,2026-07-04_21-00-50
BTC,-1.0,-1.0,2026-07-04_21-00-50
BTCW,-1.0,-1.0,2026-07-04_21-00-50
EZBC,-1.0,-1.0,2026-07-04_21-00-50
FBTC,-1.0,-1.0,2026-07-04_21-00-50
GBTC,-1.0,-1.0,2026-07-04_21-00-50
HODL,-1.0,-1.0,2026-07-04_21-00-50
IBIT,-1.0,-1.0,2026-07-04_21-00-50
ARKB,-1.0,-1.0,2026-07-04_21-15-50
BITB,-1.0,-1.0,2026-07-04_21-15-50
BRRR,-1.0,-1.0,2026-07-04_21-15-50
BTC,-1.0,-1.0,2026-07-04_21-15-50
BTCW,-1.0,-1.0,2026-07-04_21-15-50
EZBC,-1.0,-1.0,2026-07-04_21-15-50
FBTC,-1.0,-1.0,2026-07-04_21-15-50
GBTC,-1.0,-1.0,2026-07-04_21-15-50
HODL,-1.0,-1.0,2026-07-04_21-15-50
IBIT,-1.0,-1.0,2026-07-04_21-15-50
ARKB,-1.0,-1.0,2026-07-04_21-30-50
BITB,-1.0,-1.0,2026-07-04_21-30-50
BRRR,-1.0,-1.0,2026-07-04_21-30-50
BTC,-1.0,-1.0,2026-07-04_21-30-50
BTCW,-1.0,-1.0,2026-07-04_21-30-50
EZBC,-1.0,-1.0,2026-07-04_21-30-50
FBTC,-1.0,-1.0,2026-07-04_21-30-50
GBTC,-1.0,-1.0,2026-07-04_21-30-50
HODL,-1.0,-1.0,2026-07-04_21-30-50
IBIT,-1.0,-1.0,2026-07-04_21-30-50
ARKB,-1.0,-1.0,2026-07-04_21-45-50
BITB,-1.0,-1.0,2026-07-04_21-45-50
BRRR,-1.0,-1.0,2026-07-04_21-45-50
BTC,-1.0,-1.0,2026-07-04_21-45-50
BTCW,-1.0,-1.0,2026-07-04_21-45-50
EZBC,-1.0,-1.0,2026-07-04_21-45-50
FBTC,-1.0,-1.0,2026-07-04_21-45-50
GBTC,-1.0,-1.0,2026-07-04_21-45-50
HODL,-1.0,-1.0,2026-07-04_21-45-50
IBIT,-1.0,-1.0,2026-07-04_21-45-50
ARKB,-1.0,-1.0,2026-07-04_22-00-50
BITB,-1.0,-1.0,2026-07-04_22-00-50
BRRR,-1.0,-1.0,2026-07-04_22-00-50
BTC,-1.0,-1.0,2026-07-04_22-00-50
BTCW,-1.0,-1.0,2026-07-04_22-00-50
EZBC,-1.0,-1.0,2026-07-04_22-00-50
FBTC,-1.0,-1.0,2026-07-04_22-00-50
GBTC,-1.0,-1.0,2026-07-04_22-00-50
HODL,-1.0,-1.0,2026-07-04_22-00-50
IBIT,-1.0,-1.0,2026-07-04_22-00-50
ARKB,-1.0,-1.0,2026-07-04_22-15-50
BITB,-1.0,-1.0,2026-07-04_22-15-50
BRRR,-1.0,-1.0,2026-07-04_22-15-50
BTC,-1.0,-1.0,2026-07-04_22-15-50
BTCW,-1.0,-1.0,2026-07-04_22-15-50
EZBC,-1.0,-1.0,2026-07-04_22-15-50
FBTC,-1.0,-1.0,2026-07-04_22-15-50
GBTC,-1.0,-1.0,2026-07-04_22-15-50
HODL,-1.0,-1.0,2026-07-04_22-15-50
IBIT,-1.0,-1.0,2026-07-04_22-15-50
ARKB,-1.0,-1.0,2026-07-04_22-30-50
BITB,-1.0,-1.0,2026-07-04_22-30-50
BRRR,-1.0,-1.0,2026-07-04_22-30-50
BTC,-1.0,-1.0,2026-07-04_22-30-50
BTCW,-1.0,-1.0,2026-07-04_22-30-50
EZBC,-1.0,-1.0,2026-07-04_22-30-50
FBTC,-1.0,-1.0,2026-07-04_22-30-50
GBTC,-1.0,-1.0,2026-07-04_22-30-50
HODL,-1.0,-1.0,2026-07-04_22-30-50
IBIT,-1.0,-1.0,2026-07-04_22-30-50
ARKB,-1.0,-1.0,2026-07-04_22-45-50
BITB,-1.0,-1.0,2026-07-04_22-45-50
BRRR,-1.0,-1.0,2026-07-04_22-45-50
BTC,-1.0,-1.0,2026-07-04_22-45-50
BTCW,-1.0,-1.0,2026-07-04_22-45-50
EZBC,-1.0,-1.0,2026-07-04_22-45-50
FBTC,-1.0,-1.0,2026-07-04_22-45-50
GBTC,-1.0,-1.0,2026-07-04_22-45-50
HODL,-1.0,-1.0,2026-07-04_22-45-50
IBIT,-1.0,-1.0,2026-07-04_22-45-50
ARKB,-1.0,-1.0,2026-07-04_23-00-50
BITB,-1.0,-1.0,2026-07-04_23-00-50
BRRR,-1.0,-1.0,2026-07-04_23-00-50
BTC,-1.0,-1.0,2026-07-04_23-00-50
BTCW,-1.0,-1.0,2026-07-04_23-00-50
EZBC,-1.0,-1.0,2026-07-04_23-00-50
FBTC,-1.0,-1.0,2026-07-04_23-00-50
GBTC,-1.0,-1.0,2026-07-04_23-00-50
HODL,-1.0,-1.0,2026-07-04_23-00-50
IBIT,-1.0,-1.0,2026-07-04_23-00-50
ARKB,-1.0,-1.0,2026-07-04_23-15-50
BITB,-1.0,-1.0,2026-07-04_23-15-50
BRRR,-1.0,-1.0,2026-07-04_23-15-50
BTC,-1.0,-1.0,2026-07-04_23-15-50
BTCW,-1.0,-1.0,2026-07-04_23-15-50
EZBC,-1.0,-1.0,2026-07-04_23-15-50
FBTC,-1.0,-1.0,2026-07-04_23-15-50
GBTC,-1.0,-1.0,2026-07-04_23-15-50
HODL,-1.0,-1.0,2026-07-04_23-15-50
IBIT,-1.0,-1.0,2026-07-04_23-15-50
ARKB,-1.0,-1.0,2026-07-04_23-30-50
BITB,-1.0,-1.0,2026-07-04_23-30-50
BRRR,-1.0,-1.0,2026-07-04_23-30-50
BTC,-1.0,-1.0,2026-07-04_23-30-50
BTCW,-1.0,-1.0,2026-07-04_23-30-50
EZBC,-1.0,-1.0,2026-07-04_23-30-50
FBTC,-1.0,-1.0,2026-07-04_23-30-50
GBTC,-1.0,-1.0,2026-07-04_23-30-50
HODL,-1.0,-1.0,2026-07-04_23-30-50
IBIT,-1.0,-1.0,2026-07-04_23-30-50
ARKB,-1.0,-1.0,2026-07-04_23-45-50
BITB,-1.0,-1.0,2026-07-04_23-45-50
BRRR,-1.0,-1.0,2026-07-04_23-45-50
BTC,-1.0,-1.0,2026-07-04_23-45-50
BTCW,-1.0,-1.0,2026-07-04_23-45-50
EZBC,-1.0,-1.0,2026-07-04_23-45-50
FBTC,-1.0,-1.0,2026-07-04_23-45-50
GBTC,-1.0,-1.0,2026-07-04_23-45-50
HODL,-1.0,-1.0,2026-07-04_23-45-50
IBIT,-1.0,-1.0,2026-07-04_23-45-50
ARKB,-1.0,-1.0,2026-07-05_00-00-50
BITB,-1.0,-1.0,2026-07-05_00-00-50
BRRR,-1.0,-1.0,2026-07-05_00-00-50
BTC,-1.0,-1.0,2026-07-05_00-00-50
BTCW,-1.0,-1.0,2026-07-05_00-00-50
EZBC,-1.0,-1.0,2026-07-05_00-00-50
FBTC,-1.0,-1.0,2026-07-05_00-00-50
GBTC,-1.0,-1.0,2026-07-05_00-00-50
HODL,-1.0,-1.0,2026-07-05_00-00-50
IBIT,-1.0,-1.0,2026-07-05_00-00-50
ARKB,-1.0,-1.0,2026-07-05_00-15-50
BITB,-1.0,-1.0,2026-07-05_00-15-50
BRRR,-1.0,-1.0,2026-07-05_00-15-50
BTC,-1.0,-1.0,2026-07-05_00-15-50
BTCW,-1.0,-1.0,2026-07-05_00-15-50
EZBC,-1.0,-1.0,2026-07-05_00-15-50
FBTC,-1.0,-1.0,2026-07-05_00-15-50
GBTC,-1.0,-1.0,2026-07-05_00-15-50
HODL,-1.0,-1.0,2026-07-05_00-15-50
IBIT,-1.0,-1.0,2026-07-05_00-15-50
ARKB,-1.0,-1.0,2026-07-05_00-30-50
