my_fi_name,price_screen_bid,price_screen_ask,time
BITB,34.91,34.92,2026-07-16_13-03-19
BRRR,18.14,18.15,2026-07-16_13-03-19
BTC,28.44,28.45,2026-07-16_13-03-19
BTCW,67.9,68.01,2026-07-16_13-03-19
EZBC,37.16,37.17,2026-07-16_13-03-19
FBTC,55.97,55.98,2026-07-16_13-03-19
GBTC,49.85,49.86,2026-07-16_13-03-19
HODL,18.18,18.19,2026-07-16_13-03-19
IBIT,36.42,36.43,2026-07-16_13-03-19
ARKB,21.24,21.25,2026-07-16_13-18-19
BITB,34.77,34.78,2026-07-16_13-18-19
BRRR,18.06,18.07,2026-07-16_13-18-19
BTC,28.33,28.34,2026-07-16_13-18-19
BTCW,67.67,67.74,2026-07-16_13-18-19
EZBC,37.01,37.03,2026-07-16_13-18-19
FBTC,55.75,55.76,2026-07-16_13-18-19
GBTC,49.65,49.66,2026-07-16_13-18-19
HODL,18.11,18.12,2026-07-16_13-18-19
IBIT,36.28,36.29,2026-07-16_13-18-19
ARKB,21.29,21.3,2026-07-16_13-33-19
BITB,34.85,34.86,2026-07-16_13-33-19
BRRR,18.1,18.11,2026-07-16_13-33-19
BTC,28.39,28.4,2026-07-16_13-33-19
BTCW,67.8,67.89,2026-07-16_13-33-19
EZBC,37.09,37.12,2026-07-16_13-33-19
FBTC,55.88,55.89,2026-07-16_13-33-19
GBTC,49.77,49.78,2026-07-16_13-33-19
HODL,18.15,18.16,2026-07-16_13-33-19
IBIT,36.37,36.38,2026-07-16_13-33-19
ARKB,21.25,21.26,2026-07-16_13-48-19
BITB,34.78,34.79,2026-07-16_13-48-19
BRRR,18.06,18.07,2026-07-16_13-48-19
BTC,28.33,28.34,2026-07-16_13-48-19
BTCW,67.63,67.75,2026-07-16_13-48-19
EZBC,37.02,37.04,2026-07-16_13-48-19
FBTC,55.77,55.78,2026-07-16_13-48-19
GBTC,49.66,49.67,2026-07-16_13-48-19
HODL,18.12,18.13,2026-07-16_13-48-19
IBIT,36.29,36.3,2026-07-16_13-48-19
ARKB,21.23,21.24,2026-07-16_14-03-19
BITB,34.75,34.76,2026-07-16_14-03-19
BRRR,18.05,18.06,2026-07-16_14-03-19
BTC,28.31,28.32,2026-07-16_14-03-19
BTCW,67.63,67.73,2026-07-16_14-03-19
EZBC,36.98,37.01,2026-07-16_14-03-19
FBTC,55.71,55.72,2026-07-16_14-03-19
GBTC,49.62,49.63,2026-07-16_14-03-19
HODL,18.11,18.12,2026-07-16_14-03-19
IBIT,36.26,36.27,2026-07-16_14-03-19
ARKB,21.28,21.29,2026-07-16_14-18-19
BITB,34.82,34.83,2026-07-16_14-18-19
BRRR,18.09,18.1,2026-07-16_14-18-19
BTC,28.37,28.38,2026-07-16_14-18-19
BTCW,67.78,67.85,2026-07-16_14-18-19
EZBC,37.06,37.08,2026-07-16_14-18-19
FBTC,55.83,55.84,2026-07-16_14-18-19
GBTC,49.73,49.74,2026-07-16_14-18-19
HODL,18.15,18.16,2026-07-16_14-18-19
IBIT,36.34,36.35,2026-07-16_14-18-19
ARKB,21.28,21.29,2026-07-16_14-33-19
BITB,34.82,34.83,2026-07-16_14-33-19
BRRR,18.09,18.1,2026-07-16_14-33-19
BTC,28.37,28.38,2026-07-16_14-33-19
BTCW,67.74,67.83,2026-07-16_14-33-19
EZBC,37.07,37.08,2026-07-16_14-33-19
FBTC,55.84,55.85,2026-07-16_14-33-19
GBTC,49.73,49.74,2026-07-16_14-33-19
HODL,18.14,18.15,2026-07-16_14-33-19
IBIT,36.33,36.34,2026-07-16_14-33-19
ARKB,21.28,21.29,2026-07-16_14-48-19
BITB,34.83,34.84,2026-07-16_14-48-19
BRRR,18.09,18.1,2026-07-16_14-48-19
BTC,28.38,28.39,2026-07-16_14-48-19
BTCW,67.8,67.85,2026-07-16_14-48-19
EZBC,37.07,37.09,2026-07-16_14-48-19
FBTC,55.85,55.86,2026-07-16_14-48-19
GBTC,49.74,49.75,2026-07-16_14-48-19
HODL,18.15,18.16,2026-07-16_14-48-19
IBIT,36.34,36.35,2026-07-16_14-48-19
ARKB,21.29,21.3,2026-07-16_15-13-51
BITB,34.85,34.86,2026-07-16_15-13-51
BRRR,18.1,18.11,2026-07-16_15-13-51
BTC,28.39,28.4,2026-07-16_15-13-51
BTCW,67.83,67.91,2026-07-16_15-13-51
EZBC,37.08,37.11,2026-07-16_15-13-51
FBTC,55.87,55.88,2026-07-16_15-13-51
GBTC,49.76,49.77,2026-07-16_15-13-51
HODL,18.16,18.17,2026-07-16_15-13-51
IBIT,36.36,36.37,2026-07-16_15-13-51
ARKB,21.28,21.29,2026-07-16_15-15-23
BITB,34.83,34.84,2026-07-16_15-15-23
BRRR,18.09,18.1,2026-07-16_15-15-23
BTC,28.38,28.39,2026-07-16_15-15-23
BTCW,67.79,67.87,2026-07-16_15-15-23
EZBC,37.06,37.09,2026-07-16_15-15-23
FBTC,55.84,55.85,2026-07-16_15-15-23
GBTC,49.73,49.74,2026-07-16_15-15-23
HODL,18.15,18.16,2026-07-16_15-15-23
IBIT,36.34,36.35,2026-07-16_15-15-23
ARKB,21.3,21.31,2026-07-16_15-30-23
BITB,34.86,34.87,2026-07-16_15-30-23
BRRR,18.1,18.11,2026-07-16_15-30-23
BTC,28.4,28.41,2026-07-16_15-30-23
BTCW,67.84,67.9,2026-07-16_15-30-23
EZBC,37.1,37.12,2026-07-16_15-30-23
FBTC,55.88,55.89,2026-07-16_15-30-23
GBTC,49.77,49.78,2026-07-16_15-30-23
HODL,18.16,18.17,2026-07-16_15-30-23
IBIT,36.37,36.38,2026-07-16_15-30-23
ARKB,21.27,21.28,2026-07-16_15-45-23
BITB,34.81,34.82,2026-07-16_15-45-23
BRRR,18.08,18.09,2026-07-16_15-45-23
BTC,28.36,28.37,2026-07-16_15-45-23
BTCW,67.76,67.84,2026-07-16_15-45-23
EZBC,37.05,37.07,2026-07-16_15-45-23
FBTC,55.81,55.82,2026-07-16_15-45-23
GBTC,49.71,49.72,2026-07-16_15-45-23
HODL,18.14,18.15,2026-07-16_15-45-23
IBIT,36.32,36.33,2026-07-16_15-45-23
ARKB,21.3,21.31,2026-07-16_16-00-23
BITB,34.85,34.87,2026-07-16_16-00-23
BRRR,18.07,18.13,2026-07-16_16-00-23
BTC,28.4,28.42,2026-07-16_16-00-23
BTCW,67.85,67.91,2026-07-16_16-00-23
EZBC,37.1,37.19,2026-07-16_16-00-23
FBTC,55.88,55.92,2026-07-16_16-00-23
GBTC,49.77,49.81,2026-07-16_16-00-23
HODL,18.16,18.18,2026-07-16_16-00-23
IBIT,36.38,36.39,2026-07-16_16-00-23
ARKB,21.25,21.27,2026-07-16_16-15-23
BITB,34.79,34.81,2026-07-16_16-15-23
BRRR,18.07,18.09,2026-07-16_16-15-23
BTC,28.34,28.37,2026-07-16_16-15-23
BTCW,67.54,68.15,2026-07-16_16-15-23
EZBC,36.98,37.25,2026-07-16_16-15-23
FBTC,55.78,55.82,2026-07-16_16-15-23
GBTC,49.68,49.71,2026-07-16_16-15-23
HODL,18.13,18.15,2026-07-16_16-15-23
IBIT,36.31,36.32,2026-07-16_16-15-23
ARKB,21.26,21.28,2026-07-16_16-30-23
BITB,34.8,34.81,2026-07-16_16-30-23
BRRR,18.07,18.1,2026-07-16_16-30-23
BTC,28.35,28.37,2026-07-16_16-30-23
BTCW,67.54,68.13,2026-07-16_16-30-23
EZBC,37.02,37.25,2026-07-16_16-30-23
FBTC,55.79,55.82,2026-07-16_16-30-23
GBTC,49.69,49.72,2026-07-16_16-30-23
HODL,18.13,18.15,2026-07-16_16-30-23
IBIT,36.32,36.33,2026-07-16_16-30-23
ARKB,21.26,21.27,2026-07-16_16-45-23
BITB,34.79,34.81,2026-07-16_16-45-23
BRRR,18.06,18.09,2026-07-16_16-45-23
BTC,28.34,28.36,2026-07-16_16-45-23
BTCW,67.54,68.11,2026-07-16_16-45-23
EZBC,37.0,37.25,2026-07-16_16-45-23
FBTC,55.78,55.8,2026-07-16_16-45-23
GBTC,49.68,49.71,2026-07-16_16-45-23
HODL,18.13,18.15,2026-07-16_16-45-23
IBIT,36.3,36.32,2026-07-16_16-45-23
ARKB,21.24,21.27,2026-07-16_17-00-23
BITB,34.77,34.8,2026-07-16_17-00-23
BRRR,18.05,18.09,2026-07-16_17-00-23
BTC,28.32,28.35,2026-07-16_17-00-23
BTCW,67.54,68.08,2026-07-16_17-00-23
EZBC,36.96,37.21,2026-07-16_17-00-23
FBTC,55.76,55.79,2026-07-16_17-00-23
GBTC,49.65,49.7,2026-07-16_17-00-23
HODL,18.12,18.14,2026-07-16_17-00-23
IBIT,36.29,36.31,2026-07-16_17-00-23
ARKB,21.22,21.31,2026-07-16_17-15-23
BITB,34.7,34.89,2026-07-16_17-15-23
BRRR,18.02,18.1,2026-07-16_17-15-23
BTC,28.32,28.53,2026-07-16_17-15-23
BTCW,67.54,68.07,2026-07-16_17-15-23
EZBC,36.91,37.21,2026-07-16_17-15-23
FBTC,55.78,56.0,2026-07-16_17-15-23
GBTC,49.63,49.77,2026-07-16_17-15-23
HODL,18.14,18.16,2026-07-16_17-15-23
IBIT,36.33,36.34,2026-07-16_17-15-23
ARKB,21.21,21.31,2026-07-16_17-30-23
BITB,34.66,34.95,2026-07-16_17-30-23
BRRR,18.02,18.1,2026-07-16_17-30-23
BTC,28.0,28.62,2026-07-16_17-30-23
BTCW,67.54,68.15,2026-07-16_17-30-23
EZBC,36.91,37.21,2026-07-16_17-30-23
FBTC,55.5,55.91,2026-07-16_17-30-23
GBTC,49.5,49.79,2026-07-16_17-30-23
HODL,17.91,18.22,2026-07-16_17-30-23
IBIT,36.28,36.33,2026-07-16_17-30-23
ARKB,21.22,21.31,2026-07-16_17-45-23
BITB,34.66,34.95,2026-07-16_17-45-23
BRRR,18.02,18.1,2026-07-16_17-45-23
BTC,28.0,28.62,2026-07-16_17-45-23
BTCW,67.54,68.15,2026-07-16_17-45-23
EZBC,36.91,37.21,2026-07-16_17-45-23
FBTC,55.5,56.0,2026-07-16_17-45-23
GBTC,49.5,49.69,2026-07-16_17-45-23
HODL,17.91,18.22,2026-07-16_17-45-23
IBIT,36.3,36.33,2026-07-16_17-45-23
ARKB,21.22,21.31,2026-07-16_18-00-23
BITB,34.66,34.95,2026-07-16_18-00-23
BRRR,18.02,18.29,2026-07-16_18-00-23
BTC,28.0,28.62,2026-07-16_18-00-23
BTCW,67.54,68.11,2026-07-16_18-00-23
EZBC,36.91,37.21,2026-07-16_18-00-23
FBTC,55.5,56.0,2026-07-16_18-00-23
GBTC,49.57,49.83,2026-07-16_18-00-23
HODL,18.12,18.22,2026-07-16_18-00-23
IBIT,36.3,36.4,2026-07-16_18-00-23
ARKB,21.24,21.31,2026-07-16_18-15-23
BITB,34.77,34.93,2026-07-16_18-15-23
BRRR,18.06,18.16,2026-07-16_18-15-23
BTC,28.32,28.49,2026-07-16_18-15-23
BTCW,67.54,68.12,2026-07-16_18-15-23
EZBC,36.91,37.21,2026-07-16_18-15-23
FBTC,55.75,55.99,2026-07-16_18-15-23
GBTC,49.65,49.78,2026-07-16_18-15-23
HODL,18.12,18.21,2026-07-16_18-15-23
IBIT,36.3,36.36,2026-07-16_18-15-23
ARKB,21.21,21.25,2026-07-16_18-30-23
BITB,34.71,34.76,2026-07-16_18-30-23
BRRR,18.02,18.07,2026-07-16_18-30-23
BTC,28.27,28.36,2026-07-16_18-30-23
BTCW,67.4,67.97,2026-07-16_18-30-23
EZBC,36.9,37.17,2026-07-16_18-30-23
FBTC,55.66,55.74,2026-07-16_18-30-23
GBTC,49.55,49.66,2026-07-16_18-30-23
HODL,18.08,18.12,2026-07-16_18-30-23
IBIT,36.24,36.27,2026-07-16_18-30-23
ARKB,21.22,21.27,2026-07-16_18-45-23
BITB,34.73,34.79,2026-07-16_18-45-23
BRRR,18.04,18.08,2026-07-16_18-45-23
BTC,28.29,28.36,2026-07-16_18-45-23
BTCW,67.4,67.98,2026-07-16_18-45-23
EZBC,36.9,37.17,2026-07-16_18-45-23
FBTC,55.69,55.79,2026-07-16_18-45-23
GBTC,49.6,49.7,2026-07-16_18-45-23
HODL,18.1,18.14,2026-07-16_18-45-23
IBIT,36.26,36.3,2026-07-16_18-45-23
ARKB,21.18,21.23,2026-07-16_19-00-23
BITB,34.67,34.74,2026-07-16_19-00-23
BRRR,18.01,18.05,2026-07-16_19-00-23
BTC,28.25,28.3,2026-07-16_19-00-23
BTCW,67.4,67.89,2026-07-16_19-00-23
EZBC,36.84,37.13,2026-07-16_19-00-23
FBTC,55.6,55.69,2026-07-16_19-00-23
GBTC,49.51,49.61,2026-07-16_19-00-23
HODL,18.07,18.11,2026-07-16_19-00-23
IBIT,36.2,36.22,2026-07-16_19-00-23
ARKB,21.16,21.22,2026-07-16_19-15-23
BITB,34.64,34.69,2026-07-16_19-15-23
BRRR,17.98,18.07,2026-07-16_19-15-23
BTC,28.23,28.4,2026-07-16_19-15-23
BTCW,67.31,67.85,2026-07-16_19-15-23
EZBC,36.84,37.11,2026-07-16_19-15-23
FBTC,55.55,55.63,2026-07-16_19-15-23
GBTC,49.5,49.57,2026-07-16_19-15-23
HODL,18.05,18.12,2026-07-16_19-15-23
IBIT,36.17,36.19,2026-07-16_19-15-23
ARKB,21.13,21.18,2026-07-16_19-30-23
BITB,34.58,34.75,2026-07-16_19-30-23
BRRR,17.96,18.05,2026-07-16_19-30-23
BTC,28.17,28.24,2026-07-16_19-30-23
BTCW,67.2,67.69,2026-07-16_19-30-23
EZBC,36.74,37.02,2026-07-16_19-30-23
FBTC,55.45,55.57,2026-07-16_19-30-23
GBTC,49.37,49.48,2026-07-16_19-30-23
HODL,18.02,18.07,2026-07-16_19-30-23
IBIT,36.11,36.14,2026-07-16_19-30-23
ARKB,21.13,21.17,2026-07-16_19-45-23
BITB,34.58,34.64,2026-07-16_19-45-23
BRRR,17.96,18.0,2026-07-16_19-45-23
BTC,28.18,28.23,2026-07-16_19-45-23
BTCW,67.11,67.68,2026-07-16_19-45-23
EZBC,36.74,36.95,2026-07-16_19-45-23
FBTC,55.46,55.55,2026-07-16_19-45-23
GBTC,49.39,49.48,2026-07-16_19-45-23
HODL,18.02,18.06,2026-07-16_19-45-23
IBIT,36.11,36.13,2026-07-16_19-45-23
ARKB,21.08,21.2,2026-07-16_20-00-23
BITB,34.5,34.7,2026-07-16_20-00-23
BRRR,17.88,18.08,2026-07-16_20-00-23
BTC,28.05,28.35,2026-07-16_20-00-23
BTCW,66.98,67.75,2026-07-16_20-00-23
EZBC,36.08,37.62,2026-07-16_20-00-23
FBTC,55.31,55.62,2026-07-16_20-00-23
GBTC,49.26,49.54,2026-07-16_20-00-23
HODL,17.94,18.13,2026-07-16_20-00-23
IBIT,36.0,36.2,2026-07-16_20-00-23
ARKB,21.13,21.16,2026-07-16_20-15-23
BITB,34.59,34.62,2026-07-16_20-15-23
BRRR,17.89,18.06,2026-07-16_20-15-23
BTC,28.04,28.36,2026-07-16_20-15-23
BTCW,67.02,67.69,2026-07-16_20-15-23
EZBC,36.5,37.21,2026-07-16_20-15-23
FBTC,55.31,55.62,2026-07-16_20-15-23
GBTC,49.39,49.44,2026-07-16_20-15-23
HODL,18.02,18.05,2026-07-16_20-15-23
IBIT,36.1,36.13,2026-07-16_20-15-23
ARKB,21.12,21.15,2026-07-16_20-30-23
BITB,34.57,34.61,2026-07-16_20-30-23
BRRR,17.91,18.06,2026-07-16_20-30-23
BTC,28.03,28.34,2026-07-16_20-30-23
BTCW,67.09,67.69,2026-07-16_20-30-23
EZBC,36.5,37.21,2026-07-16_20-30-23
FBTC,55.43,55.5,2026-07-16_20-30-23
GBTC,49.37,49.42,2026-07-16_20-30-23
HODL,18.01,18.04,2026-07-16_20-30-23
IBIT,36.08,36.12,2026-07-16_20-30-23
