my_fi_name,price_screen_bid,price_screen_ask,time
FBTC,54.11,54.12,2026-07-06_11-05-01
GBTC,48.21,48.22,2026-07-06_11-05-01
HODL,17.58,17.59,2026-07-06_11-05-01
IBIT,35.22,35.23,2026-07-06_11-05-01
ARKB,20.69,20.7,2026-07-06_11-20-01
BITB,33.87,33.88,2026-07-06_11-20-01
BRRR,17.59,17.6,2026-07-06_11-20-01
BTC,27.59,27.6,2026-07-06_11-20-01
BTCW,65.91,65.98,2026-07-06_11-20-01
EZBC,36.05,36.07,2026-07-06_11-20-01
FBTC,54.31,54.32,2026-07-06_11-20-01
GBTC,48.39,48.4,2026-07-06_11-20-01
HODL,17.65,17.66,2026-07-06_11-20-01
IBIT,35.35,35.36,2026-07-06_11-20-01
ARKB,20.65,20.66,2026-07-06_11-35-01
BITB,33.8,33.81,2026-07-06_11-35-01
BRRR,17.56,17.57,2026-07-06_11-35-01
BTC,27.54,27.55,2026-07-06_11-35-01
BTCW,65.79,65.85,2026-07-06_11-35-01
EZBC,35.98,35.99,2026-07-06_11-35-01
FBTC,54.2,54.21,2026-07-06_11-35-01
GBTC,48.3,48.31,2026-07-06_11-35-01
HODL,17.61,17.62,2026-07-06_11-35-01
IBIT,35.29,35.3,2026-07-06_11-35-01
ARKB,20.84,20.85,2026-07-06_11-50-01
BITB,34.12,34.13,2026-07-06_11-50-01
BRRR,17.72,17.73,2026-07-06_11-50-01
BTC,27.79,27.8,2026-07-06_11-50-01
BTCW,66.4,66.46,2026-07-06_11-50-01
EZBC,36.32,36.33,2026-07-06_11-50-01
FBTC,54.7,54.71,2026-07-06_11-50-01
GBTC,48.74,48.75,2026-07-06_11-50-01
HODL,17.77,17.78,2026-07-06_11-50-01
IBIT,35.61,35.62,2026-07-06_11-50-01
ARKB,21.0,21.01,2026-07-06_12-11-32
BITB,34.38,34.39,2026-07-06_12-11-32
BRRR,17.86,17.87,2026-07-06_12-11-32
BTC,28.0,28.01,2026-07-06_12-11-32
BTCW,66.88,67.01,2026-07-06_12-11-32
EZBC,36.6,36.61,2026-07-06_12-11-32
FBTC,55.11,55.12,2026-07-06_12-11-32
GBTC,49.1,49.11,2026-07-06_12-11-32
HODL,17.91,17.92,2026-07-06_12-11-32
IBIT,35.88,35.89,2026-07-06_12-11-32
ARKB,21.04,21.05,2026-07-06_12-26-32
BITB,34.44,34.45,2026-07-06_12-26-32
BRRR,17.89,17.9,2026-07-06_12-26-32
BTC,28.06,28.07,2026-07-06_12-26-32
BTCW,67.02,67.09,2026-07-06_12-26-32
EZBC,36.66,36.67,2026-07-06_12-26-32
FBTC,55.22,55.23,2026-07-06_12-26-32
GBTC,49.21,49.22,2026-07-06_12-26-32
HODL,17.94,17.95,2026-07-06_12-26-32
IBIT,35.95,35.96,2026-07-06_12-26-32
ARKB,21.1,21.11,2026-07-06_12-41-32
BITB,34.54,34.55,2026-07-06_12-41-32
BRRR,17.94,17.95,2026-07-06_12-41-32
BTC,28.14,28.15,2026-07-06_12-41-32
BTCW,67.23,67.3,2026-07-06_12-41-32
EZBC,36.77,36.78,2026-07-06_12-41-32
FBTC,55.39,55.4,2026-07-06_12-41-32
GBTC,49.34,49.35,2026-07-06_12-41-32
HODL,18.0,18.01,2026-07-06_12-41-32
IBIT,36.06,36.07,2026-07-06_12-41-32
ARKB,21.1,21.11,2026-07-06_13-19-20
BITB,34.54,34.55,2026-07-06_13-19-20
BRRR,17.94,17.95,2026-07-06_13-19-20
BTC,28.14,28.15,2026-07-06_13-19-20
BTCW,67.22,67.29,2026-07-06_13-19-20
EZBC,36.77,36.78,2026-07-06_13-19-20
FBTC,55.38,55.39,2026-07-06_13-19-20
GBTC,49.34,49.35,2026-07-06_13-19-20
HODL,17.99,18.0,2026-07-06_13-19-20
IBIT,36.06,36.07,2026-07-06_13-19-20
ARKB,21.15,21.16,2026-07-06_13-34-20
BITB,34.64,34.65,2026-07-06_13-34-20
BRRR,17.99,18.0,2026-07-06_13-34-20
BTC,28.22,28.22,2026-07-06_13-34-20
BTCW,67.38,67.44,2026-07-06_13-34-20
EZBC,36.86,36.87,2026-07-06_13-34-20
FBTC,55.53,55.54,2026-07-06_13-34-20
GBTC,49.48,49.49,2026-07-06_13-34-20
HODL,18.04,18.05,2026-07-06_13-34-20
IBIT,36.15,36.16,2026-07-06_13-34-20
ARKB,21.09,21.1,2026-07-06_13-49-20
BITB,34.53,34.54,2026-07-06_13-49-20
BRRR,17.93,17.94,2026-07-06_13-49-20
BTC,28.13,28.14,2026-07-06_13-49-20
BTCW,67.2,67.25,2026-07-06_13-49-20
EZBC,36.75,36.76,2026-07-06_13-49-20
FBTC,55.36,55.37,2026-07-06_13-49-20
GBTC,49.32,49.33,2026-07-06_13-49-20
HODL,17.99,18.0,2026-07-06_13-49-20
IBIT,36.04,36.05,2026-07-06_13-49-20
ARKB,21.11,21.12,2026-07-06_14-04-20
BITB,34.56,34.57,2026-07-06_14-04-20
BRRR,17.95,17.96,2026-07-06_14-04-20
BTC,28.15,28.16,2026-07-06_14-04-20
BTCW,67.25,67.31,2026-07-06_14-04-20
EZBC,36.78,36.8,2026-07-06_14-04-20
FBTC,55.42,55.43,2026-07-06_14-04-20
GBTC,49.37,49.38,2026-07-06_14-04-20
HODL,18.0,18.01,2026-07-06_14-04-20
IBIT,36.07,36.08,2026-07-06_14-04-20
ARKB,21.09,21.1,2026-07-06_14-19-20
BITB,34.52,34.53,2026-07-06_14-19-20
BRRR,17.93,17.94,2026-07-06_14-19-20
BTC,28.12,28.13,2026-07-06_14-19-20
BTCW,67.17,67.22,2026-07-06_14-19-20
EZBC,36.74,36.76,2026-07-06_14-19-20
FBTC,55.35,55.36,2026-07-06_14-19-20
GBTC,49.31,49.32,2026-07-06_14-19-20
HODL,17.98,17.99,2026-07-06_14-19-20
IBIT,36.03,36.04,2026-07-06_14-19-20
ARKB,21.12,21.13,2026-07-06_14-34-20
BITB,34.58,34.59,2026-07-06_14-34-20
BRRR,17.95,17.96,2026-07-06_14-34-20
BTC,28.16,28.17,2026-07-06_14-34-20
BTCW,67.25,67.35,2026-07-06_14-34-20
EZBC,36.79,36.81,2026-07-06_14-34-20
FBTC,55.44,55.45,2026-07-06_14-34-20
GBTC,49.39,49.4,2026-07-06_14-34-20
HODL,18.01,18.02,2026-07-06_14-34-20
IBIT,36.08,36.09,2026-07-06_14-34-20
ARKB,21.13,21.14,2026-07-06_14-49-20
BITB,34.59,34.6,2026-07-06_14-49-20
BRRR,17.96,17.97,2026-07-06_14-49-20
BTC,28.18,28.19,2026-07-06_14-49-20
BTCW,67.28,67.35,2026-07-06_14-49-20
EZBC,36.82,36.83,2026-07-06_14-49-20
FBTC,55.47,55.48,2026-07-06_14-49-20
GBTC,49.42,49.43,2026-07-06_14-49-20
HODL,18.02,18.03,2026-07-06_14-49-20
IBIT,36.1,36.11,2026-07-06_14-49-20
ARKB,21.09,21.1,2026-07-06_15-04-20
BITB,34.53,34.54,2026-07-06_15-04-20
BRRR,17.93,17.94,2026-07-06_15-04-20
BTC,28.13,28.14,2026-07-06_15-04-20
BTCW,67.18,67.25,2026-07-06_15-04-20
EZBC,36.75,36.76,2026-07-06_15-04-20
FBTC,55.36,55.37,2026-07-06_15-04-20
GBTC,49.33,49.34,2026-07-06_15-04-20
HODL,17.98,17.99,2026-07-06_15-04-20
IBIT,36.04,36.05,2026-07-06_15-04-20
ARKB,21.16,21.17,2026-07-06_15-19-20
BITB,34.64,34.65,2026-07-06_15-19-20
BRRR,17.99,18.0,2026-07-06_15-19-20
BTC,28.22,28.23,2026-07-06_15-19-20
BTCW,67.37,67.47,2026-07-06_15-19-20
EZBC,36.86,36.88,2026-07-06_15-19-20
FBTC,55.54,55.55,2026-07-06_15-19-20
GBTC,49.48,49.49,2026-07-06_15-19-20
HODL,18.04,18.05,2026-07-06_15-19-20
IBIT,36.15,36.16,2026-07-06_15-19-20
ARKB,21.14,21.15,2026-07-06_15-34-20
BITB,34.6,34.61,2026-07-06_15-34-20
BRRR,17.97,17.98,2026-07-06_15-34-20
BTC,28.19,28.2,2026-07-06_15-34-20
BTCW,67.28,67.36,2026-07-06_15-34-20
EZBC,36.82,36.84,2026-07-06_15-34-20
FBTC,55.48,55.49,2026-07-06_15-34-20
GBTC,49.43,49.44,2026-07-06_15-34-20
HODL,18.02,18.03,2026-07-06_15-34-20
IBIT,36.11,36.12,2026-07-06_15-34-20
ARKB,21.16,21.17,2026-07-06_15-49-20
BITB,34.64,34.65,2026-07-06_15-49-20
BRRR,17.99,18.0,2026-07-06_15-49-20
BTC,28.22,28.23,2026-07-06_15-49-20
BTCW,67.35,67.46,2026-07-06_15-49-20
EZBC,36.87,36.88,2026-07-06_15-49-20
FBTC,55.55,55.56,2026-07-06_15-49-20
GBTC,49.49,49.5,2026-07-06_15-49-20
HODL,18.04,18.05,2026-07-06_15-49-20
IBIT,36.15,36.16,2026-07-06_15-49-20
ARKB,21.08,21.09,2026-07-06_16-04-21
BITB,34.5,34.53,2026-07-06_16-04-21
BRRR,17.92,17.94,2026-07-06_16-04-21
BTC,28.11,28.13,2026-07-06_16-04-21
BTCW,67.01,67.33,2026-07-06_16-04-21
EZBC,36.57,36.84,2026-07-06_16-04-21
FBTC,55.31,55.34,2026-07-06_16-04-21
GBTC,49.29,49.32,2026-07-06_16-04-21
HODL,17.97,18.0,2026-07-06_16-04-21
IBIT,36.02,36.03,2026-07-06_16-04-21
ARKB,21.08,21.09,2026-07-06_16-19-21
BITB,34.49,34.52,2026-07-06_16-19-21
BRRR,17.91,17.94,2026-07-06_16-19-21
BTC,28.1,28.13,2026-07-06_16-19-21
BTCW,67.02,67.39,2026-07-06_16-19-21
EZBC,36.58,36.83,2026-07-06_16-19-21
FBTC,55.3,55.34,2026-07-06_16-19-21
GBTC,49.28,49.32,2026-07-06_16-19-21
HODL,17.97,17.99,2026-07-06_16-19-21
IBIT,36.01,36.02,2026-07-06_16-19-21
ARKB,21.16,21.18,2026-07-06_16-34-21
BITB,34.64,34.66,2026-07-06_16-34-21
BRRR,17.99,18.01,2026-07-06_16-34-21
BTC,28.23,28.25,2026-07-06_16-34-21
BTCW,67.06,67.64,2026-07-06_16-34-21
EZBC,36.69,36.94,2026-07-06_16-34-21
FBTC,55.54,55.57,2026-07-06_16-34-21
GBTC,49.49,49.52,2026-07-06_16-34-21
HODL,18.05,18.06,2026-07-06_16-34-21
IBIT,36.16,36.17,2026-07-06_16-34-21
ARKB,21.14,21.15,2026-07-06_16-49-21
BITB,34.6,34.63,2026-07-06_16-49-21
BRRR,17.97,17.99,2026-07-06_16-49-21
BTC,28.19,28.22,2026-07-06_16-49-21
BTCW,67.08,67.64,2026-07-06_16-49-21
EZBC,36.69,36.94,2026-07-06_16-49-21
FBTC,55.47,55.51,2026-07-06_16-49-21
GBTC,49.43,49.46,2026-07-06_16-49-21
HODL,18.03,18.05,2026-07-06_16-49-21
IBIT,36.12,36.13,2026-07-06_16-49-21
ARKB,21.15,21.16,2026-07-06_17-04-21
BITB,34.6,34.7,2026-07-06_17-04-21
BRRR,17.93,18.01,2026-07-06_17-04-21
BTC,28.05,28.25,2026-07-06_17-04-21
BTCW,67.1,67.64,2026-07-06_17-04-21
EZBC,36.71,36.94,2026-07-06_17-04-21
FBTC,55.49,55.54,2026-07-06_17-04-21
GBTC,49.45,49.49,2026-07-06_17-04-21
HODL,18.01,18.07,2026-07-06_17-04-21
IBIT,36.14,36.16,2026-07-06_17-04-21
ARKB,21.3,21.34,2026-07-06_17-19-21
BITB,34.87,34.92,2026-07-06_17-19-21
BRRR,18.11,18.14,2026-07-06_17-19-21
BTC,28.41,28.46,2026-07-06_17-19-21
BTCW,67.61,68.16,2026-07-06_17-19-21
EZBC,37.01,37.28,2026-07-06_17-19-21
FBTC,55.9,55.95,2026-07-06_17-19-21
GBTC,49.81,49.88,2026-07-06_17-19-21
HODL,18.16,18.19,2026-07-06_17-19-21
IBIT,36.4,36.42,2026-07-06_17-19-21
ARKB,21.23,21.35,2026-07-06_17-34-21
BITB,34.79,35.0,2026-07-06_17-34-21
BRRR,18.04,18.16,2026-07-06_17-34-21
BTC,28.18,28.55,2026-07-06_17-34-21
BTCW,67.61,68.12,2026-07-06_17-34-21
EZBC,37.03,37.26,2026-07-06_17-34-21
FBTC,55.55,55.99,2026-07-06_17-34-21
GBTC,49.76,50.0,2026-07-06_17-34-21
HODL,18.02,18.32,2026-07-06_17-34-21
IBIT,36.4,36.49,2026-07-06_17-34-21
ARKB,21.26,21.29,2026-07-06_17-49-21
BITB,34.8,35.0,2026-07-06_17-49-21
BRRR,18.05,18.16,2026-07-06_17-49-21
BTC,28.31,28.44,2026-07-06_17-49-21
BTCW,67.45,68.1,2026-07-06_17-49-21
EZBC,36.98,37.25,2026-07-06_17-49-21
FBTC,55.82,55.93,2026-07-06_17-49-21
GBTC,49.75,50.0,2026-07-06_17-49-21
HODL,18.05,18.24,2026-07-06_17-49-21
IBIT,36.35,36.38,2026-07-06_17-49-21
ARKB,21.3,21.41,2026-07-06_18-04-21
BITB,34.85,35.08,2026-07-06_18-04-21
BRRR,18.1,18.22,2026-07-06_18-04-21
BTC,28.44,28.52,2026-07-06_18-04-21
BTCW,67.26,68.28,2026-07-06_18-04-21
EZBC,37.08,37.34,2026-07-06_18-04-21
FBTC,55.91,56.14,2026-07-06_18-04-21
GBTC,49.8,50.0,2026-07-06_18-04-21
HODL,18.13,18.29,2026-07-06_18-04-21
IBIT,36.46,36.5,2026-07-06_18-04-21
ARKB,21.26,21.41,2026-07-06_18-19-21
BITB,34.91,35.06,2026-07-06_18-19-21
BRRR,18.07,18.22,2026-07-06_18-19-21
BTC,28.36,28.49,2026-07-06_18-19-21
BTCW,65.85,68.23,2026-07-06_18-19-21
EZBC,37.06,37.32,2026-07-06_18-19-21
FBTC,55.99,56.1,2026-07-06_18-19-21
GBTC,49.86,50.0,2026-07-06_18-19-21
HODL,18.13,18.3,2026-07-06_18-19-21
IBIT,36.46,36.5,2026-07-06_18-19-21
ARKB,21.25,21.39,2026-07-06_18-34-21
BITB,34.76,35.01,2026-07-06_18-34-21
BRRR,18.03,18.18,2026-07-06_18-34-21
BTC,28.3,28.48,2026-07-06_18-34-21
BTCW,66.88,68.12,2026-07-06_18-34-21
EZBC,37.0,37.27,2026-07-06_18-34-21
FBTC,55.8,55.9,2026-07-06_18-34-21
GBTC,49.72,49.85,2026-07-06_18-34-21
HODL,18.05,18.24,2026-07-06_18-34-21
IBIT,36.35,36.38,2026-07-06_18-34-21
ARKB,21.25,21.34,2026-07-06_18-49-21
BITB,34.75,34.97,2026-07-06_18-49-21
BRRR,18.02,18.19,2026-07-06_18-49-21
BTC,28.3,28.48,2026-07-06_18-49-21
BTCW,67.46,68.08,2026-07-06_18-49-21
EZBC,36.93,37.24,2026-07-06_18-49-21
FBTC,55.74,55.92,2026-07-06_18-49-21
GBTC,49.65,49.85,2026-07-06_18-49-21
HODL,18.06,18.26,2026-07-06_18-49-21
IBIT,36.33,36.4,2026-07-06_18-49-21
ARKB,21.29,21.34,2026-07-06_19-04-21
BITB,34.84,34.9,2026-07-06_19-04-21
BRRR,18.09,18.15,2026-07-06_19-04-21
BTC,28.39,28.46,2026-07-06_19-04-21
BTCW,67.48,68.11,2026-07-06_19-04-21
EZBC,36.96,37.24,2026-07-06_19-04-21
FBTC,55.88,55.97,2026-07-06_19-04-21
GBTC,49.78,49.85,2026-07-06_19-04-21
HODL,18.15,18.2,2026-07-06_19-04-21
IBIT,36.39,36.42,2026-07-06_19-04-21
ARKB,21.25,21.3,2026-07-06_19-19-21
BITB,34.77,34.82,2026-07-06_19-19-21
BRRR,18.06,18.12,2026-07-06_19-19-21
BTC,28.33,28.44,2026-07-06_19-19-21
BTCW,67.36,68.1,2026-07-06_19-19-21
EZBC,36.96,37.24,2026-07-06_19-19-21
FBTC,55.77,55.87,2026-07-06_19-19-21
GBTC,49.68,49.79,2026-07-06_19-19-21
HODL,18.09,18.17,2026-07-06_19-19-21
IBIT,36.31,36.35,2026-07-06_19-19-21
ARKB,21.24,21.29,2026-07-06_19-34-21
BITB,34.77,34.82,2026-07-06_19-34-21
BRRR,18.05,18.11,2026-07-06_19-34-21
BTC,28.32,28.4,2026-07-06_19-34-21
BTCW,67.32,68.02,2026-07-06_19-34-21
EZBC,36.9,37.21,2026-07-06_19-34-21
FBTC,55.75,55.85,2026-07-06_19-34-21
GBTC,49.65,49.76,2026-07-06_19-34-21
HODL,18.11,18.16,2026-07-06_19-34-21
IBIT,36.3,36.34,2026-07-06_19-34-21
ARKB,21.22,21.27,2026-07-06_19-49-21
BITB,34.74,34.8,2026-07-06_19-49-21
BRRR,18.04,18.09,2026-07-06_19-49-21
BTC,28.3,28.38,2026-07-06_19-49-21
BTCW,67.29,67.97,2026-07-06_19-49-21
EZBC,36.9,37.18,2026-07-06_19-49-21
FBTC,55.7,55.79,2026-07-06_19-49-21
GBTC,49.62,49.73,2026-07-06_19-49-21
HODL,18.09,18.13,2026-07-06_19-49-21
IBIT,36.28,36.32,2026-07-06_19-49-21
ARKB,21.14,21.27,2026-07-06_20-04-21
BITB,34.62,34.82,2026-07-06_20-04-21
BRRR,17.95,18.14,2026-07-06_20-04-21
BTC,28.18,28.43,2026-07-06_20-04-21
BTCW,67.22,67.94,2026-07-06_20-04-21
EZBC,36.63,37.34,2026-07-06_20-04-21
FBTC,55.51,55.83,2026-07-06_20-04-21
GBTC,49.45,49.74,2026-07-06_20-04-21
HODL,18.01,18.19,2026-07-06_20-04-21
IBIT,36.25,36.32,2026-07-06_20-04-21
ARKB,21.16,21.29,2026-07-06_20-19-21
BITB,34.68,34.85,2026-07-06_20-19-21
BRRR,17.97,18.13,2026-07-06_20-19-21
BTC,28.18,28.43,2026-07-06_20-19-21
BTCW,67.28,67.92,2026-07-06_20-19-21
EZBC,36.63,37.34,2026-07-06_20-19-21
FBTC,55.54,55.87,2026-07-06_20-19-21
GBTC,49.49,49.77,2026-07-06_20-19-21
HODL,18.03,18.19,2026-07-06_20-19-21
IBIT,36.27,36.29,2026-07-06_20-19-21
ARKB,21.21,21.33,2026-07-06_20-34-21
BITB,34.72,34.92,2026-07-06_20-34-21
BRRR,18.03,18.18,2026-07-06_20-34-21
BTC,28.28,28.5,2026-07-06_20-34-21
BTCW,67.42,68.04,2026-07-06_20-34-21
EZBC,36.78,37.34,2026-07-06_20-34-21
FBTC,55.67,55.98,2026-07-06_20-34-21
GBTC,49.66,49.88,2026-07-06_20-34-21
HODL,18.09,18.21,2026-07-06_20-34-21
IBIT,36.35,36.39,2026-07-06_20-34-21
ARKB,21.2,21.32,2026-07-06_20-49-21
BITB,34.7,34.9,2026-07-06_20-49-21
BRRR,17.99,18.14,2026-07-06_20-49-21
BTC,28.23,28.46,2026-07-06_20-49-21
BTCW,67.37,67.95,2026-07-06_20-49-21
EZBC,36.78,37.34,2026-07-06_20-49-21
FBTC,55.64,55.96,2026-07-06_20-49-21
GBTC,49.57,49.86,2026-07-06_20-49-21
HODL,18.05,18.18,2026-07-06_20-49-21
IBIT,36.32,36.35,2026-07-06_20-49-21
ARKB,21.14,21.27,2026-07-06_21-04-21
BITB,34.7,34.81,2026-07-06_21-04-21
BRRR,17.95,18.13,2026-07-06_21-04-21
BTC,28.23,28.42,2026-07-06_21-04-21
BTCW,67.27,67.93,2026-07-06_21-04-21
EZBC,36.78,37.32,2026-07-06_21-04-21
FBTC,55.49,55.81,2026-07-06_21-04-21
GBTC,49.58,49.72,2026-07-06_21-04-21
HODL,18.04,18.16,2026-07-06_21-04-21
IBIT,36.24,36.26,2026-07-06_21-04-21
ARKB,21.15,21.27,2026-07-06_21-19-21
BITB,34.61,34.81,2026-07-06_21-19-21
BRRR,17.97,18.12,2026-07-06_21-19-21
BTC,28.19,28.38,2026-07-06_21-19-21
BTCW,67.2,67.8,2026-07-06_21-19-21
EZBC,36.78,37.32,2026-07-06_21-19-21
FBTC,55.5,55.76,2026-07-06_21-19-21
GBTC,49.51,49.73,2026-07-06_21-19-21
HODL,18.03,18.14,2026-07-06_21-19-21
IBIT,36.23,36.25,2026-07-06_21-19-21
ARKB,21.12,21.25,2026-07-06_21-34-21
BITB,34.58,34.78,2026-07-06_21-34-21
BRRR,17.93,18.09,2026-07-06_21-34-21
BTC,28.12,28.42,2026-07-06_21-34-21
BTCW,67.15,67.77,2026-07-06_21-34-21
EZBC,36.78,37.32,2026-07-06_21-34-21
FBTC,55.44,55.76,2026-07-06_21-34-21
GBTC,49.5,49.68,2026-07-06_21-34-21
HODL,17.98,18.18,2026-07-06_21-34-21
IBIT,36.2,36.22,2026-07-06_21-34-21
ARKB,21.14,21.26,2026-07-06_21-49-21
BITB,34.61,34.74,2026-07-06_21-49-21
BRRR,17.94,18.12,2026-07-06_21-49-21
BTC,28.15,28.44,2026-07-06_21-49-21
BTCW,67.21,67.69,2026-07-06_21-49-21
EZBC,36.61,37.32,2026-07-06_21-49-21
FBTC,55.5,55.76,2026-07-06_21-49-21
GBTC,49.45,49.69,2026-07-06_21-49-21
HODL,17.99,18.19,2026-07-06_21-49-21
IBIT,36.23,36.24,2026-07-06_21-49-21
ARKB,21.11,21.23,2026-07-06_22-04-21
BITB,34.53,34.74,2026-07-06_22-04-21
BRRR,17.94,18.08,2026-07-06_22-04-21
BTC,28.08,28.37,2026-07-06_22-04-21
BTCW,67.06,67.69,2026-07-06_22-04-21
EZBC,36.61,37.16,2026-07-06_22-04-21
FBTC,55.41,55.7,2026-07-06_22-04-21
GBTC,49.36,49.61,2026-07-06_22-04-21
HODL,17.96,18.15,2026-07-06_22-04-21
IBIT,36.14,36.17,2026-07-06_22-04-21
ARKB,21.11,21.2,2026-07-06_22-19-21
BITB,34.54,34.7,2026-07-06_22-19-21
BRRR,17.94,18.06,2026-07-06_22-19-21
BTC,28.04,28.34,2026-07-06_22-19-21
BTCW,66.97,67.67,2026-07-06_22-19-21
EZBC,36.61,37.16,2026-07-06_22-19-21
FBTC,55.31,55.63,2026-07-06_22-19-21
GBTC,49.42,49.56,2026-07-06_22-19-21
HODL,17.93,18.12,2026-07-06_22-19-21
IBIT,36.11,36.14,2026-07-06_22-19-21
ARKB,20.99,21.09,2026-07-06_22-34-21
BITB,34.31,34.51,2026-07-06_22-34-21
BRRR,17.81,17.98,2026-07-06_22-34-21
BTC,27.9,28.2,2026-07-06_22-34-21
BTCW,66.62,67.34,2026-07-06_22-34-21
EZBC,36.45,37.01,2026-07-06_22-34-21
FBTC,55.02,55.34,2026-07-06_22-34-21
GBTC,49.14,49.3,2026-07-06_22-34-21
HODL,17.85,18.03,2026-07-06_22-34-21
IBIT,35.91,35.94,2026-07-06_22-34-21
ARKB,20.99,21.1,2026-07-06_22-49-21
BITB,34.33,34.53,2026-07-06_22-49-21
BRRR,17.83,17.98,2026-07-06_22-49-21
BTC,27.91,28.21,2026-07-06_22-49-21
BTCW,66.65,67.34,2026-07-06_22-49-21
EZBC,36.45,37.01,2026-07-06_22-49-21
FBTC,55.04,55.36,2026-07-06_22-49-21
GBTC,49.14,49.33,2026-07-06_22-49-21
HODL,17.85,18.04,2026-07-06_22-49-21
IBIT,35.93,35.96,2026-07-06_22-49-21
ARKB,20.97,21.01,2026-07-06_23-04-21
BITB,34.25,34.45,2026-07-06_23-04-21
BRRR,17.81,17.95,2026-07-06_23-04-21
BTC,27.87,28.15,2026-07-06_23-04-21
BTCW,66.52,67.25,2026-07-06_23-04-21
EZBC,36.3,37.01,2026-07-06_23-04-21
FBTC,54.92,55.24,2026-07-06_23-04-21
GBTC,49.06,49.11,2026-07-06_23-04-21
HODL,17.88,17.91,2026-07-06_23-04-21
IBIT,35.86,35.88,2026-07-06_23-04-21
