my_fi_name,price_screen_bid,price_screen_ask,time
BRRR,18.31,18.32,2026-07-15_14-49-28
BTC,28.72,28.73,2026-07-15_14-49-28
BTCW,68.54,68.67,2026-07-15_14-49-28
EZBC,37.53,37.55,2026-07-15_14-49-28
FBTC,56.54,56.55,2026-07-15_14-49-28
GBTC,50.36,50.37,2026-07-15_14-49-28
HODL,18.37,18.38,2026-07-15_14-49-28
IBIT,36.8,36.81,2026-07-15_14-49-28
ARKB,21.52,21.53,2026-07-15_15-04-28
BITB,35.23,35.24,2026-07-15_15-04-28
BRRR,18.29,18.3,2026-07-15_15-04-28
BTC,28.7,28.71,2026-07-15_15-04-28
BTCW,68.48,68.61,2026-07-15_15-04-28
EZBC,37.49,37.52,2026-07-15_15-04-28
FBTC,56.48,56.49,2026-07-15_15-04-28
GBTC,50.31,50.32,2026-07-15_15-04-28
HODL,18.35,18.36,2026-07-15_15-04-28
IBIT,36.76,36.77,2026-07-15_15-04-28
ARKB,21.48,21.49,2026-07-15_15-19-28
BITB,35.15,35.16,2026-07-15_15-19-28
BRRR,18.26,18.27,2026-07-15_15-19-28
BTC,28.64,28.65,2026-07-15_15-19-28
BTCW,68.4,68.51,2026-07-15_15-19-28
EZBC,37.42,37.44,2026-07-15_15-19-28
FBTC,56.36,56.37,2026-07-15_15-19-28
GBTC,50.2,50.21,2026-07-15_15-19-28
HODL,18.31,18.32,2026-07-15_15-19-28
IBIT,36.68,36.69,2026-07-15_15-19-28
ARKB,21.5,21.51,2026-07-15_15-34-28
BITB,35.18,35.19,2026-07-15_15-34-28
BRRR,18.27,18.28,2026-07-15_15-34-28
BTC,28.66,28.67,2026-07-15_15-34-28
BTCW,68.46,68.56,2026-07-15_15-34-28
EZBC,37.46,37.47,2026-07-15_15-34-28
FBTC,56.41,56.42,2026-07-15_15-34-28
GBTC,50.25,50.26,2026-07-15_15-34-28
HODL,18.33,18.34,2026-07-15_15-34-28
IBIT,36.72,36.73,2026-07-15_15-34-28
ARKB,21.52,21.52,2026-07-15_15-49-28
BITB,35.22,35.23,2026-07-15_15-49-28
BRRR,18.29,18.3,2026-07-15_15-49-28
BTC,28.69,28.7,2026-07-15_15-49-28
BTCW,68.51,68.62,2026-07-15_15-49-28
EZBC,37.48,37.51,2026-07-15_15-49-28
FBTC,56.46,56.47,2026-07-15_15-49-28
GBTC,50.29,50.3,2026-07-15_15-49-28
HODL,18.35,18.36,2026-07-15_15-49-28
IBIT,36.75,36.76,2026-07-15_15-49-28
ARKB,21.52,21.54,2026-07-15_16-04-28
BITB,35.23,35.25,2026-07-15_16-04-28
BRRR,18.3,18.32,2026-07-15_16-04-28
BTC,28.7,28.73,2026-07-15_16-04-28
BTCW,68.36,68.91,2026-07-15_16-04-28
EZBC,37.34,37.57,2026-07-15_16-04-28
FBTC,56.5,56.52,2026-07-15_16-04-28
GBTC,50.32,50.35,2026-07-15_16-04-28
HODL,18.36,18.37,2026-07-15_16-04-28
IBIT,36.78,36.8,2026-07-15_16-04-28
