my_fi_name,price_screen_bid,price_screen_ask,time
BRRR,18.0,18.01,2026-07-24_12-38-28
BTC,28.23,28.24,2026-07-24_12-38-28
BTCW,67.4,67.5,2026-07-24_12-38-28
EZBC,36.89,36.91,2026-07-24_12-38-28
FBTC,55.56,55.57,2026-07-24_12-38-28
GBTC,49.48,49.49,2026-07-24_12-38-28
HODL,18.06,18.07,2026-07-24_12-38-28
IBIT,36.16,36.17,2026-07-24_12-38-28
ARKB,21.17,21.18,2026-07-24_12-53-28
BITB,34.65,34.66,2026-07-24_12-53-28
BRRR,18.0,18.01,2026-07-24_12-53-28
BTC,28.23,28.24,2026-07-24_12-53-28
BTCW,67.4,67.5,2026-07-24_12-53-28
EZBC,36.89,36.91,2026-07-24_12-53-28
FBTC,55.56,55.57,2026-07-24_12-53-28
GBTC,49.48,49.49,2026-07-24_12-53-28
HODL,18.06,18.07,2026-07-24_12-53-28
IBIT,36.16,36.17,2026-07-24_12-53-28
ARKB,21.17,21.18,2026-07-24_13-08-28
BITB,34.65,34.66,2026-07-24_13-08-28
BRRR,18.0,18.01,2026-07-24_13-08-28
BTC,28.23,28.24,2026-07-24_13-08-28
BTCW,67.4,67.5,2026-07-24_13-08-28
EZBC,36.89,36.91,2026-07-24_13-08-28
FBTC,55.56,55.57,2026-07-24_13-08-28
GBTC,49.48,49.49,2026-07-24_13-08-28
HODL,18.06,18.07,2026-07-24_13-08-28
IBIT,36.16,36.17,2026-07-24_13-08-28
ARKB,21.17,21.18,2026-07-24_13-23-28
BITB,34.65,34.66,2026-07-24_13-23-28
BRRR,18.0,18.01,2026-07-24_13-23-28
BTC,28.23,28.24,2026-07-24_13-23-28
BTCW,67.4,67.5,2026-07-24_13-23-28
EZBC,36.89,36.91,2026-07-24_13-23-28
FBTC,55.56,55.57,2026-07-24_13-23-28
GBTC,49.48,49.49,2026-07-24_13-23-28
HODL,18.06,18.07,2026-07-24_13-23-28
IBIT,36.16,36.17,2026-07-24_13-23-28
ARKB,21.17,21.18,2026-07-24_13-38-28
BITB,34.65,34.66,2026-07-24_13-38-28
BRRR,18.0,18.01,2026-07-24_13-38-28
BTC,28.23,28.24,2026-07-24_13-38-28
BTCW,67.4,67.5,2026-07-24_13-38-28
EZBC,36.89,36.91,2026-07-24_13-38-28
FBTC,55.56,55.57,2026-07-24_13-38-28
GBTC,49.48,49.49,2026-07-24_13-38-28
HODL,18.06,18.07,2026-07-24_13-38-28
IBIT,36.16,36.17,2026-07-24_13-38-28
ARKB,21.17,21.18,2026-07-24_13-53-28
BITB,34.65,34.66,2026-07-24_13-53-28
BRRR,18.0,18.01,2026-07-24_13-53-28
BTC,28.23,28.24,2026-07-24_13-53-28
BTCW,67.4,67.5,2026-07-24_13-53-28
EZBC,36.89,36.91,2026-07-24_13-53-28
FBTC,55.56,55.57,2026-07-24_13-53-28
GBTC,49.48,49.49,2026-07-24_13-53-28
HODL,18.06,18.07,2026-07-24_13-53-28
IBIT,36.16,36.17,2026-07-24_13-53-28
ARKB,21.17,21.18,2026-07-24_14-08-28
BITB,34.65,34.66,2026-07-24_14-08-28
BRRR,18.0,18.01,2026-07-24_14-08-28
BTC,28.23,28.24,2026-07-24_14-08-28
BTCW,67.4,67.5,2026-07-24_14-08-28
EZBC,36.89,36.91,2026-07-24_14-08-28
FBTC,55.56,55.57,2026-07-24_14-08-28
GBTC,49.48,49.49,2026-07-24_14-08-28
HODL,18.06,18.07,2026-07-24_14-08-28
IBIT,36.16,36.17,2026-07-24_14-08-28
ARKB,21.17,21.18,2026-07-24_14-23-28
BITB,34.65,34.66,2026-07-24_14-23-28
BRRR,18.0,18.01,2026-07-24_14-23-28
BTC,28.23,28.24,2026-07-24_14-23-28
BTCW,67.4,67.5,2026-07-24_14-23-28
EZBC,36.89,36.91,2026-07-24_14-23-28
FBTC,55.56,55.57,2026-07-24_14-23-28
GBTC,49.48,49.49,2026-07-24_14-23-28
HODL,18.06,18.07,2026-07-24_14-23-28
IBIT,36.16,36.17,2026-07-24_14-23-28
ARKB,21.17,21.18,2026-07-24_14-38-28
BITB,34.65,34.66,2026-07-24_14-38-28
BRRR,18.0,18.01,2026-07-24_14-38-28
BTC,28.23,28.24,2026-07-24_14-38-28
BTCW,67.4,67.5,2026-07-24_14-38-28
EZBC,36.89,36.91,2026-07-24_14-38-28
FBTC,55.56,55.57,2026-07-24_14-38-28
GBTC,49.48,49.49,2026-07-24_14-38-28
HODL,18.06,18.07,2026-07-24_14-38-28
IBIT,36.16,36.17,2026-07-24_14-38-28
ARKB,21.17,21.18,2026-07-24_14-53-28
BITB,34.65,34.66,2026-07-24_14-53-28
BRRR,18.0,18.01,2026-07-24_14-53-28
BTC,28.23,28.24,2026-07-24_14-53-28
BTCW,67.4,67.5,2026-07-24_14-53-28
EZBC,36.89,36.91,2026-07-24_14-53-28
FBTC,55.56,55.57,2026-07-24_14-53-28
GBTC,49.48,49.49,2026-07-24_14-53-28
HODL,18.06,18.07,2026-07-24_14-53-28
IBIT,36.16,36.17,2026-07-24_14-53-28
ARKB,21.17,21.18,2026-07-24_15-08-28
BITB,34.65,34.66,2026-07-24_15-08-28
BRRR,18.0,18.01,2026-07-24_15-08-28
BTC,28.23,28.24,2026-07-24_15-08-28
BTCW,67.4,67.5,2026-07-24_15-08-28
EZBC,36.89,36.91,2026-07-24_15-08-28
FBTC,55.56,55.57,2026-07-24_15-08-28
GBTC,49.48,49.49,2026-07-24_15-08-28
HODL,18.06,18.07,2026-07-24_15-08-28
IBIT,36.16,36.17,2026-07-24_15-08-28
ARKB,21.17,21.18,2026-07-24_15-23-28
BITB,34.65,34.66,2026-07-24_15-23-28
BRRR,18.0,18.01,2026-07-24_15-23-28
BTC,28.23,28.24,2026-07-24_15-23-28
BTCW,67.4,67.5,2026-07-24_15-23-28
EZBC,36.89,36.91,2026-07-24_15-23-28
FBTC,55.56,55.57,2026-07-24_15-23-28
GBTC,49.48,49.49,2026-07-24_15-23-28
HODL,18.06,18.07,2026-07-24_15-23-28
IBIT,36.16,36.17,2026-07-24_15-23-28
ARKB,21.17,21.18,2026-07-24_15-38-28
BITB,34.65,34.66,2026-07-24_15-38-28
BRRR,18.0,18.01,2026-07-24_15-38-28
BTC,28.23,28.24,2026-07-24_15-38-28
BTCW,67.4,67.5,2026-07-24_15-38-28
EZBC,36.89,36.91,2026-07-24_15-38-28
FBTC,55.56,55.57,2026-07-24_15-38-28
GBTC,49.48,49.49,2026-07-24_15-38-28
HODL,18.06,18.07,2026-07-24_15-38-28
IBIT,36.16,36.17,2026-07-24_15-38-28
ARKB,21.17,21.18,2026-07-24_15-53-28
BITB,34.65,34.66,2026-07-24_15-53-28
BRRR,18.0,18.01,2026-07-24_15-53-28
BTC,28.23,28.24,2026-07-24_15-53-28
BTCW,67.4,67.5,2026-07-24_15-53-28
EZBC,36.89,36.91,2026-07-24_15-53-28
FBTC,55.56,55.57,2026-07-24_15-53-28
GBTC,49.48,49.49,2026-07-24_15-53-28
HODL,18.06,18.07,2026-07-24_15-53-28
IBIT,36.16,36.17,2026-07-24_15-53-28
ARKB,21.17,21.18,2026-07-24_16-08-28
BITB,34.65,34.66,2026-07-24_16-08-28
BRRR,18.0,18.01,2026-07-24_16-08-28
BTC,28.23,28.24,2026-07-24_16-08-28
BTCW,67.4,67.5,2026-07-24_16-08-28
EZBC,36.89,36.91,2026-07-24_16-08-28
FBTC,55.56,55.57,2026-07-24_16-08-28
GBTC,49.48,49.49,2026-07-24_16-08-28
HODL,18.06,18.07,2026-07-24_16-08-28
IBIT,36.16,36.17,2026-07-24_16-08-28
ARKB,21.17,21.18,2026-07-24_16-23-28
BITB,34.65,34.66,2026-07-24_16-23-28
BRRR,18.0,18.01,2026-07-24_16-23-28
BTC,28.23,28.24,2026-07-24_16-23-28
BTCW,67.4,67.5,2026-07-24_16-23-28
EZBC,36.89,36.91,2026-07-24_16-23-28
FBTC,55.56,55.57,2026-07-24_16-23-28
GBTC,49.48,49.49,2026-07-24_16-23-28
HODL,18.06,18.07,2026-07-24_16-23-28
IBIT,36.16,36.17,2026-07-24_16-23-28
ARKB,21.17,21.18,2026-07-24_16-38-28
BITB,34.65,34.66,2026-07-24_16-38-28
BRRR,18.0,18.01,2026-07-24_16-38-28
BTC,28.23,28.24,2026-07-24_16-38-28
BTCW,67.4,67.5,2026-07-24_16-38-28
EZBC,36.89,36.91,2026-07-24_16-38-28
FBTC,55.56,55.57,2026-07-24_16-38-28
GBTC,49.48,49.49,2026-07-24_16-38-28
HODL,18.06,18.07,2026-07-24_16-38-28
IBIT,36.16,36.17,2026-07-24_16-38-28
ARKB,21.17,21.18,2026-07-24_16-53-28
BITB,34.65,34.66,2026-07-24_16-53-28
BRRR,18.0,18.01,2026-07-24_16-53-28
BTC,28.23,28.24,2026-07-24_16-53-28
BTCW,67.4,67.5,2026-07-24_16-53-28
EZBC,36.89,36.91,2026-07-24_16-53-28
FBTC,55.56,55.57,2026-07-24_16-53-28
GBTC,49.48,49.49,2026-07-24_16-53-28
HODL,18.06,18.07,2026-07-24_16-53-28
IBIT,36.16,36.17,2026-07-24_16-53-28
ARKB,21.17,21.18,2026-07-24_17-08-28
BITB,34.65,34.66,2026-07-24_17-08-28
BRRR,18.0,18.01,2026-07-24_17-08-28
BTC,28.23,28.24,2026-07-24_17-08-28
BTCW,67.4,67.5,2026-07-24_17-08-28
EZBC,36.89,36.91,2026-07-24_17-08-28
FBTC,55.56,55.57,2026-07-24_17-08-28
GBTC,49.48,49.49,2026-07-24_17-08-28
HODL,18.06,18.07,2026-07-24_17-08-28
IBIT,36.16,36.17,2026-07-24_17-08-28
ARKB,21.17,21.18,2026-07-24_17-23-28
BITB,34.65,34.66,2026-07-24_17-23-28
BRRR,18.0,18.01,2026-07-24_17-23-28
BTC,28.23,28.24,2026-07-24_17-23-28
BTCW,67.4,67.5,2026-07-24_17-23-28
EZBC,36.89,36.91,2026-07-24_17-23-28
FBTC,55.56,55.57,2026-07-24_17-23-28
GBTC,49.48,49.49,2026-07-24_17-23-28
HODL,18.06,18.07,2026-07-24_17-23-28
IBIT,36.16,36.17,2026-07-24_17-23-28
ARKB,21.17,21.18,2026-07-24_17-38-28
BITB,34.65,34.66,2026-07-24_17-38-28
BRRR,18.0,18.01,2026-07-24_17-38-28
BTC,28.23,28.24,2026-07-24_17-38-28
BTCW,67.4,67.5,2026-07-24_17-38-28
EZBC,36.89,36.91,2026-07-24_17-38-28
FBTC,55.56,55.57,2026-07-24_17-38-28
GBTC,49.48,49.49,2026-07-24_17-38-28
HODL,18.06,18.07,2026-07-24_17-38-28
IBIT,36.16,36.17,2026-07-24_17-38-28
ARKB,21.17,21.18,2026-07-24_17-53-28
BITB,34.65,34.66,2026-07-24_17-53-28
BRRR,18.0,18.01,2026-07-24_17-53-28
BTC,28.23,28.24,2026-07-24_17-53-28
BTCW,67.4,67.5,2026-07-24_17-53-28
EZBC,36.89,36.91,2026-07-24_17-53-28
FBTC,55.56,55.57,2026-07-24_17-53-28
GBTC,49.48,49.49,2026-07-24_17-53-28
HODL,18.06,18.07,2026-07-24_17-53-28
IBIT,36.16,36.17,2026-07-24_17-53-28
ARKB,21.17,21.18,2026-07-24_18-08-28
BITB,34.65,34.66,2026-07-24_18-08-28
BRRR,18.0,18.01,2026-07-24_18-08-28
BTC,28.23,28.24,2026-07-24_18-08-28
BTCW,67.4,67.5,2026-07-24_18-08-28
EZBC,36.89,36.91,2026-07-24_18-08-28
FBTC,55.56,55.57,2026-07-24_18-08-28
GBTC,49.48,49.49,2026-07-24_18-08-28
HODL,18.06,18.07,2026-07-24_18-08-28
IBIT,36.16,36.17,2026-07-24_18-08-28
ARKB,21.17,21.18,2026-07-24_18-23-28
BITB,34.65,34.66,2026-07-24_18-23-28
BRRR,18.0,18.01,2026-07-24_18-23-28
BTC,28.23,28.24,2026-07-24_18-23-28
BTCW,67.4,67.5,2026-07-24_18-23-28
EZBC,36.89,36.91,2026-07-24_18-23-28
FBTC,55.56,55.57,2026-07-24_18-23-28
GBTC,49.48,49.49,2026-07-24_18-23-28
HODL,18.06,18.07,2026-07-24_18-23-28
IBIT,36.16,36.17,2026-07-24_18-23-28
ARKB,21.17,21.18,2026-07-24_18-38-28
BITB,34.65,34.66,2026-07-24_18-38-28
BRRR,18.0,18.01,2026-07-24_18-38-28
BTC,28.23,28.24,2026-07-24_18-38-28
BTCW,67.4,67.5,2026-07-24_18-38-28
EZBC,36.89,36.91,2026-07-24_18-38-28
FBTC,55.56,55.57,2026-07-24_18-38-28
GBTC,49.48,49.49,2026-07-24_18-38-28
HODL,18.06,18.07,2026-07-24_18-38-28
IBIT,36.16,36.17,2026-07-24_18-38-28
ARKB,21.17,21.18,2026-07-24_18-53-28
BITB,34.65,34.66,2026-07-24_18-53-28
BRRR,18.0,18.01,2026-07-24_18-53-28
BTC,28.23,28.24,2026-07-24_18-53-28
BTCW,67.4,67.5,2026-07-24_18-53-28
EZBC,36.89,36.91,2026-07-24_18-53-28
FBTC,55.56,55.57,2026-07-24_18-53-28
GBTC,49.48,49.49,2026-07-24_18-53-28
HODL,18.06,18.07,2026-07-24_18-53-28
IBIT,36.16,36.17,2026-07-24_18-53-28
ARKB,21.17,21.18,2026-07-24_19-08-28
BITB,34.65,34.66,2026-07-24_19-08-28
BRRR,18.0,18.01,2026-07-24_19-08-28
BTC,28.23,28.24,2026-07-24_19-08-28
BTCW,67.4,67.5,2026-07-24_19-08-28
EZBC,36.89,36.91,2026-07-24_19-08-28
FBTC,55.56,55.57,2026-07-24_19-08-28
GBTC,49.48,49.49,2026-07-24_19-08-28
HODL,18.06,18.07,2026-07-24_19-08-28
IBIT,36.16,36.17,2026-07-24_19-08-28
ARKB,21.17,21.18,2026-07-24_19-23-28
BITB,34.65,34.66,2026-07-24_19-23-28
BRRR,18.0,18.01,2026-07-24_19-23-28
BTC,28.23,28.24,2026-07-24_19-23-28
BTCW,67.4,67.5,2026-07-24_19-23-28
EZBC,36.89,36.91,2026-07-24_19-23-28
FBTC,55.56,55.57,2026-07-24_19-23-28
GBTC,49.48,49.49,2026-07-24_19-23-28
HODL,18.06,18.07,2026-07-24_19-23-28
IBIT,36.16,36.17,2026-07-24_19-23-28
ARKB,21.17,21.18,2026-07-24_19-38-28
BITB,34.65,34.66,2026-07-24_19-38-28
BRRR,18.0,18.01,2026-07-24_19-38-28
BTC,28.23,28.24,2026-07-24_19-38-28
BTCW,67.4,67.5,2026-07-24_19-38-28
EZBC,36.89,36.91,2026-07-24_19-38-28
FBTC,55.56,55.57,2026-07-24_19-38-28
GBTC,49.48,49.49,2026-07-24_19-38-28
HODL,18.06,18.07,2026-07-24_19-38-28
IBIT,36.16,36.17,2026-07-24_19-38-28
ARKB,21.17,21.18,2026-07-24_19-53-28
BITB,34.65,34.66,2026-07-24_19-53-28
BRRR,18.0,18.01,2026-07-24_19-53-28
BTC,28.23,28.24,2026-07-24_19-53-28
BTCW,67.4,67.5,2026-07-24_19-53-28
EZBC,36.89,36.91,2026-07-24_19-53-28
FBTC,55.56,55.57,2026-07-24_19-53-28
GBTC,49.48,49.49,2026-07-24_19-53-28
HODL,18.06,18.07,2026-07-24_19-53-28
IBIT,36.16,36.17,2026-07-24_19-53-28
ARKB,21.17,21.18,2026-07-24_20-08-28
BITB,34.65,34.66,2026-07-24_20-08-28
BRRR,18.0,18.01,2026-07-24_20-08-28
BTC,28.23,28.24,2026-07-24_20-08-28
BTCW,67.4,67.5,2026-07-24_20-08-28
EZBC,36.89,36.91,2026-07-24_20-08-28
FBTC,55.56,55.57,2026-07-24_20-08-28
GBTC,49.48,49.49,2026-07-24_20-08-28
HODL,18.06,18.07,2026-07-24_20-08-28
IBIT,36.16,36.17,2026-07-24_20-08-28
ARKB,21.17,21.18,2026-07-24_20-23-28
BITB,34.65,34.66,2026-07-24_20-23-28
BRRR,18.0,18.01,2026-07-24_20-23-28
BTC,28.23,28.24,2026-07-24_20-23-28
BTCW,67.4,67.5,2026-07-24_20-23-28
EZBC,36.89,36.91,2026-07-24_20-23-28
FBTC,55.56,55.57,2026-07-24_20-23-28
GBTC,49.48,49.49,2026-07-24_20-23-28
HODL,18.06,18.07,2026-07-24_20-23-28
IBIT,36.16,36.17,2026-07-24_20-23-28
ARKB,21.17,21.18,2026-07-24_20-38-28
BITB,34.65,34.66,2026-07-24_20-38-28
BRRR,18.0,18.01,2026-07-24_20-38-28
BTC,28.23,28.24,2026-07-24_20-38-28
BTCW,67.4,67.5,2026-07-24_20-38-28
EZBC,36.89,36.91,2026-07-24_20-38-28
FBTC,55.56,55.57,2026-07-24_20-38-28
GBTC,49.48,49.49,2026-07-24_20-38-28
HODL,18.06,18.07,2026-07-24_20-38-28
IBIT,36.16,36.17,2026-07-24_20-38-28
ARKB,21.17,21.18,2026-07-24_20-53-28
BITB,34.65,34.66,2026-07-24_20-53-28
BRRR,18.0,18.01,2026-07-24_20-53-28
BTC,28.23,28.24,2026-07-24_20-53-28
BTCW,67.4,67.5,2026-07-24_20-53-28
EZBC,36.89,36.91,2026-07-24_20-53-28
FBTC,55.56,55.57,2026-07-24_20-53-28
GBTC,49.48,49.49,2026-07-24_20-53-28
HODL,18.06,18.07,2026-07-24_20-53-28
IBIT,36.16,36.17,2026-07-24_20-53-28
ARKB,21.17,21.18,2026-07-24_21-08-28
BITB,34.65,34.66,2026-07-24_21-08-28
BRRR,18.0,18.01,2026-07-24_21-08-28
BTC,28.23,28.24,2026-07-24_21-08-28
BTCW,67.4,67.5,2026-07-24_21-08-28
EZBC,36.89,36.91,2026-07-24_21-08-28
FBTC,55.56,55.57,2026-07-24_21-08-28
GBTC,49.48,49.49,2026-07-24_21-08-28
HODL,18.06,18.07,2026-07-24_21-08-28
IBIT,36.16,36.17,2026-07-24_21-08-28
ARKB,21.17,21.18,2026-07-24_21-23-28
BITB,34.65,34.66,2026-07-24_21-23-28
BRRR,18.0,18.01,2026-07-24_21-23-28
BTC,28.23,28.24,2026-07-24_21-23-28
BTCW,67.4,67.5,2026-07-24_21-23-28
EZBC,36.89,36.91,2026-07-24_21-23-28
FBTC,55.56,55.57,2026-07-24_21-23-28
GBTC,49.48,49.49,2026-07-24_21-23-28
HODL,18.06,18.07,2026-07-24_21-23-28
IBIT,36.16,36.17,2026-07-24_21-23-28
ARKB,21.17,21.18,2026-07-24_21-38-28
BITB,34.65,34.66,2026-07-24_21-38-28
BRRR,18.0,18.01,2026-07-24_21-38-28
BTC,28.23,28.24,2026-07-24_21-38-28
BTCW,67.4,67.5,2026-07-24_21-38-28
EZBC,36.89,36.91,2026-07-24_21-38-28
FBTC,55.56,55.57,2026-07-24_21-38-28
GBTC,49.48,49.49,2026-07-24_21-38-28
HODL,18.06,18.07,2026-07-24_21-38-28
IBIT,36.16,36.17,2026-07-24_21-38-28
ARKB,21.17,21.18,2026-07-24_21-53-28
BITB,34.65,34.66,2026-07-24_21-53-28
BRRR,18.0,18.01,2026-07-24_21-53-28
BTC,28.23,28.24,2026-07-24_21-53-28
BTCW,67.4,67.5,2026-07-24_21-53-28
EZBC,36.89,36.91,2026-07-24_21-53-28
FBTC,55.56,55.57,2026-07-24_21-53-28
GBTC,49.48,49.49,2026-07-24_21-53-28
HODL,18.06,18.07,2026-07-24_21-53-28
IBIT,36.16,36.17,2026-07-24_21-53-28
ARKB,21.17,21.18,2026-07-24_22-08-28
BITB,34.65,34.66,2026-07-24_22-08-28
