my_fi_name,price_screen_bid,price_screen_ask,time
BTCW,68.11,68.22,2026-07-27_12-08-04
EZBC,37.28,37.3,2026-07-27_12-08-04
FBTC,56.15,56.16,2026-07-27_12-08-04
GBTC,50.0,50.01,2026-07-27_12-08-04
HODL,18.25,18.26,2026-07-27_12-08-04
IBIT,36.55,36.56,2026-07-27_12-08-04
ARKB,21.38,21.39,2026-07-27_12-23-04
BITB,35.0,35.01,2026-07-27_12-23-04
BRRR,18.18,18.19,2026-07-27_12-23-04
BTC,28.52,28.53,2026-07-27_12-23-04
BTCW,68.09,68.19,2026-07-27_12-23-04
EZBC,37.26,37.28,2026-07-27_12-23-04
FBTC,56.12,56.13,2026-07-27_12-23-04
GBTC,49.97,49.98,2026-07-27_12-23-04
HODL,18.24,18.25,2026-07-27_12-23-04
IBIT,36.52,36.53,2026-07-27_12-23-04
ARKB,21.5,21.51,2026-07-27_12-38-04
BITB,35.19,35.2,2026-07-27_12-38-04
BRRR,18.27,18.28,2026-07-27_12-38-04
BTC,28.67,28.68,2026-07-27_12-38-04
BTCW,68.47,68.57,2026-07-27_12-38-04
EZBC,37.46,37.48,2026-07-27_12-38-04
FBTC,56.41,56.42,2026-07-27_12-38-04
GBTC,50.23,50.24,2026-07-27_12-38-04
HODL,18.33,18.34,2026-07-27_12-38-04
IBIT,36.71,36.72,2026-07-27_12-38-04
ARKB,21.48,21.49,2026-07-27_12-53-04
BITB,35.16,35.17,2026-07-27_12-53-04
BRRR,18.26,18.27,2026-07-27_12-53-04
BTC,28.64,28.65,2026-07-27_12-53-04
BTCW,68.41,68.51,2026-07-27_12-53-04
EZBC,37.42,37.44,2026-07-27_12-53-04
FBTC,56.37,56.38,2026-07-27_12-53-04
GBTC,50.18,50.19,2026-07-27_12-53-04
HODL,18.32,18.33,2026-07-27_12-53-04
IBIT,36.68,36.69,2026-07-27_12-53-04
ARKB,21.48,21.49,2026-07-27_13-08-04
BITB,35.16,35.16,2026-07-27_13-08-04
BRRR,18.26,18.27,2026-07-27_13-08-04
BTC,28.64,28.65,2026-07-27_13-08-04
BTCW,68.34,68.47,2026-07-27_13-08-04
EZBC,37.42,37.44,2026-07-27_13-08-04
FBTC,56.36,56.37,2026-07-27_13-08-04
GBTC,50.19,50.2,2026-07-27_13-08-04
HODL,18.32,18.33,2026-07-27_13-08-04
IBIT,36.68,36.69,2026-07-27_13-08-04
ARKB,21.54,21.55,2026-07-27_13-23-04
BITB,35.26,35.27,2026-07-27_13-23-04
BRRR,18.31,18.32,2026-07-27_13-23-04
BTC,28.73,28.74,2026-07-27_13-23-04
BTCW,68.59,68.7,2026-07-27_13-23-04
EZBC,37.54,37.55,2026-07-27_13-23-04
FBTC,56.53,56.54,2026-07-27_13-23-04
GBTC,50.33,50.34,2026-07-27_13-23-04
HODL,18.37,18.38,2026-07-27_13-23-04
IBIT,36.79,36.8,2026-07-27_13-23-04
ARKB,21.54,21.55,2026-07-27_13-38-04
BITB,35.26,35.27,2026-07-27_13-38-04
BRRR,18.31,18.32,2026-07-27_13-38-04
BTC,28.73,28.74,2026-07-27_13-38-04
BTCW,68.59,68.7,2026-07-27_13-38-04
EZBC,37.54,37.55,2026-07-27_13-38-04
FBTC,56.53,56.54,2026-07-27_13-38-04
GBTC,50.33,50.34,2026-07-27_13-38-04
HODL,18.37,18.38,2026-07-27_13-38-04
IBIT,36.79,36.8,2026-07-27_13-38-04
ARKB,21.52,21.53,2026-07-27_13-53-04
BITB,35.23,35.24,2026-07-27_13-53-04
BRRR,18.29,18.3,2026-07-27_13-53-04
BTC,28.7,28.71,2026-07-27_13-53-04
BTCW,68.51,68.61,2026-07-27_13-53-04
EZBC,37.5,37.52,2026-07-27_13-53-04
FBTC,56.48,56.49,2026-07-27_13-53-04
GBTC,50.28,50.29,2026-07-27_13-53-04
HODL,18.35,18.36,2026-07-27_13-53-04
IBIT,36.76,36.77,2026-07-27_13-53-04
ARKB,21.53,21.54,2026-07-27_14-08-04
BITB,35.24,35.25,2026-07-27_14-08-04
BRRR,18.3,18.31,2026-07-27_14-08-04
BTC,28.7,28.71,2026-07-27_14-08-04
BTCW,68.56,68.67,2026-07-27_14-08-04
EZBC,37.51,37.53,2026-07-27_14-08-04
FBTC,56.49,56.5,2026-07-27_14-08-04
GBTC,50.29,50.3,2026-07-27_14-08-04
HODL,18.36,18.37,2026-07-27_14-08-04
IBIT,36.76,36.77,2026-07-27_14-08-04
ARKB,21.48,21.49,2026-07-27_14-23-04
BITB,35.16,35.17,2026-07-27_14-23-04
BRRR,18.26,18.27,2026-07-27_14-23-04
BTC,28.64,28.65,2026-07-27_14-23-04
BTCW,68.38,68.52,2026-07-27_14-23-04
EZBC,37.42,37.44,2026-07-27_14-23-04
FBTC,56.36,56.37,2026-07-27_14-23-04
GBTC,50.18,50.19,2026-07-27_14-23-04
HODL,18.32,18.33,2026-07-27_14-23-04
IBIT,36.68,36.69,2026-07-27_14-23-04
ARKB,21.47,21.48,2026-07-27_14-38-04
BITB,35.13,35.14,2026-07-27_14-38-04
BRRR,18.25,18.26,2026-07-27_14-38-04
BTC,28.62,28.63,2026-07-27_14-38-04
BTCW,68.38,68.48,2026-07-27_14-38-04
EZBC,37.4,37.42,2026-07-27_14-38-04
FBTC,56.32,56.33,2026-07-27_14-38-04
GBTC,50.14,50.15,2026-07-27_14-38-04
HODL,18.31,18.32,2026-07-27_14-38-04
IBIT,36.66,36.67,2026-07-27_14-38-04
ARKB,21.48,21.49,2026-07-27_14-53-04
BITB,35.16,35.17,2026-07-27_14-53-04
BRRR,18.26,18.27,2026-07-27_14-53-04
BTC,28.64,28.65,2026-07-27_14-53-04
BTCW,68.34,68.47,2026-07-27_14-53-04
EZBC,37.41,37.44,2026-07-27_14-53-04
FBTC,56.36,56.37,2026-07-27_14-53-04
GBTC,50.18,50.19,2026-07-27_14-53-04
HODL,18.32,18.33,2026-07-27_14-53-04
IBIT,36.68,36.69,2026-07-27_14-53-04
ARKB,21.51,21.52,2026-07-27_15-08-04
BITB,35.21,35.22,2026-07-27_15-08-04
BRRR,18.28,18.29,2026-07-27_15-08-04
BTC,28.68,28.69,2026-07-27_15-08-04
BTCW,68.45,68.58,2026-07-27_15-08-04
EZBC,37.47,37.49,2026-07-27_15-08-04
FBTC,56.44,56.45,2026-07-27_15-08-04
GBTC,50.25,50.26,2026-07-27_15-08-04
HODL,18.34,18.35,2026-07-27_15-08-04
IBIT,36.73,36.74,2026-07-27_15-08-04
ARKB,21.52,21.53,2026-07-27_15-23-04
BITB,35.23,35.23,2026-07-27_15-23-04
BRRR,18.29,18.3,2026-07-27_15-23-04
BTC,28.7,28.71,2026-07-27_15-23-04
BTCW,68.51,68.61,2026-07-27_15-23-04
EZBC,37.49,37.51,2026-07-27_15-23-04
FBTC,56.48,56.49,2026-07-27_15-23-04
GBTC,50.28,50.29,2026-07-27_15-23-04
HODL,18.35,18.36,2026-07-27_15-23-04
IBIT,36.75,36.76,2026-07-27_15-23-04
ARKB,21.54,21.55,2026-07-27_15-38-04
BITB,35.26,35.27,2026-07-27_15-38-04
BRRR,18.3,18.31,2026-07-27_15-38-04
BTC,28.73,28.74,2026-07-27_15-38-04
BTCW,68.59,68.69,2026-07-27_15-38-04
EZBC,37.52,37.54,2026-07-27_15-38-04
FBTC,56.53,56.54,2026-07-27_15-38-04
GBTC,50.33,50.34,2026-07-27_15-38-04
HODL,18.37,18.38,2026-07-27_15-38-04
IBIT,36.78,36.79,2026-07-27_15-38-04
ARKB,21.51,21.52,2026-07-27_15-53-04
BITB,35.21,35.22,2026-07-27_15-53-04
BRRR,18.28,18.29,2026-07-27_15-53-04
BTC,28.69,28.7,2026-07-27_15-53-04
BTCW,68.5,68.55,2026-07-27_15-53-04
EZBC,37.48,37.5,2026-07-27_15-53-04
FBTC,56.46,56.47,2026-07-27_15-53-04
GBTC,50.26,50.27,2026-07-27_15-53-04
HODL,18.34,18.35,2026-07-27_15-53-04
IBIT,36.74,36.75,2026-07-27_15-53-04
ARKB,20.89,21.0,2026-07-27_21-46-33
BITB,34.18,34.38,2026-07-27_21-46-33
BRRR,,,2026-07-27_21-46-33
BTC,27.79,28.09,2026-07-27_21-46-33
BTCW,,,2026-07-27_21-46-33
EZBC,,,2026-07-27_21-46-33
FBTC,54.84,55.12,2026-07-27_21-46-33
GBTC,48.81,49.04,2026-07-27_21-46-33
HODL,17.77,17.97,2026-07-27_21-46-33
IBIT,35.76,35.79,2026-07-27_21-46-33
