my_fi_name,price_screen_bid,price_screen_ask,time
BITB,34.66,34.67,2026-07-10_14-41-45
BRRR,18.0,18.01,2026-07-10_14-41-45
BTC,28.24,28.25,2026-07-10_14-41-45
BTCW,67.44,67.49,2026-07-10_14-41-45
EZBC,36.9,36.92,2026-07-10_14-41-45
FBTC,55.56,55.57,2026-07-10_14-41-45
GBTC,49.51,49.52,2026-07-10_14-41-45
HODL,18.06,18.07,2026-07-10_14-41-45
IBIT,36.17,36.18,2026-07-10_14-41-45
ARKB,21.14,21.15,2026-07-10_14-56-45
BITB,34.61,34.62,2026-07-10_14-56-45
BRRR,17.97,17.98,2026-07-10_14-56-45
BTC,28.2,28.21,2026-07-10_14-56-45
BTCW,67.29,67.34,2026-07-10_14-56-45
EZBC,36.84,36.86,2026-07-10_14-56-45
FBTC,55.48,55.49,2026-07-10_14-56-45
GBTC,49.43,49.44,2026-07-10_14-56-45
HODL,18.03,18.04,2026-07-10_14-56-45
IBIT,36.11,36.12,2026-07-10_14-56-45
ARKB,21.18,21.19,2026-07-10_15-11-45
BITB,34.66,34.67,2026-07-10_15-11-45
BRRR,18.0,18.01,2026-07-10_15-11-45
BTC,28.24,28.25,2026-07-10_15-11-45
BTCW,67.41,67.47,2026-07-10_15-11-45
EZBC,36.9,36.91,2026-07-10_15-11-45
FBTC,55.56,55.57,2026-07-10_15-11-45
GBTC,49.51,49.52,2026-07-10_15-11-45
HODL,18.05,18.06,2026-07-10_15-11-45
IBIT,36.17,36.18,2026-07-10_15-11-45
ARKB,21.17,21.18,2026-07-10_15-26-45
BITB,34.64,34.65,2026-07-10_15-26-45
BRRR,17.98,17.99,2026-07-10_15-26-45
BTC,28.22,28.23,2026-07-10_15-26-45
BTCW,67.36,67.44,2026-07-10_15-26-45
EZBC,36.88,36.89,2026-07-10_15-26-45
FBTC,55.53,55.54,2026-07-10_15-26-45
GBTC,49.48,49.49,2026-07-10_15-26-45
HODL,18.04,18.05,2026-07-10_15-26-45
IBIT,36.15,36.16,2026-07-10_15-26-45
ARKB,21.22,21.23,2026-07-10_15-41-45
BITB,34.72,34.73,2026-07-10_15-41-45
BRRR,18.03,18.04,2026-07-10_15-41-45
BTC,28.29,28.3,2026-07-10_15-41-45
BTCW,67.54,67.62,2026-07-10_15-41-45
EZBC,36.97,36.98,2026-07-10_15-41-45
FBTC,55.66,55.67,2026-07-10_15-41-45
GBTC,49.59,49.61,2026-07-10_15-41-45
HODL,18.09,18.1,2026-07-10_15-41-45
IBIT,36.23,36.24,2026-07-10_15-41-45
ARKB,21.19,21.2,2026-07-10_15-56-45
BITB,34.7,34.71,2026-07-10_15-56-45
BRRR,18.02,18.03,2026-07-10_15-56-45
BTC,28.27,28.28,2026-07-10_15-56-45
BTCW,67.49,67.56,2026-07-10_15-56-45
EZBC,36.94,36.95,2026-07-10_15-56-45
FBTC,55.62,55.63,2026-07-10_15-56-45
GBTC,49.56,49.57,2026-07-10_15-56-45
HODL,18.07,18.08,2026-07-10_15-56-45
IBIT,36.21,36.22,2026-07-10_15-56-45
