my_fi_name,price_screen_bid,price_screen_ask,time
GBTC,50.19,50.2,2026-07-30_15-14-01
HODL,18.32,18.33,2026-07-30_15-14-01
IBIT,36.7,36.71,2026-07-30_15-14-01
ARKB,21.49,21.5,2026-07-30_15-29-01
BITB,35.18,35.19,2026-07-30_15-29-01
BRRR,18.27,18.28,2026-07-30_15-29-01
BTC,28.66,28.67,2026-07-30_15-29-01
BTCW,68.42,68.51,2026-07-30_15-29-01
EZBC,37.45,37.47,2026-07-30_15-29-01
FBTC,56.42,56.43,2026-07-30_15-29-01
GBTC,50.23,50.24,2026-07-30_15-29-01
HODL,18.33,18.34,2026-07-30_15-29-01
IBIT,36.72,36.73,2026-07-30_15-29-01
ARKB,21.48,21.49,2026-07-30_15-44-01
BITB,35.16,35.17,2026-07-30_15-44-01
BRRR,18.26,18.27,2026-07-30_15-44-01
BTC,28.65,28.66,2026-07-30_15-44-01
BTCW,68.38,68.48,2026-07-30_15-44-01
EZBC,37.44,37.45,2026-07-30_15-44-01
FBTC,56.38,56.39,2026-07-30_15-44-01
GBTC,50.2,50.21,2026-07-30_15-44-01
HODL,18.32,18.33,2026-07-30_15-44-01
IBIT,36.7,36.71,2026-07-30_15-44-01
ARKB,21.47,21.48,2026-07-30_15-59-01
BITB,35.14,35.15,2026-07-30_15-59-01
BRRR,18.25,18.26,2026-07-30_15-59-01
BTC,28.63,28.64,2026-07-30_15-59-01
BTCW,68.33,68.45,2026-07-30_15-59-01
EZBC,37.41,37.42,2026-07-30_15-59-01
FBTC,56.35,56.36,2026-07-30_15-59-01
GBTC,50.17,50.18,2026-07-30_15-59-01
HODL,18.31,18.32,2026-07-30_15-59-01
IBIT,36.67,36.68,2026-07-30_15-59-01
ARKB,21.32,21.46,2026-07-30_22-06-21
BITB,34.9,35.13,2026-07-30_22-06-21
BRRR,,,2026-07-30_22-06-21
BTC,,,2026-07-30_22-06-21
BTCW,,,2026-07-30_22-06-21
EZBC,,,2026-07-30_22-06-21
FBTC,55.97,56.32,2026-07-30_22-06-21
GBTC,49.82,50.14,2026-07-30_22-06-21
HODL,,,2026-07-30_22-06-21
IBIT,36.53,36.56,2026-07-30_22-06-21
