my_fi_name,price_screen_bid,price_screen_ask,time
BRRR,18.83,18.84,2026-07-21_10-04-37
BTC,29.54,29.55,2026-07-21_10-04-37
BTCW,70.53,70.58,2026-07-21_10-04-37
EZBC,38.58,38.61,2026-07-21_10-04-37
FBTC,58.13,58.14,2026-07-21_10-04-37
GBTC,51.76,51.77,2026-07-21_10-04-37
HODL,18.89,18.9,2026-07-21_10-04-37
IBIT,37.84,37.85,2026-07-21_10-04-37
ARKB,22.16,22.17,2026-07-21_10-19-37
BITB,36.27,36.28,2026-07-21_10-19-37
BRRR,18.84,18.85,2026-07-21_10-19-37
BTC,29.55,29.56,2026-07-21_10-19-37
BTCW,70.54,70.62,2026-07-21_10-19-37
EZBC,38.61,38.63,2026-07-21_10-19-37
FBTC,58.16,58.17,2026-07-21_10-19-37
GBTC,51.79,51.8,2026-07-21_10-19-37
HODL,18.9,18.91,2026-07-21_10-19-37
IBIT,37.86,37.87,2026-07-21_10-19-37
ARKB,22.17,22.18,2026-07-21_10-34-37
BITB,36.29,36.3,2026-07-21_10-34-37
BRRR,18.84,18.85,2026-07-21_10-34-37
BTC,29.56,29.57,2026-07-21_10-34-37
BTCW,70.57,70.66,2026-07-21_10-34-37
EZBC,38.62,38.65,2026-07-21_10-34-37
FBTC,58.19,58.2,2026-07-21_10-34-37
GBTC,51.82,51.83,2026-07-21_10-34-37
HODL,18.91,18.92,2026-07-21_10-34-37
IBIT,37.88,37.89,2026-07-21_10-34-37
ARKB,22.17,22.18,2026-07-21_10-49-37
BITB,36.28,36.29,2026-07-21_10-49-37
BRRR,18.84,18.85,2026-07-21_10-49-37
BTC,29.55,29.56,2026-07-21_10-49-37
BTCW,70.58,70.63,2026-07-21_10-49-37
EZBC,38.61,38.64,2026-07-21_10-49-37
FBTC,58.17,58.18,2026-07-21_10-49-37
GBTC,51.8,51.81,2026-07-21_10-49-37
HODL,18.9,18.91,2026-07-21_10-49-37
IBIT,37.86,37.87,2026-07-21_10-49-37
ARKB,22.1,22.11,2026-07-21_11-04-37
BITB,36.17,36.18,2026-07-21_11-04-37
BRRR,18.78,18.79,2026-07-21_11-04-37
BTC,29.47,29.48,2026-07-21_11-04-37
BTCW,70.35,70.46,2026-07-21_11-04-37
EZBC,38.5,38.52,2026-07-21_11-04-37
FBTC,58.0,58.01,2026-07-21_11-04-37
GBTC,51.65,51.66,2026-07-21_11-04-37
HODL,18.84,18.85,2026-07-21_11-04-37
IBIT,37.75,37.76,2026-07-21_11-04-37
ARKB,22.12,22.13,2026-07-21_11-19-37
BITB,36.2,36.21,2026-07-21_11-19-37
BRRR,18.8,18.81,2026-07-21_11-19-37
BTC,29.5,29.51,2026-07-21_11-19-37
BTCW,70.4,70.51,2026-07-21_11-19-37
EZBC,38.54,38.56,2026-07-21_11-19-37
FBTC,58.05,58.06,2026-07-21_11-19-37
GBTC,51.7,51.71,2026-07-21_11-19-37
HODL,18.86,18.87,2026-07-21_11-19-37
IBIT,37.78,37.79,2026-07-21_11-19-37
ARKB,22.07,22.08,2026-07-21_11-34-37
BITB,36.12,36.13,2026-07-21_11-34-37
BRRR,18.76,18.77,2026-07-21_11-34-37
BTC,29.42,29.43,2026-07-21_11-34-37
BTCW,70.23,70.35,2026-07-21_11-34-37
EZBC,38.44,38.47,2026-07-21_11-34-37
FBTC,57.91,57.92,2026-07-21_11-34-37
GBTC,51.57,51.58,2026-07-21_11-34-37
HODL,18.82,18.83,2026-07-21_11-34-37
IBIT,37.69,37.7,2026-07-21_11-34-37
ARKB,22.11,22.12,2026-07-21_11-49-37
BITB,36.18,36.19,2026-07-21_11-49-37
BRRR,18.79,18.8,2026-07-21_11-49-37
BTC,29.47,29.48,2026-07-21_11-49-37
BTCW,70.33,70.42,2026-07-21_11-49-37
EZBC,38.5,38.53,2026-07-21_11-49-37
FBTC,58.01,58.02,2026-07-21_11-49-37
GBTC,51.66,51.67,2026-07-21_11-49-37
HODL,18.85,18.86,2026-07-21_11-49-37
IBIT,37.75,37.76,2026-07-21_11-49-37
ARKB,22.13,22.14,2026-07-21_12-04-37
BITB,36.22,36.23,2026-07-21_12-04-37
BRRR,18.8,18.81,2026-07-21_12-04-37
BTC,29.51,29.52,2026-07-21_12-04-37
BTCW,70.44,70.55,2026-07-21_12-04-37
EZBC,38.55,38.57,2026-07-21_12-04-37
FBTC,58.07,58.08,2026-07-21_12-04-37
GBTC,51.72,51.73,2026-07-21_12-04-37
HODL,18.87,18.88,2026-07-21_12-04-37
IBIT,37.79,37.8,2026-07-21_12-04-37
ARKB,22.07,22.08,2026-07-21_12-19-37
BITB,36.11,36.12,2026-07-21_12-19-37
BRRR,18.75,18.76,2026-07-21_12-19-37
BTC,29.42,29.43,2026-07-21_12-19-37
BTCW,70.25,70.31,2026-07-21_12-19-37
EZBC,38.44,38.46,2026-07-21_12-19-37
FBTC,57.9,57.91,2026-07-21_12-19-37
GBTC,51.56,51.57,2026-07-21_12-19-37
HODL,18.81,18.82,2026-07-21_12-19-37
IBIT,37.68,37.69,2026-07-21_12-19-37
ARKB,22.07,22.08,2026-07-21_12-34-37
BITB,36.12,36.13,2026-07-21_12-34-37
BRRR,18.76,18.76,2026-07-21_12-34-37
BTC,29.42,29.43,2026-07-21_12-34-37
BTCW,70.22,70.31,2026-07-21_12-34-37
EZBC,38.44,38.46,2026-07-21_12-34-37
FBTC,57.91,57.92,2026-07-21_12-34-37
GBTC,51.57,51.58,2026-07-21_12-34-37
HODL,18.82,18.83,2026-07-21_12-34-37
IBIT,37.69,37.7,2026-07-21_12-34-37
ARKB,22.05,22.06,2026-07-21_12-49-37
BITB,36.09,36.1,2026-07-21_12-49-37
BRRR,18.74,18.75,2026-07-21_12-49-37
BTC,29.4,29.41,2026-07-21_12-49-37
BTCW,70.19,70.28,2026-07-21_12-49-37
EZBC,38.41,38.44,2026-07-21_12-49-37
FBTC,57.87,57.88,2026-07-21_12-49-37
GBTC,51.54,51.55,2026-07-21_12-49-37
HODL,18.81,18.82,2026-07-21_12-49-37
IBIT,37.66,37.67,2026-07-21_12-49-37
ARKB,22.05,22.06,2026-07-21_13-04-37
BITB,36.08,36.09,2026-07-21_13-04-37
BRRR,18.74,18.75,2026-07-21_13-04-37
BTC,29.39,29.4,2026-07-21_13-04-37
BTCW,70.2,70.25,2026-07-21_13-04-37
EZBC,38.4,38.42,2026-07-21_13-04-37
FBTC,57.85,57.86,2026-07-21_13-04-37
GBTC,51.52,51.53,2026-07-21_13-04-37
HODL,18.8,18.81,2026-07-21_13-04-37
IBIT,37.65,37.66,2026-07-21_13-04-37
ARKB,22.02,22.03,2026-07-21_13-19-37
BITB,36.04,36.05,2026-07-21_13-19-37
BRRR,18.71,18.72,2026-07-21_13-19-37
BTC,29.36,29.37,2026-07-21_13-19-37
BTCW,70.09,70.17,2026-07-21_13-19-37
EZBC,38.36,38.38,2026-07-21_13-19-37
FBTC,57.78,57.79,2026-07-21_13-19-37
GBTC,51.46,51.47,2026-07-21_13-19-37
HODL,18.78,18.79,2026-07-21_13-19-37
IBIT,37.61,37.62,2026-07-21_13-19-37
ARKB,22.01,22.02,2026-07-21_13-34-37
BITB,36.02,36.03,2026-07-21_13-34-37
BRRR,18.7,18.71,2026-07-21_13-34-37
BTC,29.34,29.35,2026-07-21_13-34-37
BTCW,70.08,70.18,2026-07-21_13-34-37
EZBC,38.34,38.36,2026-07-21_13-34-37
FBTC,57.76,57.77,2026-07-21_13-34-37
GBTC,51.44,51.45,2026-07-21_13-34-37
HODL,18.77,18.78,2026-07-21_13-34-37
IBIT,37.59,37.6,2026-07-21_13-34-37
ARKB,21.96,21.97,2026-07-21_13-49-37
BITB,35.94,35.95,2026-07-21_13-49-37
BRRR,18.67,18.68,2026-07-21_13-49-37
BTC,29.28,29.29,2026-07-21_13-49-37
BTCW,69.91,69.98,2026-07-21_13-49-37
EZBC,38.26,38.28,2026-07-21_13-49-37
FBTC,57.63,57.64,2026-07-21_13-49-37
GBTC,51.32,51.33,2026-07-21_13-49-37
HODL,18.73,18.74,2026-07-21_13-49-37
IBIT,37.51,37.52,2026-07-21_13-49-37
ARKB,21.94,21.95,2026-07-21_14-04-37
BITB,35.91,35.92,2026-07-21_14-04-37
BRRR,18.65,18.66,2026-07-21_14-04-37
BTC,29.25,29.26,2026-07-21_14-04-37
BTCW,69.81,69.89,2026-07-21_14-04-37
EZBC,38.21,38.24,2026-07-21_14-04-37
FBTC,57.58,57.59,2026-07-21_14-04-37
GBTC,51.27,51.28,2026-07-21_14-04-37
HODL,18.71,18.72,2026-07-21_14-04-37
IBIT,37.47,37.48,2026-07-21_14-04-37
ARKB,21.96,21.97,2026-07-21_14-19-37
BITB,35.95,35.96,2026-07-21_14-19-37
BRRR,18.66,18.67,2026-07-21_14-19-37
BTC,29.28,29.29,2026-07-21_14-19-37
BTCW,69.92,70.04,2026-07-21_14-19-37
EZBC,38.26,38.28,2026-07-21_14-19-37
FBTC,57.63,57.64,2026-07-21_14-19-37
GBTC,51.32,51.33,2026-07-21_14-19-37
HODL,18.73,18.74,2026-07-21_14-19-37
IBIT,37.51,37.52,2026-07-21_14-19-37
ARKB,21.95,21.96,2026-07-21_14-34-37
BITB,35.94,35.95,2026-07-21_14-34-37
BRRR,18.66,18.67,2026-07-21_14-34-37
BTC,29.27,29.28,2026-07-21_14-34-37
BTCW,69.86,69.97,2026-07-21_14-34-37
EZBC,38.24,38.27,2026-07-21_14-34-37
FBTC,57.62,57.63,2026-07-21_14-34-37
GBTC,51.31,51.32,2026-07-21_14-34-37
HODL,18.72,18.73,2026-07-21_14-34-37
IBIT,37.5,37.51,2026-07-21_14-34-37
ARKB,21.99,22.0,2026-07-21_14-49-37
BITB,35.99,36.0,2026-07-21_14-49-37
BRRR,18.69,18.7,2026-07-21_14-49-37
BTC,29.32,29.33,2026-07-21_14-49-37
BTCW,70.0,70.11,2026-07-21_14-49-37
EZBC,38.3,38.32,2026-07-21_14-49-37
FBTC,57.7,57.71,2026-07-21_14-49-37
GBTC,51.38,51.39,2026-07-21_14-49-37
HODL,18.75,18.76,2026-07-21_14-49-37
IBIT,37.55,37.56,2026-07-21_14-49-37
