SPHY_price,SCYB_price,HYLB_price,USHY_price,HYG_price,JNK_price,SPHY_price_chg,SCYB_price_chg,HYLB_price_chg,USHY_price_chg,HYG_price_chg,JNK_price_chg,JNK/SPHY,JNK/SCYB,JNK/HYLB,JNK/USHY,JNK/HYG,JNK/JNK,JNK/SPHY_moving_avg,JNK/SCYB_moving_avg,JNK/HYLB_moving_avg,JNK/USHY_moving_avg,JNK/HYG_moving_avg,JNK/JNK_moving_avg,JNK/SPHY_prev_moving_avg,JNK/SCYB_prev_moving_avg,JNK/HYLB_prev_moving_avg,JNK/USHY_prev_moving_avg,JNK/HYG_prev_moving_avg,JNK/JNK_prev_moving_avg,SPHY_scaled_price,SCYB_scaled_price,HYLB_scaled_price,USHY_scaled_price,HYG_scaled_price,JNK_scaled_price,SPHY_scaled_comm,SCYB_scaled_comm,HYLB_scaled_comm,USHY_scaled_comm,HYG_scaled_comm,JNK_scaled_comm,SPHY_scaled_price_minus_comm,SCYB_scaled_price_minus_comm,HYLB_scaled_price_minus_comm,USHY_scaled_price_minus_comm,HYG_scaled_price_minus_comm,JNK_scaled_price_minus_comm,SPHY_scaled_price_plus_comm,SCYB_scaled_price_plus_comm,HYLB_scaled_price_plus_comm,USHY_scaled_price_plus_comm,HYG_scaled_price_plus_comm,JNK_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SPHY_shs_per_unit,SCYB_shs_per_unit,HYLB_shs_per_unit,USHY_shs_per_unit,HYG_shs_per_unit,JNK_shs_per_unit,SPHY_current_shs,SCYB_current_shs,HYLB_current_shs,USHY_current_shs,HYG_current_shs,JNK_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SPHY_tgt_shs,SCYB_tgt_shs,HYLB_tgt_shs,USHY_tgt_shs,HYG_tgt_shs,JNK_tgt_shs,SPHY_tgt_inv_amt,SCYB_tgt_inv_amt,HYLB_tgt_inv_amt,USHY_tgt_inv_amt,HYG_tgt_inv_amt,JNK_tgt_inv_amt,gross_inv_amt,net_inv_amt,SPHY_shs_to_trade,SCYB_shs_to_trade,HYLB_shs_to_trade,USHY_shs_to_trade,HYG_shs_to_trade,JNK_shs_to_trade,SPHY_shs_to_buy,SCYB_shs_to_buy,HYLB_shs_to_buy,USHY_shs_to_buy,HYG_shs_to_buy,JNK_shs_to_buy,SPHY_shs_to_sell,SCYB_shs_to_sell,HYLB_shs_to_sell,USHY_shs_to_sell,HYG_shs_to_sell,JNK_shs_to_sell,SPHY_daily_comm,SCYB_daily_comm,HYLB_daily_comm,USHY_daily_comm,HYG_daily_comm,JNK_daily_comm,daily_comm,SPHY_daily_profit,SCYB_daily_profit,HYLB_daily_profit,USHY_daily_profit,HYG_daily_profit,JNK_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
23.53,26.22,36.16,36.86,78.84,95.75,,,,,,,4.0692732681682955,3.6517925247902365,2.647953539823009,2.5976668475311993,1.2144850329781836,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-02,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.57,26.26,36.25,36.96,78.96,95.95,0.03999999999999915,0.0400000000000027,0.09000000000000341,0.10000000000000142,0.11999999999999034,0.20000000000000284,4.070852778956301,3.6538461538461537,2.646896551724138,2.5960497835497836,1.2151722391084094,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-03,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.61,26.26,36.29,36.99,79.1,96.06,0.03999999999999915,0.0,0.03999999999999915,0.030000000000001137,0.14000000000000057,0.10999999999999943,4.06861499364676,3.658035034272658,2.6470101956461836,2.5969180859691807,1.2144121365360305,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-06,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.54,26.19,36.19,36.88,78.84,95.77,-0.07000000000000028,-0.07000000000000028,-0.10000000000000142,-0.10999999999999943,-0.2599999999999909,-0.29000000000000625,4.06839422259983,3.656739213440244,2.6463111356728377,2.596800433839479,1.2147387113140538,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-07,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.55,26.22,36.24,36.91,78.94,95.87,0.010000000000001563,0.029999999999997584,0.05000000000000426,0.02999999999999403,0.09999999999999432,0.10000000000000853,4.0709129511677284,3.6563691838291383,2.6454194260485653,2.597399078840423,1.214466683557132,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-08,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.43,26.1,36.03,36.71,78.53,95.34,-0.120000000000001,-0.11999999999999744,-0.21000000000000085,-0.19999999999999574,-0.4099999999999966,-0.5300000000000011,4.069142125480154,3.6528735632183906,2.646128226477935,2.5971125034050666,1.2140583216605119,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.43,26.08,36.04,36.73,78.51,95.3,0.0,-0.020000000000003126,0.00999999999999801,0.01999999999999602,-0.01999999999999602,-0.04000000000000625,4.067434912505335,3.6541411042944785,2.644284128745838,2.5946093111897635,1.2138581072474843,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-13,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.46,26.1,36.05,36.76,78.61,95.38,0.030000000000001137,0.020000000000003126,0.00999999999999801,0.030000000000001137,0.09999999999999432,0.0799999999999983,4.065643648763853,3.6544061302681987,2.6457697642163662,2.5946681175190425,1.2133316371962855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-14,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.65,26.31,36.38,37.08,79.3,96.26,0.18999999999999773,0.2099999999999973,0.3300000000000054,0.3200000000000003,0.6899999999999977,0.8800000000000097,4.070190274841438,3.65868491068035,2.645959318306762,2.5960086299892127,1.2138713745271124,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-15,False,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.68,26.36,36.43,37.12,79.39,96.37,0.030000000000001137,0.05000000000000071,0.04999999999999716,0.03999999999999915,0.09000000000000341,0.10999999999999943,4.069679054054054,3.655918057663126,2.6453472412846555,2.5961745689655173,1.2138808414157956,1.0,4.069013823018375,3.6552805876302976,2.6461079527946287,2.596340736079867,1.2142275085540999,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-16,False,,,,,,,,,,,,,,,,,,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
