BNDX_price,IAGG_price,BNDX_price_chg,IAGG_price_chg,IAGG/BNDX,IAGG/IAGG,IAGG/BNDX_moving_avg,IAGG/IAGG_moving_avg,IAGG/BNDX_prev_moving_avg,IAGG/IAGG_prev_moving_avg,BNDX_scaled_price,IAGG_scaled_price,BNDX_scaled_comm,IAGG_scaled_comm,BNDX_scaled_price_minus_comm,IAGG_scaled_price_minus_comm,BNDX_scaled_price_plus_comm,IAGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,BNDX_shs_per_unit,IAGG_shs_per_unit,BNDX_current_shs,IAGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,BNDX_tgt_shs,IAGG_tgt_shs,BNDX_tgt_inv_amt,IAGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,BNDX_shs_to_trade,IAGG_shs_to_trade,BNDX_shs_to_buy,IAGG_shs_to_buy,BNDX_shs_to_sell,IAGG_shs_to_sell,BNDX_daily_comm,IAGG_daily_comm,daily_comm,BNDX_daily_profit,IAGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
49.29,50.34,0.07000000000000028,0.04000000000000625,1.0213024954351797,1.0,1.0205345247052227,1.0,1.02050085418183,1.0,50.3004871026224,50.34,0.005102504270909149,0.005,50.29538459835149,50.335,50.30558960689331,50.345000000000006,50.30558960689331,50.335,0.029410393106694244,0.0005842350637007199,BNDX,IAGG,2025-02-04,False,2027.0,1986.0,2028.0,-1988.0,BNDX,IAGG,0.029410393106694244,0.0005842350637007199,1.0,False,True,True,0.0,,,0.0,0.0,99818.16,-99996.4,199814.56,-178.2399999999907,-2028.0,1988.0,0.0,1988.0,2028.0,-0.0,-10.14,-9.94,-20.08,141.96000000000058,-79.52000000001243,62.439999999988146,42.35999999998815,22.27999999998815
49.38,50.41,0.09000000000000341,0.06999999999999318,1.0208586472255974,1.0,1.0205562152364371,1.0,1.0205345247052227,1.0,50.3939948299439,50.41,0.0051026726235261135,0.005,50.38889215732037,50.404999999999994,50.39909750256743,50.415,50.39909750256743,50.404999999999994,0.005902497432565212,0.00011708981219133531,BNDX,IAGG,2025-02-05,False,2025.0,1984.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,22.27999999998815
49.38,50.4,0.0,-0.00999999999999801,1.0206561360874846,1.0,1.0205753009677008,1.0,1.0205562152364371,1.0,50.395065908375265,50.4,0.005102781076182185,0.005,50.38996312729908,50.394999999999996,50.40016868945145,50.405,50.40016868945145,50.394999999999996,-0.005168689451451769,-0.00010255336213197955,BNDX,IAGG,2025-02-06,False,2025.0,1984.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,22.27999999998815
49.31,50.34,-0.07000000000000028,-0.05999999999999517,1.020888257959846,1.0,1.0205836038944167,1.0,1.0205753009677008,1.0,50.32456809071733,50.34,0.005102876504838504,0.005,50.31946521421249,50.335,50.329670967222164,50.345000000000006,50.329670967222164,50.335,0.005329032777837028,0.00010586080210244395,BNDX,IAGG,2025-02-07,False,2027.0,1986.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,22.27999999998815
49.37,50.36,0.05999999999999517,0.01999999999999602,1.0200526635608669,1.0,1.020545643625108,1.0,1.0205836038944167,1.0,50.38621252426735,50.36,0.005102918019472083,0.005,50.381109606247875,50.355,50.391315442286825,50.365,50.365,50.381109606247875,0.016109606247873387,0.0003198889246996304,IAGG,BNDX,2025-02-10,False,2027.0,1986.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,22.27999999998815
49.2,50.25,-0.1699999999999946,-0.10999999999999943,1.021341463414634,1.0,1.02058200147941,1.0,1.020545643625108,1.0,50.21084566635531,50.25,0.005102728218125539,0.005,50.205742938137185,50.245,50.21594839457344,50.255,50.21594839457344,50.245,0.02905160542655949,0.000578141401523572,BNDX,IAGG,2025-02-11,False,2031.0,1990.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,22.27999999998815
49.07,50.14,-0.13000000000000256,-0.10999999999999943,1.0218055838597921,1.0,1.0206396495282444,1.0,1.02058200147941,1.0,50.07995881259465,50.14,0.00510291000739705,0.005,50.07485590258725,50.135,50.08506172260204,50.145,50.08506172260204,50.135,0.0499382773979562,0.0009959768128830514,BNDX,IAGG,2025-02-12,False,2035.0,1994.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,BNDX,IAGG,2035.0,-1994.0,0.0,0.0,0.0,0.0,2035.0,-1994.0,2035.0,0.0,-0.0,1994.0,-10.175,-9.97,-20.145000000000003,-0.0,-0.0,0.0,-20.145000000000003,2.134999999988146
49.28,50.35,0.21000000000000085,0.21000000000000085,1.0217126623376624,1.0,1.0207297982444707,1.0,1.0206396495282444,1.0,50.297121928751885,50.35,0.005103198247641222,0.005,50.292018730504246,50.345,50.302225126999524,50.355000000000004,50.302225126999524,50.345,0.04277487300047511,0.0008495506057691184,BNDX,IAGG,2025-02-13,False,2027.0,1986.0,2035.0,-1994.0,BNDX,IAGG,0.04277487300047511,0.0008495506057691184,1.0,False,False,False,-1.0,BNDX,IAGG,2027.0,-1986.0,99857.45,-99979.16,199836.61,-121.7100000000064,-8.0,8.0,0.0,8.0,8.0,-0.0,-0.04,-0.04,-0.08,427.3500000000017,-418.7400000000017,8.610000000000014,8.530000000000014,10.66499999998816
49.18,50.25,-0.10000000000000142,-0.10000000000000142,1.021756811712078,1.0,1.020813334669386,1.0,1.0207297982444707,1.0,50.199491477663074,50.25,0.005103648991222354,0.005,50.19438782867185,50.245,50.2045951266543,50.255,50.2045951266543,50.245,0.04040487334570031,0.0008040770815064738,BNDX,IAGG,2025-02-14,False,2031.0,1990.0,2027.0,-1986.0,BNDX,IAGG,0.0,0.0,-1.0,False,False,False,1.0,BNDX,IAGG,2031.0,-1990.0,99890.56,-99995.1,199885.66,-104.54000000000815,4.0,-4.0,4.0,0.0,-0.0,4.0,-0.02,-0.02,-0.04,-202.7000000000029,198.6000000000028,-4.10000000000008,-4.14000000000008,6.52499999998808
49.05,50.1,-0.13000000000000256,-0.14999999999999858,1.0214067278287462,1.0,1.0208918510199234,1.0,1.020813334669386,1.0,50.07089406553338,50.1,0.00510406667334693,0.005,50.06578999886003,50.095,50.07599813220673,50.105000000000004,50.07599813220673,50.095,0.019001867793271288,0.000379278798268888,BNDX,IAGG,2025-02-18,False,2038.0,1996.0,2031.0,-1990.0,BNDX,IAGG,0.019001867793271288,0.000379278798268888,1.0,False,True,False,0.0,,,0.0,0.0,99884.58,-99997.5,199882.08000000002,-112.91999999999825,-2031.0,1990.0,0.0,1990.0,2031.0,-0.0,-10.155,-9.950000000000001,-20.105,-264.0300000000052,298.49999999999716,34.469999999991956,14.364999999991955,20.889999999980034
