SCHZ_price,SPAB_price,BND_price,AGG_price,SCHZ_price_chg,SPAB_price_chg,BND_price_chg,AGG_price_chg,AGG/SCHZ,AGG/SPAB,AGG/BND,AGG/AGG,AGG/SCHZ_moving_avg,AGG/SPAB_moving_avg,AGG/BND_moving_avg,AGG/AGG_moving_avg,AGG/SCHZ_prev_moving_avg,AGG/SPAB_prev_moving_avg,AGG/BND_prev_moving_avg,AGG/AGG_prev_moving_avg,SCHZ_scaled_price,SPAB_scaled_price,BND_scaled_price,AGG_scaled_price,SCHZ_scaled_comm,SPAB_scaled_comm,BND_scaled_comm,AGG_scaled_comm,SCHZ_scaled_price_minus_comm,SPAB_scaled_price_minus_comm,BND_scaled_price_minus_comm,AGG_scaled_price_minus_comm,SCHZ_scaled_price_plus_comm,SPAB_scaled_price_plus_comm,BND_scaled_price_plus_comm,AGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SCHZ_shs_per_unit,SPAB_shs_per_unit,BND_shs_per_unit,AGG_shs_per_unit,SCHZ_current_shs,SPAB_current_shs,BND_current_shs,AGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SCHZ_tgt_shs,SPAB_tgt_shs,BND_tgt_shs,AGG_tgt_shs,SCHZ_tgt_inv_amt,SPAB_tgt_inv_amt,BND_tgt_inv_amt,AGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,SCHZ_shs_to_trade,SPAB_shs_to_trade,BND_shs_to_trade,AGG_shs_to_trade,SCHZ_shs_to_buy,SPAB_shs_to_buy,BND_shs_to_buy,AGG_shs_to_buy,SCHZ_shs_to_sell,SPAB_shs_to_sell,BND_shs_to_sell,AGG_shs_to_sell,SCHZ_daily_comm,SPAB_daily_comm,BND_daily_comm,AGG_daily_comm,daily_comm,SCHZ_daily_profit,SPAB_daily_profit,BND_daily_profit,AGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
22.71,25.01,71.94,96.91,,,,,4.267283135182739,3.8748500599760094,1.3470948012232415,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-02,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.68,24.98,71.85,96.81,-0.030000000000001137,-0.030000000000001137,-0.09000000000000341,-0.09999999999999432,4.268518518518519,3.8755004003202562,1.3473903966597078,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-03,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.66,24.94,71.78,96.71,-0.019999999999999574,-0.03999999999999915,-0.06999999999999318,-0.10000000000000853,4.267872903795234,3.8777064955894143,1.3473112287545277,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-06,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.59,24.87,71.53,96.37,-0.07000000000000028,-0.07000000000000028,-0.25,-0.3399999999999892,4.266046923417441,3.874949738640933,1.347266881028939,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-07,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.61,24.89,71.61,96.48,0.019999999999999574,0.019999999999999574,0.0799999999999983,0.10999999999999943,4.267138434321097,3.8762555243069508,1.3472978634268957,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-08,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.49,24.76,71.24,95.94,-0.120000000000001,-0.129999999999999,-0.37000000000000455,-0.5400000000000063,4.265895953757226,3.8747980613893374,1.3467153284671534,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.46,24.73,71.17,95.85,-0.029999999999997584,-0.030000000000001137,-0.06999999999999318,-0.09000000000000341,4.267586821015137,3.8758592802264453,1.3467753266825908,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-13,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.48,24.73,71.22,95.88,0.019999999999999574,0.0,0.04999999999999716,0.030000000000001137,4.265124555160142,3.877072381722604,1.346251053074979,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-14,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.67,24.95,71.79,96.71,0.19000000000000128,0.21999999999999886,0.5700000000000074,0.8299999999999983,4.265990295544772,3.876152304609218,1.347123554812648,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-15,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.72,25.01,71.93,96.92,0.04999999999999716,0.060000000000002274,0.14000000000000057,0.21000000000000796,4.265845070422536,3.875249900039984,1.347421103850966,1.0,4.2667302611134845,3.8758394146821153,1.3470647537981648,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-16,False,,,,,,,,,,,,,,False,False,False,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.72,25.02,71.95,96.92,0.0,0.00999999999999801,0.01999999999999602,0.0,4.265845070422536,3.8737010391686653,1.3470465601111883,1.0,4.266586454637464,3.875724512601381,1.3470599296869596,1.0,4.2667302611134845,3.8758394146821153,1.3470647537981648,1.0,96.94011153249836,96.97350215534652,96.92130903577797,96.92,0.021333651305567424,0.019379197073410577,0.006735323768990824,0.005,96.9187778811928,96.95412295827312,96.91457371200897,96.915,96.96144518380393,96.99288135241993,96.92804435954696,96.925,96.925,96.95412295827312,0.029122958273120503,0.0003004845055006243,AGG,SPAB,2025-01-17,False,4403.0,4000.0,1390.0,1032.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.79,25.1,72.16,97.24,0.07000000000000028,0.08000000000000185,0.20999999999999375,0.3199999999999932,4.266783677051338,3.87410358565737,1.3475609756097562,1.0,4.266412970490746,3.875584831135092,1.3470769875819644,1.0,4.266586454637464,3.875724512601381,1.3470599296869596,1.0,97.2355053011878,97.28068526629467,97.203844526211,97.24,0.02133293227318732,0.019378622563006903,0.006735299648434798,0.005,97.21417236891462,97.26130664373166,97.19710922656256,97.235,97.25683823346098,97.30006388885768,97.21057982585944,97.24499999999999,97.21057982585944,97.26130664373166,0.05072681787221711,0.0005216661648726565,BND,SPAB,2025-01-21,False,4386.0,3984.0,1385.0,1028.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-0.0,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.75,25.05,72.01,97.01,-0.03999999999999915,-0.05000000000000071,-0.14999999999999147,-0.22999999999998977,4.264175824175824,3.8726546906187624,1.3471740036106097,1.0,4.266043262528806,3.875079650638027,1.3470632650675725,1.0,4.266412970490746,3.875584831135092,1.3470769875819644,1.0,97.06089507866447,97.08340001993405,97.00301387577726,97.01,0.02133206485245373,0.01937792415567546,0.006735384937909822,0.005,97.03956301381201,97.06402209577837,96.99627849083934,97.00500000000001,97.08222714351693,97.10277794408972,97.00974926071517,97.015,97.00974926071517,97.06402209577837,0.054272835063201796,0.0005594560876528377,BND,SPAB,2025-01-22,False,4399.0,3996.0,1389.0,1031.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.71,24.99,71.9,96.85,-0.03999999999999915,-0.060000000000002274,-0.10999999999999943,-0.1600000000000108,4.264641127256715,3.8755502200880354,1.3470097357440889,1.0,4.265902682912732,3.875139698782738,1.3470375505390875,1.0,4.266043262528806,3.875079650638027,1.3470632650675725,1.0,96.88184249202918,96.83824046944429,96.85384875835847,96.85,0.021330216312644028,0.019375398253190134,0.006735316325337862,0.005,96.86051227571653,96.8188650711911,96.84711344203313,96.845,96.90317270834183,96.85761586769748,96.8605840746838,96.85499999999999,96.85499999999999,96.86051227571653,0.005512275716540671,5.691559851874725e-05,AGG,SCHZ,2025-01-23,False,4407.0,4003.0,1392.0,1033.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.74,25.04,72.04,97.01,0.029999999999997584,0.05000000000000071,0.14000000000000057,0.1600000000000108,4.266051011433598,3.874201277955272,1.3466129927817878,1.0,4.265793940623982,3.8749342741475687,1.3469690634745768,1.0,4.265902682912732,3.875139698782738,1.3470375505390875,1.0,97.00662700943552,97.03349805751975,97.04058514083587,97.01,0.021329513414563663,0.019375698493913688,0.006735187752695437,0.005,96.98529749602096,97.01412235902583,97.03384995308318,97.00500000000001,97.02795652285008,97.05287375601367,97.04732032858857,97.015,97.015,97.03384995308318,0.018849953083176274,0.00019430938133363853,AGG,BND,2025-01-24,False,4398.0,3995.0,1389.0,1031.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.86,25.18,72.42,97.55,0.120000000000001,0.14000000000000057,0.37999999999999545,0.539999999999992,4.267279090113735,3.8741064336775217,1.3470035901684616,1.0,4.265932254259633,3.874865111376388,1.3469978896447077,1.0,4.265793940623982,3.8749342741475687,1.3469690634745768,1.0,97.51604948266422,97.57084502303579,97.54749957682886,97.55,0.02132896970311991,0.019374671370737843,0.006734845317372884,0.005,97.4947205129611,97.55147035166505,97.54076473151149,97.545,97.53737845236734,97.59021969440653,97.55423442214622,97.55499999999999,97.53737845236734,97.55147035166505,0.014091899297710597,0.00014445821935121065,SCHZ,SPAB,2025-01-27,False,4372.0,3972.0,1381.0,1025.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.86,25.16,72.38,97.52,0.0,-0.019999999999999574,-0.04000000000000625,-0.030000000000001137,4.2659667541557305,3.875993640699523,1.3473335175462835,1.0,4.265770247573693,3.8748785474236955,1.3470537087310768,1.0,4.265932254259633,3.874865111376388,1.3469978896447077,1.0,97.5192113323752,97.49160620222992,97.49570725248394,97.52,0.021329661271298168,0.01937432555688194,0.006734989448223538,0.005,97.49788167110391,97.47223187667304,97.48897226303572,97.515,97.5405409936465,97.5109805277868,97.50244224193216,97.52499999999999,97.50244224193216,97.515,0.012557758067842428,0.0001287711040590897,BND,AGG,2025-01-28,False,4373.0,3972.0,1381.0,1025.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.84,25.15,72.34,97.46,-0.019999999999999574,-0.010000000000001563,-0.03999999999999204,-0.060000000000002274,4.267075306479859,3.875149105367793,1.3472491014653025,1.0,4.265965322705664,3.8746862197882144,1.3471535135701092,1.0,4.265770247573693,3.8748785474236955,1.3470537087310768,1.0,97.43019245458315,97.45319546770594,97.4458652896061,97.46,0.021328851237868464,0.019374392737118478,0.006735268543655384,0.005,97.40886360334528,97.43382107496882,97.43913002106245,97.455,97.45152130582102,97.47256986044306,97.45260055814975,97.46499999999999,97.45152130582102,97.455,0.0034786941789803905,3.569355816725211e-05,SCHZ,AGG,2025-01-29,False,4377.0,3976.0,1382.0,1026.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.88,25.19,72.44,97.6,0.03999999999999915,0.0400000000000027,0.09999999999999432,0.14000000000000057,4.265734265734266,3.8745533942040487,1.3473219215902816,1.0,4.265939719724614,3.8745263287476974,1.3471733502478727,1.0,4.265965322705664,3.8746862197882144,1.3471535135701092,1.0,97.6052865835056,97.60334587646513,97.5878005230187,97.6,0.02132982661352832,0.01937343109894107,0.006735767567850546,0.005,97.58395675689208,97.58397244536619,97.58106475545085,97.595,97.62661641011913,97.62271930756407,97.59453629058655,97.60499999999999,97.59453629058655,97.595,0.00046370941345230676,4.7511210394703564e-06,BND,AGG,2025-01-30,False,4373.0,3972.0,1381.0,1025.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
