BWX_price,IGOV_price,BWX_price_chg,IGOV_price_chg,IGOV/BWX,IGOV/IGOV,IGOV/BWX_moving_avg,IGOV/IGOV_moving_avg,IGOV/BWX_prev_moving_avg,IGOV/IGOV_prev_moving_avg,BWX_scaled_price,IGOV_scaled_price,BWX_scaled_comm,IGOV_scaled_comm,BWX_scaled_price_minus_comm,IGOV_scaled_price_minus_comm,BWX_scaled_price_plus_comm,IGOV_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,BWX_shs_per_unit,IGOV_shs_per_unit,BWX_current_shs,IGOV_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,BWX_tgt_shs,IGOV_tgt_shs,BWX_tgt_inv_amt,IGOV_tgt_inv_amt,gross_inv_amt,net_inv_amt,BWX_shs_to_trade,IGOV_shs_to_trade,BWX_shs_to_buy,IGOV_shs_to_buy,BWX_shs_to_sell,IGOV_shs_to_sell,BWX_daily_comm,IGOV_daily_comm,daily_comm,BWX_daily_profit,IGOV_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
21.71,39.12,0.2800000000000011,0.4499999999999957,1.8019345923537533,1.0,1.79707254134289,1.0,1.7965079478310624,1.0,39.00218754741237,39.12,0.0089825397391553,0.005,38.99320500767321,39.115,39.01117008715153,39.125,39.01117008715153,39.115,0.1038299128484681,0.0026541388764945,BWX,IGOV,2025-02-13,False,4592.0,2556.0,4644,-2586,BWX,IGOV,0.1038299128484752,0.0026541388764947,1,True,False,False,1,BWX,IGOV,4592,-2556,99520.92,-100000.62000000001,199521.54,-479.70000000001164,-52,30,0,30,52,0,-0.26,-0.15,-0.41000000000000003,1300.320000000005,-1163.699999999989,136.62000000001603,136.21000000001604,-319.89999999996223
21.73,39.23,0.0199999999999995,0.1099999999999994,1.8053382420616657,1.0,1.7978719699398469,1.0,1.79707254134289,1.0,39.050386323381,39.23,0.0089853627067144,0.005,39.04140096067428,39.225,39.05937168608772,39.235,39.05937168608772,39.225,0.1656283139122791,0.0042219809817047,BWX,IGOV,2025-02-14,False,4581.0,2549.0,4592,-2556,BWX,IGOV,0.1656283139122791,0.0042219809817047,1,True,False,False,1,BWX,IGOV,4581,-2549,99692.32,-99990.71999999999,199683.03999999998,-298.3999999999796,-11,7,0,7,11,0,-0.055,-0.035,-0.09,91.8399999999977,-281.1599999999985,-189.3200000000008,-189.4100000000008,-509.309999999963
21.62,38.96,-0.1099999999999994,-0.269999999999996,1.802035152636448,1.0,1.7985547384361005,1.0,1.7978719699398469,1.0,38.86999199009949,38.96,0.0089893598496992,0.005,38.86100263024979,38.955,38.87898134994919,38.965,38.87898134994919,38.955,0.0760186500508055,0.0019511973832342,BWX,IGOV,2025-02-18,False,4615.0,2567.0,4581,-2549,BWX,IGOV,0.0760186500508055,0.0019511973832342,1,True,False,False,1,BWX,IGOV,4615,-2567,99545.13,-99997.26999999999,199542.4,-452.13999999998487,34,-18,34,0,0,18,-0.17,-0.09,-0.26,-503.9099999999973,688.2299999999899,184.3199999999926,184.0599999999926,-325.2499999999704
21.58,38.76,-0.0400000000000027,-0.2000000000000028,1.7961075069508805,1.0,1.7984161100505596,1.0,1.7985547384361005,1.0,38.81281125545104,38.76,0.0089927736921805,0.005,38.80381848175886,38.755,38.821804029143216,38.765,38.765,38.80381848175886,0.0388184817588594,0.001001508817308,IGOV,BWX,2025-02-19,False,4640.0,2580.0,4615,-2567,BWX,IGOV,-0.0668040291432134,-0.0017235301636535,1,True,False,False,1,IGOV,BWX,-4640,2580,99776.3,-100010.32,199786.62,-234.02000000000407,-9255,5147,0,5147,9255,0,-46.275,-25.735,-72.00999999999999,-184.60000000001247,513.4000000000071,328.79999999999467,256.7899999999947,-68.45999999997571
21.74,39.11,0.1600000000000001,0.3500000000000014,1.798988040478381,1.0,1.79851483545292,1.0,1.7984161100505596,1.0,39.09756623249916,39.11,0.0089920805502527,0.005,39.08857415194891,39.105,39.10655831304941,39.115,39.10655831304941,39.105,-0.001558313049415,-3.984436331922796e-05,BWX,IGOV,2025-02-20,False,4599.0,2557.0,-4640,2580,IGOV,BWX,-0.0264258480510903,-0.0006756800831268,1,False,True,False,0,,,0,0,-100131.2,100000.79999999999,200132.0,-130.40000000000873,4640,-2580,4640,0,0,2580,-23.2,-12.9,-36.1,-742.4000000000004,903.0000000000036,160.6000000000032,124.50000000000321,56.040000000027504
21.77,39.16,0.0300000000000011,0.0499999999999971,1.798805695911805,1.0,1.798595307164398,1.0,1.79851483545292,1.0,39.15366796781007,39.16,0.0089925741772646,0.005,39.14467539363281,39.155,39.162660541987336,39.165,39.162660541987336,39.155,-0.0076605419873416,-0.0001956216033539,BWX,IGOV,2025-02-21,False,4593.0,2554.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,56.040000000027504
21.76,38.97,-0.009999999999998,-0.1899999999999977,1.7909007352941175,1.0,1.7981170881151507,1.0,1.798595307164398,1.0,39.1374338838973,38.97,0.0089929765358219,0.005,39.12844090736148,38.965,39.14642686043312,38.975,38.975,39.12844090736148,0.1534409073614782,0.0039374110177438,IGOV,BWX,2025-02-24,False,4615.0,2566.0,0,0,,,0.0,0.0,0,True,False,False,1,IGOV,BWX,-4615,2566,0.0,0.0,0.0,0.0,-4615,2566,0,2566,4615,0,-23.075,-12.83,-35.905,-0.0,-0.0,0.0,-35.905,20.135000000027503
21.88,39.26,0.1199999999999974,0.2899999999999991,1.7943327239488116,1.0,1.798241698350607,1.0,1.7981170881151507,1.0,39.342801887959496,39.26,0.0089905854405757,0.005,39.33381130251892,39.255,39.35179247340008,39.265,39.265,39.33381130251892,0.0688113025189167,0.0017527076545826,IGOV,BWX,2025-02-25,False,4580.0,2547.0,-4615,2566,IGOV,BWX,0.0688113025189167,0.0017527076545826,1,True,False,False,1,IGOV,BWX,-4580,2547,-100422.40000000001,99997.02,200419.42,-425.38000000000466,35,-19,35,0,0,19,-0.17500000000000002,-0.095,-0.27,-553.799999999988,744.1399999999977,190.3400000000097,190.07000000000968,210.2050000000372
21.86,39.34,-0.0199999999999995,0.0800000000000054,1.7996340347666977,1.0,1.7985024698563836,1.0,1.798241698350607,1.0,39.30956352594427,39.34,0.008991208491753,0.005,39.30057231745252,39.335,39.31855473443602,39.345000000000006,39.31855473443602,39.335,0.0164452655639806,0.0004180291195724,BWX,IGOV,2025-02-26,False,4571.0,2542.0,-4580,2547,IGOV,BWX,-0.0444276825474858,-0.0011293259417256,1,False,False,False,-1,,,0,0,-100210.4,99995.22,200205.62,-215.17999999999302,4580,-2547,4580,0,0,2547,-22.900000000000002,-12.735,-35.635000000000005,91.59999999999772,203.76000000001375,295.3600000000115,259.7250000000115,469.9300000000487
21.69,38.91,-0.1699999999999981,-0.4300000000000068,1.7939142461964035,1.0,1.7987809327489548,1.0,1.7985024698563836,1.0,39.00951857118496,38.91,0.0089925123492819,0.005,39.00052605883568,38.905,39.01851108353424,38.915,38.915,39.00052605883568,0.0855260588356827,0.0021980482867047,IGOV,BWX,2025-02-27,False,4622.0,2570.0,0,0,,,0.0,0.0,-1,True,False,False,1,IGOV,BWX,-4622,2570,0.0,0.0,0.0,0.0,-4622,2570,0,2570,4622,0,-23.11,-12.85,-35.96,-0.0,-0.0,0.0,-35.96,433.97000000004874
21.67,38.86,-0.0199999999999995,-0.0499999999999971,1.7932625749884632,1.0,1.7989459202344371,1.0,1.7987809327489548,1.0,38.979582812669854,38.86,0.0089939046637447,0.005,38.97058890800611,38.855,38.9885767173336,38.865,38.865,38.97058890800611,0.1055889080061049,0.0027171618117886,IGOV,BWX,2025-02-28,False,4628.0,2573.0,-4622,2570,IGOV,BWX,0.1055889080061049,0.0027171618117886,1,True,False,False,1,IGOV,BWX,-4628,2573,-100251.18000000001,99998.7,200249.88,-252.48000000001048,-6,3,0,3,6,0,-0.03,-0.015,-0.045,92.4399999999977,-128.49999999999255,-36.05999999999486,-36.10499999999486,397.8650000000539
21.76,39.09,0.0899999999999998,0.2300000000000039,1.7964154411764706,1.0,1.798645253713158,1.0,1.7989459202344371,1.0,39.14506322430135,39.09,0.0089947296011721,0.005,39.13606849470018,39.085,39.15405795390252,39.095000000000006,39.095000000000006,39.13606849470018,0.0410684947001769,0.0010506138321866,IGOV,BWX,2025-03-03,True,4602.0,2558.0,-4628,2573,IGOV,BWX,0.0410684947001769,0.0010506138321866,1,True,False,False,1,IGOV,BWX,-4602,2558,-100288.76000000001,99986.78,200275.54,-301.9800000000105,26,-15,26,0,0,15,-0.13,-0.075,-0.20500000000000002,-416.5199999999991,591.79000000001,175.2700000000109,175.06500000001088,572.9300000000648
21.83,39.15,0.0699999999999967,0.0599999999999951,1.79340357306459,1.0,1.7983014005609614,1.0,1.798645253713158,1.0,39.26442588855824,39.15,0.0089932262685657,0.005,39.25543266228967,39.145,39.2734191148268,39.155,39.155,39.25543266228967,0.1004326622896698,0.002565329815828,IGOV,BWX,2025-03-04,False,4594.0,2554.0,-4602,2558,IGOV,BWX,0.1004326622896698,0.002565329815828,1,True,False,True,0,,,0,0,-100139.52,99992.22000000002,200131.74000000002,-147.29999999998836,4602,-2558,4602,0,0,2558,-23.01,-12.790000000000001,-35.800000000000004,-322.1399999999848,153.47999999998746,-168.65999999999735,-204.45999999999736,368.4700000000674
21.9,39.5,0.0700000000000002,0.3500000000000014,1.8036529680365296,1.0,1.7984608471066394,1.0,1.7983014005609614,1.0,39.38280067228505,39.5,0.0089915070028048,0.005,39.373809165282246,39.495,39.391792179287854,39.505,39.391792179287854,39.495,0.1032078207121429,0.0026128562205605,BWX,IGOV,2025-03-05,False,4553.0,2532.0,0,0,,,0.0,0.0,0,True,False,False,1,BWX,IGOV,4553,-2532,0.0,0.0,0.0,0.0,4553,-2532,4553,0,0,2532,-22.765,-12.66,-35.425,0.0,0.0,0.0,-35.425,333.0450000000674
21.91,39.41,0.0100000000000015,-0.0900000000000034,1.7987220447284344,1.0,1.7984753626271943,1.0,1.7984608471066394,1.0,39.40427716010647,39.41,0.0089923042355331,0.005,39.39528485587093,39.405,39.413269464342,39.415,39.413269464342,39.405,-0.0082694643420069,-0.0002098316250192,BWX,IGOV,2025-03-06,False,4563.0,2537.0,4553,-2532,BWX,IGOV,-0.0082694643419998,-0.000209831625019,1,False,True,False,0,,,0,0,99710.7,-100014.0,199724.7,-303.3000000000029,-4553,2532,0,2532,4553,0,-22.765,-12.66,-35.425,45.53000000000683,227.8800000000086,273.41000000001543,237.98500000001542,571.0300000000827
21.92,39.42,0.0100000000000015,0.0100000000000051,1.7983576642335766,1.0,1.7982640945473602,1.0,1.7984753626271943,1.0,39.422579948788105,39.42,0.0089923768131359,0.005,39.41358757197497,39.415,39.43157232560124,39.425,39.425,39.415,-0.0100000000000051,-0.0002536783358702,IGOV,IGOV,2025-03-07,False,4563.0,2537.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,571.0300000000827
21.9,39.43,-0.0200000000000031,0.009999999999998,1.8004566210045665,1.0,1.7985231460700295,1.0,1.7982640945473602,1.0,39.38198367058719,39.43,0.0089913204727368,0.005,39.37299235011445,39.425,39.39097499105993,39.435,39.39097499105993,39.425,0.0340250089400697,0.0008629218600068,BWX,IGOV,2025-03-10,False,4560.0,2536.0,0,0,,,0.0,0.0,0,True,False,False,1,BWX,IGOV,4560,-2536,0.0,0.0,0.0,0.0,4560,-2536,4560,0,0,2536,-22.8,-12.68,-35.480000000000004,-0.0,0.0,0.0,-35.480000000000004,535.5500000000827
21.94,39.63,0.0400000000000027,0.2000000000000028,1.8062898814949864,1.0,1.7988469295084577,1.0,1.7985231460700295,1.0,39.45959782477645,39.63,0.0089926157303501,0.005,39.4506052090461,39.625,39.4685904405068,39.635000000000005,39.4685904405068,39.625,0.1564095594931984,0.0039467463914508,BWX,IGOV,2025-03-11,False,4538.0,2523.0,4560,-2536,BWX,IGOV,0.1564095594931984,0.0039467463914508,1,True,False,False,1,BWX,IGOV,4538,-2523,99864.0,-99994.48,199858.47999999998,-130.47999999999593,-22,13,0,13,22,0,-0.11,-0.065,-0.175,182.4000000000123,-507.2000000000071,-324.7999999999948,-324.9749999999948,210.57500000008793
21.91,39.56,-0.0300000000000011,-0.0700000000000002,1.8055682336832497,1.0,1.7991299837181536,1.0,1.7988469295084577,1.0,39.4127362255303,39.56,0.0089942346475422,0.005,39.40374199088276,39.555,39.42173046017785,39.565000000000005,39.42173046017785,39.555,0.1332695398221517,0.0033687952432293,BWX,IGOV,2025-03-12,False,4547.0,2528.0,4538,-2523,BWX,IGOV,0.1332695398221517,0.0033687952432293,1,True,False,False,1,BWX,IGOV,4547,-2528,99563.72,-99986.49,199550.21000000002,-422.7700000000041,9,-5,9,0,0,5,-0.045,-0.025,-0.07,-136.140000000005,176.6100000000005,40.46999999999551,40.39999999999551,250.97500000008344
21.91,39.47,0.0,-0.0900000000000034,1.8014605203103604,1.0,1.7989790246660096,1.0,1.7991299837181536,1.0,39.41893794326474,39.47,0.0089956499185907,0.005,39.40994229334616,39.465,39.42793359318333,39.475,39.42793359318333,39.465,0.0370664068166632,0.0009391032889957,BWX,IGOV,2025-03-13,False,4559.0,2534.0,4547,-2528,BWX,IGOV,0.0370664068166703,0.0009391032889959,1,True,False,False,1,BWX,IGOV,4559,-2534,99624.77,-100007.68000000001,199632.45,-382.9100000000035,12,-6,12,0,0,6,-0.06,-0.03,-0.09,0.0,227.5200000000086,227.5200000000086,227.4300000000086,478.40500000009206
21.91,39.42,0.0,-0.0499999999999971,1.799178457325422,1.0,1.798841217914593,1.0,1.7989790246660096,1.0,39.41563043043227,39.42,0.00899489512333,0.005,39.40663553530894,39.415,39.4246253255556,39.425,39.4246253255556,39.415,-0.0096253255556035,-0.0002441736569153,BWX,IGOV,2025-03-14,False,4564.0,2537.0,4559,-2534,BWX,IGOV,-0.0096253255556035,-0.0002441736569153,1,False,True,False,0,,,0,0,99887.69,-100016.98,199904.66999999998,-129.2899999999936,-4559,2534,0,2534,4559,0,-22.795,-12.67,-35.465,0.0,126.69999999999266,126.69999999999266,91.23499999999265,569.6400000000847
22.03,39.64,0.120000000000001,0.2199999999999988,1.799364502950522,1.0,1.7985425309590355,1.0,1.798841217914593,1.0,39.628472030658486,39.64,0.0089942060895729,0.005,39.61947782456891,39.635,39.63746623674806,39.645,39.63746623674806,39.635,-0.002466236748063,-6.221586145466728e-05,BWX,IGOV,2025-03-17,False,4538.0,2523.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,569.6400000000847
22.01,39.79,-0.0199999999999995,0.1499999999999985,1.8078146297137665,1.0,1.7988315048129018,1.0,1.7985425309590355,1.0,39.58592110640838,39.79,0.0089927126547951,0.005,39.57692839375358,39.785,39.59491381906317,39.795,39.59491381906317,39.785,0.1900861809368237,0.0047772350072084,BWX,IGOV,2025-03-18,False,4520.0,2513.0,0,0,,,0.0,0.0,0,True,False,False,1,BWX,IGOV,4520,-2513,0.0,0.0,0.0,0.0,4520,-2513,4520,0,0,2513,-22.6,-12.565,-35.165,-0.0,0.0,0.0,-35.165,534.4750000000847
22.04,39.78,0.0299999999999975,-0.009999999999998,1.8049001814882035,1.0,1.799271138539768,1.0,1.7988315048129018,1.0,39.64624636607636,39.78,0.0089941575240645,0.005,39.63725220855229,39.775,39.65524052360042,39.785,39.65524052360042,39.775,0.1197594763995795,0.0030105449069778,BWX,IGOV,2025-03-19,False,4522.0,2514.0,4520,-2513,BWX,IGOV,0.1197594763995795,0.0030105449069778,1,True,False,False,1,BWX,IGOV,4522,-2514,99485.20000000001,-99992.27,199477.47000000003,-507.06999999999243,2,-1,2,0,0,1,-0.01,-0.005,-0.015,135.5999999999887,25.129999999994975,160.72999999998368,160.7149999999837,695.1900000000684
21.96,39.57,-0.0799999999999983,-0.2100000000000008,1.8019125683060109,1.0,1.7994173649311491,1.0,1.799271138539768,1.0,39.511994202333305,39.57,0.0089963556926988,0.005,39.5029978466406,39.565,39.52099055802601,39.575,39.52099055802601,39.565,0.0440094419739907,0.0011121921145815,BWX,IGOV,2025-03-20,False,4547.0,2527.0,4522,-2514,BWX,IGOV,0.0440094419739907,0.0011121921145815,1,True,False,False,1,BWX,IGOV,4547,-2527,99664.87999999999,-100006.92,199671.8,-342.04000000000815,25,-13,25,0,0,13,-0.125,-0.065,-0.19,-361.75999999999226,527.940000000002,166.18000000000973,165.99000000000973,861.180000000078
21.89,39.49,-0.0700000000000002,-0.0799999999999983,1.8040201005025127,1.0,1.7996780851606846,1.0,1.7994173649311491,1.0,39.38924611834285,39.49,0.0089970868246557,0.005,39.3802490315182,39.485,39.39824320516751,39.495000000000005,39.39824320516751,39.485,0.0867567948324889,0.0021969307377181,BWX,IGOV,2025-03-21,False,4556.0,2532.0,4547,-2527,BWX,IGOV,0.0867567948324889,0.0021969307377181,1,True,False,False,1,BWX,IGOV,4556,-2532,99852.12000000001,-99993.39,199845.51,-141.26999999998952,9,-5,9,0,0,5,-0.045,-0.025,-0.07,-318.29000000000093,202.1599999999957,-116.13000000000523,-116.20000000000522,744.9800000000728
21.8,39.61,-0.0899999999999998,0.1199999999999974,1.81697247706422,1.0,1.8009816722491905,1.0,1.7996780851606846,1.0,39.23298225650293,39.61,0.0089983904258034,0.005,39.22398386607713,39.605,39.24198064692873,39.615,39.24198064692873,39.605,0.363019353071266,0.0091648410267928,BWX,IGOV,2025-03-24,False,4544.0,2525.0,4556,-2532,BWX,IGOV,0.363019353071266,0.0091648410267928,1,True,False,False,1,BWX,IGOV,4544,-2525,99730.84,-99988.68000000001,199719.52000000002,-257.84000000001106,-12,7,0,7,12,0,-0.06,-0.035,-0.095,-410.0399999999991,-303.83999999999344,-713.8799999999926,-713.9749999999926,31.005000000080145
21.79,39.37,-0.0100000000000015,-0.240000000000002,1.806792106470858,1.0,1.8016046413752924,1.0,1.8009816722491905,1.0,39.243390638309855,39.37,0.0090049083612459,0.005,39.234385729948606,39.365,39.2523955466711,39.375,39.2523955466711,39.365,0.1126044533288919,0.0028601588348715,BWX,IGOV,2025-03-25,False,4574.0,2540.0,4544,-2525,BWX,IGOV,0.112604453328899,0.0028601588348717,1,True,False,False,1,BWX,IGOV,4574,-2540,99059.2,-100015.25,199074.45,-956.0500000000029,30,-15,30,0,0,15,-0.15,-0.075,-0.22499999999999998,-45.44000000000682,606.000000000005,560.5599999999981,560.3349999999981,591.3400000000782
21.72,39.16,-0.0700000000000002,-0.2100000000000008,1.8029465930018416,1.0,1.8017702692870488,1.0,1.8016046413752924,1.0,39.13085281067135,39.16,0.0090080232068764,0.005,39.12184478746448,39.155,39.139860833878224,39.165,39.139860833878224,39.155,0.0151391661217701,0.000386597704846,BWX,IGOV,2025-03-26,False,4601.0,2554.0,4574,-2540,BWX,IGOV,0.0151391661217772,0.0003865977048462,1,False,False,False,-1,BWX,IGOV,4601,-2554,99667.45999999999,-99999.79999999999,199667.25999999998,-332.3399999999965,27,-14,27,0,0,14,-0.135,-0.07,-0.20500000000000002,-320.1800000000009,533.400000000002,213.2200000000011,213.0150000000011,804.3550000000794
21.72,39.23,0.0,0.0700000000000002,1.8061694290976056,1.0,1.8023830284321087,1.0,1.8017702692870488,1.0,39.13445024891471,39.23,0.0090088513464352,0.005,39.125441397568274,39.225,39.14345910026115,39.235,39.14345910026115,39.225,0.0815408997388473,0.002078534278329,BWX,IGOV,2025-03-27,False,4593.0,2549.0,4601,-2554,BWX,IGOV,0.0,0.0,-1,True,False,False,1,BWX,IGOV,4593,-2549,99933.72,-100014.63999999998,199948.36,-80.9199999999837,-8,5,0,5,8,0,-0.04,-0.025,-0.065,0.0,-178.7800000000005,-178.7800000000005,-178.8450000000005,625.5100000000789
21.85,39.49,0.1300000000000025,0.2600000000000051,1.8073226544622425,1.0,1.803086032405799,1.0,1.8023830284321087,1.0,39.3820691712416,39.49,0.0090119151421605,0.005,39.37305725609944,39.485,39.39108108638376,39.495000000000005,39.39108108638376,39.485,0.0939189136162426,0.0023782961158835,BWX,IGOV,2025-03-28,False,4564.0,2532.0,4593,-2549,BWX,IGOV,0.0939189136162426,0.0023782961158835,1,True,False,False,1,BWX,IGOV,4564,-2532,99759.95999999999,-99997.26999999999,199757.22999999998,-237.30999999999767,-29,17,0,17,29,0,-0.145,-0.085,-0.22999999999999998,597.0900000000115,-662.7400000000131,-65.65000000000157,-65.88000000000157,559.6300000000773
21.86,39.42,0.009999999999998,-0.0700000000000002,1.8032936870997256,1.0,1.8034299447019613,1.0,1.803086032405799,1.0,39.41546066839076,39.42,0.0090154301620289,0.005,39.40644523822873,39.415,39.42447609855279,39.425,39.42447609855279,39.415,-0.0094760985527884,-0.0002403880911412,BWX,IGOV,2025-03-31,False,4574.0,2537.0,4564,-2532,BWX,IGOV,-0.0094760985527884,-0.0002403880911412,1,False,True,False,0,,,0,0,99723.40000000001,-99988.68000000001,199712.08000000002,-265.27999999999884,-4564,2532,0,2532,4564,0,-22.82,-12.66,-35.480000000000004,45.63999999999087,177.24000000000052,222.87999999999138,187.3999999999914,747.0300000000686
21.87,39.53,0.0100000000000015,0.1099999999999994,1.8074988568815729,1.0,1.8041347088928104,1.0,1.8034299447019613,1.0,39.441012890631896,39.53,0.0090171497235098,0.005,39.431995740908384,39.525,39.45003004035541,39.535,39.45003004035541,39.525,0.0749699596445907,0.0018965332568831,BWX,IGOV,2025-04-01,True,4563.0,2530.0,0,0,,,0.0,0.0,0,True,False,False,1,BWX,IGOV,4563,-2530,0.0,0.0,0.0,0.0,4563,-2530,4563,0,0,2530,-22.815,-12.65,-35.465,0.0,0.0,0.0,-35.465,711.5650000000686
21.92,39.69,0.0500000000000007,0.1599999999999966,1.8106751824817515,1.0,1.804485819615072,1.0,1.8041347088928104,1.0,39.54663281893041,39.69,0.009020673544464,0.005,39.53761214538595,39.685,39.55565349247488,39.695,39.55565349247488,39.685,0.1293465075251205,0.0032589193128022,BWX,IGOV,2025-04-02,False,4546.0,2520.0,4563,-2530,BWX,IGOV,0.1293465075251205,0.0032589193128022,1,True,False,True,0,,,0,0,99792.81,-100010.90000000001,199803.71000000002,-218.09000000001106,-4563,2530,0,2530,4563,0,-22.815,-12.65,-35.465,228.1500000000032,-404.79999999999137,-176.64999999998818,-212.11499999998819,499.4500000000804
22.41,40.53,0.4899999999999984,0.8400000000000034,1.8085676037483267,1.0,1.804978097566066,1.0,1.804485819615072,1.0,40.43852721757376,40.53,0.0090224290980753,0.005,40.42950478847568,40.525,40.44754964667183,40.535,40.44754964667183,40.525,0.0774503533281674,0.0019109388928736,BWX,IGOV,2025-04-03,False,4452.0,2467.0,0,0,,,0.0,0.0,0,True,False,False,1,BWX,IGOV,4452,-2467,0.0,0.0,0.0,0.0,4452,-2467,4452,0,0,2467,-22.26,-12.335,-34.595,0.0,0.0,0.0,-34.595,464.8550000000804
22.31,40.25,-0.1000000000000014,-0.2800000000000011,1.8041237113402064,1.0,1.8052663999213976,1.0,1.804978097566066,1.0,40.26906135669893,40.25,0.0090248904878303,0.005,40.26003646621111,40.245,40.27808624718677,40.255,40.255,40.26003646621111,0.0050364662111022,0.0001251295953068,IGOV,BWX,2025-04-04,False,4484.0,2484.0,4452,-2467,BWX,IGOV,-0.0330862471867732,-0.0008220185636465,1,False,False,False,-1,,,0,0,99769.32,-99987.51000000001,199756.83000000002,-218.19000000000233,-4452,2467,0,2467,4452,0,-22.26,-12.335,-34.595,-445.2000000000062,690.7600000000027,245.55999999999653,210.96499999999654,675.8200000000769
22.06,39.85,-0.25,-0.3999999999999986,1.8064369900271988,1.0,1.8055654183725287,1.0,1.8052663999213976,1.0,39.82417678226603,39.85,0.0090263319996069,0.005,39.81515045026642,39.845,39.83320311426564,39.855,39.83320311426564,39.845,0.0117968857343626,0.0002960322643503,BWX,IGOV,2025-04-07,False,4529.0,2509.0,0,0,,,0.0,0.0,-1,False,False,False,1,BWX,IGOV,4529,-2509,0.0,0.0,0.0,0.0,4529,-2509,4529,0,0,2509,-22.645,-12.545,-35.19,-0.0,-0.0,0.0,-35.19,640.630000000077
22.1,39.93,0.0400000000000027,0.0799999999999983,1.8067873303167417,1.0,1.8055902908136168,1.0,1.8055654183725287,1.0,39.9029957460329,39.93,0.0090278270918626,0.005,39.89396791894104,39.925,39.91202357312476,39.935,39.91202357312476,39.925,0.0129764268752339,0.000324979385806,BWX,IGOV,2025-04-08,False,4521.0,2504.0,4529,-2509,BWX,IGOV,0.0129764268752339,0.000324979385806,1,False,False,False,-1,BWX,IGOV,4521,-2504,99909.73999999999,-99983.65000000001,199893.39,-73.91000000001804,-8,5,0,5,8,0,-0.04,-0.025,-0.065,181.16000000001222,-200.7199999999957,-19.55999999998349,-19.62499999998349,621.0050000000934
21.91,39.92,-0.1900000000000012,-0.009999999999998,1.8219990871748064,1.0,1.806411833488195,1.0,1.8055902908136168,1.0,39.56048327172634,39.92,0.009027951454068,0.005,39.55145532027228,39.915,39.569511223180406,39.925,39.569511223180406,39.915,0.3454887768195931,0.0086545284774447,BWX,IGOV,2025-04-09,False,4523.0,2505.0,4521,-2504,BWX,IGOV,0.0,0.0,-1,True,False,False,1,BWX,IGOV,4523,-2505,99914.1,-99984.72,199898.82,-70.61999999999534,2,-1,2,0,0,1,-0.01,-0.005,-0.015,-858.9900000000054,25.039999999994993,-833.9500000000104,-833.9650000000104,-212.95999999991693
22.43,40.67,0.5199999999999996,0.75,1.8131966116807847,1.0,1.806998638056716,1.0,1.806411833488195,1.0,40.51781742514021,40.67,0.0090320591674409,0.005,40.50878536597277,40.665,40.52684948430765,40.675,40.52684948430765,40.665,0.1381505156923523,0.0033968653969105,BWX,IGOV,2025-04-10,False,4442.0,2459.0,4523,-2505,BWX,IGOV,0.1381505156923523,0.0033968653969105,1,True,False,False,1,BWX,IGOV,4442,-2459,99098.93000000001,-99999.6,199098.53000000003,-900.6699999999983,-81,46,0,46,81,0,-0.405,-0.23,-0.635,2351.959999999998,-1878.75,473.2099999999982,472.5749999999982,259.6150000000813
22.72,41.25,0.2899999999999991,0.5799999999999983,1.815580985915493,1.0,1.80781876448622,1.0,1.806998638056716,1.0,41.05500905664858,41.25,0.0090349931902835,0.005,41.045974063458296,41.245,41.06404404983886,41.255,41.06404404983886,41.245,0.1809559501611346,0.0043868109129972,BWX,IGOV,2025-04-11,False,4380.0,2424.0,4442,-2459,BWX,IGOV,0.1809559501611346,0.0043868109129972,1,True,False,False,1,BWX,IGOV,4380,-2424,99634.06,-100007.53,199641.59,-373.47000000000116,-62,35,0,35,62,0,-0.31,-0.17500000000000002,-0.485,1288.179999999996,-1426.2199999999957,-138.03999999999974,-138.52499999999975,121.09000000008155
22.83,41.53,0.1099999999999994,0.2800000000000011,1.819097678493211,1.0,1.808805423263354,1.0,1.80781876448622,1.0,41.27250239322039,41.53,0.009039093822431,0.005,41.26346329939796,41.525,41.28154148704282,41.535,41.28154148704282,41.525,0.2434585129571758,0.0058622324333536,BWX,IGOV,2025-04-14,False,4353.0,2408.0,4380,-2424,BWX,IGOV,0.2434585129571758,0.0058622324333536,1,True,False,False,1,BWX,IGOV,4353,-2408,99513.59999999999,-99990.0,199503.59999999998,-476.40000000000873,-27,16,0,16,27,0,-0.135,-0.08,-0.21500000000000002,481.7999999999974,-678.7200000000026,-196.92000000000525,-197.13500000000525,-76.0449999999237
