PFFD_price,PFF_price,PFFD_price_chg,PFF_price_chg,PFF/PFFD,PFF/PFF,PFF/PFFD_moving_avg,PFF/PFF_moving_avg,PFF/PFFD_prev_moving_avg,PFF/PFF_prev_moving_avg,PFFD_scaled_price,PFF_scaled_price,PFFD_scaled_comm,PFF_scaled_comm,PFFD_scaled_price_minus_comm,PFF_scaled_price_minus_comm,PFFD_scaled_price_plus_comm,PFF_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,PFFD_shs_per_unit,PFF_shs_per_unit,PFFD_current_shs,PFF_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,PFFD_tgt_shs,PFF_tgt_shs,PFFD_tgt_inv_amt,PFF_tgt_inv_amt,gross_inv_amt,net_inv_amt,PFFD_shs_to_trade,PFF_shs_to_trade,PFFD_shs_to_buy,PFF_shs_to_buy,PFFD_shs_to_sell,PFF_shs_to_sell,PFFD_daily_comm,PFF_daily_comm,daily_comm,PFFD_daily_profit,PFF_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
19.53,31.71,-0.1199999999999974,-0.1699999999999981,1.6236559139784943,1.0,1.624154831011723,1.0,1.6242413056108458,1.0,31.72143269857982,31.71,0.0081212065280542,0.005,31.71331149205177,31.705,31.72955390510788,31.715,31.715,31.71331149205177,-0.0016885079482307,-5.3248437345655055e-05,PFF,PFFD,2025-09-25,False,5123.0,3154.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-151.35000000004766
19.56,31.79,0.0299999999999975,0.0799999999999983,1.6252556237218814,1.0,1.6241740356305,1.0,1.624154831011723,1.0,31.768468494589303,31.79,0.0081207741550586,0.005,31.760347720434243,31.785,31.776589268744363,31.795,31.776589268744363,31.785,0.0084107312556369,0.0002645716028825,PFFD,PFF,2025-09-26,False,5110.0,3146.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-151.35000000004766
19.56,31.79,0.0,0.0,1.6252556237218814,1.0,1.6241448271525112,1.0,1.6241740356305,1.0,31.76884413693257,31.79,0.0081208701781525,0.005,31.76072326675442,31.785,31.77696500711073,31.795,31.77696500711073,31.785,0.0080349928892715,0.0002527522141953,PFFD,PFF,2025-09-29,False,5110.0,3146.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-151.35000000004766
19.43,31.62,-0.129999999999999,-0.1699999999999981,1.627380339680906,1.0,1.6243157113564737,1.0,1.6241448271525112,1.0,31.55713399157329,31.62,0.0081207241357625,0.005,31.54901326743753,31.615,31.56525471570905,31.625,31.56525471570905,31.615,0.0497452842909496,0.0015732221470888,PFFD,PFF,2025-09-30,False,5137.0,3163.0,0,0,,,0.0,0.0,0,True,False,False,1,PFFD,PFF,5137,-3163,0.0,0.0,0.0,0.0,5137,-3163,5137,0,0,3163,-25.685000000000002,-15.815,-41.5,-0.0,-0.0,0.0,-41.5,-192.85000000004766
19.55,31.73,0.120000000000001,0.1099999999999994,1.6230179028132992,1.0,1.624086938447346,1.0,1.6243157113564737,1.0,31.755372157019057,31.73,0.0081215785567823,0.005,31.747250578462275,31.725,31.76349373557584,31.735,31.735,31.747250578462275,0.0122505784622752,0.0003860881961007,PFF,PFFD,2025-10-01,True,5120.0,3152.0,5137,-3163,PFFD,PFF,-0.0384937355758374,-0.001213165319125,1,False,True,False,0,,,0,0,99811.91,-100014.06,199825.97,-202.14999999999418,-5137,3163,0,3163,5137,0,-25.685000000000002,-15.815,-41.5,616.440000000005,-347.92999999999813,268.5100000000069,227.01000000000693,34.15999999995927
19.51,31.73,-0.0399999999999991,0.0,1.6263454638646846,1.0,1.6240509058554562,1.0,1.624086938447346,1.0,31.685936169107723,31.73,0.0081204346922367,0.005,31.67781573441549,31.725,31.69405660379996,31.735,31.69405660379996,31.725,0.0309433962000404,0.0009752094610791,PFFD,PFF,2025-10-02,False,5119.0,3152.0,0,0,,,0.0,0.0,0,False,True,True,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,34.15999999995927
19.51,31.76,0.0,0.0300000000000011,1.627883136852896,1.0,1.6241117293647676,1.0,1.6240509058554562,1.0,31.68523317323996,31.76,0.0081202545292772,0.005,31.67711291871068,31.755000000000003,31.69335342776923,31.765,31.69335342776923,31.755000000000003,0.0616465722307708,0.0019410129795582,PFFD,PFF,2025-10-03,False,5114.0,3149.0,0,0,,,0.0,0.0,0,True,False,False,1,PFFD,PFF,5114,-3149,0.0,0.0,0.0,0.0,5114,-3149,5114,0,0,3149,-25.57,-15.745000000000001,-41.315,0.0,0.0,0.0,-41.315,-7.1550000000407294
19.53,31.79,0.0199999999999995,0.0299999999999975,1.6277521761392728,1.0,1.6241983177635675,1.0,1.6241117293647676,1.0,31.71890207449391,31.79,0.0081205586468238,0.005,31.71078151584709,31.785,31.72702263314073,31.795,31.72702263314073,31.785,0.0579773668592658,0.0018237611468784,PFFD,PFF,2025-10-06,False,5109.0,3146.0,5114,-3149,PFFD,PFF,0.0579773668592693,0.0018237611468785,1,True,False,False,1,PFFD,PFF,5109,-3146,99774.14000000001,-100012.24,199786.38,-238.09999999999127,-5,3,0,3,5,0,-0.025,-0.015,-0.04,102.27999999999744,-94.46999999999213,7.810000000005317,7.770000000005317,0.6149999999645877
19.55,31.75,0.0199999999999995,-0.0399999999999991,1.6240409207161124,1.0,1.6241950522569837,1.0,1.6241983177635675,1.0,31.75307711227775,31.75,0.0081209915888178,0.005,31.744956120688933,31.745,31.76119810386657,31.755,31.755,31.745,-0.009999999999998,-0.0003149606299211,PFF,PFF,2025-10-07,False,5116.0,3150.0,5109,-3146,PFFD,PFF,-0.0161981038665679,-0.0005101764997344,1,False,True,False,0,,,0,0,99778.77,-100011.34,199790.11,-232.56999999999243,-5109,3146,0,3146,5109,0,-25.545,-15.73,-41.275000000000006,102.17999999999745,125.83999999999716,228.0199999999946,186.7449999999946,187.3599999999592
19.54,31.7,-0.0100000000000015,-0.0500000000000007,1.6223132036847492,1.0,1.6240511509929805,1.0,1.6241950522569837,1.0,31.73677132110145,31.7,0.0081209752612849,0.005,31.72865034584017,31.695,31.74489229636274,31.705,31.705,31.72865034584017,0.0236503458401706,0.0007460676921189,PFF,PFFD,2025-10-08,False,5124.0,3155.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,187.3599999999592
