SPMB_price,VMBS_price,MBB_price,SPMB_price_chg,VMBS_price_chg,MBB_price_chg,MBB/SPMB,MBB/VMBS,MBB/MBB,MBB/SPMB_moving_avg,MBB/VMBS_moving_avg,MBB/MBB_moving_avg,MBB/SPMB_prev_moving_avg,MBB/VMBS_prev_moving_avg,MBB/MBB_prev_moving_avg,SPMB_scaled_price,VMBS_scaled_price,MBB_scaled_price,SPMB_scaled_comm,VMBS_scaled_comm,MBB_scaled_comm,SPMB_scaled_price_minus_comm,VMBS_scaled_price_minus_comm,MBB_scaled_price_minus_comm,SPMB_scaled_price_plus_comm,VMBS_scaled_price_plus_comm,MBB_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SPMB_shs_per_unit,VMBS_shs_per_unit,MBB_shs_per_unit,SPMB_current_shs,VMBS_current_shs,MBB_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SPMB_tgt_shs,VMBS_tgt_shs,MBB_tgt_shs,SPMB_tgt_inv_amt,VMBS_tgt_inv_amt,MBB_tgt_inv_amt,gross_inv_amt,net_inv_amt,SPMB_shs_to_trade,VMBS_shs_to_trade,MBB_shs_to_trade,SPMB_shs_to_buy,VMBS_shs_to_buy,MBB_shs_to_buy,SPMB_shs_to_sell,VMBS_shs_to_sell,MBB_shs_to_sell,SPMB_daily_comm,VMBS_daily_comm,MBB_daily_comm,daily_comm,SPMB_daily_profit,VMBS_daily_profit,MBB_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
21.74,45.7,92.38,0.0499999999999971,0.1000000000000014,0.25,4.249310027598896,2.02144420131291,1.0,4.254025141828629,2.022057347155194,1.0,4.254483074323395,2.022142544496956,1.0,92.4924620357906,92.4119142835109,92.38,0.0212724153716169,0.0101107127224847,0.005,92.47118962041898,92.40180357078842,92.375,92.5137344511622,92.42202499623338,92.385,92.385,92.47118962041898,0.0861896204189918,0.0009329900456699,MBB,SPMB,2025-02-20,False,4603.0,2188.0,1082.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
21.83,45.94,92.87,0.0899999999999998,0.2399999999999948,0.4900000000000091,4.254237288135593,2.02154984762734,1.0,4.253678347017532,2.0220190640173388,1.0,4.254025141828629,2.022057347155194,1.0,92.86536884611895,92.89331452830962,92.87,0.0212701257091431,0.0101102867357759,0.005,92.84409872040985,92.88320424157384,92.865,92.8866389718281,92.9034248150454,92.875,92.875,92.88320424157384,0.0082042415738357,8.834113894514592e-05,MBB,VMBS,2025-02-21,False,4582.0,2178.0,1077.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
21.84,45.98,92.99,0.0100000000000015,0.0399999999999991,0.1199999999999903,4.257783882783882,2.0224010439321445,1.0,4.2536260913426,2.0220248178909097,1.0,4.253678347017532,2.0220190640173388,1.0,92.9003350988629,92.97243656351723,92.99,0.0212683917350876,0.0101100953200866,0.005,92.8790667071278,92.96232646819716,92.985,92.921603490598,92.98254665883732,92.995,92.921603490598,92.985,0.0633965094020112,0.0006817562039145,SPMB,MBB,2025-02-24,False,4573.0,2174.0,1075.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
22.01,46.28,93.54,0.1700000000000017,0.3000000000000042,0.5500000000000114,4.249886415265788,2.0211754537597235,1.0,4.253354945808567,2.021975648499036,1.0,4.2536260913426,2.0220248178909097,1.0,93.62231027045064,93.5793085719913,93.54,0.021268130456713,0.0101101240894545,0.005,93.60104213999392,93.56919844790184,93.535,93.64357840090734,93.58941869608076,93.545,93.545,93.60104213999392,0.0560421399939059,0.0005991248663021,MBB,SPMB,2025-02-25,False,4547.0,2162.0,1069.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
22.05,46.34,93.8,0.0399999999999991,0.0600000000000022,0.2599999999999909,4.253968253968254,2.02416918429003,1.0,4.2532878922096575,2.022009574233845,1.0,4.253354945808567,2.021975648499036,1.0,93.7864765550789,93.69835155144534,93.8,0.0212667747290428,0.0101098782424951,0.005,93.76520978034986,93.68824167320284,93.795,93.80774332980796,93.70846142968784,93.805,93.70846142968784,93.795,0.0865385703121717,0.0009225860374431,VMBS,MBB,2025-02-26,False,4534.0,2155.0,1066.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
22.04,46.28,93.67,-0.0100000000000015,-0.0600000000000022,-0.1299999999999954,4.25,2.0239844425237683,1.0,4.253051390133054,2.022112305131964,1.0,4.2532878922096575,2.022009574233845,1.0,93.74246514430084,93.57860309554236,93.67,0.0212664394610482,0.0101100478711692,0.005,93.7211987048398,93.56849304767118,93.665,93.7637315837619,93.58871314341351,93.675,93.58871314341351,93.7211987048398,0.1324855614262929,0.0014143862648264,VMBS,SPMB,2025-02-27,False,4543.0,2160.0,1068.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
22.14,46.49,94.08,0.1000000000000014,0.2100000000000008,0.4099999999999966,4.249322493224932,2.0236610023661,1.0,4.252677496352622,2.022145048501802,1.0,4.253051390133054,2.022112305131964,1.0,94.1625577775458,94.008001065585,94.08,0.0212652569506652,0.0101105615256598,0.005,94.14129252059514,93.99789050405931,94.075,94.18382303449648,94.01811162711066,94.085,94.01811162711066,94.14129252059514,0.1231808934844878,0.0013093207215613,VMBS,SPMB,2025-02-28,False,4521.0,2150.0,1063.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
22.1,46.41,93.89,-0.0399999999999991,-0.0800000000000054,-0.1899999999999977,4.24841628959276,2.023055375996553,1.0,4.251991514715756,2.0222122909858404,1.0,4.252677496352622,2.022145048501802,1.0,93.98417266939296,93.84775170096864,93.89,0.0212633874817631,0.010110725242509,0.005,93.9629092819112,93.83764097572612,93.885,94.00543605687471,93.85786242621114,93.895,93.85786242621114,93.9629092819112,0.1050468557000527,0.0011188290094797,VMBS,SPMB,2025-03-03,True,4529.0,2154.0,1065.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
22.0,46.24,93.61,-0.1000000000000014,-0.1699999999999946,-0.2800000000000011,4.255,2.024437716262976,1.0,4.25204457310315,2.022444077789088,1.0,4.251991514715756,2.0222122909858404,1.0,93.54381332374662,93.50709633518528,93.61,0.0212599575735787,0.0101110614549292,0.005,93.52255336617304,93.49698527373032,93.605,93.5650732813202,93.5172073966402,93.615,93.5172073966402,93.605,0.0877926033598015,0.0009378549659203,VMBS,MBB,2025-03-04,False,4541.0,2160.0,1068.0,0,0,0,,,0.0,0.0,0,False,True,True,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.93,46.09,93.22,-0.0700000000000002,-0.1499999999999985,-0.3900000000000005,4.250797993616051,2.022564547624213,1.0,4.25178947047021,2.0224841539282674,1.0,4.25204457310315,2.022444077789088,1.0,93.24733748815208,93.21444754529908,93.22,0.0212602228655157,0.0101122203889454,0.005,93.22607726528656,93.20433532491012,93.215,93.2685977110176,93.22455976568804,93.225,93.22455976568804,93.22607726528656,0.0015174995985347,1.6278691252250107e-05,VMBS,SPMB,2025-03-05,False,4562.0,2170.0,1073.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.94,46.08,93.2,0.0100000000000015,-0.0100000000000051,-0.019999999999996,4.247948951686418,2.0225694444444446,1.0,4.251491425874218,2.0224531424488927,1.0,4.25178947047021,2.0224841539282674,1.0,93.2842609821164,93.19606981301456,93.2,0.021258947352351,0.0101124207696413,0.005,93.26300203476406,93.18595739224492,93.195,93.30551992946876,93.2061822337842,93.205,93.205,93.26300203476406,0.0580020347640584,0.0006223394287989,MBB,SPMB,2025-03-06,False,4562.0,2170.0,1073.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.9,46.02,93.13,-0.0400000000000027,-0.0599999999999951,-0.0700000000000073,4.252511415525114,2.0236853541938284,1.0,4.251530710410253,2.022465706260205,1.0,4.251491425874218,2.0224531424488927,1.0,93.10766222664536,93.07329361549805,93.13,0.021257457129371,0.0101122657122444,0.005,93.086404769516,93.0631813497858,93.125,93.12891968377474,93.08340588121028,93.135,93.08340588121028,93.125,0.0415941187897175,0.0004466242756331,VMBS,MBB,2025-03-07,False,4566.0,2172.0,1074.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
22.02,46.27,93.63,0.120000000000001,0.25,0.5,4.252043596730245,2.0235573805921763,1.0,4.251442534916817,2.022480274148461,1.0,4.251530710410253,2.022465706260205,1.0,93.61870624323376,93.57948822865968,93.63,0.0212576535520512,0.010112328531301,0.005,93.59744858968172,93.56937590012838,93.625,93.63996389678584,93.589600557191,93.635,93.589600557191,93.625,0.0353994428090089,0.0003780779964649,VMBS,MBB,2025-03-10,False,4541.0,2160.0,1068.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
21.96,46.09,93.27,-0.0599999999999987,-0.1799999999999997,-0.3599999999999994,4.247267759562841,2.023649381644608,1.0,4.251167546511194,2.0224552789057744,1.0,4.251442534916817,2.022480274148461,1.0,93.3616780667733,93.2161158355026,93.27,0.021257212674584,0.0101124013707423,0.005,93.34042085409872,93.20600343413186,93.265,93.38293527944788,93.22622823687335,93.275,93.22622823687335,93.34042085409872,0.1141926172253562,0.0012243231181018,VMBS,SPMB,2025-03-11,False,4558.0,2168.0,1072.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.88,46.0,93.09,-0.0800000000000018,-0.0900000000000034,-0.1799999999999926,4.254570383912249,2.023695652173913,1.0,4.251442276427694,2.022529439126082,1.0,4.251167546511194,2.0224552789057744,1.0,93.01554591766492,93.0329428296656,93.09,0.0212558377325559,0.0101122763945288,0.005,92.99429007993236,93.02283055327108,93.085,93.03680175539748,93.04305510606014,93.095,93.03680175539748,93.085,0.0481982446025313,0.0005177596369377,SPMB,MBB,2025-03-12,False,4566.0,2172.0,1074.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.92,46.14,93.28,0.0400000000000027,0.1400000000000005,0.1899999999999977,4.255474452554744,2.021673168617252,1.0,4.251663697800201,2.022574423523796,1.0,4.251442276427694,2.022529439126082,1.0,93.19161469929506,93.31950832127744,93.28,0.0212572113821384,0.0101126471956304,0.005,93.17035748791292,93.3093956740818,93.275,93.2128719106772,93.32962096847308,93.285,93.2128719106772,93.3093956740818,0.0965237634046189,0.0010347744790375,SPMB,VMBS,2025-03-13,False,4558.0,2168.0,1072.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
21.89,45.98,93.0,-0.0300000000000011,-0.1600000000000037,-0.2800000000000011,4.248515303791685,2.0226185297955634,1.0,4.2513584093853485,2.0226183934918347,1.0,4.251663697800201,2.022574423523796,1.0,93.0689183448464,92.99797199362412,93.0,0.021258318489001,0.0101128721176189,0.005,93.0476600263574,92.9878591215065,92.995,93.0901766633354,93.00808486574174,93.005,93.005,93.0476600263574,0.0426600263574101,0.0004587099608323,MBB,SPMB,2025-03-14,False,4571.0,2174.0,1075.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.329999999993547
21.93,46.07,93.2,0.0399999999999991,0.0900000000000034,0.2000000000000028,4.249886000911993,2.0230084653787714,1.0,4.25127221265082,2.022708243832717,1.0,4.2513584093853485,2.0226183934918347,1.0,93.2322899178207,93.18202938816884,93.2,0.0212567920469267,0.0101130919674591,0.005,93.21103312577377,93.17191629620136,93.195,93.25354670986762,93.19214248013628,93.205,93.19214248013628,93.21103312577377,0.0188906456374837,0.0002026893308742,VMBS,SPMB,2025-03-17,False,4562.0,2170.0,1073.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.329999999993547
21.99,46.11,93.29,0.0599999999999987,0.0399999999999991,0.0900000000000034,4.2423829013187815,2.0232053784428543,1.0,4.250845146995872,2.022825015391064,1.0,4.25127221265082,2.022708243832717,1.0,93.48547595619152,93.26707712312655,93.29,0.021256361063254,0.0101135412191635,0.005,93.46421959512828,93.2569635819074,93.285,93.50673231725476,93.27719066434574,93.295,93.27719066434574,93.46421959512828,0.1870289307825317,0.0020048122069089,VMBS,SPMB,2025-03-18,False,4557.0,2168.0,1072.0,0,0,0,,,0.0,0.0,0,True,False,False,1,VMBS,SPMB,-4557,2168,0,0.0,0.0,0.0,0.0,0.0,-4557,2168,0,0,2168,0,4557,0,0,-22.785,-10.84,-0.0,-33.625,0.0,0.0,0.0,0.0,-33.625,-43.95499999999355
22.0,46.18,93.51,0.0100000000000015,0.0700000000000002,0.2199999999999988,4.250454545454546,2.0249025552187097,1.0,4.250988897781738,2.023050406309894,1.0,4.250845146995872,2.022825015391064,1.0,93.51859323390916,93.41405921075932,93.51,0.0212542257349793,0.0101141250769553,0.005,93.4973390081742,93.40394508568237,93.505,93.53984745964416,93.42417333583629,93.515,93.42417333583629,93.505,0.0808266641637374,0.0008643638558842,VMBS,MBB,2025-03-19,False,4544.0,2162.0,1069.0,-4557,2168,0,VMBS,SPMB,0.0731656723379075,0.0007824368766753,1,False,True,False,0,,,0,0,0,-100208.43,99966.48,0.0,200174.90999999997,-241.9499999999971,4557,-2168,0,4557,0,0,0,2168,0,-22.785,-10.84,-0.0,-33.625,-45.570000000006836,151.76000000000045,0.0,106.1899999999936,72.5649999999936,28.610000000000056
22.02,46.25,93.61,0.0199999999999995,0.0700000000000002,0.0999999999999943,4.251135331516803,2.024,1.0,4.251080162977634,2.023178196244248,1.0,4.250988897781738,2.023050406309894,1.0,93.60677552915388,93.5660812918326,93.61,0.0212549444889086,0.0101152520315494,0.005,93.58552058466498,93.55596603980104,93.605,93.62803047364278,93.57619654386416,93.615,93.57619654386416,93.605,0.0288034561358472,0.0003076963586779,VMBS,MBB,2025-03-20,False,4540.0,2161.0,1068.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
22.0,46.22,93.55,-0.0199999999999995,-0.0300000000000011,-0.0600000000000022,4.252272727272727,2.0240155776720035,1.0,4.250981934934491,2.023301482746481,1.0,4.251080162977634,2.023178196244248,1.0,93.52376358550796,93.51129623040914,93.55,0.0212554008148881,0.0101158909812212,0.005,93.50250818469306,93.50118033942792,93.545,93.54501898632284,93.52141212139036,93.555,93.52141212139036,93.545,0.0235878786096321,0.0002521419413108,VMBS,MBB,2025-03-21,False,4544.0,2163.0,1069.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,28.610000000000056
21.89,45.99,93.07,-0.1099999999999994,-0.2299999999999968,-0.480000000000004,4.251713111009593,2.023700804522722,1.0,4.250678396345776,2.0233664707760104,1.0,4.250981934934491,2.023301482746481,1.0,93.05399455571602,93.05163519151068,93.07,0.0212549096746724,0.0101165074137324,0.005,93.03273964604136,93.04151868409696,93.065,93.07524946539068,93.0617516989244,93.075,93.0617516989244,93.065,0.0032483010755868,3.490169845908267e-05,VMBS,MBB,2025-03-24,False,4566.0,2173.0,1074.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,28.610000000000056
21.93,46.07,93.25,0.0399999999999991,0.0799999999999983,0.1800000000000068,4.252165982672139,2.0240937703494684,1.0,4.250792374716093,2.0235123866054976,1.0,4.250678396345776,2.0233664707760104,1.0,93.21737723186288,93.2164933086508,93.25,0.0212533919817288,0.01011683235388,0.005,93.19612383988114,93.20637647629692,93.245,93.2386306238446,93.22661014100468,93.255,93.22661014100468,93.245,0.0183898589953344,0.0001972102841322,VMBS,MBB,2025-03-25,False,4557.0,2169.0,1072.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
21.89,45.99,93.12,-0.0399999999999991,-0.0799999999999983,-0.1299999999999954,4.253997259022385,2.024787997390737,1.0,4.250793824968801,2.023543327260533,1.0,4.250792374716093,2.0235123866054976,1.0,93.04984508253528,93.06133465998684,93.12,0.0212539618735804,0.0101175619330274,0.005,93.0285911206617,93.0512170980538,93.115,93.07109904440888,93.07145222191988,93.125,93.07109904440888,93.115,0.0439009555911411,0.0004714449698361,SPMB,MBB,2025-03-26,False,4565.0,2173.0,1074.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,28.610000000000056
21.86,45.95,93.02,-0.0300000000000011,-0.0399999999999991,-0.1000000000000085,4.255260750228728,2.0243743199129485,1.0,4.251056862480237,2.023562821129992,1.0,4.250793824968801,2.023543327260533,1.0,92.92235301381798,92.9818158876215,93.02,0.021253969124844,0.0101177166363026,0.005,92.90109904469314,92.9716981709852,93.015,92.94360698294282,92.9919336042578,93.025,92.94360698294282,93.015,0.0713930170571757,0.0007675017959274,SPMB,MBB,2025-03-27,False,4570.0,2175.0,1075.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,28.610000000000056
22.02,46.28,93.66,0.1600000000000001,0.3299999999999983,0.6400000000000006,4.253405994550409,2.023768366464996,1.0,4.25126103754651,2.023568189334937,1.0,4.251056862480237,2.023562821129992,1.0,93.6082721118148,93.65048736189604,93.66,0.0212552843124011,0.0101178141056499,0.005,93.5870168275024,93.6403695477904,93.655,93.62952739612722,93.6606051760017,93.665,93.62952739612722,93.655,0.0254726038727852,0.0002719688647532,SPMB,MBB,2025-03-28,False,4540.0,2161.0,1068.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
22.05,46.31,93.78,0.0300000000000011,0.0300000000000011,0.1200000000000045,4.253061224489795,2.0250485856186566,1.0,4.251493284291362,2.023667849816042,1.0,4.25126103754651,2.023568189334937,1.0,93.74030587790055,93.71144284810094,93.78,0.0212563051877325,0.0101178409466746,0.005,93.71904957271282,93.70132500715428,93.775,93.76156218308827,93.72156068904762,93.785,93.72156068904762,93.775,0.0534393109523847,0.0005698369689953,VMBS,MBB,2025-03-31,False,4532.0,2157.0,1066.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
22.09,46.34,93.79,0.0399999999999991,0.0300000000000011,0.0100000000000051,4.245812584880037,2.0239533880017264,1.0,4.251033913535364,2.02364363340298,1.0,4.251493284291362,2.023667849816042,1.0,93.91548664999618,93.7767681604754,93.79,0.0212574664214568,0.0101183392490802,0.005,93.89422918357472,93.76664982122632,93.785,93.93674411641764,93.78688649972447,93.795,93.78688649972447,93.89422918357472,0.1073426838502484,0.0011445003076047,VMBS,SPMB,2025-04-01,True,4532.0,2157.0,1066.0,0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
22.02,46.2,93.59,-0.0700000000000002,-0.1400000000000005,-0.2000000000000028,4.250227066303361,2.025757575757576,1.0,4.251005367169729,2.023803284809648,1.0,4.251033913535364,2.02364363340298,1.0,93.60776677604872,93.49233586321766,93.59,0.0212551695676768,0.0101182181670148,0.005,93.58651160648104,93.48221764505064,93.585,93.6290219456164,93.50245408138468,93.595,93.50245408138468,93.58651160648104,0.0840575250963695,0.0008981464376148,VMBS,SPMB,2025-04-02,False,4540.0,2161.0,1068.0,0,0,0,,,0.0,0.0,0,False,True,True,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,28.610000000000056
22.17,46.52,94.22,0.1500000000000021,0.3200000000000003,0.6299999999999955,4.249887235002255,2.02536543422184,1.0,4.2511022813355215,2.023943084298517,1.0,4.251005367169729,2.023803284809648,1.0,94.24478899015293,94.14732880934484,94.22,0.0212550268358486,0.0101190164240482,0.005,94.22353396331708,94.1372097929208,94.215,94.26604401698876,94.15744782576888,94.225,94.15744782576888,94.22353396331708,0.0660861375481971,0.0007014024363001,VMBS,SPMB,2025-04-03,False,4510.0,2147.0,1061.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.610000000000056
22.2,46.6,94.18,0.0299999999999975,0.0799999999999983,-0.039999999999992,4.242342342342343,2.021030042918455,1.0,4.250593827676383,2.023810318734749,1.0,4.2511022813355215,2.023943084298517,1.0,94.37447064564856,94.31574772831092,94.18,0.0212555114066776,0.0101197154214925,0.005,94.35321513424188,94.30562801288944,94.175,94.39572615705524,94.32586744373242,94.185,94.185,94.35321513424188,0.1682151342418905,0.0017861025084082,MBB,SPMB,2025-04-04,False,4515.0,2149.0,1062.0,0,0,0,,,0.0,0.0,0,True,False,False,1,MBB,SPMB,-4515,0,1062,0.0,0.0,0.0,0.0,0.0,-4515,0,1062,0,0,1062,4515,0,0,-22.575,-0.0,-5.3100000000000005,-27.884999999999998,0.0,0.0,-0.0,0.0,-27.884999999999998,0.7250000000000583
21.89,45.97,93.17,-0.3099999999999987,-0.6300000000000026,-1.0100000000000051,4.256281407035176,2.026756580378508,1.0,4.250805718191629,2.023970278724065,1.0,4.250593827676383,2.023810318734749,1.0,93.04549888783602,93.0345603522364,93.17,0.0212529691383819,0.0101190515936737,0.005,93.02424591869764,93.02444130064274,93.165,93.0667518569744,93.04467940383007,93.175,93.04467940383007,93.165,0.1203205961699183,0.0012914092107965,VMBS,MBB,2025-04-07,False,4561.0,2172.0,1073.0,-4515,0,1062,MBB,SPMB,-0.1507540813023524,-0.0016180538939825,1,False,False,False,-1,,,0,0,0,-100233.0,0.0,100019.16,200252.16,-213.8399999999965,4515,0,-1062,4515,0,0,0,0,1062,-22.575,-0.0,-5.3100000000000005,-27.884999999999998,1399.6499999999942,-0.0,-1072.6200000000053,327.02999999998883,299.14499999998884,299.8699999999889
21.78,45.71,92.58,-0.1099999999999994,-0.259999999999998,-0.5900000000000034,4.250688705234159,2.025377379129293,1.0,4.250976765475196,2.0240566785983,1.0,4.250805718191629,2.023970278724065,1.0,92.5825485422137,92.51568144047704,92.58,0.0212540285909581,0.0101198513936203,0.005,92.56129451362274,92.5055615890834,92.575,92.60380257080466,92.52580129187066,92.585,92.52580129187066,92.575,0.0491987081293388,0.0005314183206884,VMBS,MBB,2025-04-08,False,4591.0,2186.0,1080.0,0,0,0,,,0.0,0.0,-1,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,299.8699999999889
21.8,45.77,92.62,0.0199999999999995,0.0600000000000022,0.0400000000000062,4.24862385321101,2.023596242079965,1.0,4.250679438940134,2.0240517080936025,1.0,4.250976765475196,2.0240566785983,1.0,92.67129348735926,92.6410741794442,92.62,0.0212548838273759,0.0101202833929915,0.005,92.65003860353188,92.6309538960512,92.615,92.69254837118665,92.6511944628372,92.625,92.625,92.65003860353188,0.0250386035318825,0.0002703368984223,MBB,SPMB,2025-04-09,False,4591.0,2186.0,1080.0,0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.8699999999889
