SPLB_price,IGLB_price,VCLT_price,SPLB_price_chg,IGLB_price_chg,VCLT_price_chg,VCLT/SPLB,VCLT/IGLB,VCLT/VCLT,VCLT/SPLB_moving_avg,VCLT/IGLB_moving_avg,VCLT/VCLT_moving_avg,VCLT/SPLB_prev_moving_avg,VCLT/IGLB_prev_moving_avg,VCLT/VCLT_prev_moving_avg,SPLB_scaled_price,IGLB_scaled_price,VCLT_scaled_price,SPLB_scaled_comm,IGLB_scaled_comm,VCLT_scaled_comm,SPLB_scaled_price_minus_comm,IGLB_scaled_price_minus_comm,VCLT_scaled_price_minus_comm,SPLB_scaled_price_plus_comm,IGLB_scaled_price_plus_comm,VCLT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SPLB_shs_per_unit,IGLB_shs_per_unit,VCLT_shs_per_unit,SPLB_current_shs,IGLB_current_shs,VCLT_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SPLB_tgt_shs,IGLB_tgt_shs,VCLT_tgt_shs,SPLB_tgt_inv_amt,IGLB_tgt_inv_amt,VCLT_tgt_inv_amt,gross_inv_amt,net_inv_amt,SPLB_shs_to_trade,IGLB_shs_to_trade,VCLT_shs_to_trade,SPLB_shs_to_buy,IGLB_shs_to_buy,VCLT_shs_to_buy,SPLB_shs_to_sell,IGLB_shs_to_sell,VCLT_shs_to_sell,SPLB_daily_comm,IGLB_daily_comm,VCLT_daily_comm,daily_comm,SPLB_daily_profit,IGLB_daily_profit,VCLT_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
22.42,50.05,75.33,-0.0799999999999983,-0.19000000000000483,-0.269999999999996,3.3599464763603923,1.5050949050949052,1.0,3.3602828701932372,1.5048845942767335,1.0,3.3602543091256942,1.5048948958504098,1.0,75.33690161059808,75.319989537313,75.33,0.016801271545628473,0.007524474479252049,0.005,75.32010033905244,75.31246506283375,75.325,75.35370288214371,75.32751401179226,75.335,75.32751401179226,75.325,-0.00251401179225752,-3.337331464565937e-05,IGLB,VCLT,2026-04-23,False,4459.0,1997.0,1327.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.42,50.07,75.31,0.0,0.020000000000003126,-0.01999999999999602,3.3590544157002675,1.5040942680247653,1.0,3.3599102848574347,1.5048023493954852,1.0,3.3602828701932372,1.5048845942767335,1.0,75.33754194973238,75.34957163543605,75.31,0.016801414350966187,0.007524422971383667,0.005,75.32074053538142,75.34204721246466,75.305,75.35434336408335,75.35709605840744,75.315,75.315,75.34204721246466,0.027047212464665904,0.00035914503339086316,VCLT,IGLB,2026-04-24,False,4462.0,1998.0,1328.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,6.070000000012783
22.31,49.85,74.99,-0.11000000000000298,-0.21999999999999886,-0.3200000000000074,3.361272971761542,1.5043129388164491,1.0,3.3601355775792454,1.5047747446338742,1.0,3.3599102848574347,1.5048023493954852,1.0,74.95959845516937,75.01439711736494,74.99,0.016799551424287174,0.007524011746977426,0.005,74.94279890374509,75.00687310561796,74.985,74.97639800659366,75.02192112911192,74.99499999999999,74.97639800659366,75.00687310561796,0.03047509902430079,0.0004063888388358553,SPLB,IGLB,2026-04-27,False,4482.0,2007.0,1334.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.35,49.92,75.11,0.0400000000000027,0.07000000000000028,0.12000000000000455,3.3606263982102904,1.5046073717948718,1.0,3.36015738295731,1.5047784070915806,1.0,3.3601355775792454,1.5047747446338742,1.0,75.09903015889614,75.118355252123,75.11,0.01680067788789623,0.007523873723169371,0.005,75.08222948100824,75.11083137839982,75.105,75.11583083678404,75.12587912584617,75.115,75.115,75.11083137839982,-0.004168621600172173,-5.5500221011478806e-05,VCLT,IGLB,2026-04-28,False,4472.0,2003.0,1331.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
22.19,49.56,74.56,-0.16000000000000014,-0.35999999999999943,-0.5499999999999972,3.3600721045515995,1.5044390637610976,1.0,3.360095383119657,1.504715657397752,1.0,3.36015738295731,1.5047784070915806,1.0,74.56189232782272,74.57681785545874,74.56,0.01680078691478655,0.007523892035457903,0.005,74.54509154090793,74.56929396342328,74.555,74.5786931147375,74.58434174749421,74.565,74.565,74.56929396342328,0.004293963423279479,5.759071114913464e-05,VCLT,IGLB,2026-04-29,False,4506.0,2018.0,1341.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.2,49.61,74.61,0.00999999999999801,0.04999999999999716,0.04999999999999716,3.360810810810811,1.5039306591413022,1.0,3.360235471800202,1.5046582728614317,1.0,3.360095383119657,1.504715657397752,1.0,74.59411750525639,74.64894376350247,74.61,0.016800476915598286,0.00752357828698876,0.005,74.5773170283408,74.64142018521548,74.605,74.61091798217198,74.65646734178947,74.615,74.61091798217198,74.64142018521548,0.030502203043496934,0.00040882191453554394,SPLB,IGLB,2026-04-30,False,4503.0,2016.0,1340.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
22.16,49.54,74.51,-0.03999999999999915,-0.07000000000000028,-0.09999999999999432,3.3623646209386284,1.504037141703674,1.0,3.3605517565104726,1.5045852289865072,1.0,3.360235471800202,1.5046582728614317,1.0,74.46281805509247,74.54077083755533,74.51,0.01680117735900101,0.007523291364307159,0.005,74.44601687773347,74.53324754619102,74.50500000000001,74.47961923245147,74.54829412891964,74.515,74.47961923245147,74.53324754619102,0.05362831373955146,0.0007197465271715401,SPLB,IGLB,2026-05-01,True,4509.0,2019.0,1342.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.05,49.28,74.14,-0.10999999999999943,-0.259999999999998,-0.37000000000000455,3.362358276643991,1.5044642857142856,1.0,3.360718373882059,1.5045250014879972,1.0,3.3605517565104726,1.5045852289865072,1.0,74.10016623105592,74.14596008445507,74.14,0.016802758782552364,0.007522926144932536,0.005,74.08336347227338,74.13843715831014,74.135,74.11696898983847,74.1534830106,74.145,74.11696898983847,74.13843715831014,0.02146816847167088,0.00028956256368587645,SPLB,IGLB,2026-05-04,False,4533.0,2030.0,1349.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.2,49.6,74.61,0.14999999999999858,0.3200000000000003,0.46999999999999886,3.360810810810811,1.5042338709677419,1.0,3.360731688578833,1.5043991575082785,1.0,3.360718373882059,1.5045250014879972,1.0,74.60794790018171,74.62444007380466,74.61,0.016803591869410297,0.007522625007439986,0.005,74.59114430831231,74.61691744879722,74.605,74.62475149205112,74.6319626988121,74.615,74.615,74.61691744879722,0.0019174487972293264,2.5699621997444397e-05,VCLT,IGLB,2026-05-05,False,4503.0,2016.0,1340.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
22.35,49.92,75.08,0.15000000000000213,0.3200000000000003,0.46999999999999886,3.359284116331096,1.5040064102564101,1.0,3.3606601002119425,1.5043220915275504,1.0,3.360731688578833,1.5043991575082785,1.0,75.11235323973692,75.09960594281327,75.08,0.016803658442894165,0.007521995787541392,0.005,75.09554958129402,75.09208394702573,75.075,75.12915689817982,75.10712793860081,75.085,75.085,75.09554958129402,0.010549581294029053,0.0001405112053013992,VCLT,SPLB,2026-05-06,False,4476.0,2004.0,1332.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
22.22,49.65,74.7,-0.13000000000000256,-0.2700000000000031,-0.37999999999999545,3.361836183618362,1.5045317220543808,1.0,3.36084907093774,1.5042657732234979,1.0,3.3606601002119425,1.5043220915275504,1.0,74.67386742670936,74.68959184434287,74.7,0.01680330050105971,0.007521610457637752,0.005,74.65706412620831,74.68207023388523,74.69500000000001,74.69067072721042,74.69711345480052,74.705,74.69067072721042,74.69500000000001,0.004329272789590277,5.7955459030659664e-05,SPLB,VCLT,2026-05-07,False,4500.0,2014.0,1339.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.34,49.94,75.12,0.120000000000001,0.28999999999999915,0.4200000000000017,3.3625783348254257,1.5042050460552665,1.0,3.361201462850256,1.504276851026548,1.0,3.36084907093774,1.5042657732234979,1.0,75.08136824474911,75.12303271478147,75.12,0.0168042453546887,0.007521328866117489,0.005,75.06456399939442,75.11551138591535,75.11500000000001,75.0981724901038,75.13055404364759,75.125,75.0981724901038,75.11551138591535,0.017338895811548127,0.0002308159719322168,SPLB,IGLB,2026-05-08,False,4473.0,2002.0,1331.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
22.27,49.76,74.85,-0.07000000000000028,-0.17999999999999972,-0.27000000000001023,3.36102379883251,1.5042202572347267,1.0,3.3611765455573526,1.5042675828683758,1.0,3.361201462850256,1.504276851026548,1.0,74.85395657767519,74.85281610708103,74.85,0.01680600731425128,0.00752138425513274,0.005,74.83715057036095,74.8452947228259,74.845,74.87076258498944,74.86033749133615,74.85499999999999,74.85499999999999,74.8452947228259,-0.009705277174091975,-0.0001296630216979556,VCLT,IGLB,2026-05-11,False,4491.0,2010.0,1336.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.16,49.53,74.5,-0.10999999999999943,-0.22999999999999687,-0.3499999999999943,3.361913357400722,1.504138905713709,1.0,3.3613052414763955,1.5042207362602595,1.0,3.3611765455573526,1.5042675828683758,1.0,74.48367224955093,74.50637337947066,74.5,0.016805882727786763,0.0075213379143418795,0.005,74.46686636682315,74.49885204155632,74.495,74.50047813227872,74.513894717385,74.505,74.50047813227872,74.49885204155632,-0.0016260907223966115,-2.1826721105994786e-05,SPLB,IGLB,2026-05-12,False,4511.0,2019.0,1342.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.16,49.51,74.49,0.0,-0.020000000000003126,-0.010000000000005116,3.3614620938628157,1.5045445364572814,1.0,3.361444240407517,1.504231283529878,1.0,3.3613052414763955,1.5042207362602595,1.0,74.48652415111692,74.47396865224545,74.49,0.01680652620738198,0.007521103681301298,0.005,74.46971762490955,74.46644754856415,74.485,74.5033306773243,74.48148975592675,74.49499999999999,74.48148975592675,74.485,0.0035102440732543982,4.712369543904415e-05,IGLB,VCLT,2026-05-13,False,4511.0,2019.0,1342.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,6.070000000012783
22.17,49.53,74.52,0.010000000000001563,0.020000000000003126,0.030000000000001137,3.3612990527740183,1.504542701393095,1.0,3.361493064603838,1.5042924877550572,1.0,3.361444240407517,1.504231283529878,1.0,74.52321880983466,74.50457547323485,74.52,0.016807221202037585,0.007521156417649389,0.005,74.50641158863262,74.4970543168172,74.515,74.5400260310367,74.5120966296525,74.52499999999999,74.5120966296525,74.515,0.0029033703474965478,3.896095474364664e-05,IGLB,VCLT,2026-05-14,False,4511.0,2019.0,1342.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.070000000012783
