SPLB_price,IGLB_price,VCLT_price,SPLB_price_chg,IGLB_price_chg,VCLT_price_chg,VCLT/SPLB,VCLT/IGLB,VCLT/VCLT,VCLT/SPLB_moving_avg,VCLT/IGLB_moving_avg,VCLT/VCLT_moving_avg,VCLT/SPLB_prev_moving_avg,VCLT/IGLB_prev_moving_avg,VCLT/VCLT_prev_moving_avg,SPLB_scaled_price,IGLB_scaled_price,VCLT_scaled_price,SPLB_scaled_comm,IGLB_scaled_comm,VCLT_scaled_comm,SPLB_scaled_price_minus_comm,IGLB_scaled_price_minus_comm,VCLT_scaled_price_minus_comm,SPLB_scaled_price_plus_comm,IGLB_scaled_price_plus_comm,VCLT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SPLB_shs_per_unit,IGLB_shs_per_unit,VCLT_shs_per_unit,SPLB_current_shs,IGLB_current_shs,VCLT_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SPLB_tgt_shs,IGLB_tgt_shs,VCLT_tgt_shs,SPLB_tgt_inv_amt,IGLB_tgt_inv_amt,VCLT_tgt_inv_amt,gross_inv_amt,net_inv_amt,SPLB_shs_to_trade,IGLB_shs_to_trade,VCLT_shs_to_trade,SPLB_shs_to_buy,IGLB_shs_to_buy,VCLT_shs_to_buy,SPLB_shs_to_sell,IGLB_shs_to_sell,VCLT_shs_to_sell,SPLB_daily_comm,IGLB_daily_comm,VCLT_daily_comm,daily_comm,SPLB_daily_profit,IGLB_daily_profit,VCLT_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
22.69,50.67,76.21,-0.00999999999999801,-0.04999999999999716,-0.060000000000002274,3.3587483472895543,1.5040457864614167,1.0,3.358678693763499,1.5040911532996943,1.0,3.358667462690761,1.5041102770842794,1.0,76.20816472845337,76.21326773986044,76.21,0.016793337313453807,0.007520551385421397,0.005,76.19137139113991,76.20574718847502,76.205,76.22495806576683,76.22078829124587,76.21499999999999,76.21499999999999,76.20574718847502,-0.009252811524973481,-0.00012141203943017296,VCLT,IGLB,2026-02-09,False,4407.0,1973.0,1312.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.8,50.92,76.57,0.10999999999999943,0.25,0.35999999999999943,3.358333333333333,1.503731343283582,1.0,3.3584896335579186,1.5040411274039367,1.0,3.358678693763499,1.5040911532996943,1.0,76.57787421780777,76.58832152602044,76.57,0.016793393468817495,0.007520455766498472,0.005,76.56108082433896,76.58080107025394,76.565,76.59466761127659,76.59584198178693,76.57499999999999,76.57499999999999,76.58080107025394,0.005801070253951934,7.576165931764313e-05,VCLT,IGLB,2026-02-10,False,4386.0,1964.0,1306.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.77,50.82,76.41,-0.030000000000001137,-0.10000000000000142,-0.1599999999999966,3.3557312252964424,1.5035419126328216,1.0,3.3583437979834088,1.5039871512558334,1.0,3.3584896335579186,1.5040411274039367,1.0,76.47280895611381,76.43537009466806,76.41,0.016792448167789593,0.007520205637019684,0.005,76.45601650794602,76.42784988903104,76.405,76.4896014042816,76.44289030030508,76.41499999999999,76.41499999999999,76.45601650794602,0.04101650794602563,0.0005367950261225708,VCLT,SPLB,2026-02-11,False,4396.0,1969.0,1309.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.92,51.18,76.98,0.15000000000000213,0.35999999999999943,0.5700000000000074,3.358638743455497,1.504103165298945,1.0,3.3583124484428963,1.5039721098731,1.0,3.3583437979834088,1.5039871512558334,1.0,76.97323984977973,76.97406240127356,76.98,0.016791718989917045,0.007519935756279167,0.005,76.95644813078981,76.96654246551728,76.97500000000001,76.99003156876965,76.98158233702983,76.985,76.98158233702983,76.97500000000001,-0.006582337029826135,-8.550710612920415e-05,IGLB,VCLT,2026-02-12,False,4362.0,1954.0,1299.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.01,51.37,77.27,0.08999999999999986,0.18999999999999773,0.28999999999999204,3.3581051716644934,1.5041853221724741,1.0,3.3582605766674165,1.5039560625021,1.0,3.3583124484428963,1.5039721098731,1.0,77.27476943867104,77.25904728418115,77.27,0.01679156224221448,0.007519860549365501,0.005,77.25797787642882,77.25152742363179,77.265,77.29156100091326,77.26656714473052,77.27499999999999,77.26656714473052,77.265,-0.0015671447305152242,-2.0281412327102682e-05,IGLB,VCLT,2026-02-13,False,4346.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.06,51.49,77.44,0.04999999999999716,0.12000000000000455,0.1700000000000017,3.3581960104076325,1.5039813556030297,1.0,3.358237980348465,1.5039388502979807,1.0,3.3582605766674165,1.5039560625021,1.0,77.44148889795062,77.43869765823314,77.44,0.01679130288333708,0.0075197803125105,0.005,77.42469759506729,77.43117787792063,77.435,77.45828020083395,77.44621743854564,77.445,77.445,77.435,-0.009999999999990905,-0.00012913223140484124,VCLT,VCLT,2026-02-17,False,4336.0,1942.0,1291.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.02,51.41,77.32,-0.03999999999999915,-0.0800000000000054,-0.12000000000000455,3.35881841876629,1.503987551060105,1.0,3.358210844498847,1.5039296462061709,1.0,3.358237980348465,1.5039388502979807,1.0,77.30663830762167,77.31749629381918,77.32,0.016791189901742325,0.007519694251489904,0.005,77.28984711771993,77.30997659956769,77.315,77.3234294975234,77.32501598807066,77.32499999999999,77.3234294975234,77.315,-0.008429497523408713,-0.00010902091985784679,SPLB,VCLT,2026-02-18,False,4342.0,1945.0,1293.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.06,51.48,77.39,0.03999999999999915,0.07000000000000028,0.07000000000000739,3.356027753686037,1.5033022533022533,1.0,3.358056188227105,1.5038930269287525,1.0,3.358210844498847,1.5039296462061709,1.0,77.4403420741434,77.42229818669367,77.39,0.016791054222494235,0.0075196482310308545,0.005,77.42355101992091,77.41477853846264,77.385,77.4571331283659,77.42981783492469,77.395,77.395,77.42355101992091,0.028551019920911358,0.0003689238909537583,VCLT,SPLB,2026-02-19,False,4339.0,1943.0,1292.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.02,51.41,77.3,-0.03999999999999915,-0.07000000000000028,-0.09000000000000341,3.357949609035621,1.5035985216883876,1.0,3.358090271130725,1.5038374742062646,1.0,3.358056188227105,1.5038930269287525,1.0,77.30245345298795,77.31514051440716,77.3,0.016790280941135525,0.007519465134643763,0.005,77.28566317204681,77.30762104927251,77.295,77.31924373392908,77.32265997954181,77.30499999999999,77.30499999999999,77.30762104927251,0.0026210492725198264,3.3907493823024924e-05,VCLT,IGLB,2026-02-20,False,4345.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.01,51.38,77.29,-0.00999999999999801,-0.02999999999999403,-0.009999999999990905,3.358974358974359,1.5042818217205138,1.0,3.3581693477846044,1.503821218301504,1.0,3.358090271130725,1.5038374742062646,1.0,77.26965713871799,77.26716942471788,77.29,0.016790451355653626,0.007519187371031323,0.005,77.25286668736233,77.25965023734685,77.28500000000001,77.28644759007365,77.27468861208891,77.295,77.27468861208891,77.28500000000001,0.010311387911102088,0.00013341166918232742,IGLB,VCLT,2026-02-23,False,4345.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.01,51.39,77.3,0.0,0.00999999999999801,0.009999999999990905,3.359408952629291,1.5041836933255497,1.0,3.3582935743588385,1.503815054494798,1.0,3.3581693477846044,1.503821218301504,1.0,77.27147669252375,77.2813724085143,77.3,0.01679084673892302,0.0075191060915075205,0.005,77.25468584578482,77.2738533024228,77.295,77.28826753926268,77.28889151460581,77.30499999999999,77.28826753926268,77.295,0.006732460737325141,8.709522299256328e-05,SPLB,VCLT,2026-02-24,False,4345.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,51.37,77.28,-0.010000000000001563,-0.020000000000003126,-0.01999999999999602,3.36,1.5043799883200313,1.0,3.3583628422238108,1.5038229798876306,1.0,3.3582935743588385,1.503815054494798,1.0,77.24075221025329,77.25097934939777,77.28,0.016791467871794193,0.00751907527247399,0.005,77.2239607423815,77.2434602741253,77.275,77.25754367812509,77.25849842467024,77.285,77.25754367812509,77.275,0.01745632187491708,0.00022588408223236386,SPLB,VCLT,2026-02-25,False,4346.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.03,51.41,77.3,0.030000000000001137,0.03999999999999915,0.01999999999999602,3.356491532783326,1.5035985216883876,1.0,3.3582910640101,1.5038062104567076,1.0,3.3583628422238108,1.5038229798876306,1.0,77.34309625641437,77.31153939602308,77.3,0.016791814211119055,0.007519114899438153,0.005,77.32630444220325,77.30402028112364,77.295,77.35988807062549,77.31905851092252,77.30499999999999,77.30499999999999,77.32630444220325,0.021304442203259555,0.0002756072730046514,VCLT,SPLB,2026-02-26,False,4346.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.01,51.39,77.27,-0.019999999999999574,-0.01999999999999602,-0.030000000000001137,3.3581051716644934,1.503599922163845,1.0,3.3582402786372803,1.5037992722870563,1.0,3.3582910640101,1.5038062104567076,1.0,77.2742773828724,77.2806011553702,77.27,0.0167914553200505,0.007519031052283538,0.005,77.25748592755235,77.27308212431792,77.265,77.29106883819244,77.28812018642249,77.27499999999999,77.27499999999999,77.27308212431792,-0.0019178756820679155,-2.482044366594947e-05,VCLT,IGLB,2026-02-27,False,4346.0,1946.0,1294.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
22.79,50.94,76.61,-0.22000000000000242,-0.45000000000000284,-0.6599999999999966,3.3615620886353663,1.5039261876717707,1.0,3.358454946945701,1.503808130999769,1.0,3.3582402786372803,1.5037992722870563,1.0,76.53429595014362,76.60353493030264,76.61,0.016791201393186402,0.007518996361435282,0.005,76.51750474875043,76.5960159339412,76.605,76.5510871515368,76.61105392666408,76.615,76.5510871515368,76.605,0.05391284846319877,0.000703731216070993,SPLB,VCLT,2026-03-02,True,4383.0,1962.0,1305.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,SPLB,VCLT,4383.0,0.0,-1305.0,0.0,0.0,0.0,0.0,0.0,4383.0,0.0,-1305.0,4383.0,0.0,0.0,-0.0,-0.0,1305.0,-21.915,-0.0,-6.525,-28.439999999999998,-0.0,-0.0,-0.0,0.0,-28.439999999999998,-28.439999999999998
22.78,50.91,76.55,-0.00999999999999801,-0.030000000000001137,-0.060000000000002274,3.360403863037752,1.5036338636810058,1.0,3.3585531197165523,1.5038212402885396,1.0,3.358454946945701,1.503808130999769,1.0,76.50560369142308,76.55887194919823,76.55,0.016792274734728507,0.007519040654998845,0.005,76.48881141668835,76.55135290854324,76.545,76.5223959661578,76.56639098985323,76.55499999999999,76.5223959661578,76.55135290854324,0.02895694238543456,0.0003782748841990145,SPLB,IGLB,2026-03-03,False,4386.0,1964.0,1306.0,4383.0,0.0,-1305.0,SPLB,VCLT,0.022604033842199556,0.0002952845701136454,1.0,False,True,True,0.0,,,0.0,0.0,0.0,99888.56999999999,0.0,-99976.05,199864.62,-87.48000000001048,-4383.0,0.0,1305.0,0.0,0.0,1305.0,4383.0,-0.0,-0.0,-21.915,-0.0,-6.525,-28.439999999999998,-43.82999999999128,-0.0,78.30000000000297,34.47000000001169,6.03000000001169,-22.409999999988308
22.81,50.94,76.6,0.029999999999997584,0.030000000000001137,0.04999999999999716,3.3581762384918896,1.503729878288182,1.0,3.358495604658426,1.5038342263703093,1.0,3.3585531197165523,1.5038212402885396,1.0,76.60859666073455,76.60465398029821,76.6,0.01679276559858276,0.007519106201442698,0.005,76.59180389513597,76.59713487409677,76.595,76.62538942633313,76.61217308649965,76.60499999999999,76.60499999999999,76.59713487409677,-0.007865125903222747,-0.00010267788385408287,VCLT,IGLB,2026-03-04,False,4383.0,1962.0,1305.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.409999999988308
