PFFD_price,PFF_price,PFFD_price_chg,PFF_price_chg,PFF/PFFD,PFF/PFF,PFF/PFFD_moving_avg,PFF/PFF_moving_avg,PFF/PFFD_prev_moving_avg,PFF/PFF_prev_moving_avg,PFFD_scaled_price,PFF_scaled_price,PFFD_scaled_comm,PFF_scaled_comm,PFFD_scaled_price_minus_comm,PFF_scaled_price_minus_comm,PFFD_scaled_price_plus_comm,PFF_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,PFFD_shs_per_unit,PFF_shs_per_unit,PFFD_current_shs,PFF_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,PFFD_tgt_shs,PFF_tgt_shs,PFFD_tgt_inv_amt,PFF_tgt_inv_amt,gross_inv_amt,net_inv_amt,PFFD_shs_to_trade,PFF_shs_to_trade,PFFD_shs_to_buy,PFF_shs_to_buy,PFFD_shs_to_sell,PFF_shs_to_sell,PFFD_daily_comm,PFF_daily_comm,daily_comm,PFFD_daily_profit,PFF_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
19.47,31.78,-0.05000000000000071,-0.03999999999999915,1.6322547508988188,1.0,,,,,,,,,,,,,,,,,,,2026-01-16,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.38,31.61,-0.08999999999999986,-0.1700000000000017,1.6310629514963881,1.0,,,,,,,,,,,,,,,,,,,2026-01-20,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.53,31.85,0.15000000000000213,0.240000000000002,1.6308243727598566,1.0,,,,,,,,,,,,,,,,,,,2026-01-21,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.6,31.94,0.07000000000000028,0.08999999999999986,1.6295918367346938,1.0,,,,,,,,,,,,,,,,,,,2026-01-22,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.57,31.91,-0.030000000000001137,-0.030000000000001137,1.630556974961676,1.0,,,,,,,,,,,,,,,,,,,2026-01-23,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.58,31.88,0.00999999999999801,-0.030000000000001137,1.6281920326864148,1.0,,,,,,,,,,,,,,,,,,,2026-01-26,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.56,31.84,-0.019999999999999574,-0.03999999999999915,1.6278118609406953,1.0,,,,,,,,,,,,,,,,,,,2026-01-27,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.51,31.81,-0.04999999999999716,-0.030000000000001137,1.630445925166581,1.0,,,,,,,,,,,,,,,,,,,2026-01-28,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.44,31.69,-0.07000000000000028,-0.11999999999999744,1.6301440329218106,1.0,,,,,,,,,,,,,,,,,,,2026-01-29,False,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
19.42,31.69,-0.019999999999999574,0.0,1.6318228630278062,1.0,1.6305725528673918,1.0,,,,,,,,,,,,,,,,,2026-01-30,False,,,,,,,,,,False,False,False,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,
19.29,31.46,-0.13000000000000256,-0.23000000000000043,1.6308968377397617,1.0,1.630429829446125,1.0,1.6305725528673918,1.0,31.453744544811986,31.46,0.008152862764336959,0.005,31.44559168204765,31.455000000000002,31.461897407576323,31.465,31.461897407576323,31.455000000000002,-0.006897407576321513,-0.00021924372461288978,PFFD,PFF,2026-02-02,True,5184.0,3179.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
19.24,31.34,-0.05000000000000071,-0.120000000000001,1.628898128898129,1.0,1.630243678048405,1.0,1.630429829446125,1.0,31.369469918543444,31.34,0.008152149147230624,0.005,31.361317769396212,31.335,31.377622067690677,31.345,31.345,31.361317769396212,0.016317769396213322,0.000520669093689002,PFF,PFFD,2026-02-03,False,5203.0,3191.0,0.0,0.0,,,0.0,0.0,0.0,False,True,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
19.26,31.44,0.020000000000003126,0.10000000000000142,1.632398753894081,1.0,1.6302177175084256,1.0,1.630243678048405,1.0,31.398493239212286,31.44,0.008151218390242026,0.005,31.390342020822043,31.435000000000002,31.40664445760253,31.445,31.40664445760253,31.435000000000002,0.028355542397473954,0.0009018938421588408,PFFD,PFF,2026-02-04,False,5186.0,3181.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.12,31.16,-0.14000000000000057,-0.28000000000000114,1.6297071129707112,1.0,1.6301610170821952,1.0,1.6302177175084256,1.0,31.1697627587611,31.16,0.008151088587542129,0.005,31.161611670173556,31.155,31.17791384734864,31.165,31.165,31.161611670173556,-0.003388329826442771,-0.00010873972485374746,PFF,PFFD,2026-02-05,False,5231.0,3209.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
19.27,31.47,0.14999999999999858,0.3099999999999987,1.633108458744162,1.0,1.6304789594595277,1.0,1.6301610170821952,1.0,31.413202799173902,31.47,0.008150805085410976,0.005,31.405051994088492,31.465,31.421353604259313,31.474999999999998,31.421353604259313,31.465,0.04364639574068718,0.0013869207416805588,PFFD,PFF,2026-02-06,False,5181.0,3178.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.3,31.51,0.030000000000001137,0.0400000000000027,1.632642487046632,1.0,1.630492676366151,1.0,1.6304789594595277,1.0,31.468243917568884,31.51,0.008152394797297638,0.005,31.460091522771588,31.505000000000003,31.47639631236618,31.515,31.47639631236618,31.505000000000003,0.02860368763382226,0.0009077653961860444,PFFD,PFF,2026-02-09,False,5175.0,3174.0,0.0,0.0,,,0.0,0.0,-0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.31,31.52,0.00999999999999801,0.00999999999999801,1.6323148627654067,1.0,1.630402993147832,1.0,1.630492676366151,1.0,31.484813580630373,31.52,0.008152463381830755,0.005,31.476661117248543,31.515,31.492966044012203,31.525,31.492966044012203,31.515,0.022033955987797782,0.0006990468270240413,PFFD,PFF,2026-02-10,False,5174.0,3173.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.38,31.58,0.07000000000000028,0.05999999999999872,1.629514963880289,1.0,1.6305419804163968,1.0,1.630402993147832,1.0,31.597210007204986,31.58,0.008152014965739161,0.005,31.589057992239248,31.575,31.605362022170723,31.584999999999997,31.584999999999997,31.589057992239248,0.0040579922392502965,0.0001284988042827833,PFF,PFFD,2026-02-11,False,5163.0,3167.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.23,31.48,-0.14999999999999858,-0.09999999999999787,1.6370254810192408,1.0,1.6309668819686416,1.0,1.6305419804163968,1.0,31.35532228340731,31.48,0.008152709902081983,0.005,31.34716957350523,31.475,31.363474993309392,31.485,31.363474993309392,31.475,0.11152500669060927,0.00354272575256065,PFFD,PFF,2026-02-12,False,5180.0,3177.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFFD,PFF,5180.0,-3177.0,0.0,0.0,0.0,0.0,5180.0,-3177.0,5180.0,0.0,-0.0,3177.0,-25.900000000000002,-15.885,-41.785000000000004,-0.0,-0.0,0.0,-41.785000000000004,-41.785000000000004
19.42,31.69,0.19000000000000128,0.21000000000000085,1.6318228630278062,1.0,1.6310518775790481,1.0,1.6309668819686416,1.0,31.673376847831022,31.69,0.008154834409843208,0.005,31.66522201342118,31.685000000000002,31.681531682240866,31.695,31.681531682240866,31.685000000000002,0.0034683177591361414,0.00010944518015576337,PFFD,PFF,2026-02-13,False,5147.0,3156.0,5180.0,-3177.0,PFFD,PFF,0.0034683177591361414,0.00010944518015576337,1.0,False,True,False,0.0,,,0.0,0.0,99611.40000000001,-100011.96,199623.36000000002,-400.5599999999977,-5180.0,3177.0,0.0,3177.0,5180.0,-0.0,-25.900000000000002,-15.885,-41.785000000000004,984.2000000000066,-667.1700000000027,317.03000000000395,275.2450000000039,233.46000000000393
19.47,31.83,0.04999999999999716,0.13999999999999702,1.6348228043143298,1.0,1.6311802802498234,1.0,1.6310518775790481,1.0,31.756580056464067,31.83,0.00815525938789524,0.005,31.748424797076172,31.825,31.76473531585196,31.834999999999997,31.76473531585196,31.825,0.06026468414803787,0.0018933296936235588,PFFD,PFF,2026-02-17,False,5125.0,3142.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFFD,PFF,5125.0,-3142.0,0.0,0.0,0.0,0.0,5125.0,-3142.0,5125.0,0.0,-0.0,3142.0,-25.625,-15.71,-41.335,0.0,0.0,0.0,-41.335,192.12500000000392
19.48,31.78,0.010000000000001563,-0.04999999999999716,1.6314168377823408,1.0,1.631197974564121,1.0,1.6311802802498234,1.0,31.775391859266563,31.78,0.008155901401249117,0.005,31.767235957865314,31.775000000000002,31.783547760667812,31.785,31.783547760667812,31.775000000000002,-0.008547760667809712,-0.0002689666667026341,PFFD,PFF,2026-02-18,False,5133.0,3147.0,5125.0,-3142.0,PFFD,PFF,-0.008547760667809712,-0.0002689666667026341,1.0,False,True,False,0.0,,,0.0,0.0,99783.75,-100009.86,199793.61,-226.11000000000058,-5125.0,3142.0,0.0,3142.0,5125.0,-0.0,-25.625,-15.71,-41.335,51.250000000008015,157.09999999999107,208.34999999999908,167.01499999999908,359.140000000003
19.39,31.71,-0.08999999999999986,-0.07000000000000028,1.635379061371841,1.0,1.6314257089947204,1.0,1.631197974564121,1.0,31.628928726798307,31.71,0.008155989872820605,0.005,31.620772736925485,31.705000000000002,31.63708471667113,31.715,31.63708471667113,31.705000000000002,0.06791528332887253,0.0021417623250984713,PFFD,PFF,2026-02-19,False,5145.0,3154.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFFD,PFF,5145.0,-3154.0,0.0,0.0,0.0,0.0,5145.0,-3154.0,5145.0,0.0,-0.0,3154.0,-25.725,-15.77,-41.495000000000005,-0.0,-0.0,0.0,-41.495000000000005,317.645000000003
19.4,31.7,0.00999999999999801,-0.010000000000001563,1.6340206185567012,1.0,1.6316471480858208,1.0,1.6314257089947204,1.0,31.649658754497572,31.7,0.008157128544973602,0.005,31.6415016259526,31.695,31.657815883042545,31.705,31.657815883042545,31.695,0.03718411695745516,0.0011730005349354941,PFFD,PFF,2026-02-20,False,5147.0,3155.0,5145.0,-3154.0,PFFD,PFF,0.03718411695745516,0.0011730005349354941,1.0,False,False,False,-1.0,PFFD,PFF,5147.0,-3155.0,99761.55,-100013.34,199774.89,-251.7899999999936,2.0,-1.0,2.0,0.0,-0.0,1.0,-0.01,-0.005,-0.015,51.449999999989764,31.54000000000493,82.9899999999947,82.9749999999947,400.6199999999977
19.31,31.5,-0.08999999999999986,-0.1999999999999993,1.6312791299844642,1.0,1.63168325583696,1.0,1.6316471480858208,1.0,31.5071064295372,31.5,0.008158235740429103,0.005,31.49894819379677,31.495,31.515264665277627,31.505,31.505,31.49894819379677,-0.006051806203227983,-0.0001921208318485074,PFF,PFFD,2026-02-23,False,5180.0,3175.0,5147.0,-3155.0,PFFD,PFF,0.0,0.0,-1.0,False,True,False,0.0,,,0.0,0.0,99851.79999999999,-100013.5,199865.3,-161.70000000001164,-5147.0,3155.0,0.0,3155.0,5147.0,-0.0,-25.735,-15.775,-41.51,-463.2299999999993,630.9999999999977,167.76999999999845,126.25999999999846,526.8799999999961
19.46,31.69,0.15000000000000213,0.19000000000000128,1.6284686536485098,1.0,1.6316970868850649,1.0,1.63168325583696,1.0,31.752556158587243,31.69,0.0081584162791848,0.005,31.74439774230806,31.685000000000002,31.760714574866427,31.695,31.695,31.74439774230806,0.04939774230805938,0.001558780129632672,PFF,PFFD,2026-02-24,False,5150.0,3156.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFF,PFFD,-5150.0,3156.0,0.0,0.0,0.0,0.0,-5150.0,3156.0,0.0,3156.0,5150.0,-0.0,-25.75,-15.780000000000001,-41.53,0.0,0.0,0.0,-41.53,485.34999999999616
19.42,31.71,-0.03999999999999915,0.019999999999999574,1.632852729145211,1.0,1.6319491302952909,1.0,1.6316970868850649,1.0,31.68755742730796,31.71,0.008158485434425324,0.005,31.679398941873536,31.705000000000002,31.695715912742386,31.715,31.695715912742386,31.705000000000002,0.009284087257615425,0.0002927810551124385,PFFD,PFF,2026-02-25,False,5146.0,3154.0,-5150.0,3156.0,PFF,PFFD,-0.035601058126463414,-0.0011227076041142672,1.0,False,True,False,0.0,,,0.0,0.0,-100219.0,100013.64,200232.64,-205.36000000000058,5150.0,-3156.0,5150.0,0.0,-0.0,3156.0,-25.75,-15.780000000000001,-41.53,205.99999999999562,63.119999999998655,269.11999999999426,227.58999999999426,712.9399999999904
19.36,31.63,-0.060000000000002274,-0.08000000000000185,1.6337809917355373,1.0,1.6321158836237388,1.0,1.6319491302952909,1.0,31.59453516251683,31.63,0.008159745651476454,0.005,31.586375416865355,31.625,31.602694908168306,31.634999999999998,31.602694908168306,31.625,0.022305091831693602,0.0007051878543058363,PFFD,PFF,2026-02-26,False,5160.0,3162.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,712.9399999999904
19.25,31.41,-0.10999999999999943,-0.21999999999999886,1.6316883116883116,1.0,1.6321930975620635,1.0,1.6321158836237388,1.0,31.418230759756973,31.41,0.008160579418118694,0.005,31.410070180338856,31.405,31.42639133917509,31.415,31.415,31.410070180338856,-0.004929819661143142,-0.0001569506418702051,PFF,PFFD,2026-02-27,False,5197.0,3184.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,712.9399999999904
19.19,31.46,-0.05999999999999872,0.05000000000000071,1.6393955184992184,1.0,1.6325717303356342,1.0,1.6321930975620635,1.0,31.321785542216002,31.46,0.008160965487810317,0.005,31.31362457672819,31.455000000000002,31.329946507703813,31.465,31.329946507703813,31.455000000000002,0.125053492296189,0.003974999755123617,PFFD,PFF,2026-03-02,True,5189.0,3179.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFFD,PFF,5189.0,-3179.0,0.0,0.0,0.0,0.0,5189.0,-3179.0,5189.0,0.0,-0.0,3179.0,-25.945,-15.895,-41.84,-0.0,0.0,0.0,-41.84,671.0999999999904
19.04,31.28,-0.15000000000000213,-0.17999999999999972,1.642857142857143,1.0,1.6331697455915033,1.0,1.6325717303356342,1.0,31.084165745590475,31.28,0.008162858651678172,0.005,31.0760028869388,31.275000000000002,31.09232860424215,31.285,31.09232860424215,31.275000000000002,0.18267139575785052,0.005839878381005451,PFFD,PFF,2026-03-03,False,5219.0,3197.0,5189.0,-3179.0,PFFD,PFF,0.18267139575785052,0.005839878381005451,1.0,True,False,True,0.0,,,0.0,0.0,99576.91,-100011.34,199588.25,-434.429999999993,-5189.0,3179.0,0.0,3179.0,5189.0,-0.0,-25.945,-15.895,-41.84,-778.350000000011,572.2199999999991,-206.13000000001193,-247.97000000001194,423.1299999999784
19.12,31.42,0.08000000000000185,0.14000000000000057,1.643305439330544,1.0,1.6338901111131239,1.0,1.6331697455915033,1.0,31.226205535709546,31.42,0.008165848727957517,0.005,31.218039686981587,31.415000000000003,31.234371384437505,31.425,31.234371384437505,31.415000000000003,0.18062861556249743,0.0057488419975333365,PFFD,PFF,2026-03-04,False,5198.0,3183.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,PFFD,PFF,5198.0,-3183.0,0.0,0.0,0.0,0.0,5198.0,-3183.0,5198.0,0.0,-0.0,3183.0,-25.990000000000002,-15.915000000000001,-41.905,0.0,0.0,0.0,-41.905,381.2249999999784
19.02,31.29,-0.10000000000000142,-0.13000000000000256,1.6451104100946372,1.0,1.6345256939231518,1.0,1.6338901111131239,1.0,31.076589913371617,31.29,0.00816945055556562,0.005,31.06842046281605,31.285,31.084759363927184,31.294999999999998,31.084759363927184,31.285,0.2002406360728166,0.006399508982832106,PFFD,PFF,2026-03-05,False,5222.0,3196.0,5198.0,-3183.0,PFFD,PFF,0.2002406360728166,0.006399508982832106,1.0,True,False,False,1.0,PFFD,PFF,5222.0,-3196.0,99385.76000000001,-100009.86,199395.62,-624.0999999999913,24.0,-13.0,24.0,0.0,-0.0,13.0,-0.12,-0.065,-0.185,-519.8000000000073,413.79000000000815,-106.0099999999992,-106.1949999999992,275.0299999999792
18.9,31.12,-0.120000000000001,-0.16999999999999815,1.6465608465608468,1.0,1.6353683806026589,1.0,1.6345256939231518,1.0,30.89253561514757,31.12,0.008172628469615759,0.005,30.884362986677953,31.115000000000002,30.900708243617185,31.125,30.900708243617185,31.115000000000002,0.21429175638281706,0.006885981888908003,PFFD,PFF,2026-03-06,False,5252.0,3213.0,5222.0,-3196.0,PFFD,PFF,0.21429175638281706,0.006885981888908003,1.0,True,False,False,1.0,PFFD,PFF,5252.0,-3213.0,99322.44,-100002.84,199325.28,-680.3999999999942,30.0,-17.0,30.0,0.0,-0.0,17.0,-0.15,-0.085,-0.235,-626.6400000000052,543.3199999999941,-83.32000000001108,-83.55500000001108,191.47499999996813
18.91,31.17,0.010000000000001563,0.05000000000000071,1.6483342147012163,1.0,1.6361296684005115,1.0,1.6353683806026589,1.0,30.92481607719628,31.17,0.008176841903013295,0.005,30.916639235293268,31.165000000000003,30.93299291909929,31.175,30.93299291909929,31.165000000000003,0.23200708090071132,0.00744328138917906,PFFD,PFF,2026-03-09,False,5246.0,3208.0,5252.0,-3213.0,PFFD,PFF,0.23200708090071132,0.00744328138917906,1.0,True,False,False,1.0,PFFD,PFF,5246.0,-3208.0,99262.79999999999,-99988.56,199251.36,-725.7600000000093,-6.0,5.0,0.0,5.0,6.0,-0.0,-0.03,-0.025,-0.055,52.52000000000821,-160.65000000000228,-108.12999999999407,-108.18499999999408,83.28999999997406
18.92,31.15,0.010000000000001563,-0.020000000000003126,1.6464059196617333,1.0,1.6368178400312665,1.0,1.6361296684005115,1.0,30.95557332613768,31.15,0.008180648342002559,0.005,30.94739267779568,31.145,30.963753974479683,31.154999999999998,30.963753974479683,31.145,0.18124602552031632,0.005818491991021391,PFFD,PFF,2026-03-10,False,5252.0,3210.0,5246.0,-3208.0,PFFD,PFF,0.18124602552031632,0.005818491991021391,1.0,True,False,False,1.0,PFFD,PFF,5252.0,-3210.0,99201.86,-99993.36,199195.22,-791.5,6.0,-2.0,6.0,0.0,-0.0,2.0,-0.03,-0.01,-0.04,52.4600000000082,64.16000000001003,116.62000000001822,116.58000000001822,199.86999999999227
18.83,31.04,-0.09000000000000341,-0.10999999999999943,1.6484333510355815,1.0,1.637623764444775,1.0,1.6368178400312665,1.0,30.821279927788744,31.04,0.008184089200156333,0.005,30.813095838588588,31.035,30.8294640169889,31.044999999999998,30.8294640169889,31.035,0.20553598301109943,0.006621648937213255,PFFD,PFF,2026-03-11,False,5274.0,3222.0,5252.0,-3210.0,PFFD,PFF,0.20553598301109943,0.006621648937213255,1.0,True,False,False,1.0,PFFD,PFF,5274.0,-3222.0,99367.84000000001,-99991.5,199359.34000000003,-623.6599999999889,22.0,-12.0,22.0,0.0,-0.0,12.0,-0.11,-0.06,-0.16999999999999998,-472.6800000000179,353.0999999999982,-119.58000000001971,-119.75000000001971,80.11999999997256
18.67,30.85,-0.1599999999999966,-0.18999999999999773,1.6523835029459024,1.0,1.6387671913980557,1.0,1.637623764444775,1.0,30.574435682183953,30.85,0.008188118822223875,0.005,30.566247563361728,30.845000000000002,30.58262380100618,30.855,30.58262380100618,30.845000000000002,0.2623761989938238,0.008504901101906768,PFFD,PFF,2026-03-12,False,5308.0,3241.0,5274.0,-3222.0,PFFD,PFF,0.2623761989938238,0.008504901101906768,1.0,True,False,False,1.0,PFFD,PFF,5308.0,-3241.0,99309.42,-100010.87999999999,199320.3,-701.4599999999919,34.0,-19.0,34.0,0.0,-0.0,19.0,-0.17,-0.095,-0.265,-843.839999999982,612.1799999999927,-231.65999999998928,-231.92499999998927,-151.80500000001672
18.57,30.67,-0.10000000000000142,-0.17999999999999972,1.6515885837372106,1.0,1.6394953465339543,1.0,1.6387671913980557,1.0,30.431906744261894,30.67,0.008193835956990279,0.005,30.423712908304903,30.665000000000003,30.440100580218886,30.675,30.440100580218886,30.665000000000003,0.22489941978111716,0.007332879679853836,PFFD,PFF,2026-03-13,False,5344.0,3261.0,5308.0,-3241.0,PFFD,PFF,0.22489941978111716,0.007332879679853836,1.0,True,False,False,1.0,PFFD,PFF,5344.0,-3261.0,99100.36000000002,-99984.85,199085.21000000002,-884.4899999999907,36.0,-20.0,36.0,0.0,-0.0,20.0,-0.18,-0.1,-0.28,-530.8000000000076,583.3799999999991,52.579999999991514,52.29999999999151,-99.5050000000252
18.64,30.75,0.07000000000000028,0.0799999999999983,1.6496781115879828,1.0,1.6403881089619632,1.0,1.6394953465339543,1.0,30.56019325939291,30.75,0.008197476732669772,0.005,30.551995782660242,30.745,30.56839073612558,30.755,30.56839073612558,30.745,0.17660926387442188,0.0057433906951031505,PFFD,PFF,2026-03-16,False,5332.0,3252.0,5344.0,-3261.0,PFFD,PFF,0.17660926387442188,0.0057433906951031505,1.0,True,False,False,1.0,PFFD,PFF,5332.0,-3252.0,99238.08,-100014.87000000001,199252.95,-776.7900000000081,-12.0,9.0,0.0,9.0,12.0,-0.0,-0.06,-0.045,-0.105,374.0800000000015,-260.8799999999944,113.2000000000071,113.09500000000709,13.589999999981885
18.72,30.9,0.0799999999999983,0.14999999999999858,1.6506410256410258,1.0,1.6411790200282979,1.0,1.6403881089619632,1.0,30.70806539976795,30.9,0.008201940544809817,0.005,30.69986345922314,30.895,30.71626734031276,30.904999999999998,30.71626734031276,30.895,0.17873265968723828,0.005784228468842663,PFFD,PFF,2026-03-17,False,5308.0,3236.0,5332.0,-3252.0,PFFD,PFF,0.17873265968723828,0.005784228468842663,1.0,True,False,False,1.0,PFFD,PFF,5308.0,-3236.0,99388.48,-99999.0,199387.47999999998,-610.5200000000041,-24.0,16.0,0.0,16.0,24.0,-0.0,-0.12,-0.08,-0.2,426.5599999999909,-487.7999999999954,-61.2400000000045,-61.4400000000045,-47.85000000002262
