,bop date,eop date,day count,bop BWX price,eop BWX price,bop IGOV price,eop IGOV price,eop IGOV / eop BWX,bop IGOV / BWX moving avg,eop IGOV / BWX moving avg,eop BWX unit price,eop IGOV / eop IGOV,bop IGOV / IGOV moving avg,eop IGOV / IGOV moving avg,eop IGOV unit price,BWX unit price pct diff,IGOV unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,BWX shares per unit,bop BWX shares,eop BWX shares,eop BWX shares bought,eop BWX shares sold,eop BWX shares traded,IGOV shares per unit,bop IGOV shares,eop IGOV shares,eop IGOV shares bought,eop IGOV shares sold,eop IGOV shares traded,BWX daily commission,IGOV daily commission,daily total commissions,BWX cop,BWX pct cop,BWX daily position pnl,IGOV cop,IGOV pct cop,IGOV daily position pnl,daily position pnl,short BWX investment amount,long BWX investment amount,BWX investment amount,daily BWX borrow cost,short IGOV investment amount,long IGOV investment amount,IGOV investment amount,daily IGOV borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
39,2024-02-28,2024-02-29,1,22.21,22.19,39.53,39.53,1.7814330779630463,1.7822002438858526,1.782353339706568,39.54702341182707,1.0,1.0,1.0,39.53,0.00043055267777056434,0.0,0.00043055267777056434,True,False,True,0,0,4509.0,0.0,0.0,0.0,-0.0,0.0,2530.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.000900900961833474,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.89176222222792,-206.91417638888967
40,2024-02-29,2024-03-01,1,22.19,22.21,39.53,39.66,1.7856821251688426,1.782353339706568,1.782512777529997,39.58606767488288,1.0,1.0,1.0,39.66,-0.0018658931284869552,0.0,-0.0018658931284869552,False,True,False,0,1,4493.0,0.0,4493.0,4493.0,-0.0,4493.0,2521.0,0.0,-2521.0,0.0,2521.0,-2521.0,-22.465,-12.605,-35.07,0.019999999999999574,0.0009009009618334544,0.0,0.12999999999999545,0.0032832457830556058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.07,-109.96176222222792,-241.98417638888967
41,2024-03-01,2024-03-04,3,22.21,22.22,39.66,39.69,1.7862286228622861,1.782512777529997,1.7826344145817956,39.60743391671653,1.0,1.0,1.0,39.69,-0.0020824409830944497,0.0,-0.0020824409830944497,False,True,False,1,1,4492.0,4493.0,4492.0,0.0,1.0,-1.0,2520.0,-2521.0,-2520.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.00999999999999801,0.0004501463051477815,44.92999999999106,0.030000000000001137,0.0007561437033240965,-75.63000000000287,-30.700000000011805,0.0,99789.53,99789.53,0.0,-99982.85999999999,0.0,-99982.85999999999,-8.331904999999999,-193.3299999999872,199772.38999999998,-99982.85999999999,-8.331904999999999,-39.04190500001181,-149.00366722223973,-281.0260813889015
42,2024-03-04,2024-03-05,1,22.22,22.32,39.69,39.91,1.7880824372759856,1.7826344145817956,1.7829739182802082,39.78840013346568,1.0,1.0,1.0,39.91,-0.0030515031842254206,0.0,-0.0030515031842254206,False,True,False,1,1,4467.0,4492.0,4467.0,0.0,25.0,-25.0,2506.0,-2520.0,-2506.0,14.0,-0.0,14.0,-0.125,-0.07,-0.195,0.10000000000000142,0.004490353301626297,449.2000000000064,0.21999999999999886,0.005527652265668561,-554.3999999999971,-105.19999999999072,0.0,99812.23999999999,99812.23999999999,0.0,-100018.79999999999,0.0,-100018.79999999999,-2.7782999999999998,-206.55999999999767,199831.03999999998,-100018.79999999999,-2.7782999999999998,-108.17329999999072,-257.1769672222305,-389.1993813888922
43,2024-03-05,2024-03-06,1,22.32,22.4,39.91,40.13,1.7915178571428574,1.7829739182802082,1.7836135454281947,39.93861576947666,1.0,1.0,1.0,40.13,-0.004780514641457952,0.0,-0.004780514641457952,False,True,False,1,1,4443.0,4467.0,4443.0,0.0,24.0,-24.0,2492.0,-2506.0,-2492.0,14.0,-0.0,14.0,-0.12,-0.07,-0.19,0.0799999999999983,0.0035778213478839024,357.3599999999924,0.22000000000000597,0.00549726521818299,-551.3200000000149,-193.96000000002255,0.0,99703.44,99703.44,0.0,-100014.45999999999,0.0,-100014.45999999999,-2.7781794444444445,-311.0199999999895,199717.9,-100014.45999999999,-2.7781794444444445,-196.928179444467,-454.10514666669746,-586.1275608333592
44,2024-03-06,2024-03-07,1,22.4,22.56,40.13,40.39,1.7903368794326242,1.7836135454281947,1.7841690584645744,40.238321584860074,1.0,1.0,1.0,40.39,-0.003762414771520348,0.0,-0.003762414771520348,False,True,False,1,1,4416.0,4443.0,4416.0,0.0,27.0,-27.0,2476.0,-2492.0,-2476.0,16.0,-0.0,16.0,-0.135,-0.08,-0.21500000000000002,0.16000000000000014,0.007117467768863955,710.8800000000007,0.259999999999998,0.0064580452964960455,-647.9199999999951,62.96000000000561,0.0,99523.2,99523.2,0.0,-100003.96,0.0,-100003.96,-2.777887777777778,-480.7600000000093,199527.16,-100003.96,-2.777887777777778,59.967112222227826,-394.13803444446967,-526.1604486111314
45,2024-03-07,2024-03-08,1,22.56,22.63,40.39,40.5,1.789659743703049,1.7841690584645744,1.7844842482729741,40.37574579305332,1.0,1.0,1.0,40.5,-0.0030727210857003405,0.0,-0.0030727210857003405,False,True,False,1,1,4405.0,4416.0,4405.0,0.0,11.0,-11.0,2469.0,-2476.0,-2469.0,7.0,-0.0,7.0,-0.055,-0.035,-0.09,0.07000000000000028,0.0030980330155878154,309.12000000000126,0.10999999999999943,0.002719744537171903,-272.3599999999986,36.76000000000266,0.0,99624.95999999999,99624.95999999999,0.0,-100005.64,0.0,-100005.64,-2.7779344444444445,-380.68000000000757,199630.59999999998,-100005.64,-2.7779344444444445,33.89206555555821,-360.2459688889115,-492.2683830555732
46,2024-03-08,2024-03-11,3,22.63,22.61,40.5,40.39,1.7863777089783281,1.7844842482729741,1.7848040354351458,40.34718885345195,1.0,1.0,1.0,40.39,-0.0010605063457966844,0.0,-0.0010605063457966844,False,True,False,1,1,4418.0,4405.0,4418.0,13.0,-0.0,13.0,2476.0,-2469.0,-2476.0,0.0,7.0,-7.0,-0.065,-0.035,-0.1,-0.019999999999999574,-0.0008841733555675045,-88.09999999999812,-0.10999999999999943,-0.0027197445371719875,271.5899999999986,183.4900000000005,0.0,99685.15,99685.15,0.0,-99994.5,0.0,-99994.5,-8.332875,-309.3500000000058,199679.65,-99994.5,-8.332875,175.0571250000005,-185.18884388891098,-317.2112580555727
47,2024-03-11,2024-03-12,1,22.61,22.55,40.39,40.25,1.7849223946784922,1.7848040354351458,1.7850059712195663,40.24733099906254,1.0,1.0,1.0,40.25,-6.631278094097168e-05,0.0,-6.631278094097168e-05,False,True,False,1,1,4433.0,4418.0,4433.0,15.0,-0.0,15.0,2484.0,-2476.0,-2484.0,0.0,8.0,-8.0,-0.075,-0.04,-0.11499999999999999,-0.05999999999999872,-0.0026572203411910898,-265.07999999999436,-0.14000000000000057,-0.003472225710749092,346.6400000000014,81.56000000000705,0.0,99890.98,99890.98,0.0,-100005.64,0.0,-100005.64,-2.7779344444444445,-114.66000000000349,199896.62,-100005.64,-2.7779344444444445,78.66706555556262,-106.52177833334837,-238.54419250001013
48,2024-03-12,2024-03-13,1,22.55,22.55,40.25,40.24,1.7844789356984478,1.7850059712195663,1.7852344842145347,40.25188465100122,1.0,1.0,1.0,40.24,0.00029530060425615425,0.0,0.00029530060425615425,False,False,True,1,0,4436.0,4433.0,0.0,0.0,4433.0,-4433.0,2485.0,-2484.0,0.0,2484.0,-0.0,2484.0,-22.165,-12.42,-34.585,0.0,0.0,0.0,-0.00999999999999801,-0.0002484780730885265,24.839999999995058,24.839999999995058,0.0,99964.15000000001,99964.15000000001,0.0,-99981.0,0.0,-99981.0,-2.77725,-16.84999999999127,199945.15000000002,-99981.0,-2.77725,-12.522250000004943,-119.04402833335331,-251.06644250001506
49,2024-03-13,2024-03-14,1,22.55,22.4,40.24,39.88,1.7803571428571432,1.7852344842145347,1.784942309582539,39.98925244640557,1.0,1.0,1.0,39.88,0.0027357840771245583,0.0,0.0027357840771245583,False,False,True,0,0,4477.0,0.0,0.0,0.0,-0.0,0.0,2508.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000213,-0.006674107087693243,-0.0,-0.35999999999999943,-0.008986580697846133,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
50,2024-03-14,2024-03-15,1,22.4,22.37,39.88,39.82,1.7800625838176127,1.784942309582539,1.7847806532203723,39.9291594653614,1.0,1.0,1.0,39.82,0.002737572013699371,0.0,0.002737572013699371,False,False,True,0,0,4482.0,0.0,0.0,0.0,-0.0,0.0,2511.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029999999999997584,-0.0013401833589558679,-0.0,-0.060000000000002274,-0.0015056464575874601,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
51,2024-03-15,2024-03-18,3,22.37,22.3,39.82,39.72,1.7811659192825111,1.7847806532203723,1.7845273549815992,39.800608566814304,1.0,1.0,1.0,39.72,0.002027363619994706,0.0,0.002027363619994706,False,False,True,0,0,4494.0,0.0,0.0,0.0,-0.0,0.0,2518.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.00313409703596523,-0.0,-0.10000000000000142,-0.0025144594590784234,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
52,2024-03-18,2024-03-19,1,22.3,22.24,39.72,39.65,1.7828237410071943,1.7845273549815992,1.7846595330229502,39.68788837479077,1.0,1.0,1.0,39.65,0.0009551143456721664,0.0,0.0009551143456721664,False,False,True,0,0,4501.0,0.0,0.0,0.0,-0.0,0.0,2522.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0026942090836915003,-0.0,-0.07000000000000028,-0.0017638910961149017,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
53,2024-03-19,2024-03-20,1,22.24,22.38,39.65,39.89,1.7823949955317249,1.7846595330229502,1.7847449867706555,39.94068034905362,1.0,1.0,1.0,39.89,0.0012696962030294843,0.0,0.0012696962030294843,False,False,True,0,0,4474.0,0.0,0.0,0.0,-0.0,0.0,2507.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.006275233501397619,0.0,0.240000000000002,0.006034717836458259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
54,2024-03-20,2024-03-21,1,22.38,22.29,39.89,39.75,1.7833109017496636,1.7847449867706555,1.7845555476452382,39.78196575511791,1.0,1.0,1.0,39.75,0.0008038467686717717,0.0,0.0008038467686717717,False,False,True,0,0,4490.0,0.0,0.0,0.0,-0.0,0.0,2516.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004029555486001688,-0.0,-0.14000000000000057,-0.0035158248169743327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.04402833335331,-251.06644250001506
55,2024-03-21,2024-03-22,1,22.29,22.26,39.75,39.73,1.7848158131176997,1.7845555476452382,1.7845652231932096,39.72420649058301,1.0,1.0,1.0,39.73,-0.00014583266722177727,0.0,-0.00014583266722177727,False,True,False,0,1,4492.0,0.0,4492.0,4492.0,-0.0,4492.0,2517.0,0.0,-2517.0,0.0,2517.0,-2517.0,-22.46,-12.585,-35.045,-0.029999999999997584,-0.0013468015503786276,-0.0,-0.020000000000003126,-0.0005032712738334655,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.045,-154.08902833335333,-286.1114425000151
56,2024-03-22,2024-03-25,3,22.26,22.26,39.73,39.69,1.783018867924528,1.7845652231932096,1.7844465543261356,39.72442186828085,1.0,1.0,1.0,39.69,0.0008668921746636168,0.0,0.0008668921746636168,False,False,True,1,0,4497.0,4492.0,0.0,0.0,4492.0,-4492.0,2520.0,-2517.0,0.0,2517.0,-0.0,2517.0,-22.46,-12.585,-35.045,0.0,0.0,0.0,-0.03999999999999915,-0.0010073030315335654,100.67999999999785,100.67999999999785,0.0,99991.92000000001,99991.92000000001,0.0,-100000.40999999999,0.0,-100000.40999999999,-8.333367499999998,-8.489999999976135,199992.33000000002,-100000.40999999999,-8.333367499999998,57.30163249999785,-96.78739583335548,-228.80981000001722
57,2024-03-25,2024-03-26,1,22.26,22.26,39.69,39.73,1.7848158131176997,1.7844465543261356,1.784565723360399,39.72178029929978,1.0,1.0,1.0,39.73,-0.00020691042286475724,0.0,-0.00020691042286475724,False,True,False,0,1,4491.0,0.0,4491.0,4491.0,-0.0,4491.0,2517.0,0.0,-2517.0,0.0,2517.0,-2517.0,-22.455000000000002,-12.585,-35.040000000000006,0.0,0.0,0.0,0.03999999999999915,0.0010073030315335349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.040000000000006,-131.82739583335547,-263.8498100000172
58,2024-03-26,2024-03-27,1,22.26,22.29,39.73,39.81,1.7860026917900405,1.784565723360399,1.7848744126549885,39.77796997370329,1.0,1.0,1.0,39.81,-0.000804896218273531,0.0,-0.000804896218273531,False,True,False,1,1,4483.0,4491.0,4483.0,0.0,8.0,-8.0,2512.0,-2517.0,-2512.0,5.0,-0.0,5.0,-0.04,-0.025,-0.065,0.029999999999997584,0.0013468015503785733,134.72999999998916,0.0800000000000054,0.0020115671857184776,-201.3600000000136,-66.63000000002444,0.0,99969.66,99969.66,0.0,-100000.40999999999,0.0,-100000.40999999999,-2.7777891666666665,-30.749999999985448,199970.07,-100000.40999999999,-2.7777891666666665,-69.4727891666911,-201.30018500004655,-333.3225991667083
59,2024-03-27,2024-03-28,1,22.29,22.24,39.81,39.63,1.7819244604316549,1.7848744126549885,1.7848989817784193,39.69560693744694,1.0,1.0,1.0,39.63,0.0016541178804376437,0.0,0.0016541178804376437,True,False,True,1,0,4503.0,4483.0,0.0,0.0,4483.0,-4483.0,2523.0,-2512.0,0.0,2512.0,-0.0,2512.0,-22.415,-12.56,-34.975,-0.05000000000000071,-0.002245678015395899,-224.1500000000032,-0.17999999999999972,-0.004531729809882192,452.1599999999993,228.0099999999961,0.0,99926.06999999999,99926.06999999999,0.0,-100002.72,0.0,-100002.72,-2.7778533333333333,-76.65000000000873,199928.78999999998,-100002.72,-2.7778533333333333,190.25714666666278,-11.043038333383777,-143.06545250004552
60,2024-03-28,2024-04-01,4,22.24,22.0,39.63,39.23,1.783181818181818,1.7848989817784193,1.7847739664290683,39.267777599125225,1.0,1.0,1.0,39.23,0.0009625139258001465,0.0,0.0009625139258001465,False,False,True,0,0,4550.0,0.0,0.0,0.0,-0.0,0.0,2549.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23999999999999844,-0.010850016024065705,-0.0,-0.4000000000000057,-0.010144646980882552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.043038333383777,-143.06545250004552
61,2024-04-01,2024-04-02,1,22.0,22.02,39.23,39.33,1.7861035422343323,1.7847739664290683,1.7847677123976702,39.30072274076808,1.0,1.0,1.0,39.33,-0.0007446773872701446,0.0,-0.0007446773872701446,False,True,False,0,1,4539.0,0.0,4539.0,4539.0,-0.0,4539.0,2543.0,0.0,-2543.0,0.0,2543.0,-2543.0,-22.695,-12.715,-35.41,0.019999999999999574,0.0009086779362181122,0.0,0.10000000000000142,0.002545826222256947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.41,-46.45303833338377,-178.47545250004552
62,2024-04-02,2024-04-03,1,22.02,22.1,39.33,39.44,1.7846153846153845,1.7847677123976702,1.7845943597646403,39.443366443988516,1.0,1.0,1.0,39.44,8.535244227834137e-05,0.0,8.535244227834137e-05,False,False,True,1,0,4524.0,4539.0,0.0,0.0,4539.0,-4539.0,2535.0,-2543.0,0.0,2543.0,-0.0,2543.0,-22.695,-12.715,-35.41,0.08000000000000185,0.0036264772291732814,363.12000000000836,0.10999999999999943,0.002792943290716456,-279.72999999999854,83.39000000000982,0.0,99948.78,99948.78,0.0,-100016.19,0.0,-100016.19,-2.7782275000000003,-67.41000000000349,199964.97,-100016.19,-2.7782275000000003,45.201772500009824,-1.2512658333739495,-133.2736800000357
63,2024-04-03,2024-04-04,1,22.1,22.16,39.44,39.66,1.78971119133574,1.7845943597646403,1.7845040264742846,39.54661101238443,1.0,1.0,1.0,39.66,-0.002863121237602963,0.0,-0.002863121237602963,False,True,False,0,1,4499.0,0.0,4499.0,4499.0,-0.0,4499.0,2521.0,0.0,-2521.0,0.0,2521.0,-2521.0,-22.495,-12.605,-35.1,0.05999999999999872,0.002711253355375918,0.0,0.21999999999999886,0.0055625933572153305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.1,-36.35126583337395,-168.3736800000357
64,2024-04-04,2024-04-05,1,22.16,22.11,39.66,39.49,1.7860696517412937,1.7845040264742846,1.7842906650897177,39.45538402534643,1.0,1.0,1.0,39.49,-0.000876960123746654,0.0,-0.000876960123746654,False,True,False,1,1,4518.0,4499.0,4518.0,19.0,-0.0,19.0,2532.0,-2521.0,-2532.0,0.0,11.0,-11.0,-0.095,-0.055,-0.15,-0.05000000000000071,-0.0022588670097281652,-224.9500000000032,-0.1699999999999946,-0.004295647793091688,428.5699999999864,203.6199999999832,0.0,99697.84,99697.84,0.0,-99982.85999999999,0.0,-99982.85999999999,-2.7773016666666663,-285.0199999999895,199680.69999999998,-99982.85999999999,-2.7773016666666663,200.69269833331654,164.34143249994258,0.0
65,2024-04-05,2024-04-08,3,22.11,22.12,39.49,39.51,1.7861663652802893,1.7842906650897177,1.7841159961685797,39.46850951178455,1.0,1.0,1.0,39.51,-0.0010506780208637896,0.0,-0.0010506780208637896,False,True,False,1,1,4516.0,4518.0,4516.0,0.0,2.0,-2.0,2531.0,-2532.0,-2531.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.010000000000001563,0.0004521817847792319,45.18000000000706,0.01999999999999602,0.0005063291247411062,-50.639999999989925,-5.459999999982863,0.0,99892.98,99892.98,0.0,-99988.68000000001,0.0,-99988.68000000001,-8.33239,-95.70000000001164,199881.66,-99988.68000000001,-8.33239,-13.807389999982863,150.53404249995972,-13.80738999998286
66,2024-04-08,2024-04-09,1,22.12,22.23,39.51,39.68,1.7849752586594692,1.7841159961685797,1.7840458736526368,39.66089859482753,1.0,1.0,1.0,39.68,-0.0004815021226079301,0.0,-0.0004815021226079301,False,True,False,1,1,4496.0,4516.0,4496.0,0.0,20.0,-20.0,2520.0,-2531.0,-2520.0,11.0,-0.0,11.0,-0.1,-0.055,-0.155,0.10999999999999943,0.0049605513219712185,496.75999999999743,0.1700000000000017,0.00429347799337281,-430.2700000000043,66.48999999999313,0.0,99893.92,99893.92,0.0,-99999.81,0.0,-99999.81,-2.7777725,-105.88999999999942,199893.72999999998,-99999.81,-2.7777725,63.55722749999313,214.09126999995286,0.0
67,2024-04-09,2024-04-10,1,22.23,21.87,39.68,39.08,1.78692272519433,1.7840458736526368,1.7841458901784288,39.01708325678317,1.0,1.0,1.0,39.08,-0.001611244727835055,0.0,-0.001611244727835055,False,True,False,1,1,4565.0,4496.0,4565.0,69.0,-0.0,69.0,2559.0,-2520.0,-2559.0,0.0,39.0,-39.0,-0.34500000000000003,-0.195,-0.54,-0.35999999999999943,-0.01632689328742867,-1618.5599999999974,-0.6000000000000014,-0.015236455242090068,1512.0000000000036,-106.5599999999938,0.0,99946.08,99946.08,0.0,-99993.6,0.0,-99993.6,-2.7776,-47.520000000004075,199939.68,-99993.6,-2.7776,-109.87759999999382,104.21366999995904,-109.87759999999382
68,2024-04-10,2024-04-11,1,21.87,21.85,39.08,38.99,1.7844393592677346,1.7841458901784288,1.784143911356893,38.98358770039867,1.0,1.0,1.0,38.99,-0.00016447363280048947,0.0,-0.00016447363280048947,False,True,False,1,1,4576.0,4565.0,4576.0,11.0,-0.0,11.0,2565.0,-2559.0,-2565.0,0.0,6.0,-6.0,-0.055,-0.03,-0.08499999999999999,-0.019999999999999574,-0.0009149131470772484,-91.29999999999805,-0.0899999999999963,-0.0023056241800758995,230.30999999999054,139.0099999999925,0.0,99836.55,99836.55,0.0,-100005.72,0.0,-100005.72,-2.7779366666666667,-169.16999999999825,199842.27000000002,-100005.72,-2.7779366666666667,136.1470633333258,240.36073333328483,0.0
69,2024-04-11,2024-04-12,1,21.85,21.77,38.99,38.83,1.7836472209462562,1.784143911356893,1.7843084152613489,38.84081295023956,1.0,1.0,1.0,38.83,0.00027843020817459337,0.0,0.00027843020817459337,False,False,True,1,0,4594.0,4576.0,0.0,0.0,4576.0,-4576.0,2575.0,-2565.0,0.0,2565.0,-0.0,2565.0,-22.88,-12.825000000000001,-35.705,-0.08000000000000185,-0.003668046295143141,-366.08000000000845,-0.1600000000000037,-0.004112059250930123,410.40000000000947,44.320000000001016,0.0,99985.6,99985.6,0.0,-100009.35,0.0,-100009.35,-2.7780375000000004,-23.75,199994.95,-100009.35,-2.7780375000000004,5.836962500001018,246.19769583328585,0.0
70,2024-04-12,2024-04-15,3,21.77,21.63,38.83,38.67,1.7877947295423025,1.7843084152613489,1.7846950225475833,38.594591022102975,1.0,1.0,1.0,38.67,-0.0019519679284635185,0.0,-0.0019519679284635185,False,True,False,0,1,4614.0,0.0,4614.0,4614.0,-0.0,4614.0,2586.0,0.0,-2586.0,0.0,2586.0,-2586.0,-23.07,-12.93,-36.0,-0.14000000000000057,-0.006451635281488719,-0.0,-0.1599999999999966,-0.004129038124370093,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,210.19769583328585,-36.0
71,2024-04-15,2024-04-16,1,21.63,21.52,38.67,38.38,1.7834572490706322,1.7846950225475833,1.7848095890369895,38.40663688522399,1.0,1.0,1.0,38.38,0.000693789632491908,0.0,0.000693789632491908,False,False,True,1,0,4651.0,4614.0,0.0,0.0,4614.0,-4614.0,2606.0,-2586.0,0.0,2586.0,-0.0,2586.0,-23.07,-12.93,-36.0,-0.10999999999999943,-0.005098504671383656,-507.53999999999735,-0.28999999999999915,-0.007527615039651794,749.9399999999978,242.40000000000043,0.0,99800.81999999999,99800.81999999999,0.0,-100000.62000000001,0.0,-100000.62000000001,-2.7777950000000002,-199.80000000001746,199801.44,-100000.62000000001,-2.7777950000000002,203.62220500000043,413.8199008332863,0.0
72,2024-04-16,2024-04-17,1,21.52,21.62,38.38,38.61,1.785846438482886,1.7848095890369895,1.784960723910774,38.58758331497972,1.0,1.0,1.0,38.61,-0.0005807613318381397,0.0,-0.0005807613318381397,False,True,False,0,1,4623.0,0.0,4623.0,4623.0,-0.0,4623.0,2590.0,0.0,-2590.0,0.0,2590.0,-2590.0,-23.115000000000002,-12.950000000000001,-36.065000000000005,0.10000000000000142,0.004636076917478651,0.0,0.22999999999999687,0.005974819696591104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.065000000000005,377.7549008332863,-36.065
73,2024-04-17,2024-04-18,1,21.62,21.57,38.61,38.45,1.782568382012054,1.784960723910774,1.7849693932347903,38.5016028147554,1.0,1.0,1.0,38.45,0.001341176027604779,0.0,0.001341176027604779,False,False,True,1,0,4643.0,4623.0,0.0,0.0,4623.0,-4623.0,2601.0,-2590.0,0.0,2590.0,-0.0,2590.0,-23.115000000000002,-12.950000000000001,-36.065000000000005,-0.05000000000000071,-0.002315351809997203,-231.15000000000327,-0.1599999999999966,-0.004152614324491926,414.39999999999117,183.2499999999879,0.0,99949.26000000001,99949.26000000001,0.0,-99999.9,0.0,-99999.9,-2.7777749999999997,-50.639999999984866,199949.16,-99999.9,-2.7777749999999997,144.4072249999879,522.1621258332742,0.0
74,2024-04-18,2024-04-19,1,21.57,21.59,38.45,38.46,1.7813802686428903,1.7849693932347903,1.7848728615794518,38.537489199939124,1.0,1.0,1.0,38.46,0.0020127728035029212,0.0,0.0020127728035029212,False,False,True,0,0,4641.0,0.0,0.0,0.0,-0.0,0.0,2600.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0009267841256510414,0.0,0.00999999999999801,0.0002600442089806649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.1621258332742,0.0
75,2024-04-19,2024-04-22,3,21.59,21.6,38.46,38.53,1.7837962962962963,1.7848728615794518,1.7848218857383817,38.55325381011616,1.0,1.0,1.0,38.53,0.0006033427410536391,0.0,0.0006033427410536391,False,False,True,0,0,4632.0,0.0,0.0,0.0,-0.0,0.0,2595.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0004630701634033193,0.0,0.07000000000000028,0.0018184184774325059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.1621258332742,0.0
76,2024-04-22,2024-04-23,1,21.6,21.65,38.53,38.67,1.7861431870669748,1.7848218857383817,1.7849781016955037,38.64139382623596,1.0,1.0,1.0,38.67,-0.0007400248179153931,0.0,-0.0007400248179153931,False,True,False,0,1,4616.0,0.0,4616.0,4616.0,-0.0,4616.0,2586.0,0.0,-2586.0,0.0,2586.0,-2586.0,-23.080000000000002,-12.93,-36.010000000000005,0.04999999999999716,0.0023121397583793788,0.0,0.14000000000000057,0.00362694698113958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.010000000000005,486.1521258332742,-36.00999999999999
77,2024-04-23,2024-04-24,1,21.65,21.56,38.67,38.42,1.7820037105751394,1.7849781016955037,1.784837496568376,38.48412787255506,1.0,1.0,1.0,38.42,0.001667735899035014,0.0,0.001667735899035014,False,False,True,1,0,4646.0,4616.0,0.0,0.0,4616.0,-4616.0,2603.0,-2586.0,0.0,2586.0,-0.0,2586.0,-23.080000000000002,-12.93,-36.010000000000005,-0.08999999999999986,-0.004165708407702389,-415.4399999999994,-0.25,-0.006485948278795099,646.5,231.06000000000063,0.0,99936.4,99936.4,0.0,-100000.62000000001,0.0,-100000.62000000001,-2.7777950000000002,-64.22000000001572,199937.02000000002,-100000.62000000001,-2.7777950000000002,192.27220500000064,678.4243308332749,0.0
78,2024-04-24,2024-04-25,1,21.56,21.54,38.42,38.4,1.7827298050139275,1.784837496568376,1.7846738522295706,38.445399676082815,1.0,1.0,1.0,38.4,0.0011815848848784308,0.0,0.0011815848848784308,False,False,True,0,0,4648.0,0.0,0.0,0.0,-0.0,0.0,2604.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009280743125538598,-0.0,-0.020000000000003126,-0.0005206977467295419,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.4243308332749,0.0
