,bop date,eop date,day count,bop VWOB price,eop VWOB price,bop EMB price,eop EMB price,eop EMB / eop VWOB,bop EMB / VWOB moving avg,eop EMB / VWOB moving avg,eop VWOB unit price,eop EMB / eop EMB,bop EMB / EMB moving avg,eop EMB / EMB moving avg,eop EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,VWOB shares per unit,bop VWOB shares,eop VWOB shares,eop VWOB shares bought,eop VWOB shares sold,eop VWOB shares traded,EMB shares per unit,bop EMB shares,eop EMB shares,eop EMB shares bought,eop EMB shares sold,eop EMB shares traded,VWOB daily commission,EMB daily commission,daily total commissions,VWOB cop,VWOB pct cop,VWOB daily position pnl,EMB cop,EMB pct cop,EMB daily position pnl,daily position pnl,short VWOB investment amount,long VWOB investment amount,VWOB investment amount,daily VWOB borrow cost,short EMB investment amount,long EMB investment amount,EMB investment amount,daily EMB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
216,2024-11-08,2024-11-11,3,64.94,64.88,91.76,91.57,1.4113748458692972,1.41151897917792,1.4115062371561593,91.57935136906343,1.0,1.0,1.0,91.57,0.00010211741403037335,0.0,0.00010211741403037335,False,False,True,0,0,1541.0,0.0,0.0,0.0,-0.0,0.0,1092.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0009243568675425023,-0.0,-0.19000000000001194,-0.002072765701474659,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2024-11-11,2024-11-12,1,64.88,64.36,91.57,90.86,1.4117464263517714,1.4115062371561593,1.4115151974177427,90.84454142337042,1.0,1.0,1.0,90.86,-0.00017015069129021492,0.0,-0.00017015069129021492,False,False,False,0,0,1554.0,0.0,0.0,0.0,-0.0,0.0,1101.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.519999999999996,-0.008047087682974933,-0.0,-0.7099999999999937,-0.007783846788383468,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2024-11-12,2024-11-13,1,64.36,64.31,90.86,90.73,1.4108225781371482,1.4115151974177427,1.4114748070674836,90.77454234593503,1.0,1.0,1.0,90.73,0.0004908124750323673,0.0,0.0004908124750323673,False,False,True,0,0,1555.0,0.0,0.0,0.0,-0.0,0.0,1102.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.0007771819774106727,-0.0,-0.12999999999999545,-0.0014317971497196443,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2024-11-13,2024-11-14,1,64.31,64.21,90.73,90.5,1.409437782276904,1.4114748070674836,1.4113953944967956,90.63079736180312,1.0,1.0,1.0,90.5,0.0014442313117702854,0.0,0.0014442313117702854,False,False,True,0,0,1560.0,0.0,0.0,0.0,-0.0,0.0,1105.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10000000000000853,-0.001556178340814893,-0.0,-0.23000000000000398,-0.0025382124756571454,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2024-11-14,2024-11-15,1,64.21,64.12,90.5,90.37,1.4093886462882095,1.4113953944967956,1.4112500539101511,90.49867269513454,1.0,1.0,1.0,90.37,0.0014228303323593832,0.0,0.0014228303323593832,False,False,True,0,0,1562.0,0.0,0.0,0.0,-0.0,0.0,1107.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999892,-0.001402634064604675,-0.0,-0.12999999999999545,-0.0014374967920159148,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2024-11-15,2024-11-18,3,64.12,64.11,90.37,90.48,1.4113242863827797,1.4112500539101511,1.4112715991967333,90.47524095617979,1.0,1.0,1.0,90.48,-5.259912668088454e-05,0.0,-5.259912668088454e-05,False,False,False,0,0,1559.0,0.0,0.0,0.0,-0.0,0.0,1105.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000005116,-0.00015596974218635274,-0.0,0.10999999999999943,0.0012164778940006527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2024-11-18,2024-11-19,1,64.11,64.41,90.48,90.91,1.4114267970811987,1.4112715991967333,1.411253338307989,90.9000037042616,1.0,1.0,1.0,90.91,-0.00010996419938182993,0.0,-0.00010996419938182993,False,False,False,0,0,1552.0,0.0,0.0,0.0,-0.0,0.0,1100.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29999999999999716,0.004668542559633329,0.0,0.4299999999999926,0.004741174325901649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2024-11-19,2024-11-20,1,64.41,64.42,90.91,90.92,1.4113629307668425,1.411253338307989,1.4112766230021836,90.91294005380065,1.0,1.0,1.0,90.92,-7.76531051063396e-05,0.0,-7.76531051063396e-05,False,False,False,0,0,1552.0,0.0,0.0,0.0,-0.0,0.0,1100.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000005116,0.00015524334425338828,0.0,0.010000000000005116,0.00010999285057568065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2024-11-20,2024-11-21,1,64.42,64.45,90.92,90.96,1.4113266097750192,1.4112766230021836,1.411241065822669,90.95677835249073,1.0,1.0,1.0,90.96,-3.54189156027862e-05,0.0,-3.54189156027862e-05,False,False,False,0,0,1551.0,0.0,0.0,0.0,-0.0,0.0,1099.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0004655854821435882,0.0,0.03999999999999204,0.00043985045793812626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2024-11-21,2024-11-22,1,64.45,64.33,90.96,90.85,1.4122493393440074,1.411241065822669,1.4112844019516386,90.7851377643723,1.0,1.0,1.0,90.85,-0.0007142036412465817,0.0,-0.0007142036412465817,False,False,False,0,0,1554.0,0.0,0.0,0.0,-0.0,0.0,1101.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12000000000000455,-0.0018636439622874627,-0.0,-0.10999999999999943,-0.0012100546001003554,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2024-11-22,2024-11-25,3,64.33,64.94,90.85,91.7,1.4120726824761318,1.4112844019516386,1.4113692773908688,91.6488090627394,1.0,1.0,1.0,91.7,-0.0005583994665952826,0.0,-0.0005583994665952826,False,False,False,0,0,1540.0,0.0,0.0,0.0,-0.0,0.0,1091.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6099999999999994,0.009437681251791005,0.0,0.8500000000000085,0.00931258442023909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2024-11-25,2024-11-26,1,64.94,64.83,91.7,91.57,1.4124633657257442,1.4113692773908688,1.4114422838648584,91.49907025325003,1.0,1.0,1.0,91.57,-0.0007748960564564226,0.0,-0.0007748960564564226,False,False,False,0,0,1541.0,0.0,0.0,0.0,-0.0,0.0,1092.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.0016953074877955935,-0.0,-0.13000000000000966,-0.0014186721427785517,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2024-11-26,2024-11-27,1,64.83,65.03,91.57,91.89,1.4130401353221589,1.4114422838648584,1.4114906160902838,91.78609171973174,1.0,1.0,1.0,91.89,-0.001131429685595746,0.0,-0.001131429685595746,False,False,False,0,0,1536.0,0.0,0.0,0.0,-0.0,0.0,1088.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.20000000000000284,0.0030802426941562203,0.0,0.3200000000000074,0.003488502393152847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2024-11-27,2024-11-29,2,65.03,65.25,91.89,92.15,1.4122605363984675,1.4114906160902838,1.411579286720322,92.09976269989102,1.0,1.0,1.0,92.15,-0.0005453174063050924,0.0,-0.0005453174063050924,True,False,False,0,0,1531.0,0.0,0.0,0.0,-0.0,0.0,1085.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.0033773443217422292,0.0,0.2600000000000051,0.002825474603038872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2024-11-29,2024-12-02,3,65.25,64.82,92.15,91.66,1.414069731564332,1.411579286720322,1.411695459281311,91.49856936521127,1.0,1.0,1.0,91.66,-0.0017627422746180422,0.0,-0.0017627422746180422,False,False,False,0,0,1540.0,0.0,0.0,0.0,-0.0,0.0,1091.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4300000000000068,-0.006611848489401598,-0.0,-0.4900000000000091,-0.005331605034854436,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2024-12-02,2024-12-03,1,64.82,64.8,91.66,91.68,1.414814814814815,1.411695459281311,1.4118860129896327,91.47786576142894,1.0,1.0,1.0,91.68,-0.002207214195183822,0.0,-0.002207214195183822,False,False,False,0,0,1540.0,0.0,0.0,0.0,-0.0,0.0,1091.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.0003085943551722967,-0.0,0.020000000000010232,0.0002181738854516561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2024-12-03,2024-12-04,1,64.8,65.02,91.68,92.02,1.4152568440479854,1.4118860129896327,1.4120894146325913,91.80082856458591,1.0,1.0,1.0,92.02,-0.0023846213835931078,0.0,-0.0023846213835931078,False,False,False,0,0,1535.0,0.0,0.0,0.0,-0.0,0.0,1087.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.0033893115175303097,0.0,0.3399999999999892,0.0037016917608930413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2024-12-04,2024-12-05,1,65.02,65.14,92.02,92.14,1.4144918636782315,1.4120894146325913,1.41223861408502,91.983504469167,1.0,1.0,1.0,92.14,-0.0016998977829472451,0.0,-0.0016998977829472451,False,False,False,0,0,1532.0,0.0,0.0,0.0,-0.0,0.0,1085.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.0018438849723282193,0.0,0.12000000000000455,0.001303214780448363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2024-12-05,2024-12-06,1,65.14,65.35,92.14,92.45,1.4146901300688601,1.41223861408502,1.4123308479313685,92.28979343045606,1.0,1.0,1.0,92.45,-0.0017344028238804718,0.0,-0.0017344028238804718,False,False,False,0,0,1528.0,0.0,0.0,0.0,-0.0,0.0,1082.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.20999999999999375,0.0032186402221433988,0.0,0.3100000000000023,0.00335879832536288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2024-12-06,2024-12-09,3,65.35,65.25,92.45,92.24,1.413639846743295,1.4123308479313685,1.4123630096556599,92.1545878275218,1.0,1.0,1.0,92.24,-0.000926406567493113,0.0,-0.000926406567493113,False,False,False,0,0,1531.0,0.0,0.0,0.0,-0.0,0.0,1084.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999432,-0.0015313938674280253,-0.0,-0.21000000000000796,-0.0022740818723304026,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2024-12-09,2024-12-10,1,65.25,65.1,92.24,92.09,1.4145929339477727,1.4123630096556599,1.4125239140595836,91.94483192858345,1.0,1.0,1.0,92.09,-0.0015776154981529823,0.0,-0.0015776154981529823,False,False,False,0,0,1534.0,0.0,0.0,0.0,-0.0,0.0,1086.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15000000000000568,-0.0023014969882792745,-0.0,-0.14999999999999147,-0.0016275162275278352,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2024-12-10,2024-12-11,1,65.1,65.08,92.09,92.04,1.4142593730792872,1.4125239140595836,1.4126495613959595,91.9270563269977,1.0,1.0,1.0,92.04,-0.0012278686135154088,0.0,-0.0012278686135154088,False,False,False,0,0,1534.0,0.0,0.0,0.0,-0.0,0.0,1086.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.0003072668636864041,-0.0,-0.04999999999999716,-0.0005430945661105138,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2024-12-11,2024-12-12,1,65.08,64.8,92.04,91.56,1.412962962962963,1.4126495613959595,1.4127565806372502,91.53969157845818,1.0,1.0,1.0,91.56,-0.00022182911888091913,0.0,-0.00022182911888091913,False,False,False,0,0,1543.0,0.0,0.0,0.0,-0.0,0.0,1092.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.004311678992608016,-0.0,-0.480000000000004,-0.005228770082799176,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2024-12-12,2024-12-13,1,64.8,64.46,91.56,91.09,1.4131244182438722,1.4127565806372502,1.4129409124355987,91.06628918787713,1.0,1.0,1.0,91.09,-0.00026033481866034945,0.0,-0.00026033481866034945,False,False,False,0,0,1551.0,0.0,0.0,0.0,-0.0,0.0,1098.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3400000000000034,-0.005260726970937287,-0.0,-0.46999999999999886,-0.005146466327647493,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
