,bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,CMF shares per unit,bop CMF shares,eop CMF shares,eop CMF shares bought,eop CMF shares sold,eop CMF shares traded,VTEC shares per unit,bop VTEC shares,eop VTEC shares,eop VTEC shares bought,eop VTEC shares sold,eop VTEC shares traded,CMF daily commission,VTEC daily commission,daily total commissions,CMF cop,CMF pct cop,CMF daily position pnl,VTEC cop,VTEC pct cop,VTEC daily position pnl,daily position pnl,short CMF investment amount,long CMF investment amount,CMF investment amount,daily CMF borrow cost,short VTEC investment amount,long VTEC investment amount,VTEC investment amount,daily VTEC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
143,2024-07-29,2024-07-30,1,57.37,57.35,99.97,99.98,1.743330427201395,1.744686615673248,1.7445009746326114,100.05777740886077,1.0,1.0,1.0,99.98,0.0007776272440894733,0.0,0.0007776272440894733,False,True,False,-1,-1,1745.0,-1745.0,-1745.0,0.0,-0.0,0.0,1000.0,1000.0,1000.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.0003486750383999411,34.89999999999306,0.010000000000005116,0.00010002500633508514,10.000000000005116,44.89999999999817,-100110.65,0.0,-100110.65,-2.780851388888889,0.0,99970.0,99970.0,0.0,-140.64999999999418,200080.65,-100110.65,-2.780851388888889,42.11914861110928,842.5843780555845,-14.729232222222436
144,2024-07-30,2024-07-31,1,57.35,57.43,99.98,100.14,1.743687967960996,1.7445009746326114,1.7444736145374384,100.18669097315087,1.0,1.0,1.0,100.14,0.00046614830774191653,0.0,0.00046614830774191653,True,True,False,-1,0,1743.0,-1745.0,0.0,1745.0,-0.0,1745.0,999.0,1000.0,0.0,0.0,1000.0,-1000.0,-8.725,-5.0,-13.725,0.0799999999999983,0.001393971300825476,-139.599999999997,0.1599999999999966,0.0015990409163742778,159.9999999999966,20.39999999999958,-100075.75,0.0,-100075.75,-2.7798819444444445,0.0,99980.0,99980.0,0.0,-95.75,200055.75,-100075.75,-2.7798819444444445,3.8951180555551352,846.4794961111396,-10.834114166667291
145,2024-07-31,2024-08-01,1,57.43,57.5,100.14,100.19,1.7424347826086957,1.7444736145374384,1.7444329545096835,100.30723283590271,1.0,1.0,1.0,100.19,0.0011694211197294962,0.0,0.0011694211197294962,False,True,False,0,-1,1741.0,0.0,-1741.0,0.0,1741.0,-1741.0,998.0,0.0,998.0,998.0,-0.0,998.0,-8.705,-4.99,-13.695,0.07000000000000028,0.0012181329270996217,0.0,0.04999999999999716,0.0004991763693728178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.695,832.7844961111396,-24.52911416666734
146,2024-08-01,2024-08-02,1,57.5,57.8,100.19,100.83,1.7444636678200693,1.7444329545096835,1.7443204674361816,100.8282247706597,1.0,1.0,1.0,100.83,-1.7606317246505698e-05,0.0,-1.7606317246505698e-05,False,False,True,-1,0,1730.0,-1741.0,0.0,1741.0,-0.0,1741.0,992.0,998.0,0.0,0.0,998.0,-998.0,-8.705,-4.99,-13.695,0.29999999999999716,0.005203827875027044,-522.2999999999951,0.6400000000000006,0.006367547133952401,638.7200000000006,116.42000000000553,-100107.5,0.0,-100107.5,-2.780763888888889,0.0,99989.62,99989.62,0.0,-117.88000000000466,200097.12,-100107.5,-2.780763888888889,99.94423611111665,932.7287322222562,0.0
147,2024-08-02,2024-08-05,3,57.8,57.95,100.83,101.0,1.7428817946505608,1.7443204674361816,1.7442034665146682,101.08337108792674,1.0,1.0,1.0,101.0,0.0008251158144080447,0.0,0.0008251158144080447,False,True,False,0,-1,1727.0,0.0,-1727.0,0.0,1727.0,-1727.0,990.0,0.0,990.0,990.0,-0.0,990.0,-8.635,-4.95,-13.585,0.15000000000000568,0.0025917941074290246,0.0,0.1700000000000017,0.0016845864361354997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.585,919.1437322222562,-13.585000000000036
148,2024-08-05,2024-08-06,1,57.95,57.89,101.0,101.01,1.7448609431680775,1.7442034665146682,1.744180957143712,100.97193867653414,1.0,1.0,1.0,101.01,-0.00037687848889634233,0.0,-0.00037687848889634233,False,False,True,-1,0,1727.0,-1727.0,0.0,1727.0,-0.0,1727.0,990.0,990.0,0.0,0.0,990.0,-990.0,-8.635,-4.95,-13.585,-0.060000000000002274,-0.0010359116948474743,103.62000000000393,0.010000000000005116,9.900499983335809e-05,9.900000000005065,113.52000000000899,-100079.65000000001,0.0,-100079.65000000001,-2.7799902777777783,0.0,99990.0,99990.0,0.0,-89.65000000000873,200069.65000000002,-100079.65000000001,-2.7799902777777783,97.1550097222312,1016.2987419444873,0.0
149,2024-08-06,2024-08-07,1,57.89,57.61,101.01,100.49,1.7443152230515535,1.744180957143712,1.7440632680859107,100.48226494104924,1.0,1.0,1.0,100.49,-7.697638235647285e-05,0.0,-7.697638235647285e-05,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.28000000000000114,-0.004848494346621521,-0.0,-0.5200000000000102,-0.005161301780225618,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2987419444873,0.0
150,2024-08-07,2024-08-08,1,57.61,57.38,100.49,100.21,1.7464273265946322,1.7440632680859107,1.7441576555583995,100.07435032276956,1.0,1.0,1.0,100.21,-0.0013545711160494426,0.0,-0.0013545711160494426,False,False,True,0,0,1741.0,0.0,0.0,0.0,-0.0,0.0,998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.22999999999999687,-0.004000353191072913,-0.0,-0.28000000000000114,-0.002790235990629844,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2987419444873,0.0
151,2024-08-08,2024-08-09,1,57.38,57.51,100.21,100.33,1.744566162406538,1.7441576555583995,1.7442129605395569,100.30650677116355,1.0,1.0,1.0,100.33,-0.00023418698144115488,0.0,-0.00023418698144115488,False,False,True,0,0,1739.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12999999999999545,0.0022630351724441176,0.0,0.12000000000000455,0.001196768867284051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2987419444873,0.0
152,2024-08-09,2024-08-12,3,57.51,57.58,100.33,100.41,1.7438346648141716,1.7442129605395569,1.7441732527322305,100.43178226786769,1.0,1.0,1.0,100.41,0.0002169097257267112,0.0,0.0002169097257267112,False,True,False,0,-1,1737.0,0.0,-1737.0,0.0,1737.0,-1737.0,996.0,0.0,996.0,996.0,-0.0,996.0,-8.685,-4.98,-13.665000000000001,0.07000000000000028,0.0012164394583669873,0.0,0.0799999999999983,0.0007970509538234736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.665000000000001,1002.6337419444874,-13.664999999999964
153,2024-08-12,2024-08-13,1,57.58,57.65,100.41,100.49,1.7431049436253252,1.7441732527322305,1.7441293370254605,100.55158802001309,1.0,1.0,1.0,100.49,0.0006126893698589154,0.0,0.0006126893698589154,False,True,False,-1,-1,1735.0,-1737.0,-1735.0,2.0,-0.0,2.0,995.0,996.0,995.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.07000000000000028,0.0012149615310381298,-121.59000000000049,0.0799999999999983,0.0007964161695223367,79.6799999999983,-41.910000000002185,-100016.45999999999,0.0,-100016.45999999999,-2.778235,0.0,100008.36,100008.36,0.0,-8.099999999991269,200024.82,-100016.45999999999,-2.778235,-44.70323500000219,957.9305069444852,-58.36823500000219
154,2024-08-13,2024-08-14,1,57.65,57.73,100.49,100.59,1.742421617876321,1.7441293370254605,1.7440816592024002,100.68858662647983,1.0,1.0,1.0,100.59,0.0009796038020340183,0.0,0.0009796038020340183,False,True,False,-1,-1,1734.0,-1735.0,-1734.0,1.0,-0.0,1.0,994.0,995.0,994.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.0799999999999983,0.0013867223577740757,-138.79999999999706,0.10000000000000853,0.0009946290853795302,99.50000000000848,-39.29999999998857,-100022.75,0.0,-100022.75,-2.7784097222222224,0.0,99987.54999999999,99987.54999999999,0.0,-35.20000000001164,200010.3,-100022.75,-2.7784097222222224,-42.08840972221079,915.8420972222743,-100.45664472221301
155,2024-08-14,2024-08-15,1,57.73,57.54,100.59,100.32,1.743482794577685,1.7440816592024002,1.7440109899974163,100.3544586705061,1.0,1.0,1.0,100.32,0.00034342856657571647,0.0,0.00034342856657571647,False,True,False,-1,-1,1739.0,-1734.0,-1739.0,0.0,5.0,-5.0,997.0,994.0,997.0,3.0,-0.0,3.0,-0.025,-0.015,-0.04,-0.18999999999999773,-0.003296610949440261,329.45999999999606,-0.27000000000001023,-0.002687772261636404,-268.38000000001017,61.07999999998589,-100103.81999999999,0.0,-100103.81999999999,-2.7806616666666666,0.0,99986.46,99986.46,0.0,-117.35999999998603,200090.28,-100103.81999999999,-2.7806616666666666,58.25933833331922,974.1014355555935,-42.19730638889382
156,2024-08-15,2024-08-16,1,57.54,57.58,100.32,100.42,1.744008336227857,1.7440109899974163,1.7440061666341369,100.42015280405123,1.0,1.0,1.0,100.42,1.5216484264054955e-06,0.0,1.5216484264054955e-06,False,True,False,-1,-1,1737.0,-1739.0,-1737.0,2.0,-0.0,2.0,996.0,997.0,996.0,0.0,1.0,-1.0,-0.01,-0.005,-0.015,0.03999999999999915,0.0006949270606279593,-69.55999999999852,0.10000000000000853,0.0009963137219489021,99.7000000000085,30.140000000009977,-100062.06,0.0,-100062.06,-2.7795016666666665,0.0,100019.04,100019.04,0.0,-43.020000000004075,200081.09999999998,-100062.06,-2.7795016666666665,27.345498333343308,1001.4469338889369,-14.851808055550464
157,2024-08-16,2024-08-19,3,57.58,57.58,100.42,100.42,1.744008336227857,1.7440061666341369,1.7439664087730407,100.4198750747936,1.0,1.0,1.0,100.42,-1.244027923873742e-06,0.0,-1.244027923873742e-06,False,False,True,-1,0,1737.0,-1737.0,0.0,1737.0,-0.0,1737.0,996.0,996.0,0.0,0.0,996.0,-996.0,-8.685,-4.98,-13.665000000000001,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-100016.45999999999,0.0,-100016.45999999999,-8.334705,0.0,100018.32,100018.32,0.0,1.860000000015134,200034.78,-100016.45999999999,-8.334705,-21.999705,979.4472288889369,-36.85151305555041
158,2024-08-19,2024-08-20,1,57.58,57.71,100.42,100.64,1.743891873158898,1.7439664087730407,1.7439535277540728,100.64430145029218,1.0,1.0,1.0,100.64,4.274004740399726e-05,0.0,4.274004740399726e-05,False,True,False,0,-1,1734.0,0.0,-1734.0,0.0,1734.0,-1734.0,994.0,0.0,994.0,994.0,-0.0,994.0,-8.67,-4.97,-13.64,0.13000000000000256,0.0022551835388452965,0.0,0.21999999999999886,0.0021884023455710088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.64,965.807228888937,-50.4915130555504
159,2024-08-20,2024-08-21,1,57.71,57.69,100.64,100.58,1.7434564049228636,1.7439535277540728,1.7438275376433232,100.60867901613246,1.0,1.0,1.0,100.58,0.0002850957267273645,0.0,0.0002850957267273645,False,True,False,-1,-1,1733.0,-1734.0,-1733.0,1.0,-0.0,1.0,994.0,994.0,994.0,0.0,-0.0,0.0,-0.005,-0.0,-0.005,-0.020000000000003126,-0.0003466204540770972,34.68000000000542,-0.060000000000002274,-0.0005963622083117356,-59.64000000000226,-24.95999999999684,-100069.14,0.0,-100069.14,-2.7796983333333336,0.0,100036.16,100036.16,0.0,-32.979999999995925,200105.3,-100069.14,-2.7796983333333336,-27.74469833333017,938.0625305556068,-78.23621138888052
160,2024-08-21,2024-08-22,1,57.69,57.57,100.58,100.46,1.745006079555324,1.7438275376433232,1.7437941499587928,100.39215134212611,1.0,1.0,1.0,100.46,-0.0006756080032131238,0.0,-0.0006756080032131238,False,False,True,-1,0,1735.0,-1733.0,0.0,1733.0,-0.0,1733.0,995.0,994.0,0.0,0.0,994.0,-994.0,-8.665000000000001,-4.97,-13.635000000000002,-0.11999999999999744,-0.002082249581079774,207.95999999999557,-0.12000000000000455,-0.0011937924219200945,-119.28000000000452,88.67999999999105,-99976.76999999999,0.0,-99976.76999999999,-2.7771324999999996,0.0,99976.52,99976.52,0.0,-0.24999999998544808,199953.28999999998,-99976.76999999999,-2.7771324999999996,72.26786749999106,1010.3303980555979,-5.968343888889422
161,2024-08-22,2024-08-23,1,57.57,57.79,100.46,100.89,1.745803772278941,1.7437941499587928,1.743926774447805,100.77386392611864,1.0,1.0,1.0,100.89,-0.0011517788507979588,0.0,-0.0011517788507979588,False,False,True,0,0,1728.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.003814151641968395,0.0,0.4300000000000068,0.004271176098389373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
162,2024-08-23,2024-08-26,3,57.79,57.76,100.89,100.78,1.7448060941828256,1.743926774447805,1.7440396606455295,100.72921049210522,1.0,1.0,1.0,100.78,-0.0005040911911296434,0.0,-0.0005040911911296434,False,False,True,0,0,1730.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005192557451158431,-0.0,-0.10999999999999943,-0.0010908911678359275,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
163,2024-08-26,2024-08-27,1,57.76,57.7,100.78,100.64,1.7441941074523397,1.7440396606455295,1.7440828446580763,100.63108841924706,1.0,1.0,1.0,100.64,-8.855301403441854e-05,0.0,-8.855301403441854e-05,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999517,-0.001039321070516819,-0.0,-0.14000000000000057,-0.0013901303003216196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
164,2024-08-27,2024-08-28,1,57.7,57.64,100.64,100.65,1.7461832061068703,1.7440828446580763,1.7442076065653702,100.52893516609151,1.0,1.0,1.0,100.65,-0.0012035539249921597,0.0,-0.0012035539249921597,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.001040402382732552,-0.0,0.010000000000005116,9.935913367004817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
165,2024-08-28,2024-08-29,1,57.64,57.69,100.65,100.63,1.7443231062575837,1.7442076065653702,1.7443020227478143,100.6233368227562,1.0,1.0,1.0,100.63,-6.621681261459938e-05,0.0,-6.621681261459938e-05,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0008670771374766742,0.0,-0.020000000000010232,-0.00019872814055872429,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
166,2024-08-29,2024-08-30,1,57.69,57.6,100.63,100.54,1.745486111111111,1.7443020227478143,1.7443531449123668,100.4717965102741,1.0,1.0,1.0,100.54,-0.0006786018883197918,0.0,-0.0006786018883197918,True,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0015612805669524645,-0.0,-0.0899999999999892,-0.0008947656808125102,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
167,2024-08-30,2024-09-03,4,57.6,57.63,100.54,100.64,1.7463126843657817,1.7443531449123668,1.7445246893981277,100.52707174129971,1.0,1.0,1.0,100.64,-0.0011227311665393013,0.0,-0.0011227311665393013,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005206977467293873,0.0,0.09999999999999432,0.000994134687701235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
168,2024-09-03,2024-09-04,1,57.63,57.73,100.64,100.75,1.7451931404815522,1.7445246893981277,1.7445412992638016,100.71141031895391,1.0,1.0,1.0,100.75,-0.0003830975019678654,0.0,-0.0003830975019678654,False,False,True,0,0,1732.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999432,0.0017337036242672092,0.0,0.10999999999999943,0.001092407874661881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
169,2024-09-04,2024-09-05,1,57.73,57.75,100.75,100.91,1.7473593073593072,1.7445412992638016,1.7446935034791893,100.74726003248455,1.0,1.0,1.0,100.91,-0.0016140257268044164,0.0,-0.0016140257268044164,False,False,True,0,0,1729.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020000000000003126,0.00034638032906070276,0.0,0.1599999999999966,0.0015868296496450852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
170,2024-09-05,2024-09-06,1,57.75,57.89,100.91,101.06,1.7457246501986527,1.7446935034791893,1.74465836965939,101.00030691641027,1.0,1.0,1.0,101.06,-0.0005908442507808527,0.0,-0.0005908442507808527,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0024213086890103454,0.0,0.15000000000000568,0.001485369387325091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
171,2024-09-06,2024-09-09,3,57.89,57.87,101.06,101.02,1.7456367720753412,1.74465836965939,1.7447119001428306,100.9633798521889,1.0,1.0,1.0,101.02,-0.0005606416660183434,0.0,-0.0005606416660183434,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.00034554250516588255,-0.0,-0.04000000000000625,-0.00039588282385604167,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
172,2024-09-09,2024-09-10,1,57.87,57.99,101.02,101.27,1.746335575099155,1.7447119001428306,1.7448369456570796,101.17584308928275,1.0,1.0,1.0,101.27,-0.0009301936366745581,0.0,-0.0009301936366745581,False,False,True,0,0,1722.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.002071466302601869,0.0,0.25,0.0024717003042871192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
173,2024-09-10,2024-09-11,1,57.99,57.96,101.27,101.16,1.7453416149068322,1.7448369456570796,1.7449487792211549,101.13074937028433,1.0,1.0,1.0,101.16,-0.0002891939449586927,0.0,-0.0002891939449586927,False,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005174644358676277,-0.0,-0.10999999999999943,-0.0010867955424292814,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
174,2024-09-11,2024-09-12,1,57.96,57.93,101.16,101.15,1.7460728465389264,1.7449487792211549,1.7451313406542852,101.0848827802815,1.0,1.0,1.0,101.15,-0.0006439761634952441,0.0,-0.0006439761634952441,False,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005177323439489301,-0.0,-0.009999999999990905,-9.885818800987994e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
175,2024-09-12,2024-09-13,1,57.93,58.02,101.15,101.29,1.7457773181661496,1.7451313406542852,1.7452460668337086,101.25252038476164,1.0,1.0,1.0,101.29,-0.0003700913328713296,0.0,-0.0003700913328713296,False,False,True,0,0,1722.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09000000000000341,0.0015523935847251513,0.0,0.14000000000000057,0.0013831260849513473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.3303980555979,-5.968343888889422
176,2024-09-13,2024-09-16,3,58.02,58.06,101.29,101.26,1.7440578711677575,1.7452460668337086,1.7452485435807035,101.32898664036513,1.0,1.0,1.0,101.26,0.0006810502799353705,0.0,0.0006810502799353705,False,True,False,0,-1,1724.0,0.0,-1724.0,0.0,1724.0,-1724.0,988.0,0.0,988.0,988.0,-0.0,988.0,-8.620000000000001,-4.94,-13.560000000000002,0.03999999999999915,0.0006891799032259499,0.0,-0.030000000000001137,-0.0002962231569426666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.560000000000002,996.770398055598,-19.528343888889367
177,2024-09-16,2024-09-17,1,58.06,58.02,101.26,101.31,1.7461220268872801,1.7452485435807035,1.7453542281136745,101.25932049855243,1.0,1.0,1.0,101.31,-0.0005003670089845928,0.0,-0.0005003670089845928,False,False,True,-1,0,1723.0,-1724.0,0.0,1724.0,-0.0,1724.0,987.0,988.0,0.0,0.0,988.0,-988.0,-8.620000000000001,-4.94,-13.560000000000002,-0.03999999999999915,-0.000689179903225818,68.95999999999853,0.04999999999999716,0.0004936565238229682,49.39999999999719,118.35999999999572,-100095.44,0.0,-100095.44,-2.7804288888888893,0.0,100044.88,100044.88,0.0,-50.55999999999767,200140.32,-100095.44,-2.7804288888888893,102.01957111110683,1098.7899691667049,0.0
178,2024-09-17,2024-09-18,1,58.02,58.06,101.31,101.29,1.744574578022735,1.7453542281136745,1.7453883633568665,101.33526648427994,1.0,1.0,1.0,101.29,0.0004468000049390714,0.0,0.0004468000049390714,False,True,False,0,-1,1723.0,0.0,-1723.0,0.0,1723.0,-1723.0,987.0,0.0,987.0,987.0,-0.0,987.0,-8.615,-4.9350000000000005,-13.55,0.03999999999999915,0.0006891799032259499,0.0,-0.01999999999999602,-0.0001974333668801925,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.55,1085.239969166705,-13.549999999999955
179,2024-09-18,2024-09-19,1,58.06,58.04,101.29,101.2,1.7436250861474845,1.7453883633568665,1.7453967974180977,101.30234060923253,1.0,1.0,1.0,101.2,0.00101075985233102,0.0,0.00101075985233102,False,True,False,-1,-1,1724.0,-1723.0,-1724.0,0.0,1.0,-1.0,988.0,987.0,988.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,-0.020000000000003126,-0.0003445305804968187,34.46000000000539,-0.09000000000000341,-0.0008889328453406855,-88.83000000000337,-54.36999999999798,-100037.38,0.0,-100037.38,-2.7788161111111114,0.0,99973.23000000001,99973.23000000001,0.0,-64.14999999999418,200010.61000000002,-100037.38,-2.7788161111111114,-57.15881611110909,1028.081153055596,-70.70881611110894
180,2024-09-19,2024-09-20,1,58.04,58.04,101.2,101.28,1.7450034458993797,1.7453967974180977,1.7453966657353004,101.30283012214639,1.0,1.0,1.0,101.28,0.00022539049562355536,0.0,0.00022539049562355536,False,True,False,-1,-1,1723.0,-1724.0,-1723.0,1.0,-0.0,1.0,987.0,988.0,987.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,0.0,0.0,-0.0,0.0799999999999983,0.0007902015425008826,79.03999999999832,79.03999999999832,-100060.95999999999,0.0,-100060.95999999999,-2.779471111111111,0.0,99985.6,99985.6,0.0,-75.35999999998603,200046.56,-100060.95999999999,-2.779471111111111,76.2505288888872,1104.331681944483,0.0
181,2024-09-20,2024-09-23,3,58.04,58.03,101.28,101.29,1.7454764776839566,1.7453966657353004,1.7453803010055513,101.28536851261948,1.0,1.0,1.0,101.29,-4.572606645448011e-05,0.0,-4.572606645448011e-05,False,False,True,-1,0,1723.0,-1723.0,0.0,1723.0,-0.0,1723.0,987.0,987.0,0.0,0.0,987.0,-987.0,-8.615,-4.9350000000000005,-13.55,-0.00999999999999801,-0.00017230981347013258,17.229999999996572,0.010000000000005116,9.873130283985592e-05,9.87000000000505,27.10000000000162,-100002.92,0.0,-100002.92,-8.333576666666668,0.0,99963.36,99963.36,0.0,-39.55999999999767,199966.28,-100002.92,-8.333576666666668,5.216423333334953,1109.548105277818,0.0
182,2024-09-23,2024-09-24,1,58.03,58.06,101.29,101.23,1.7435411643127798,1.7453803010055513,1.7453170545120487,101.33678027638231,1.0,1.0,1.0,101.23,0.0010542724342762558,0.0,0.0010542724342762558,False,True,False,0,-1,1724.0,0.0,-1724.0,0.0,1724.0,-1724.0,988.0,0.0,988.0,988.0,-0.0,988.0,-8.620000000000001,-4.94,-13.560000000000002,0.030000000000001137,0.000516840393966851,0.0,-0.060000000000002274,-0.0005925340880455343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.560000000000002,1095.988105277818,-13.559999999999945
183,2024-09-24,2024-09-25,1,58.06,58.0,101.23,101.21,1.7449999999999999,1.7453170545120487,1.7453573491394319,101.22838916169883,1.0,1.0,1.0,101.21,0.00018167662591629525,0.0,0.00018167662591629525,False,True,False,-1,-1,1724.0,-1724.0,-1724.0,0.0,-0.0,0.0,988.0,988.0,988.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0010339480500645224,103.44000000000392,-0.020000000000010232,-0.000197589409850609,-19.76000000001011,83.67999999999381,-100095.44,0.0,-100095.44,-2.7804288888888893,0.0,100015.24,100015.24,0.0,-80.19999999999709,200110.68,-100095.44,-2.7804288888888893,80.89957111110492,1176.887676388923,0.0
