,bop date,eop date,day count,bop CWB price,eop CWB price,bop ICVT price,eop ICVT price,eop ICVT / eop CWB,bop ICVT / CWB moving avg,eop ICVT / CWB moving avg,eop CWB unit price,eop ICVT / eop ICVT,bop ICVT / ICVT moving avg,eop ICVT / ICVT moving avg,eop ICVT unit price,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,CWB shares per unit,bop CWB shares,eop CWB shares,eop CWB shares bought,eop CWB shares sold,eop CWB shares traded,ICVT shares per unit,bop ICVT shares,eop ICVT shares,eop ICVT shares bought,eop ICVT shares sold,eop ICVT shares traded,CWB daily commission,ICVT daily commission,daily total commissions,CWB cop,CWB pct cop,CWB daily position pnl,ICVT cop,ICVT pct cop,ICVT daily position pnl,daily position pnl,short CWB investment amount,long CWB investment amount,CWB investment amount,daily CWB borrow cost,short ICVT investment amount,long ICVT investment amount,ICVT investment amount,daily ICVT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
141,2024-07-25,2024-07-26,1,72.7,73.01,79.34,79.74,1.0921791535406107,1.09171949970913,1.0917433347930037,79.70644067376358,1.0,1.0,1.0,79.74,-0.000420947957071422,0.0,-0.000420947957071422,False,False,True,0,0,1369.0,0.0,0.0,0.0,-0.0,0.0,1254.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.004255033528520753,0.0,0.3999999999999915,0.005028926867024668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2024-07-26,2024-07-29,3,73.01,73.04,79.74,79.94,1.0944687842278202,1.0917433347930037,1.0919080729219632,79.740933173281,1.0,1.0,1.0,79.94,-0.002493308698657844,0.0,-0.002493308698657844,False,False,True,0,0,1366.0,0.0,0.0,0.0,-0.0,0.0,1251.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.00041081821871855566,0.0,0.20000000000000284,0.0025050113299685374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2024-07-29,2024-07-30,1,73.04,72.95,79.94,79.82,1.0941740918437284,1.0919080729219632,1.0921452893361248,79.65469391965722,1.0,1.0,1.0,79.82,-0.0020731331785034802,0.0,-0.0020731331785034802,False,False,True,0,0,1368.0,0.0,0.0,0.0,-0.0,0.0,1253.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09000000000000341,-0.001232961317918441,-0.0,-0.12000000000000455,-0.0015022536625896778,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2024-07-30,2024-07-31,1,72.95,73.55,79.82,80.3,1.0917743031951053,1.0921452893361248,1.092220742448942,80.32728603067197,1.0,1.0,1.0,80.3,0.0003397434098366522,0.0,0.0003397434098366522,True,False,True,0,0,1360.0,0.0,0.0,0.0,-0.0,0.0,1245.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5999999999999943,0.008191172078651837,0.0,0.480000000000004,0.005995521332128126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2024-07-31,2024-08-01,1,73.55,72.65,80.3,79.38,1.0926359256710254,1.092220742448942,1.092293837650062,79.34983693891564,1.0,1.0,1.0,79.38,-0.00038005534471789146,0.0,-0.00038005534471789146,False,False,True,0,0,1376.0,0.0,0.0,0.0,-0.0,0.0,1260.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8999999999999915,-0.01231205703115451,-0.0,-0.9200000000000017,-0.011523173597796695,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2024-08-01,2024-08-02,1,72.65,71.82,79.38,78.28,1.08994708994709,1.092293837650062,1.0922696577339004,78.44854342002743,1.0,1.0,1.0,78.28,0.002150769493806289,0.0,0.002150769493806289,False,False,False,0,0,1395.0,0.0,0.0,0.0,-0.0,0.0,1277.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8300000000000125,-0.011490401218355345,-0.0,-1.0999999999999943,-0.013954304827043731,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2024-08-02,2024-08-05,3,71.82,71.19,78.28,77.24,1.084983846045793,1.0922696577339004,1.0919564278047509,77.75867693407636,1.0,1.0,1.0,77.24,0.006692687710445337,0.0,0.006692687710445337,False,True,False,0,-1,1414.0,0.0,-1414.0,0.0,1414.0,-1414.0,1295.0,0.0,1295.0,1295.0,-0.0,1295.0,-7.07,-6.4750000000000005,-13.545000000000002,-0.6299999999999955,-0.008810629682154807,-0.0,-1.0400000000000063,-0.013374684967561836,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.545000000000002,-13.545000000000002,-13.545000000000002
148,2024-08-05,2024-08-06,1,71.19,71.45,77.24,78.05,1.0923722883135059,1.0919564278047509,1.0919312939531678,78.02028676664945,1.0,1.0,1.0,78.05,-0.000380767336629112,0.0,-0.000380767336629112,False,False,True,-1,0,1399.0,-1414.0,0.0,1414.0,-0.0,1414.0,1281.0,1295.0,0.0,0.0,1295.0,-1295.0,-7.07,-6.4750000000000005,-13.545000000000002,0.2600000000000051,0.003645545260094692,-367.64000000000726,0.8100000000000023,0.010432189401127426,1048.950000000003,681.3099999999957,-100662.66,0.0,-100662.66,-2.7961850000000004,0.0,100025.79999999999,100025.79999999999,0.0,-636.8600000000151,200688.46,-100662.66,-2.7961850000000004,664.9688149999957,651.4238149999958,0.0
149,2024-08-06,2024-08-07,1,71.45,71.21,78.05,77.33,1.0859429855357394,1.0919312939531678,1.0916785951216976,77.75642744240507,1.0,1.0,1.0,77.33,0.0054992370911014915,0.0,0.0054992370911014915,False,False,False,0,0,1412.0,0.0,0.0,0.0,-0.0,0.0,1293.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.2400000000000091,-0.0033646463818431203,-0.0,-0.7199999999999989,-0.009267668340496962,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
150,2024-08-07,2024-08-08,1,71.21,71.89,77.33,78.71,1.0948671581582974,1.0916785951216976,1.0918914301716875,78.48077420329885,1.0,1.0,1.0,78.71,-0.002916531970134243,0.0,-0.002916531970134243,False,False,True,0,0,1386.0,0.0,0.0,0.0,-0.0,0.0,1270.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6800000000000068,0.009503915001746856,0.0,1.3799999999999955,0.01768823353341465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
151,2024-08-08,2024-08-09,1,71.89,72.18,78.71,79.0,1.0944860072042115,1.0918914301716875,1.0921017944340055,78.81272342979241,1.0,1.0,1.0,79.0,-0.0023734037921517267,0.0,-0.0023734037921517267,False,False,True,0,0,1382.0,0.0,0.0,0.0,-0.0,0.0,1266.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29000000000000625,0.004025826218862451,0.0,0.29000000000000625,0.00367764031266284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
152,2024-08-09,2024-08-12,3,72.18,72.02,79.0,78.81,1.094279366842544,1.0921017944340055,1.092227112219521,78.65317123513707,1.0,1.0,1.0,78.81,-0.001991942820516988,0.0,-0.001991942820516988,False,False,True,0,0,1386.0,0.0,0.0,0.0,-0.0,0.0,1269.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1600000000000108,-0.0022191409939134664,-0.0,-0.18999999999999773,-0.0024079601014632733,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
153,2024-08-12,2024-08-13,1,72.02,72.44,78.81,79.05,1.0912479293208173,1.092227112219521,1.092090437728244,79.1209320091821,1.0,1.0,1.0,79.05,0.0008969032809769883,0.0,0.0008969032809769883,False,False,True,0,0,1382.0,0.0,0.0,0.0,-0.0,0.0,1265.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.4200000000000017,0.00581477479448347,0.0,0.23999999999999488,0.003040671289922879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
154,2024-08-13,2024-08-14,1,72.44,72.3,79.05,79.21,1.0955739972337482,1.092090437728244,1.092112410218363,78.95813864775205,1.0,1.0,1.0,79.21,-0.0031847319855550123,0.0,-0.0031847319855550123,False,False,True,0,0,1378.0,0.0,0.0,0.0,-0.0,0.0,1262.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.001934503850493655,-0.0,0.1599999999999966,0.00202198982070722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
155,2024-08-14,2024-08-15,1,72.3,72.89,79.21,79.82,1.0950747702016737,1.092112410218363,1.0923182072703699,79.60407358081648,1.0,1.0,1.0,79.82,-0.0027088324412808326,0.0,-0.0027088324412808326,False,False,True,0,0,1368.0,0.0,0.0,0.0,-0.0,0.0,1253.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5900000000000034,0.008127326229402551,0.0,0.6099999999999994,0.007671546144399444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
156,2024-08-15,2024-08-16,1,72.89,73.1,79.82,80.1,1.0957592339261286,1.0923182072703699,1.0925339983816573,79.84846095146403,1.0,1.0,1.0,80.1,-0.0031452538449533267,0.0,-0.0031452538449533267,False,False,True,0,0,1363.0,0.0,0.0,0.0,-0.0,0.0,1248.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.20999999999999375,0.0028769113616110924,0.0,0.28000000000000114,0.0035017544537257247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
157,2024-08-16,2024-08-19,3,73.1,73.46,80.1,80.57,1.0967873672747073,1.0925339983816573,1.0927340514349728,80.25754752111654,1.0,1.0,1.0,80.57,-0.003885564094042131,0.0,-0.003885564094042131,False,False,True,0,0,1356.0,0.0,0.0,0.0,-0.0,0.0,1241.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.35999999999999943,0.004912673635788405,0.0,0.46999999999999886,0.00585051771479108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
158,2024-08-19,2024-08-20,1,73.46,73.34,80.57,80.22,1.0938096536678483,1.0927340514349728,1.0928932629204273,80.14111533224091,1.0,1.0,1.0,80.22,-0.0009838379330125823,0.0,-0.0009838379330125823,False,False,True,0,0,1363.0,0.0,0.0,0.0,-0.0,0.0,1247.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999034,-0.0016348777483411849,-0.0,-0.3499999999999943,-0.004353511447197664,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
159,2024-08-20,2024-08-21,1,73.34,73.58,80.22,80.54,1.0945909214460452,1.0928932629204273,1.092814456197016,80.41508628568504,1.0,1.0,1.0,80.54,-0.0015521564714228062,0.0,-0.0015521564714228062,False,False,True,0,0,1357.0,0.0,0.0,0.0,-0.0,0.0,1242.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23999999999999488,0.0032670870334482673,0.0,0.3200000000000074,0.003981095081401323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
160,2024-08-21,2024-08-22,1,73.58,73.47,80.54,80.55,1.096365863617803,1.092814456197016,1.0930660368607121,80.28907809679475,1.0,1.0,1.0,80.55,-0.003244511659520734,0.0,-0.003244511659520734,False,False,True,0,0,1356.0,0.0,0.0,0.0,-0.0,0.0,1241.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.001496090044442198,-0.0,0.009999999999990905,0.00012415419967521358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
161,2024-08-22,2024-08-23,1,73.47,74.14,80.55,81.18,1.0949554896142435,1.0930660368607121,1.093204853664394,81.0399159728532,1.0,1.0,1.0,81.18,-0.0017270883310144358,0.0,-0.0017270883310144358,False,False,True,0,0,1347.0,0.0,0.0,0.0,-0.0,0.0,1232.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6700000000000017,0.009078038090400071,0.0,0.6300000000000097,0.007790801787768443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
162,2024-08-23,2024-08-26,3,74.14,74.07,81.18,81.06,1.09437019036047,1.093204853664394,1.0931999239710262,80.97368351092165,1.0,1.0,1.0,81.06,-0.001065414244408172,0.0,-0.001065414244408172,False,False,True,0,0,1349.0,0.0,0.0,0.0,-0.0,0.0,1234.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000739,-0.0009446056973884715,-0.0,-0.12000000000000455,-0.0014792902105892813,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
163,2024-08-26,2024-08-27,1,74.07,74.16,81.06,81.29,1.0961434735706581,1.0931999239710262,1.0932983930573728,81.0717063616913,1.0,1.0,1.0,81.29,-0.002688980976284797,0.0,-0.002688980976284797,False,False,True,0,0,1345.0,0.0,0.0,0.0,-0.0,0.0,1230.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09000000000000341,0.0012143292324019804,0.0,0.23000000000000398,0.0028333865583186077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
164,2024-08-27,2024-08-28,1,74.16,73.85,81.29,80.85,1.09478672985782,1.0932983930573728,1.0934490143905085,80.74008632728697,1.0,1.0,1.0,80.85,-0.0013604013979145154,0.0,-0.0013604013979145154,False,False,True,0,0,1352.0,0.0,0.0,0.0,-0.0,0.0,1237.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3100000000000023,-0.004188912280210973,-0.0,-0.44000000000001194,-0.00542742173536524,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
165,2024-08-28,2024-08-29,1,73.85,74.04,80.85,81.14,1.095894111291194,1.0934490143905085,1.093611923671517,80.95896502547325,1.0,1.0,1.0,81.14,-0.0022336360971280905,0.0,-0.0022336360971280905,False,False,True,0,0,1347.0,0.0,0.0,0.0,-0.0,0.0,1232.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.19000000000001194,0.0025694787279082125,0.0,0.29000000000000625,0.003580471755185319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
166,2024-08-29,2024-08-30,1,74.04,74.29,81.14,81.29,1.0942253331538565,1.093611923671517,1.093825835831855,81.244429809557,1.0,1.0,1.0,81.29,-0.0005607450887848292,0.0,-0.0005607450887848292,True,False,True,0,0,1345.0,0.0,0.0,0.0,-0.0,0.0,1230.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.0033708654584181635,0.0,0.15000000000000568,0.0018469499801797465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
167,2024-08-30,2024-09-03,4,74.29,73.39,81.29,80.19,1.0926556751601035,1.093825835831855,1.0942094272875706,80.27587809169985,1.0,1.0,1.0,80.19,0.0010703596418145604,0.0,0.0010703596418145604,False,False,False,0,0,1364.0,0.0,0.0,0.0,-0.0,0.0,1247.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.9000000000000057,-0.012188666606743524,-0.0,-1.1000000000000085,-0.013624188939543758,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
168,2024-09-03,2024-09-04,1,73.39,73.32,80.19,80.09,1.0923349699945446,1.0942094272875706,1.0942075613716227,80.22743520872467,1.0,1.0,1.0,80.09,0.001714538935996246,0.0,0.001714538935996246,False,False,False,0,0,1367.0,0.0,0.0,0.0,-0.0,0.0,1249.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000739,-0.0009542635854672621,-0.0,-0.09999999999999432,-0.001247816483346349,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
169,2024-09-04,2024-09-05,1,73.32,73.28,80.09,80.22,1.0947052401746724,1.0942075613716227,1.0946456741035693,80.18353009731251,1.0,1.0,1.0,80.22,-0.00045472694140570894,0.0,-0.00045472694140570894,False,False,True,0,0,1364.0,0.0,0.0,0.0,-0.0,0.0,1247.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999204,-0.0005457026056293529,-0.0,0.12999999999999545,0.0016218580063159461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
170,2024-09-05,2024-09-06,1,73.28,72.89,80.22,79.74,1.0939772259569214,1.0946456741035693,1.0946011774935005,79.78872318540917,1.0,1.0,1.0,79.74,0.0006108390508150791,0.0,0.0006108390508150791,False,False,True,0,0,1373.0,0.0,0.0,0.0,-0.0,0.0,1254.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.39000000000000057,-0.005336264971753288,-0.0,-0.480000000000004,-0.006001518388697886,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
171,2024-09-06,2024-09-09,3,72.89,73.12,79.74,79.92,1.0929978118161925,1.0946011774935005,1.0945267677240995,80.03723809832476,1.0,1.0,1.0,79.92,0.0014658682621894513,0.0,0.0014658682621894513,False,False,False,0,0,1369.0,0.0,0.0,0.0,-0.0,0.0,1251.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.23000000000000398,0.003150471751772986,0.0,0.18000000000000682,0.0022547923870893044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
172,2024-09-09,2024-09-10,1,73.12,73.19,79.92,80.17,1.0953682197021453,1.0945267677240995,1.0945812103670796,80.10841412972684,1.0,1.0,1.0,80.17,-0.0007684861824776422,0.0,-0.0007684861824776422,False,False,True,0,0,1365.0,0.0,0.0,0.0,-0.0,0.0,1247.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.06999999999999318,0.0009568724672411112,0.0,0.25,0.0031232457145621744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
173,2024-09-10,2024-09-11,1,73.19,73.69,80.17,80.48,1.0921427602116978,1.0945812103670796,1.0946259519116235,80.6596893919501,1.0,1.0,1.0,80.48,0.002230232255112597,0.0,0.002230232255112597,False,False,False,0,0,1361.0,0.0,0.0,0.0,-0.0,0.0,1243.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5,0.006808305165772082,0.0,0.3100000000000023,0.0038593262965689094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
174,2024-09-11,2024-09-12,1,73.69,73.91,80.48,80.79,1.0930861859017726,1.0946259519116235,1.094501561345025,80.90380410578808,1.0,1.0,1.0,80.79,0.0014076497885511508,0.0,0.0014076497885511508,False,False,False,0,0,1355.0,0.0,0.0,0.0,-0.0,0.0,1238.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.002981032017887469,0.0,0.3100000000000023,0.0038444891401882395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
175,2024-09-12,2024-09-13,1,73.91,74.44,80.79,81.3,1.0921547555077915,1.094501561345025,1.094355560610331,81.47469622652366,1.0,1.0,1.0,81.3,0.0021464797373026328,0.0,0.0021464797373026328,False,False,False,0,0,1346.0,0.0,0.0,0.0,-0.0,0.0,1230.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.007145294977254618,0.0,0.5099999999999909,0.006292821062147465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
176,2024-09-13,2024-09-16,3,74.44,74.69,81.3,81.55,1.091846298031865,1.094355560610331,1.0941599138156177,81.73741682198562,1.0,1.0,1.0,81.55,0.0022955461961879577,0.0,0.0022955461961879577,False,False,False,0,0,1342.0,0.0,0.0,0.0,-0.0,0.0,1226.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.003352782594925206,0.0,0.25,0.0030703125132580385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
177,2024-09-16,2024-09-17,1,74.69,74.82,81.55,81.81,1.0934242181234965,1.0941599138156177,1.093991756358057,81.86504475168451,1.0,1.0,1.0,81.81,0.0006726102179256316,0.0,0.0006726102179256316,False,False,True,0,0,1337.0,0.0,0.0,0.0,-0.0,0.0,1222.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12999999999999545,0.0017390145510246128,0.0,0.2600000000000051,0.0031831564585841367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
178,2024-09-17,2024-09-18,1,74.82,74.76,81.81,81.72,1.0930979133226324,1.093991756358057,1.0939561693407964,81.78682370532835,1.0,1.0,1.0,81.72,0.0008173812876367049,0.0,0.0008173812876367049,False,False,True,0,0,1339.0,0.0,0.0,0.0,-0.0,0.0,1224.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999998806,-0.0008022463326378728,-0.0,-0.09000000000000341,-0.0011007155761856271,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
179,2024-09-18,2024-09-19,1,74.76,75.42,81.72,82.52,1.0941394855476,1.0939561693407964,1.0939335975458742,82.50617429168287,1.0,1.0,1.0,82.52,-0.00016755776359495773,0.0,-0.00016755776359495773,False,False,True,0,0,1326.0,0.0,0.0,0.0,-0.0,0.0,1212.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.6599999999999966,0.00878950924284885,0.0,0.7999999999999972,0.009741918253629694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
180,2024-09-19,2024-09-20,1,75.42,75.33,82.52,82.49,1.0950484534713925,1.0939335975458742,1.0938677270385537,82.4060179031307,1.0,1.0,1.0,82.49,-0.0010186068189954635,0.0,-0.0010186068189954635,False,False,True,0,0,1326.0,0.0,0.0,0.0,-0.0,0.0,1212.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09000000000000341,-0.0011940299926078007,-0.0,-0.030000000000001137,-0.0003636143304107253,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
181,2024-09-20,2024-09-23,3,75.33,75.58,82.49,82.67,1.0938078856840434,1.0938677270385537,1.0938103468420435,82.67452280957389,1.0,1.0,1.0,82.67,5.47077036258104e-05,0.0,5.47077036258104e-05,False,False,True,0,0,1324.0,0.0,0.0,0.0,-0.0,0.0,1210.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.25,0.003313236083739634,0.0,0.18000000000000682,0.0021797053919438976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
182,2024-09-23,2024-09-24,1,75.58,75.96,82.67,83.01,1.0928120063191156,1.0938103468420435,1.0937324376399757,83.08583394612161,1.0,1.0,1.0,83.01,0.000913134900367248,0.0,0.000913134900367248,False,False,True,0,0,1318.0,0.0,0.0,0.0,-0.0,0.0,1205.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.37999999999999545,0.005015188022742069,0.0,0.3400000000000034,0.00410430320236008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
183,2024-09-24,2024-09-25,1,75.96,75.71,83.01,82.6,1.0910051512349757,1.0937324376399757,1.0934755215231917,82.80648285372256,1.0,1.0,1.0,82.6,0.002496673134175358,0.0,0.002496673134175358,False,False,False,0,0,1325.0,0.0,0.0,0.0,-0.0,0.0,1211.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.25,-0.003296633828869832,-0.0,-0.4100000000000108,-0.004951401940012004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
184,2024-09-25,2024-09-26,1,75.71,76.21,82.6,83.21,1.0918514630625902,1.0934755215231917,1.0933287581834301,83.33376949528244,1.0,1.0,1.0,83.21,0.0014863302114904852,0.0,0.0014863302114904852,False,False,False,0,0,1314.0,0.0,0.0,0.0,-0.0,0.0,1202.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5,0.006582435562810916,0.0,0.6099999999999994,0.0073578523854060975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.4238149999958,0.0
