,bop date,eop date,day count,bop SCHH price,eop SCHH price,bop USRT price,eop USRT price,eop USRT / eop SCHH,bop USRT / SCHH moving avg,eop USRT / SCHH moving avg,eop SCHH unit price,eop USRT / eop USRT,bop USRT / USRT moving avg,eop USRT / USRT moving avg,eop USRT unit price,SCHH unit price pct diff,USRT unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,SCHH shares per unit,bop SCHH shares,eop SCHH shares,eop SCHH shares bought,eop SCHH shares sold,eop SCHH shares traded,USRT shares per unit,bop USRT shares,eop USRT shares,eop USRT shares bought,eop USRT shares sold,eop USRT shares traded,SCHH daily commission,USRT daily commission,daily total commissions,SCHH cop,SCHH pct cop,SCHH daily position pnl,USRT cop,USRT pct cop,USRT daily position pnl,daily position pnl,short SCHH investment amount,long SCHH investment amount,SCHH investment amount,daily SCHH borrow cost,short USRT investment amount,long USRT investment amount,USRT investment amount,daily USRT borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
58,2024-03-26,2024-03-27,1,19.64,20.17,51.97,53.38,2.6465047099652947,2.644485072967415,2.6442650368359013,53.33926392175277,1.0,1.0,1.0,53.38,-0.0007634250598950532,0.0,-0.0007634250598950532,False,False,True,0,0,4953.0,0.0,0.0,0.0,-0.0,0.0,1873.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.5300000000000011,0.026628049039800532,0.0,1.4100000000000037,0.026769514956027755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2024-03-27,2024-03-28,1,20.17,20.3,53.38,53.8,2.650246305418719,2.6442650368359013,2.6446166734641223,53.6785802477688,1.0,1.0,1.0,53.8,-0.002259423293556839,0.0,-0.002259423293556839,True,False,True,0,0,4916.0,0.0,0.0,0.0,-0.0,0.0,1859.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.129999999999999,0.006424534081621297,0.0,0.4199999999999946,0.007837323191360457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2024-03-28,2024-04-01,4,20.3,19.98,53.8,52.89,2.6471471471471473,2.6446166734641223,2.644727117241233,52.83944113581317,1.0,1.0,1.0,52.89,-0.000956382016161315,0.0,-0.000956382016161315,False,False,True,0,0,5001.0,0.0,0.0,0.0,-0.0,0.0,1891.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3200000000000003,-0.015889112827334236,-0.0,-0.9099999999999966,-0.01705918208985013,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2024-04-01,2024-04-02,1,19.98,19.74,52.89,52.19,2.64387031408308,2.644727117241233,2.644929417718447,52.20691329434194,1.0,1.0,1.0,52.19,0.0003240190529814784,0.0,0.0003240190529814784,False,False,True,0,0,5067.0,0.0,0.0,0.0,-0.0,0.0,1916.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.240000000000002,-0.012084739215071999,-0.0,-0.7000000000000028,-0.013323379422566752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2024-04-02,2024-04-03,1,19.74,19.74,52.19,52.21,2.6448834853090175,2.644929417718447,2.6453217401320464,52.210906705762135,1.0,1.0,1.0,52.21,1.7366364471666643e-05,0.0,1.7366364471666643e-05,False,False,True,0,0,5065.0,0.0,0.0,0.0,-0.0,0.0,1915.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.020000000000003126,0.000383141767139106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2024-04-03,2024-04-04,1,19.74,19.6,52.21,51.95,2.6505102040816326,2.6453217401320464,2.645865932735341,51.84830610658811,1.0,1.0,1.0,51.95,-0.0019594525144732257,0.0,-0.0019594525144732257,False,False,True,0,0,5092.0,0.0,0.0,0.0,-0.0,0.0,1925.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.13999999999999702,-0.0071174677688638785,-0.0,-0.259999999999998,-0.00499232987722456,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2024-04-04,2024-04-05,1,19.6,19.71,51.95,52.22,2.6494165398274987,2.645865932735341,2.6462974476874037,52.150017534213575,1.0,1.0,1.0,52.22,-0.0013410455977271327,0.0,-0.0013410455977271327,False,False,True,0,0,5067.0,0.0,0.0,0.0,-0.0,0.0,1915.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.005596554928157302,0.0,0.269999999999996,0.005183845725746215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2024-04-05,2024-04-08,3,19.71,19.92,52.22,53.03,2.66214859437751,2.6462974476874037,2.647303710091104,52.714245157933085,1.0,1.0,1.0,53.03,-0.005972065525823717,0.0,-0.005972065525823717,False,False,True,0,0,4991.0,0.0,0.0,0.0,-0.0,0.0,1886.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.010598130991823284,0.0,0.8100000000000023,0.0153922278780558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2024-04-08,2024-04-09,1,19.92,20.2,53.03,53.7,2.6584158415841586,2.647303710091104,2.6483464533898244,53.4755349438403,1.0,1.0,1.0,53.7,-0.004188742971508568,0.0,-0.004188742971508568,False,False,True,0,0,4929.0,0.0,0.0,0.0,-0.0,0.0,1862.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2799999999999976,0.013958352250706855,0.0,0.6700000000000017,0.01255521036578048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2024-04-09,2024-04-10,1,20.2,19.38,53.7,51.61,2.6630546955624355,2.6483464533898244,2.6492758776880247,51.324954266694796,1.0,1.0,1.0,51.61,-0.005538380309229887,0.0,-0.005538380309229887,False,False,True,0,0,5132.0,0.0,0.0,0.0,-0.0,0.0,1938.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.8200000000000003,-0.04144099794453894,-0.0,-2.0900000000000034,-0.039697549354183265,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2024-04-10,2024-04-11,1,19.38,19.43,51.61,51.75,2.66340710241894,2.6492758776880247,2.650399995720924,51.47543030347832,1.0,1.0,1.0,51.75,-0.005319819801226508,0.0,-0.005319819801226508,False,False,True,0,0,5118.0,0.0,0.0,0.0,-0.0,0.0,1932.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05000000000000071,0.0025766569267285017,0.0,0.14000000000000057,0.002708979984842724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2024-04-11,2024-04-12,1,19.43,19.25,51.75,51.21,2.66025974025974,2.650399995720924,2.651229074687934,51.02019991762779,1.0,1.0,1.0,51.21,-0.0037131943516184964,0.0,-0.0037131943516184964,False,False,True,0,0,5176.0,0.0,0.0,0.0,-0.0,0.0,1953.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17999999999999972,-0.009307202655555454,-0.0,-0.5399999999999991,-0.010489606671019547,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2024-04-12,2024-04-15,3,19.25,18.93,51.21,50.37,2.6608557844690965,2.651229074687934,2.65194103684372,50.187766383842586,1.0,1.0,1.0,50.37,-0.0036244602919607662,0.0,-0.0036244602919607662,False,False,True,0,0,5263.0,0.0,0.0,0.0,-0.0,0.0,1985.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3200000000000003,-0.016763095512561776,-0.0,-0.8400000000000034,-0.0165390657168999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2024-04-15,2024-04-16,1,18.93,18.67,50.37,49.75,2.6647027316550616,2.65194103684372,2.652845346358804,49.511739157872256,1.0,1.0,1.0,49.75,-0.004800667442198831,0.0,-0.004800667442198831,False,False,True,0,0,5330.0,0.0,0.0,0.0,-0.0,0.0,2010.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.259999999999998,-0.013830007667600102,-0.0,-0.6199999999999974,-0.012385296152957293,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2024-04-16,2024-04-17,1,18.67,18.53,49.75,49.35,2.6632487857528333,2.652845346358804,2.6537505283891885,49.15722426802864,1.0,1.0,1.0,49.35,-0.003913945997313447,0.0,-0.003913945997313447,False,False,True,0,0,5375.0,0.0,0.0,0.0,-0.0,0.0,2026.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.007526917256362893,-0.0,-0.3999999999999986,-0.008072697725111176,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2024-04-17,2024-04-18,1,18.53,18.55,49.35,49.39,2.6625336927223717,2.6537505283891885,2.6538772130253068,49.22707230161945,1.0,1.0,1.0,49.39,-0.003304252353393661,0.0,-0.003304252353393661,False,False,True,0,0,5374.0,0.0,0.0,0.0,-0.0,0.0,2025.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.019999999999999574,0.0010787487561756094,0.0,0.03999999999999915,0.0008102086730427538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2024-04-18,2024-04-19,1,18.55,18.66,49.39,49.71,2.6639871382636655,2.6538772130253068,2.654291318319158,49.521348795052226,1.0,1.0,1.0,49.71,-0.0038022547212798056,0.0,-0.0038022547212798056,False,False,True,0,0,5340.0,0.0,0.0,0.0,-0.0,0.0,2012.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.005912406365753525,0.0,0.3200000000000003,0.006458145554047752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2024-04-19,2024-04-22,3,18.66,18.8,49.71,50.11,2.6654255319148934,2.654291318319158,2.655220025645381,49.90067678440017,1.0,1.0,1.0,50.11,-0.004186023492503789,0.0,-0.004186023492503789,False,False,True,0,0,5298.0,0.0,0.0,0.0,-0.0,0.0,1996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.007474674416705754,0.0,0.3999999999999986,0.008014468865052011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2024-04-22,2024-04-23,1,18.8,18.96,50.11,50.61,2.6693037974683542,2.655220025645381,2.6568026244256813,50.342971686236424,1.0,1.0,1.0,50.61,-0.005290164956100677,0.0,-0.005290164956100677,False,False,True,0,0,5247.0,0.0,0.0,0.0,-0.0,0.0,1976.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.008474626990972236,0.0,0.5,0.009928596254353307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2024-04-23,2024-04-24,1,18.96,18.96,50.61,50.59,2.6682489451476794,2.6568026244256813,2.6579085543714567,50.37297775911092,1.0,1.0,1.0,50.59,-0.004299052582512861,0.0,-0.004299052582512861,False,False,True,0,0,5252.0,0.0,0.0,0.0,-0.0,0.0,1977.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.00039525692214178586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2024-04-24,2024-04-25,1,18.96,18.87,50.59,50.35,2.6682564917859035,2.6579085543714567,2.658996143462487,50.15473442098939,1.0,1.0,1.0,50.35,-0.0038857040083423357,0.0,-0.0038857040083423357,False,False,True,0,0,5279.0,0.0,0.0,0.0,-0.0,0.0,1986.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004758137446416923,-0.0,-0.240000000000002,-0.004755309139273411,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2024-04-25,2024-04-26,1,18.87,18.86,50.35,50.33,2.668610816542948,2.658996143462487,2.6599143690186984,50.1486672657025,1.0,1.0,1.0,50.33,-0.0036093816945114033,0.0,-0.0036093816945114033,False,False,True,0,0,5283.0,0.0,0.0,0.0,-0.0,0.0,1987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.0005300821751475242,-0.0,-0.020000000000003126,-0.00039729837630276854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2024-04-26,2024-04-29,3,18.86,19.07,50.33,50.9,2.669113791295228,2.6599143690186984,2.6610127012261025,50.72456701718658,1.0,1.0,1.0,50.9,-0.0034525737669519525,0.0,-0.0034525737669519525,False,False,True,0,0,5227.0,0.0,0.0,0.0,-0.0,0.0,1965.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21000000000000085,0.011073142407016215,0.0,0.5700000000000003,0.011261602768208487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2024-04-29,2024-04-30,1,19.07,18.75,50.9,50.04,2.6688,2.6610127012261025,2.6622591855219486,49.89398814798942,1.0,1.0,1.0,50.04,-0.0029221680954981525,0.0,-0.0029221680954981525,True,False,True,0,0,5317.0,0.0,0.0,0.0,-0.0,0.0,1998.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3200000000000003,-0.016922667195907848,-0.0,-0.8599999999999994,-0.017040237957766706,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2024-04-30,2024-05-01,1,18.75,18.78,50.04,49.98,2.6613418530351436,2.6622591855219486,2.6630821039082546,49.9972275041022,1.0,1.0,1.0,49.98,0.0003446285659801746,0.0,0.0003446285659801746,False,False,True,0,0,5327.0,0.0,0.0,0.0,-0.0,0.0,2001.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0015987213636970735,0.0,-0.060000000000002274,-0.0011997601919040602,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2024-05-01,2024-05-02,1,18.78,19.08,49.98,50.71,2.657756813417191,2.6630821039082546,2.6634444343750325,50.81160654256949,1.0,1.0,1.0,50.71,0.0020016739284450555,0.0,0.0020016739284450555,False,False,True,0,0,5252.0,0.0,0.0,0.0,-0.0,0.0,1972.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.29999999999999716,0.015848192240023495,0.0,0.730000000000004,0.014500204400121446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2024-05-02,2024-05-03,1,19.08,19.19,50.71,51.05,2.660239708181344,2.6634444343750325,2.6639855927927245,51.11149869565688,1.0,1.0,1.0,51.05,0.0012039506833901234,0.0,0.0012039506833901234,False,False,True,0,0,5218.0,0.0,0.0,0.0,-0.0,0.0,1959.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11000000000000298,0.005748643999468313,0.0,0.3399999999999963,0.00668241480374677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2024-05-03,2024-05-06,3,19.19,19.22,51.05,51.19,2.663371488033299,2.6639855927927245,2.6640467374755143,51.201803093476165,1.0,1.0,1.0,51.19,0.00023054762533424974,0.0,0.00023054762533424974,False,False,True,0,0,5205.0,0.0,0.0,0.0,-0.0,0.0,1954.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0015620935225377284,0.0,0.14000000000000057,0.0027386558588173493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2024-05-06,2024-05-07,1,19.22,19.38,51.19,51.71,2.668214654282766,2.6640467374755143,2.6645366781104447,51.62922577227547,1.0,1.0,1.0,51.71,-0.0015632833238477947,0.0,-0.0015632833238477947,False,False,True,0,0,5152.0,0.0,0.0,0.0,-0.0,0.0,1934.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.00829020292047366,0.0,0.5200000000000031,0.010106985938638317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2024-05-07,2024-05-08,1,19.38,19.23,51.71,51.12,2.6583463338533537,2.6645366781104447,2.664301260024991,51.23904032006385,1.0,1.0,1.0,51.12,0.002325937667231515,0.0,0.002325937667231515,False,False,True,0,0,5212.0,0.0,0.0,0.0,-0.0,0.0,1956.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14999999999999858,-0.007770046861931788,-0.0,-0.5900000000000034,-0.011475376338850868,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2024-05-08,2024-05-09,1,19.23,19.58,51.12,52.22,2.6670071501532178,2.664301260024991,2.6644812624117047,52.16701867128932,1.0,1.0,1.0,52.22,-0.0010150942892030606,0.0,-0.0010150942892030606,False,False,True,0,0,5102.0,0.0,0.0,0.0,-0.0,0.0,1915.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.34999999999999787,0.018037077501675783,0.0,1.1000000000000014,0.021289753201703454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2024-05-09,2024-05-10,1,19.58,19.53,52.22,52.04,2.6646185355862775,2.6644812624117047,2.6646992021780314,52.03731905490059,1.0,1.0,1.0,52.04,-5.151833510591326e-05,0.0,-5.151833510591326e-05,False,False,True,0,0,5121.0,0.0,0.0,0.0,-0.0,0.0,1922.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.002556892213776562,-0.0,-0.17999999999999972,-0.003452909626678217,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2024-05-10,2024-05-13,3,19.53,19.61,52.04,52.25,2.6644569097399287,2.6646992021780314,2.664879258441573,52.254751354711196,1.0,1.0,1.0,52.25,9.093088405803782e-05,0.0,9.093088405803782e-05,False,False,True,0,0,5100.0,0.0,0.0,0.0,-0.0,0.0,1914.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.004087895319667352,0.0,0.21000000000000085,0.004027237200615872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2024-05-13,2024-05-14,1,19.61,19.77,52.25,52.7,2.665655032878098,2.664879258441573,2.6649268735027247,52.684662939389895,1.0,1.0,1.0,52.7,-0.000291068174260062,0.0,-0.000291068174260062,False,False,True,0,0,5058.0,0.0,0.0,0.0,-0.0,0.0,1898.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.16000000000000014,0.008125996974270583,0.0,0.45000000000000284,0.008575564702396324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2024-05-14,2024-05-15,1,19.77,20.04,52.7,53.37,2.663173652694611,2.6649268735027247,2.6649231168498138,53.4051345449946,1.0,1.0,1.0,53.37,0.000658103525926558,0.0,0.000658103525926558,False,False,True,0,0,4994.0,0.0,0.0,0.0,-0.0,0.0,1874.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.2699999999999996,0.013564639034138492,0.0,0.6699999999999946,0.012633334798536809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2024-05-15,2024-05-16,1,20.04,20.02,53.37,53.23,2.6588411588411587,2.6649231168498138,2.664738490155753,53.35176079933327,1.0,1.0,1.0,53.23,0.0022848346919925023,0.0,0.0022848346919925023,False,False,True,0,0,5007.0,0.0,0.0,0.0,-0.0,0.0,1879.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0009985023295895493,-0.0,-0.14000000000000057,-0.002626643161187511,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2024-05-16,2024-05-17,1,20.02,20.02,53.23,53.34,2.6643356643356646,2.664738490155753,2.6647559164593533,53.348064572918176,1.0,1.0,1.0,53.34,0.00015118041490047894,0.0,0.00015118041490047894,False,False,True,0,0,4996.0,0.0,0.0,0.0,-0.0,0.0,1875.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11000000000000654,0.002064371569202232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2024-05-17,2024-05-20,3,20.02,19.92,53.34,53.04,2.6626506024096384,2.6647559164593533,2.6646171699840906,53.08193785587032,1.0,1.0,1.0,53.04,0.0007903711315646428,0.0,0.0007903711315646428,False,False,True,0,0,5023.0,0.0,0.0,0.0,-0.0,0.0,1885.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09999999999999787,-0.005007521730622293,-0.0,-0.30000000000000426,-0.005640172876261197,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2024-05-20,2024-05-21,1,19.92,19.91,53.04,53.03,2.663485685585133,2.6646171699840906,2.664326264389929,53.05252785438324,1.0,1.0,1.0,53.03,0.0004247231882109112,0.0,0.0004247231882109112,False,False,True,0,0,5025.0,0.0,0.0,0.0,-0.0,0.0,1886.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.010000000000001563,-0.0005021340803473695,-0.0,-0.00999999999999801,-0.0001885547285684429,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2024-05-21,2024-05-22,1,19.91,19.74,53.03,52.55,2.6621073961499495,2.664326264389929,2.6640191869400427,52.59380045905719,1.0,1.0,1.0,52.55,0.0008331534793229745,0.0,0.0008331534793229745,False,False,True,0,0,5070.0,0.0,0.0,0.0,-0.0,0.0,1903.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1700000000000017,-0.008575084070769448,-0.0,-0.480000000000004,-0.009092693826078514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2024-05-22,2024-05-23,1,19.74,19.32,52.55,51.48,2.664596273291925,2.6640191869400427,2.663836176015344,51.468850691681624,1.0,1.0,1.0,51.48,-0.00021659898652684752,0.0,-0.00021659898652684752,False,False,True,0,0,5176.0,0.0,0.0,0.0,-0.0,0.0,1943.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.41999999999999815,-0.021506205220963505,-0.0,-1.0700000000000003,-0.020571714595034207,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2024-05-23,2024-05-24,1,19.32,19.32,51.48,51.47,2.66407867494824,2.663836176015344,2.663609568935608,51.46531492061644,1.0,1.0,1.0,51.47,-9.102958280946745e-05,0.0,-9.102958280946745e-05,False,False,True,0,0,5176.0,0.0,0.0,0.0,-0.0,0.0,1943.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00999999999999801,-0.00019426906326268514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024-05-24,2024-05-28,4,19.32,19.21,51.47,51.2,2.6652785007808433,2.663609568935608,2.663417804409889,51.167939819253036,1.0,1.0,1.0,51.2,-0.0006263715349118632,0.0,-0.0006263715349118632,False,False,True,0,0,5202.0,0.0,0.0,0.0,-0.0,0.0,1953.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10999999999999943,-0.005709852003906603,-0.0,-0.269999999999996,-0.005259581619200987,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2024-05-28,2024-05-29,1,19.21,19.04,51.2,50.7,2.6628151260504205,2.663417804409889,2.66311856071241,50.71147499596428,1.0,1.0,1.0,50.7,0.00022630567228619348,0.0,0.00022630567228619348,False,False,True,0,0,5252.0,0.0,0.0,0.0,-0.0,0.0,1972.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1700000000000017,-0.008888947417246152,-0.0,-0.5,-0.009813621448324622,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2024-05-29,2024-05-30,1,19.04,19.35,50.7,51.42,2.6573643410852714,2.66311856071241,2.662919685114917,51.53134414978514,1.0,1.0,1.0,51.42,0.0021630449629853744,0.0,0.0021630449629853744,False,False,True,0,0,5180.0,0.0,0.0,0.0,-0.0,0.0,1945.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.3100000000000023,0.01615039011257172,0.0,0.7199999999999989,0.014101291240605926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
