,bop date,eop date,day count,bop PFFD price,eop PFFD price,bop PFF price,eop PFF price,eop PFF / eop PFFD,bop PFF / PFFD moving avg,eop PFF / PFFD moving avg,eop PFFD unit price,eop PFF / eop PFF,bop PFF / PFF moving avg,eop PFF / PFF moving avg,eop PFF unit price,PFFD unit price pct diff,PFF unit price pct diff,unit price pct diff,month end liquidation,go short,exit short,current_position,new_position,PFFD shares per unit,bop PFFD shares,eop PFFD shares,eop PFFD shares bought,eop PFFD shares sold,eop PFFD shares traded,PFF shares per unit,bop PFF shares,eop PFF shares,eop PFF shares bought,eop PFF shares sold,eop PFF shares traded,PFFD daily commission,PFF daily commission,daily total commissions,PFFD cop,PFFD pct cop,PFFD daily position pnl,PFF cop,PFF pct cop,PFF daily position pnl,daily position pnl,short PFFD investment amount,long PFFD investment amount,PFFD investment amount,daily PFFD borrow cost,short PFF investment amount,long PFF investment amount,PFF investment amount,daily PFF borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
105,2024-06-03,2024-06-04,1,19.82,19.8,31.74,31.68,1.5999999999999999,1.6067601519285777,1.6065016623188462,31.81385100818584,1.0,1.0,1.0,31.68,0.004216194303595378,0.0,0.004216194303595378,False,False,False,0,0,5073.0,0.0,0.0,0.0,-0.0,0.0,3157.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0010095912013523254,-0.0,-0.05999999999999872,-0.0018921481520378152,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2024-06-04,2024-06-05,1,19.8,19.73,31.68,31.73,1.6082108464267613,1.6065016623188462,1.6066731405506627,31.696277797550835,1.0,1.0,1.0,31.73,-0.0010633512417147833,0.0,-0.0010633512417147833,False,False,True,0,0,5064.0,0.0,0.0,0.0,-0.0,0.0,3152.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07000000000000028,-0.0035416176659655413,-0.0,0.05000000000000071,0.0015770386488791381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2024-06-05,2024-06-06,1,19.73,19.7,31.73,31.77,1.6126903553299492,1.6066731405506627,1.6069119748639227,31.651460868848055,1.0,1.0,1.0,31.77,-0.003738143762821394,0.0,-0.003738143762821394,False,False,True,0,0,5058.0,0.0,0.0,0.0,-0.0,0.0,3148.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0015216842905812354,-0.0,0.03999999999999915,0.0012598426863205112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2024-06-06,2024-06-07,1,19.7,19.66,31.77,31.66,1.6103763987792472,1.6069119748639227,1.6070104975194408,31.59188942582472,1.0,1.0,1.0,31.66,-0.0021536305434984027,0.0,-0.0021536305434984027,False,False,True,0,0,5076.0,0.0,0.0,0.0,-0.0,0.0,3159.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0020325210249222464,-0.0,-0.10999999999999943,-0.003468393828558729,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2024-06-07,2024-06-10,3,19.66,19.6,31.66,31.53,1.6086734693877551,1.6070104975194408,1.6070138431199759,31.49740575138104,1.0,1.0,1.0,31.53,-0.0010342882159287729,0.0,-0.0010342882159287729,False,False,True,0,0,5097.0,0.0,0.0,0.0,-0.0,0.0,3172.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999872,-0.003056548482548878,-0.0,-0.129999999999999,-0.0041145808958966395,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2024-06-10,2024-06-11,1,19.6,19.51,31.53,31.38,1.6084059456688875,1.6070138431199759,1.607337300444195,31.35284007927073,1.0,1.0,1.0,31.38,-0.0008658916890074616,0.0,-0.0008658916890074616,False,False,True,0,0,5122.0,0.0,0.0,0.0,-0.0,0.0,3187.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004602411601451702,-0.0,-0.15000000000000213,-0.0047687262520830186,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2024-06-11,2024-06-12,1,19.51,19.61,31.38,31.56,1.6093829678735339,1.607337300444195,1.6073716662291762,31.519884461710664,1.0,1.0,1.0,31.56,-0.0012718965495780092,0.0,-0.0012718965495780092,False,False,True,0,0,5094.0,0.0,0.0,0.0,-0.0,0.0,3169.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999787,0.005112485573235053,0.0,0.17999999999999972,0.005719748672786909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2024-06-12,2024-06-13,1,19.61,19.67,31.56,31.56,1.6044738179969495,1.6073716662291762,1.6072309846593877,31.617000674727898,1.0,1.0,1.0,31.56,0.0018044759829036478,0.0,0.0018044759829036478,False,False,True,0,0,5094.0,0.0,0.0,0.0,-0.0,0.0,3169.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0030549921927129943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2024-06-13,2024-06-14,1,19.67,19.59,31.56,31.46,1.6059213884635017,1.6072309846593877,1.6072278654415892,31.485654989477407,1.0,1.0,1.0,31.46,0.0008151473172300273,0.0,0.0008151473172300273,False,False,True,0,0,5109.0,0.0,0.0,0.0,-0.0,0.0,3179.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08000000000000185,-0.004075400444518368,-0.0,-0.09999999999999787,-0.003173598347541625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2024-06-14,2024-06-17,3,19.59,19.6,31.46,31.41,1.6025510204081632,1.6072278654415892,1.6069946441042737,31.50166616265515,1.0,1.0,1.0,31.41,0.002914124934735578,0.0,0.002914124934735578,False,False,True,0,0,5117.0,0.0,0.0,0.0,-0.0,0.0,3184.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0005103342800223477,0.0,-0.05000000000000071,-0.0015905840795765994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2024-06-17,2024-06-18,1,19.6,19.7,31.41,31.56,1.6020304568527919,1.6069946441042737,1.6067816058104345,31.65779448885419,1.0,1.0,1.0,31.56,0.0030938936624963116,0.0,0.0030938936624963116,False,False,True,0,0,5093.0,0.0,0.0,0.0,-0.0,0.0,3169.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999787,0.005089069507471228,0.0,0.14999999999999858,0.004764182427118379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2024-06-18,2024-06-20,2,19.7,19.67,31.56,31.52,1.6024402643619724,1.6067816058104345,1.6067412648935764,31.60539418629125,1.0,1.0,1.0,31.52,0.0027055431330670777,0.0,0.0027055431330670777,False,False,True,0,0,5098.0,0.0,0.0,0.0,-0.0,0.0,3173.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029999999999997584,-0.001524003342975003,-0.0,-0.03999999999999915,-0.0012682309879950536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2024-06-20,2024-06-21,1,19.67,19.67,31.52,31.57,1.6049822064056938,1.6067412648935764,1.6066896616562665,31.60460068045665,1.0,1.0,1.0,31.57,0.0010953985792941765,0.0,0.0010953985792941765,False,False,True,0,0,5090.0,0.0,0.0,0.0,-0.0,0.0,3168.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05000000000000071,0.001585037580221948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2024-06-21,2024-06-24,3,19.67,19.75,31.57,31.64,1.6020253164556961,1.6066896616562665,1.6062496903656496,31.732120817711262,1.0,1.0,1.0,31.64,0.00290729997384871,0.0,0.00290729997384871,False,False,True,0,0,5079.0,0.0,0.0,0.0,-0.0,0.0,3161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.004058858946163002,0.0,0.07000000000000028,0.0022148403295528213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2024-06-24,2024-06-25,1,19.75,19.75,31.64,31.65,1.6025316455696201,1.6062496903656496,1.6060191297869877,31.72343138472158,1.0,1.0,1.0,31.65,0.00231741964985286,0.0,0.00231741964985286,False,False,True,0,0,5076.0,0.0,0.0,0.0,-0.0,0.0,3160.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.00999999999999801,0.0003160056907321093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2024-06-25,2024-06-26,1,19.75,19.75,31.65,31.64,1.6020253164556961,1.6060191297869877,1.6055932717612567,31.718877813293005,1.0,1.0,1.0,31.64,0.0024898753502406532,0.0,0.0024898753502406532,False,False,True,0,0,5077.0,0.0,0.0,0.0,-0.0,0.0,3161.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00999999999999801,-0.0003160056907320355,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2024-06-26,2024-06-27,1,19.75,19.76,31.64,31.61,1.5996963562753035,1.6055932717612567,1.6051914916368772,31.726523050002434,1.0,1.0,1.0,31.61,0.00367949410088099,0.0,0.00367949410088099,False,False,True,0,0,5080.0,0.0,0.0,0.0,-0.0,0.0,3164.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0005062009725910612,0.0,-0.030000000000001137,-0.0009486166719267744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2024-06-27,2024-06-28,1,19.76,19.68,31.61,31.55,1.6031504065040652,1.6051914916368772,1.6048474766499006,31.590168555413744,1.0,1.0,1.0,31.55,0.0012723615331364656,0.0,0.0012723615331364656,True,False,True,0,0,5088.0,0.0,0.0,0.0,-0.0,0.0,3170.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08000000000000185,-0.00405680069561443,-0.0,-0.05999999999999872,-0.0018999372403041383,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024-06-28,2024-07-01,3,19.68,19.59,31.55,31.28,1.5967330270546198,1.6048474766499006,1.6043856960350038,31.438962067571552,1.0,1.0,1.0,31.28,0.005069038220997214,0.0,0.005069038220997214,False,False,False,0,0,5131.0,0.0,0.0,0.0,-0.0,0.0,3197.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004583659667657928,-0.0,-0.2699999999999996,-0.008594673310111767,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2024-07-01,2024-07-02,1,19.59,19.65,31.28,31.41,1.5984732824427481,1.6043856960350038,1.604238724435648,31.526178927087823,1.0,1.0,1.0,31.41,0.0036919641781268885,0.0,0.0036919641781268885,False,False,True,0,0,5108.0,0.0,0.0,0.0,-0.0,0.0,3184.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05999999999999872,0.0030581063588208724,0.0,0.129999999999999,0.004147397873444794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2024-07-02,2024-07-03,1,19.65,19.75,31.41,31.68,1.6040506329113924,1.604238724435648,1.6044412560812173,31.683714807604048,1.0,1.0,1.0,31.68,0.00011725346658047877,0.0,0.00011725346658047877,False,False,True,0,0,5065.0,0.0,0.0,0.0,-0.0,0.0,3157.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.005076153031860789,0.0,0.2699999999999996,0.008559253395669911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2024-07-03,2024-07-05,2,19.75,19.78,31.68,31.66,1.6006066734074822,1.6044412560812173,1.6040610474302532,31.73584804528648,1.0,1.0,1.0,31.66,0.002392840661188896,0.0,0.002392840661188896,False,False,True,0,0,5068.0,0.0,0.0,0.0,-0.0,0.0,3159.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0015178348474352771,0.0,-0.019999999999999574,-0.0006315124933590342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2024-07-05,2024-07-08,3,19.78,19.74,31.66,31.59,1.6003039513677813,1.6040610474302532,1.6034417272321448,31.664165076273196,1.0,1.0,1.0,31.59,0.002344987406590593,0.0,0.002344987406590593,False,False,True,0,0,5078.0,0.0,0.0,0.0,-0.0,0.0,3166.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0400000000000027,-0.0020242921892306798,-0.0,-0.07000000000000028,-0.00221343963887223,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2024-07-08,2024-07-09,1,19.74,19.61,31.59,31.39,1.6007139214686386,1.6034417272321448,1.6029586033666146,31.44349227102236,1.0,1.0,1.0,31.39,0.0017026678611087602,0.0,0.0017026678611087602,False,False,True,0,0,5109.0,0.0,0.0,0.0,-0.0,0.0,3186.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.129999999999999,-0.006607393797080536,-0.0,-0.1999999999999993,-0.0063512439601316716,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2024-07-09,2024-07-10,1,19.61,19.71,31.39,31.57,1.6017250126839166,1.6029586033666146,1.6026111805314227,31.594314072355974,1.0,1.0,1.0,31.57,0.0007698674137116058,0.0,0.0007698674137116058,False,False,True,0,0,5078.0,0.0,0.0,0.0,-0.0,0.0,3168.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.005086480956373894,0.0,0.17999999999999972,0.005717931716038092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2024-07-10,2024-07-11,1,19.71,19.93,31.57,31.92,1.601605619668841,1.6026111805314227,1.6022711642314202,31.940040827991254,1.0,1.0,1.0,31.92,0.0006276484759271398,0.0,0.0006276484759271398,False,False,True,0,0,5021.0,0.0,0.0,0.0,-0.0,0.0,3133.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.011100013060074404,0.0,0.3500000000000014,0.011025470011707861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2024-07-11,2024-07-12,1,19.93,19.94,31.92,31.97,1.603309929789368,1.6022711642314202,1.6019675123272124,31.949287014774523,1.0,1.0,1.0,31.97,-0.0006480981537137014,0.0,-0.0006480981537137014,False,False,True,0,0,5012.0,0.0,0.0,0.0,-0.0,0.0,3128.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0005016303089889478,0.0,0.04999999999999716,0.0015651904901419177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2024-07-12,2024-07-15,3,19.94,19.95,31.97,31.94,1.6010025062656643,1.6019675123272124,1.601793946740648,31.959251870927886,1.0,1.0,1.0,31.94,0.0006025695433581297,0.0,0.0006025695433581297,False,False,True,0,0,5016.0,0.0,0.0,0.0,-0.0,0.0,3131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.0005013788021801545,0.0,-0.029999999999997584,-0.0009388202848836458,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2024-07-15,2024-07-16,1,19.95,19.99,31.94,31.98,1.5997998999499752,1.601793946740648,1.6014878723149715,32.019860995345546,1.0,1.0,1.0,31.98,0.0012456589711247804,0.0,0.0012456589711247804,False,False,True,0,0,5009.0,0.0,0.0,0.0,-0.0,0.0,3127.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.002003005176436144,0.0,0.03999999999999915,0.0012515646189417318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2024-07-16,2024-07-17,1,19.99,19.9,31.98,31.94,1.605025125628141,1.6014878723149715,1.6016115775759705,31.86960865906793,1.0,1.0,1.0,31.94,-0.0022062937217501703,0.0,-0.0022062937217501703,False,False,True,0,0,5014.0,0.0,0.0,0.0,-0.0,0.0,3131.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08999999999999986,-0.004512416781861998,-0.0,-0.03999999999999915,-0.0012515646189417958,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2024-07-17,2024-07-18,1,19.9,19.9,31.94,31.87,1.6015075376884425,1.6016115775759705,1.6015854316177527,31.87207039376181,1.0,1.0,1.0,31.87,6.49616101186455e-05,0.0,6.49616101186455e-05,False,False,True,0,0,5026.0,0.0,0.0,0.0,-0.0,0.0,3138.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.07000000000000028,-0.0021940143576213832,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2024-07-18,2024-07-19,1,19.9,19.88,31.87,31.85,1.6021126760563382,1.6015854316177527,1.6015690522024713,31.83951838056092,1.0,1.0,1.0,31.85,-0.00032914739505738813,0.0,-0.00032914739505738813,False,False,True,0,0,5029.0,0.0,0.0,0.0,-0.0,0.0,3140.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.0010055305020187607,-0.0,-0.019999999999999574,-0.0006277464110727189,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2024-07-19,2024-07-22,3,19.88,19.89,31.85,31.92,1.6048265460030167,1.6015690522024713,1.6015612691823375,31.855208448307152,1.0,1.0,1.0,31.92,-0.002031873374005774,0.0,-0.002031873374005774,False,False,True,0,0,5018.0,0.0,0.0,0.0,-0.0,0.0,3133.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010000000000001563,0.0005028916374529959,0.0,0.07000000000000028,0.002195390563435656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2024-07-22,2024-07-23,1,19.89,19.85,31.92,31.85,1.6045340050377834,1.6015612691823375,1.6016867036114415,31.790991193269402,1.0,1.0,1.0,31.85,-0.0018544281770177186,0.0,-0.0018544281770177186,False,False,True,0,0,5029.0,0.0,0.0,0.0,-0.0,0.0,3140.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0020130857326814042,-0.0,-0.07000000000000028,-0.002195390563435726,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2024-07-23,2024-07-24,1,19.85,19.67,31.85,31.54,1.6034570411794609,1.6016867036114415,1.6017329733919337,31.505177460037057,1.0,1.0,1.0,31.54,-0.0011046853988558969,0.0,-0.0011046853988558969,False,False,True,0,0,5079.0,0.0,0.0,0.0,-0.0,0.0,3171.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17999999999999972,-0.009109374732231758,-0.0,-0.3100000000000023,-0.009780800483280137,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024-07-24,2024-07-25,1,19.67,19.7,31.54,31.63,1.6055837563451776,1.6017329733919337,1.6019108953864076,31.554139575821093,1.0,1.0,1.0,31.63,-0.0024012500965948226,0.0,-0.0024012500965948226,False,False,True,0,0,5065.0,0.0,0.0,0.0,-0.0,0.0,3162.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.029999999999997584,0.0015240033429749732,0.0,0.08999999999999986,0.0028494557826650897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2024-07-25,2024-07-26,1,19.7,19.82,31.63,31.8,1.6044399596367307,1.6019108953864076,1.6021480755544792,31.7498739465586,1.0,1.0,1.0,31.8,-0.0015775346424423988,0.0,-0.0015775346424423988,False,False,True,0,0,5038.0,0.0,0.0,0.0,-0.0,0.0,3145.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.120000000000001,0.006072893157899082,0.0,0.1700000000000017,0.005360252468573778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2024-07-26,2024-07-29,3,19.82,19.77,31.8,31.72,1.6044511886697015,1.6021480755544792,1.6022131146627612,31.674467453712055,1.0,1.0,1.0,31.72,-0.0014364835275517422,0.0,-0.0014364835275517422,False,False,True,0,0,5052.0,0.0,0.0,0.0,-0.0,0.0,3153.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05000000000000071,-0.002525891719316477,-0.0,-0.08000000000000185,-0.0025188930194840263,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2024-07-29,2024-07-30,1,19.77,19.77,31.72,31.73,1.604957005563986,1.6022131146627612,1.6026243135882292,31.675753276882787,1.0,1.0,1.0,31.73,-0.0017110982379116991,0.0,-0.0017110982379116991,False,False,True,0,0,5050.0,0.0,0.0,0.0,-0.0,0.0,3152.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.010000000000001563,0.000315208828457028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2024-07-30,2024-07-31,1,19.77,19.75,31.73,31.71,1.6055696202531646,1.6026243135882292,1.6029791304787502,31.651830193367527,1.0,1.0,1.0,31.71,-0.0018361156171585707,0.0,-0.0018361156171585707,True,False,True,0,0,5055.0,0.0,0.0,0.0,-0.0,0.0,3154.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.019999999999999574,-0.001012145835394629,-0.0,-0.019999999999999574,-0.000630517044848206,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2024-07-31,2024-08-01,1,19.75,19.86,31.71,31.65,1.593655589123867,1.6029791304787502,1.602459378289374,31.83516553130798,1.0,1.0,1.0,31.65,0.005833364529427895,0.0,0.005833364529427895,False,False,False,0,0,5065.0,0.0,0.0,0.0,-0.0,0.0,3160.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10999999999999943,0.005554167269895644,0.0,-0.060000000000002274,-0.0018939399600708209,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2024-08-01,2024-08-02,1,19.86,19.82,31.65,31.63,1.5958627648839556,1.602459378289374,1.6022221828631973,31.76074487769539,1.0,1.0,1.0,31.63,0.004125052114292949,0.0,0.004125052114292949,False,False,False,0,0,5067.0,0.0,0.0,0.0,-0.0,0.0,3162.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.0020161297151845485,-0.0,-0.019999999999999574,-0.0006321112726276536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2024-08-02,2024-08-05,3,19.82,19.48,31.63,31.18,1.6006160164271046,1.6022221828631973,1.6022377861161636,31.211288122175084,1.0,1.0,1.0,31.18,0.0010029645400698953,0.0,0.0010029645400698953,False,False,True,0,0,5138.0,0.0,0.0,0.0,-0.0,0.0,3207.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.33999999999999986,-0.017303230687452868,-0.0,-0.4499999999999993,-0.014329173687927004,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2024-08-05,2024-08-06,1,19.48,19.56,31.18,31.33,1.6017382413087935,1.6022377861161636,1.6022890021081715,31.33977109643216,1.0,1.0,1.0,31.33,0.00031182805810160913,0.0,0.00031182805810160913,False,False,True,0,0,5114.0,0.0,0.0,0.0,-0.0,0.0,3192.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0799999999999983,0.004098366392282185,0.0,0.14999999999999858,0.0047992413344698495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2024-08-06,2024-08-07,1,19.56,19.59,31.33,31.48,1.6069423175089332,1.6022890021081715,1.6025498673494223,31.38884155129908,1.0,1.0,1.0,31.48,-0.00289995840026976,0.0,-0.00289995840026976,False,False,True,0,0,5090.0,0.0,0.0,0.0,-0.0,0.0,3177.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0015325673497782106,0.0,0.15000000000000213,0.004776318585102098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
