,from date,to date,from CWB price,to CWB price,CWB cod,CWB pct cod,from ICVT price,to ICVT price,ICVT cod,ICVT pct cod,to ICVT / to CWB,to ICVT / to ICVT,ICVT / CWB moving avg,prev ICVT / CWB moving avg,to CWB unit price,ICVT / ICVT moving avg,prev ICVT / ICVT moving avg,to ICVT unit price,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff,go short,exit short,current_position,new_position,month end liquidation,CWB shares per unit,ICVT shares per unit,CWB current shares,CWB target shares,CWB shares to trade,CWB shares to buy,CWB shares to sell,ICVT current shares,ICVT target shares,ICVT shares to trade,ICVT shares to buy,ICVT shares to sell,CWB daily position pnl,CWB daily commission,CWB investment amount,ICVT daily position pnl,ICVT daily commission,ICVT investment amount,daily position pnl,daily total commissions,daily net profit,cumulative net profit,drawdown,gross investment amount,net investment amount
83,2024-05-01,2024-05-02,69.97,70.57,0.5999999999999943,0.0085385462549334,76.7,77.2,0.5,0.00649774865751995,1.0939492702281424,1.0,1.0934020661286712,1.0933252251853574,77.15596114133066,1.0,1.0,77.2,-0.0005706143065500504,0.0,-0.0005706143065500504,False,True,0,0,False,1416.0,1295.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2024-05-02,2024-05-03,70.57,71.19,0.6200000000000045,0.008747234103043178,77.2,77.87,0.6700000000000017,0.008641312558164216,1.093833403567917,1.0,1.0934782449133968,1.0934020661286712,77.8392930877001,1.0,1.0,77.87,-0.00039441335952478834,0.0,-0.00039441335952478834,False,True,0,0,False,1404.0,1284.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2024-05-03,2024-05-06,71.19,71.83,0.6400000000000006,0.008949856970928453,77.87,78.42,0.5499999999999972,0.007038227275290717,1.0917443964917166,1.0,1.0934734868679965,1.0934782449133968,78.5445423321293,1.0,1.0,78.42,0.001586885247000949,0.0,0.001586885247000949,False,True,0,0,False,1394.0,1275.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2024-05-06,2024-05-07,71.83,71.64,-0.18999999999999773,-0.002648638894199151,78.42,78.38,-0.04000000000000625,-0.0005102040927002074,1.0940815187046342,1.0,1.0935461436977616,1.0934734868679965,78.33644059922327,1.0,1.0,78.38,-0.0005559008580327658,0.0,-0.0005559008580327658,False,True,0,0,False,1395.0,1276.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2024-05-07,2024-05-08,71.64,71.3,-0.3400000000000034,-0.004757249772260791,78.38,78.13,-0.25,-0.0031946867628324547,1.0957924263674614,1.0,1.0937770436818748,1.0935461436977616,77.9698400456504,1.0,1.0,78.13,-0.002052020175071357,0.0,-0.002052020175071357,False,True,0,0,False,1400.0,1280.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2024-05-08,2024-05-09,71.3,71.69,0.39000000000000057,0.0054549404445306095,78.13,78.26,0.13000000000000966,0.0016625107736136788,1.091644580834147,1.0,1.0937608540802195,1.0937770436818748,78.4128762615536,1.0,1.0,78.26,0.0019515351185275434,0.0,0.0019515351185275434,False,True,0,0,False,1398.0,1278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2024-05-09,2024-05-10,71.69,71.46,-0.23000000000000398,-0.003213415269517138,78.26,78.13,-0.13000000000000966,-0.0016625107736136363,1.0933389308704171,1.0,1.0937732092168324,1.0937608540802195,78.16015063257248,1.0,1.0,78.13,0.0003858289575444296,0.0,0.0003858289575444296,False,True,0,0,False,1400.0,1280.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2024-05-10,2024-05-13,71.46,71.59,0.13000000000000966,0.001817546812830101,78.13,78.23,0.10000000000000853,0.0012790996883365181,1.092750384131862,1.0,1.0937556049491137,1.0937732092168324,78.30322404783304,1.0,1.0,78.23,0.0009355720310433157,0.0,0.0009355720310433157,False,True,0,0,False,1398.0,1278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2024-05-13,2024-05-14,71.59,72.07,0.47999999999998977,0.006682469528255791,78.23,78.63,0.3999999999999915,0.005100100306435334,1.091022616900236,1.0,1.0936161170316505,1.0937556049491137,78.82696644868261,1.0,1.0,78.63,0.002501846134385719,0.0,0.002501846134385719,False,True,0,0,False,1391.0,1272.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2024-05-14,2024-05-15,72.07,72.63,0.5600000000000023,0.007740190681727091,78.63,79.34,0.710000000000008,0.008989109082759423,1.0923860663637617,1.0,1.093514666171864,1.0936161170316505,79.42933858000877,1.0,1.0,79.34,0.0011253884438485139,0.0,0.0011253884438485139,False,True,0,0,False,1378.0,1260.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2024-05-15,2024-05-16,72.63,72.4,-0.22999999999998977,-0.003171760226405988,79.34,79.05,-0.29000000000000625,-0.003661851430703172,1.0918508287292816,1.0,1.0934572076083282,1.093514666171864,79.17046183084295,1.0,1.0,79.05,0.001522708917983033,0.0,0.001522708917983033,False,True,0,0,False,1383.0,1265.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2024-05-16,2024-05-17,72.4,72.45,0.04999999999999716,0.0006903693750206325,79.05,79.19,0.14000000000000057,0.0017694645668400353,1.0930296756383713,1.0,1.0934175994362236,1.0934572076083282,79.22097469122338,1.0,1.0,79.19,0.0003910674961569371,0.0,0.0003910674961569371,False,True,0,0,False,1381.0,1263.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2024-05-17,2024-05-20,72.45,72.8,0.3499999999999943,0.004819286435948922,79.19,79.45,0.2600000000000051,0.0032778647604038286,1.091346153846154,1.0,1.0933141458087199,1.0934175994362236,79.60080123895708,1.0,1.0,79.45,0.0018962656329960025,0.0,0.0018962656329960025,False,True,0,0,False,1377.0,1259.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2024-05-20,2024-05-21,72.8,72.57,-0.23000000000000398,-0.0031643419125948077,79.45,79.26,-0.18999999999999773,-0.002394305220436025,1.0921868540719306,1.0,1.09327906606074,1.0933141458087199,79.3418075613388,1.0,1.0,79.26,0.0010316095365084698,0.0,0.0010316095365084698,False,True,0,0,False,1380.0,1262.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2024-05-21,2024-05-22,72.57,72.43,-0.13999999999998636,-0.0019310350828106954,79.26,79.12,-0.14000000000000057,-0.0017679004478322537,1.0923650421096232,1.0,1.093225082572281,1.09327906606074,79.18620275477942,1.0,1.0,79.12,0.0008363886883355462,0.0,0.0008363886883355462,False,True,0,0,False,1382.0,1264.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2024-05-22,2024-05-23,72.43,71.75,-0.6800000000000068,-0.00943272356750427,79.12,78.36,-0.7600000000000051,-0.009652094238116766,1.0921254355400696,1.0,1.0931316525176786,1.093225082572281,78.43889967456116,1.0,1.0,78.36,0.0010063805471091768,0.0,0.0010063805471091768,False,True,0,0,False,1395.0,1276.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2024-05-23,2024-05-24,71.75,72.22,0.46999999999999886,0.006529161209581111,78.36,78.78,0.4200000000000017,0.005345564466419898,1.090833564109665,1.0,1.0930147699992823,1.0931316525176786,78.94596794482675,1.0,1.0,78.78,0.002104510858228938,0.0,0.002104510858228938,False,True,0,0,False,1387.0,1269.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2024-05-24,2024-05-28,72.22,72.24,0.01999999999999602,0.00027689325941818437,78.78,78.88,0.09999999999999432,0.0012685527516200278,1.0919158361018826,1.0,1.092943989127089,1.0930147699992823,78.95938698474815,1.0,1.0,78.88,0.0010059211830313476,0.0,0.0010059211830313476,False,True,0,0,False,1386.0,1268.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2024-05-28,2024-05-29,72.24,71.69,-0.5499999999999972,-0.007642641243949049,78.88,78.46,-0.4200000000000017,-0.005338769512973488,1.0944343702050494,1.0,1.0928407716851638,1.092943989127089,78.35315458052101,1.0,1.0,78.46,-0.0013627101157290173,0.0,-0.0013627101157290173,False,True,0,0,False,1394.0,1275.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2024-05-29,2024-05-30,71.69,71.54,-0.14999999999999147,-0.002094534033909075,78.46,78.18,-0.2799999999999869,-0.003575080416597566,1.0928152082750908,1.0,1.0926723281543707,1.0928407716851638,78.18182880635662,1.0,1.0,78.18,2.3391979623968506e-05,0.0,2.3391979623968506e-05,False,True,0,0,False,1398.0,1279.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2024-05-30,2024-05-31,71.54,71.67,0.12999999999999545,0.0018155161749560614,78.18,78.29,0.10999999999999943,0.0014060205550141193,1.0923677968466583,1.0,1.0925932544852965,1.0926723281543707,78.31182575882374,1.0,1.0,78.29,0.000278742075442649,0.0,0.000278742075442649,False,True,0,0,True,1395.0,1277.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2024-05-31,2024-06-03,71.67,71.57,-0.10000000000000853,-0.0013962582553218683,78.29,78.31,0.01999999999999602,0.00025542784302352704,1.0941735363979321,1.0,1.0926102611267972,1.0925932544852965,78.19689922351266,1.0,1.0,78.31,-0.0014453138709769528,0.0,-0.0014453138709769528,False,True,0,0,False,1395.0,1277.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2024-06-03,2024-06-04,71.57,71.6,0.030000000000001137,0.0004190822160938287,78.31,78.19,-0.12000000000000455,-0.0015335466264236998,1.0920391061452515,1.0,1.0926249966094739,1.0926102611267972,78.23089469667867,1.0,1.0,78.19,0.0005228802416673126,0.0,0.0005228802416673126,False,True,0,0,False,1397.0,1279.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2024-06-04,2024-06-05,71.6,72.3,0.7000000000000028,0.009729055198119159,78.19,78.77,0.5799999999999983,0.007390451578810202,1.089488243430152,1.0,1.0923953328457499,1.0926249966094739,78.99678725486496,1.0,1.0,78.77,0.0028749702648996267,0.0,0.0028749702648996267,False,True,0,0,False,1388.0,1270.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2024-06-05,2024-06-06,72.3,71.83,-0.46999999999999886,-0.0065219130780087425,78.77,78.35,-0.4200000000000017,-0.005346244913203108,1.0907698733119866,1.0,1.0921442051929762,1.0923953328457499,78.46675675831021,1.0,1.0,78.35,0.0014890855071646415,0.0,0.0014890855071646415,False,True,0,0,False,1394.0,1276.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2024-06-06,2024-06-07,71.83,71.73,-0.09999999999999432,-0.0013931459483671298,78.35,78.03,-0.3199999999999932,-0.0040926006733599035,1.0878293601003763,1.0,1.0919534441562877,1.0921442051929762,78.33950383849219,1.0,1.0,78.03,0.003958626651279715,0.0,0.003958626651279715,False,True,0,0,False,1400.0,1282.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2024-06-07,2024-06-10,71.73,71.9,0.1700000000000017,0.0023671945886579388,78.03,78.25,0.21999999999999886,0.002815461291592717,1.088317107093185,1.0,1.091702352967426,1.0919534441562877,78.5114526348371,1.0,1.0,78.25,0.003335678164102869,0.0,0.003335678164102869,False,True,0,0,False,1396.0,1278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2024-06-10,2024-06-11,71.9,71.7,-0.20000000000000284,-0.0027855171214264235,78.25,78.25,0.0,0.0,1.091352859135286,1.0,1.0916324767175971,1.091702352967426,78.27505870776444,1.0,1.0,78.25,0.0003201878112733243,0.0,0.0003201878112733243,False,True,0,0,False,1395.0,1278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2024-06-11,2024-06-12,71.7,72.29,0.5900000000000034,0.008195059406631244,78.25,78.8,0.5499999999999972,0.007004167443570868,1.0900539493705905,1.0,1.0915840433411148,1.0916324767175971,78.91411174191511,1.0,1.0,78.8,0.0014470710397111004,0.0,0.0014470710397111004,False,True,0,0,False,1385.0,1269.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2024-06-12,2024-06-13,72.29,71.91,-0.38000000000000966,-0.005270469897803198,78.8,78.39,-0.4099999999999966,-0.005216628663202627,1.0901126408010013,1.0,1.0914703720629768,1.0915840433411148,78.49580855665957,1.0,1.0,78.39,0.0013488609795312147,0.0,0.0013488609795312147,False,True,0,0,False,1393.0,1276.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2024-06-13,2024-06-14,71.91,71.52,-0.39000000000000057,-0.005438206249144001,78.39,77.95,-0.4399999999999977,-0.0056287726968452245,1.089904921700224,1.0,1.091373076711524,1.0914703720629768,78.0619610099441,1.0,1.0,77.95,0.0014352877617814053,0.0,0.0014352877617814053,False,True,0,0,False,1400.0,1283.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2024-06-14,2024-06-17,71.52,71.53,0.010000000000005116,0.00013981125503381256,77.95,78.18,0.23000000000000398,0.0029462648610232714,1.092967985460646,1.0,1.0913699922026379,1.091373076711524,78.06591617717531,1.0,1.0,78.18,-0.0014603113590382494,0.0,-0.0014603113590382494,False,True,0,0,False,1396.0,1279.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2024-06-17,2024-06-18,71.53,71.69,0.1599999999999966,0.0022343257444882606,78.18,78.21,0.029999999999986926,0.0003836562487110934,1.0909471334914214,1.0,1.091350041184901,1.0913699922026379,78.24031474100711,1.0,1.0,78.21,0.0003875318683339576,0.0,0.0003875318683339576,False,True,0,0,False,1396.0,1279.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2024-06-18,2024-06-20,71.69,71.42,-0.269999999999996,-0.003773325698478438,78.21,77.91,-0.29999999999999716,-0.0038432022707532887,1.090870904508541,1.0,1.0912842437067316,1.091350041184901,77.94421994142564,1.0,1.0,77.91,0.00043912756405819174,0.0,0.00043912756405819174,False,True,0,0,False,1401.0,1284.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2024-06-20,2024-06-21,71.42,71.59,0.1700000000000017,0.0023774572417912055,77.91,78.04,0.13000000000000966,0.001667201412143834,1.0900963821762817,1.0,1.0911708107100644,1.0912842437067316,78.12503900696493,1.0,1.0,78.04,0.0010890915906815234,0.0,0.0010890915906815234,False,True,0,0,False,1398.0,1281.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2024-06-21,2024-06-24,71.59,71.55,-0.04000000000000625,-0.0005588934056338406,78.04,78.02,-0.020000000000010232,-0.000256311676400176,1.0904262753319356,1.0,1.0910858526996576,1.0911708107100644,78.0732715063051,1.0,1.0,78.02,0.0006825599573800036,0.0,0.0006825599573800036,False,True,0,0,False,1399.0,1282.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2024-06-24,2024-06-25,71.55,71.73,0.18000000000000682,0.0025125641358831386,78.02,78.26,0.2400000000000091,0.0030714127037560256,1.0910358288024538,1.0,1.0910959659342971,1.0910858526996576,78.26358821414645,1.0,1.0,78.26,4.584886135073675e-05,0.0,4.584886135073675e-05,False,True,0,0,False,1394.0,1278.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2024-06-25,2024-06-26,71.73,71.91,0.1799999999999926,0.002506266976059537,78.26,78.46,0.19999999999998863,0.002552323999139894,1.0910860798219997,1.0,1.0910544781203033,1.0910959659342971,78.46071091033531,1.0,1.0,78.46,9.060758534719099e-06,0.0,9.060758534719099e-06,False,True,0,0,False,1391.0,1275.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2024-06-26,2024-06-27,71.91,72.19,0.28000000000000114,0.0038861950366670867,78.46,78.81,0.3500000000000085,0.004450951584151809,1.091702451863139,1.0,1.0909178822032077,1.0910544781203033,78.76322277550469,1.0,1.0,78.81,-0.0005937204944529707,0.0,-0.0005937204944529707,False,True,0,0,False,1385.0,1269.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2024-06-27,2024-06-28,72.19,72.06,-0.12999999999999545,-0.001802426831122417,78.81,78.63,-0.18000000000000682,-0.0022865863621335573,1.091174021648626,1.0,1.0908358228718844,1.0909178822032077,78.61154259156315,1.0,1.0,78.63,-0.00023476504004497816,0.0,-0.00023476504004497816,False,True,0,0,True,1388.0,1272.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2024-06-28,2024-07-01,72.06,71.9,-0.1599999999999966,-0.0022228405929461533,78.63,78.33,-0.29999999999999716,-0.003822634624277439,1.0894297635605006,1.0,1.0906889212075765,1.0908358228718844,78.4310956644885,1.0,1.0,78.33,0.0012898057145516325,0.0,0.0012898057145516325,False,True,0,0,False,1393.0,1277.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2024-07-01,2024-07-02,71.9,72.01,0.10999999999999943,0.001528733533774359,78.33,78.51,0.18000000000000682,0.002295333831017202,1.0902652409387585,1.0,1.0904935064346177,1.0906889212075765,78.54050921615759,1.0,1.0,78.51,0.00038852744500663533,0.0,0.00038852744500663533,False,True,0,0,False,1390.0,1274.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2024-07-02,2024-07-03,72.01,72.06,0.04999999999999716,0.0006941070591717497,78.51,78.63,0.11999999999999034,0.0015273007932604667,1.091174021648626,1.0,1.0904502522097865,1.0904935064346177,78.58096207367856,1.0,1.0,78.63,-0.0006238487095939357,0.0,-0.0006238487095939357,False,True,0,0,False,1387.0,1272.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2024-07-03,2024-07-05,72.06,72.21,0.14999999999999147,0.002079435143142933,78.63,78.74,0.10999999999999943,0.001397979512166694,1.0904306882703227,1.0,1.090497374451795,1.0904502522097865,78.74141271206868,1.0,1.0,78.74,1.794131820882474e-05,0.0,1.794131820882474e-05,False,True,0,0,False,1385.0,1270.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2024-07-05,2024-07-08,72.21,72.33,0.12000000000000455,0.0016604403980992573,78.74,78.93,0.19000000000001194,0.0024100982047197544,1.091248444628785,1.0,1.090521303017635,1.090497374451795,78.87567509409833,1.0,1.0,78.93,-0.0006885038578656289,0.0,-0.0006885038578656289,False,True,0,0,False,1382.0,1267.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2024-07-08,2024-07-09,72.33,72.14,-0.18999999999999773,-0.002630305385796447,78.93,78.84,-0.09000000000000341,-0.0011409014357916668,1.0928749653451622,1.0,1.0907735832798742,1.090521303017635,78.6702067996922,1.0,1.0,78.84,-0.0021559652485623935,0.0,-0.0021559652485623935,False,True,0,0,False,1383.0,1268.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2024-07-09,2024-07-10,72.14,72.42,0.28000000000000114,0.0038738288621022843,78.84,79.01,0.1700000000000017,0.0021539444501223856,1.0909969621651479,1.0,1.0909075760334725,1.0907735832798742,78.9938229011285,1.0,1.0,79.01,-0.0002047684496615638,0.0,-0.0002047684496615638,False,True,0,0,False,1381.0,1266.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2024-07-10,2024-07-11,72.42,73.06,0.6400000000000006,0.008798517029641227,79.01,79.68,0.6700000000000017,0.00844418654170091,1.0906104571585,1.0,1.0908704559346332,1.0909075760334725,79.7017075050055,1.0,1.0,79.68,0.00027239644347559067,0.0,0.00027239644347559067,False,True,0,0,False,1369.0,1255.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2024-07-11,2024-07-12,73.06,73.55,0.4899999999999949,0.006684425680310031,79.68,80.19,0.5099999999999909,0.006380205542594334,1.0902787219578518,1.0,1.0908816945639963,1.0908704559346332,80.23352203399227,1.0,1.0,80.19,0.0005425891977461802,0.0,0.0005425891977461802,False,True,0,0,False,1360.0,1247.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2024-07-12,2024-07-15,73.55,73.66,0.10999999999999943,0.0014944639694726108,80.19,80.42,0.23000000000000398,0.002864082650190588,1.0917730111322292,1.0,1.0909647130805575,1.0908816945639963,80.35434562158396,1.0,1.0,80.42,-0.0008167270942603915,0.0,-0.0008167270942603915,False,True,0,0,False,1356.0,1243.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2024-07-15,2024-07-16,73.66,74.27,0.6099999999999994,0.008247190664285824,80.42,81.25,0.8299999999999983,0.010267919740718914,1.093981419146358,1.0,1.0911685379528642,1.0909647130805575,81.025949240493,1.0,1.0,81.25,-0.0027613568482933574,0.0,-0.0027613568482933574,False,True,0,0,False,1343.0,1231.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
