,bop date,eop date,day count,bop CMF price,eop CMF price,bop VTEC price,eop VTEC price,eop VTEC / eop CMF,bop VTEC / CMF moving avg,eop VTEC / CMF moving avg,eop CMF unit price,eop VTEC / eop VTEC,bop VTEC / VTEC moving avg,eop VTEC / VTEC moving avg,eop VTEC unit price,CMF unit price pct diff,VTEC unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,CMF shares per unit,bop CMF shares,eop CMF shares,eop CMF shares bought,eop CMF shares sold,eop CMF shares traded,VTEC shares per unit,bop VTEC shares,eop VTEC shares,eop VTEC shares bought,eop VTEC shares sold,eop VTEC shares traded,CMF daily commission,VTEC daily commission,daily total commissions,CMF cop,CMF pct cop,CMF daily position pnl,VTEC cop,VTEC pct cop,VTEC daily position pnl,daily position pnl,short CMF investment amount,long CMF investment amount,CMF investment amount,daily CMF borrow cost,short VTEC investment amount,long VTEC investment amount,VTEC investment amount,daily VTEC borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
155,2024-08-14,2024-08-15,1,57.73,57.54,100.59,100.32,1.743482794577685,1.7440816592024002,1.7440109899974163,100.3544586705061,1.0,1.0,1.0,100.32,0.00034342856657571647,0.0,0.00034342856657571647,False,False,True,0,0,1739.0,0.0,0.0,0.0,-0.0,0.0,997.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18999999999999773,-0.003296610949440261,-0.0,-0.27000000000001023,-0.002687772261636404,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2024-08-15,2024-08-16,1,57.54,57.58,100.32,100.42,1.744008336227857,1.7440109899974163,1.7440061666341369,100.42015280405123,1.0,1.0,1.0,100.42,1.5216484264054955e-06,0.0,1.5216484264054955e-06,False,False,True,0,0,1737.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0006949270606279593,0.0,0.10000000000000853,0.0009963137219489021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2024-08-16,2024-08-19,3,57.58,57.58,100.42,100.42,1.744008336227857,1.7440061666341369,1.7439664087730407,100.4198750747936,1.0,1.0,1.0,100.42,-1.244027923873742e-06,0.0,-1.244027923873742e-06,False,False,True,0,0,1737.0,0.0,0.0,0.0,-0.0,0.0,996.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2024-08-19,2024-08-20,1,57.58,57.71,100.42,100.64,1.743891873158898,1.7439664087730407,1.7439535277540728,100.64430145029218,1.0,1.0,1.0,100.64,4.274004740399726e-05,0.0,4.274004740399726e-05,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.13000000000000256,0.0022551835388452965,0.0,0.21999999999999886,0.0021884023455710088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2024-08-20,2024-08-21,1,57.71,57.69,100.64,100.58,1.7434564049228636,1.7439535277540728,1.7438275376433232,100.60867901613246,1.0,1.0,1.0,100.58,0.0002850957267273645,0.0,0.0002850957267273645,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0003466204540770972,-0.0,-0.060000000000002274,-0.0005963622083117356,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2024-08-21,2024-08-22,1,57.69,57.57,100.58,100.46,1.745006079555324,1.7438275376433232,1.7437941499587928,100.39215134212611,1.0,1.0,1.0,100.46,-0.0006756080032131238,0.0,-0.0006756080032131238,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.11999999999999744,-0.002082249581079774,-0.0,-0.12000000000000455,-0.0011937924219200945,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2024-08-22,2024-08-23,1,57.57,57.79,100.46,100.89,1.745803772278941,1.7437941499587928,1.743926774447805,100.77386392611864,1.0,1.0,1.0,100.89,-0.0011517788507979588,0.0,-0.0011517788507979588,False,False,True,0,0,1728.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.21999999999999886,0.003814151641968395,0.0,0.4300000000000068,0.004271176098389373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2024-08-23,2024-08-26,3,57.79,57.76,100.89,100.78,1.7448060941828256,1.743926774447805,1.7440396606455295,100.72921049210522,1.0,1.0,1.0,100.78,-0.0005040911911296434,0.0,-0.0005040911911296434,False,False,True,0,0,1730.0,0.0,0.0,0.0,-0.0,0.0,992.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005192557451158431,-0.0,-0.10999999999999943,-0.0010908911678359275,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2024-08-26,2024-08-27,1,57.76,57.7,100.78,100.64,1.7441941074523397,1.7440396606455295,1.7440828446580763,100.63108841924706,1.0,1.0,1.0,100.64,-8.855301403441854e-05,0.0,-8.855301403441854e-05,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.05999999999999517,-0.001039321070516819,-0.0,-0.14000000000000057,-0.0013901303003216196,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,2024-08-27,2024-08-28,1,57.7,57.64,100.64,100.65,1.7461832061068703,1.7440828446580763,1.7442076065653702,100.52893516609151,1.0,1.0,1.0,100.65,-0.0012035539249921597,0.0,-0.0012035539249921597,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.001040402382732552,-0.0,0.010000000000005116,9.935913367004817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,2024-08-28,2024-08-29,1,57.64,57.69,100.65,100.63,1.7443231062575837,1.7442076065653702,1.7443020227478143,100.6233368227562,1.0,1.0,1.0,100.63,-6.621681261459938e-05,0.0,-6.621681261459938e-05,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04999999999999716,0.0008670771374766742,0.0,-0.020000000000010232,-0.00019872814055872429,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,2024-08-29,2024-08-30,1,57.69,57.6,100.63,100.54,1.745486111111111,1.7443020227478143,1.7443531449123668,100.4717965102741,1.0,1.0,1.0,100.54,-0.0006786018883197918,0.0,-0.0006786018883197918,True,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0015612805669524645,-0.0,-0.0899999999999892,-0.0008947656808125102,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2024-08-30,2024-09-03,4,57.6,57.63,100.54,100.64,1.7463126843657817,1.7443531449123668,1.7445246893981277,100.52707174129971,1.0,1.0,1.0,100.64,-0.0011227311665393013,0.0,-0.0011227311665393013,False,False,True,0,0,1734.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005206977467293873,0.0,0.09999999999999432,0.000994134687701235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,2024-09-03,2024-09-04,1,57.63,57.73,100.64,100.75,1.7451931404815522,1.7445246893981277,1.7445412992638016,100.71141031895391,1.0,1.0,1.0,100.75,-0.0003830975019678654,0.0,-0.0003830975019678654,False,False,True,0,0,1732.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09999999999999432,0.0017337036242672092,0.0,0.10999999999999943,0.001092407874661881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2024-09-04,2024-09-05,1,57.73,57.75,100.75,100.91,1.7473593073593072,1.7445412992638016,1.7446935034791893,100.74726003248455,1.0,1.0,1.0,100.91,-0.0016140257268044164,0.0,-0.0016140257268044164,False,False,True,0,0,1729.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020000000000003126,0.00034638032906070276,0.0,0.1599999999999966,0.0015868296496450852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2024-09-05,2024-09-06,1,57.75,57.89,100.91,101.06,1.7457246501986527,1.7446935034791893,1.74465836965939,101.00030691641027,1.0,1.0,1.0,101.06,-0.0005908442507808527,0.0,-0.0005908442507808527,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14000000000000057,0.0024213086890103454,0.0,0.15000000000000568,0.001485369387325091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2024-09-06,2024-09-09,3,57.89,57.87,101.06,101.02,1.7456367720753412,1.74465836965939,1.7447119001428306,100.9633798521889,1.0,1.0,1.0,101.02,-0.0005606416660183434,0.0,-0.0005606416660183434,False,False,True,0,0,1727.0,0.0,0.0,0.0,-0.0,0.0,990.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.00034554250516588255,-0.0,-0.04000000000000625,-0.00039588282385604167,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2024-09-09,2024-09-10,1,57.87,57.99,101.02,101.27,1.746335575099155,1.7447119001428306,1.7448369456570796,101.17584308928275,1.0,1.0,1.0,101.27,-0.0009301936366745581,0.0,-0.0009301936366745581,False,False,True,0,0,1722.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12000000000000455,0.002071466302601869,0.0,0.25,0.0024717003042871192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2024-09-10,2024-09-11,1,57.99,57.96,101.27,101.16,1.7453416149068322,1.7448369456570796,1.7449487792211549,101.13074937028433,1.0,1.0,1.0,101.16,-0.0002891939449586927,0.0,-0.0002891939449586927,False,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005174644358676277,-0.0,-0.10999999999999943,-0.0010867955424292814,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2024-09-11,2024-09-12,1,57.96,57.93,101.16,101.15,1.7460728465389264,1.7449487792211549,1.7451313406542852,101.0848827802815,1.0,1.0,1.0,101.15,-0.0006439761634952441,0.0,-0.0006439761634952441,False,False,True,0,0,1726.0,0.0,0.0,0.0,-0.0,0.0,989.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.030000000000001137,-0.0005177323439489301,-0.0,-0.009999999999990905,-9.885818800987994e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2024-09-12,2024-09-13,1,57.93,58.02,101.15,101.29,1.7457773181661496,1.7451313406542852,1.7452460668337086,101.25252038476164,1.0,1.0,1.0,101.29,-0.0003700913328713296,0.0,-0.0003700913328713296,False,False,True,0,0,1722.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09000000000000341,0.0015523935847251513,0.0,0.14000000000000057,0.0013831260849513473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2024-09-13,2024-09-16,3,58.02,58.06,101.29,101.26,1.7440578711677575,1.7452460668337086,1.7452485435807035,101.32898664036513,1.0,1.0,1.0,101.26,0.0006810502799353705,0.0,0.0006810502799353705,False,False,True,0,0,1724.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0006891799032259499,0.0,-0.030000000000001137,-0.0002962231569426666,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2024-09-16,2024-09-17,1,58.06,58.02,101.26,101.31,1.7461220268872801,1.7452485435807035,1.7453542281136745,101.25932049855243,1.0,1.0,1.0,101.31,-0.0005003670089845928,0.0,-0.0005003670089845928,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.03999999999999915,-0.000689179903225818,-0.0,0.04999999999999716,0.0004936565238229682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2024-09-17,2024-09-18,1,58.02,58.06,101.31,101.29,1.744574578022735,1.7453542281136745,1.7453883633568665,101.33526648427994,1.0,1.0,1.0,101.29,0.0004468000049390714,0.0,0.0004468000049390714,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03999999999999915,0.0006891799032259499,0.0,-0.01999999999999602,-0.0001974333668801925,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2024-09-18,2024-09-19,1,58.06,58.04,101.29,101.2,1.7436250861474845,1.7453883633568665,1.7453967974180977,101.30234060923253,1.0,1.0,1.0,101.2,0.00101075985233102,0.0,0.00101075985233102,False,False,True,0,0,1724.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.020000000000003126,-0.0003445305804968187,-0.0,-0.09000000000000341,-0.0008889328453406855,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2024-09-19,2024-09-20,1,58.04,58.04,101.2,101.28,1.7450034458993797,1.7453967974180977,1.7453966657353004,101.30283012214639,1.0,1.0,1.0,101.28,0.00022539049562355536,0.0,0.00022539049562355536,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0799999999999983,0.0007902015425008826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2024-09-20,2024-09-23,3,58.04,58.03,101.28,101.29,1.7454764776839566,1.7453966657353004,1.7453803010055513,101.28536851261948,1.0,1.0,1.0,101.29,-4.572606645448011e-05,0.0,-4.572606645448011e-05,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.00999999999999801,-0.00017230981347013258,-0.0,0.010000000000005116,9.873130283985592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2024-09-23,2024-09-24,1,58.03,58.06,101.29,101.23,1.7435411643127798,1.7453803010055513,1.7453170545120487,101.33678027638231,1.0,1.0,1.0,101.23,0.0010542724342762558,0.0,0.0010542724342762558,False,False,True,0,0,1724.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.000516840393966851,0.0,-0.060000000000002274,-0.0005925340880455343,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2024-09-24,2024-09-25,1,58.06,58.0,101.23,101.21,1.7449999999999999,1.7453170545120487,1.7453573491394319,101.22838916169883,1.0,1.0,1.0,101.21,0.00018167662591629525,0.0,0.00018167662591629525,False,False,True,0,0,1724.0,0.0,0.0,0.0,-0.0,0.0,988.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.0010339480500645224,-0.0,-0.020000000000010232,-0.000197589409850609,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2024-09-25,2024-09-26,1,58.0,58.02,101.21,101.35,1.7468114443295413,1.7453573491394319,1.7453887610505654,101.26563339706985,1.0,1.0,1.0,101.35,-0.000832774908741544,0.0,-0.000832774908741544,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.020000000000003126,0.0003447681468387447,0.0,0.14000000000000057,0.0013823066971991485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2024-09-26,2024-09-27,1,58.02,58.17,101.35,101.54,1.7455733195805399,1.7453887610505654,1.7454512717167134,101.5292642303114,1.0,1.0,1.0,101.54,-0.00010573505290726385,0.0,-0.00010573505290726385,False,False,True,0,0,1719.0,0.0,0.0,0.0,-0.0,0.0,985.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.14999999999999858,0.002581979229412173,0.0,0.19000000000001194,0.0018729366212393332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2024-09-27,2024-09-30,3,58.17,58.11,101.54,101.38,1.744622268112201,1.7454512717167134,1.745408079566768,101.42817339945822,1.0,1.0,1.0,101.38,0.000475063697450997,0.0,0.000475063697450997,True,False,True,0,0,1721.0,0.0,0.0,0.0,-0.0,0.0,986.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.001031991835656006,-0.0,-0.1600000000000108,-0.0015769764750450514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2024-09-30,2024-10-01,1,58.11,58.09,101.38,101.36,1.7448786365983817,1.745408079566768,1.7453363771783976,101.39075534203356,1.0,1.0,1.0,101.36,0.00030338079103637666,0.0,0.00030338079103637666,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01999999999999602,-0.00034423408257298644,-0.0,-0.01999999999999602,-0.00019729703131970066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2024-10-01,2024-10-02,1,58.09,58.1,101.36,101.35,1.744406196213425,1.7453363771783976,1.7452970299649913,101.40404351406491,1.0,1.0,1.0,101.35,0.0005330943285581341,0.0,0.0005330943285581341,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.00017213185342438076,0.0,-0.010000000000005116,-9.866311487467054e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2024-10-02,2024-10-03,1,58.1,58.1,101.35,101.33,1.7440619621342512,1.7452970299649913,1.7451321627037388,101.401757440966,1.0,1.0,1.0,101.33,0.000707905311613944,0.0,0.000707905311613944,False,False,True,0,0,1723.0,0.0,0.0,0.0,-0.0,0.0,987.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01999999999999602,-0.0001973554377827975,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2024-10-03,2024-10-04,1,58.1,57.79,101.33,100.87,1.7454576916421527,1.7451321627037388,1.7451188147759136,100.85118768264907,1.0,1.0,1.0,100.87,-0.0001865180115345376,0.0,-0.0001865180115345376,False,False,True,0,0,1729.0,0.0,0.0,0.0,-0.0,0.0,991.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.3100000000000023,-0.0053499135281790235,-0.0,-0.45999999999999375,-0.004549958393482085,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2024-10-04,2024-10-07,3,57.79,57.73,100.87,100.7,1.7443270396674175,1.7451188147759136,1.7450533281555174,100.74570917701348,1.0,1.0,1.0,100.7,0.0004538113815844167,0.0,0.0004538113815844167,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.060000000000002274,-0.00103878125684445,-0.0,-0.1700000000000017,-0.0016867593422274744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2024-10-07,2024-10-08,1,57.73,57.68,100.7,100.71,1.746012482662968,1.7450533281555174,1.7450371735337078,100.65467596801024,1.0,1.0,1.0,100.71,-0.0005494909483586545,0.0,-0.0005494909483586545,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04999999999999716,-0.0008664760961485479,-0.0,0.009999999999990905,9.929993553654969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2024-10-08,2024-10-09,1,57.68,57.59,100.71,100.6,1.7468310470567805,1.7450371735337078,1.7451116451412052,100.49669082380623,1.0,1.0,1.0,100.6,-0.0010274578349242349,0.0,-0.0010274578349242349,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0899999999999963,-0.0015615514581125737,-0.0,-0.10999999999999943,-0.0010928419944143753,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2024-10-09,2024-10-10,1,57.59,57.61,100.6,100.54,1.7451831279291792,1.7451116451412052,1.745067159210718,100.53588187658482,1.0,1.0,1.0,100.54,-4.096088876816077e-05,0.0,-4.096088876816077e-05,False,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.01999999999999602,0.00034722222571070355,0.0,-0.05999999999998806,-0.000596599401209577,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2024-10-10,2024-10-11,1,57.61,57.64,100.54,100.59,1.745142262317835,1.745067159210718,1.745035406418302,100.5856710569058,1.0,1.0,1.0,100.59,-4.303644742059354e-05,0.0,-4.303644742059354e-05,False,False,True,0,0,1735.0,0.0,0.0,0.0,-0.0,0.0,994.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.030000000000001137,0.0005206073870295666,0.0,0.04999999999999716,0.0004971908818176916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2024-10-11,2024-10-14,3,57.64,57.5,100.59,100.46,1.7471304347826087,1.745035406418302,1.7451890345990448,100.33953586905237,1.0,1.0,1.0,100.46,-0.0011998448589855893,0.0,-0.0011998448589855893,False,False,True,0,0,1736.0,0.0,0.0,0.0,-0.0,0.0,995.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14000000000000057,-0.0024318233280166226,-0.0,-0.13000000000000966,-0.0012932108243482888,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2024-10-14,2024-10-15,1,57.5,57.69,100.46,100.72,1.7458831686600798,1.7451890345990448,1.745177091687685,100.67995540601889,1.0,1.0,1.0,100.72,-0.0003976623969760836,0.0,-0.0003976623969760836,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.18999999999999773,0.003298900465493359,0.0,0.2600000000000051,0.0025847514141931443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2024-10-15,2024-10-16,1,57.69,57.79,100.72,100.74,1.7432081675030282,1.745177091687685,1.7451087711616995,100.85378412863132,1.0,1.0,1.0,100.74,0.0011288457251399004,0.0,0.0011288457251399004,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10000000000000142,0.0017319020608886613,0.0,0.01999999999999602,0.0001985505814127283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2024-10-16,2024-10-17,1,57.79,57.71,100.74,100.66,1.7442384335470456,1.7451087711616995,1.7451394385316774,100.71022718374168,1.0,1.0,1.0,100.66,0.0004988541303820636,0.0,0.0004988541303820636,False,False,True,0,0,1733.0,0.0,0.0,0.0,-0.0,0.0,993.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0799999999999983,-0.0013852816068115478,-0.0,-0.0799999999999983,-0.0007944389692905272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
