,bop date,eop date,day count,bop VWOB price,eop VWOB price,bop EMB price,eop EMB price,eop EMB / eop VWOB,bop EMB / VWOB moving avg,eop EMB / VWOB moving avg,eop VWOB unit price,eop EMB / eop EMB,bop EMB / EMB moving avg,eop EMB / EMB moving avg,eop EMB unit price,VWOB unit price pct diff,EMB unit price pct diff,unit price pct diff,month end liquidation,go long,exit long,current_position,new_position,VWOB shares per unit,bop VWOB shares,eop VWOB shares,eop VWOB shares bought,eop VWOB shares sold,eop VWOB shares traded,EMB shares per unit,bop EMB shares,eop EMB shares,eop EMB shares bought,eop EMB shares sold,eop EMB shares traded,VWOB daily commission,EMB daily commission,daily total commissions,VWOB cop,VWOB pct cop,VWOB daily position pnl,EMB cop,EMB pct cop,EMB daily position pnl,daily position pnl,short VWOB investment amount,long VWOB investment amount,VWOB investment amount,daily VWOB borrow cost,short EMB investment amount,long EMB investment amount,EMB investment amount,daily EMB borrow cost,net investment amount,gross investment amount,short investment amount,daily borrow cost,daily net profit,cumulative net profit,drawdown
83,2024-05-01,2024-05-02,1,62.09,62.56,87.15,87.86,1.4044117647058822,1.4039209333726603,1.403909806601649,87.82929359179363,1.0,1.0,1.0,87.86,-0.0003495535543602751,0.0,-0.0003495535543602751,False,True,False,0,1,1598.0,0.0,1598.0,1598.0,-0.0,1598.0,1138.0,0.0,-1138.0,0.0,1138.0,-1138.0,-7.99,-5.69,-13.68,0.46999999999999886,0.007541150860254239,0.0,0.7099999999999937,0.008113866581603566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.68,33.3923347222129,-189.67170916665268
84,2024-05-02,2024-05-03,1,62.56,63.04,87.86,88.58,1.4051395939086295,1.403909806601649,1.403957535195759,88.50247420816795,1.0,1.0,1.0,88.58,-0.000875589717522039,0.0,-0.000875589717522039,False,True,False,1,1,1585.0,1598.0,1585.0,0.0,13.0,-13.0,1129.0,-1138.0,-1129.0,9.0,-0.0,9.0,-0.065,-0.045,-0.11,0.4799999999999969,0.007643349312568066,767.039999999995,0.7199999999999989,0.008161459947418572,-819.3599999999988,-52.3200000000038,0.0,99970.88,99970.88,0.0,-99984.68,0.0,-99984.68,-2.777352222222222,-13.799999999988358,199955.56,-99984.68,-2.777352222222222,-55.20735222222602,-21.81501750001312,-244.87906138887868
85,2024-05-03,2024-05-06,3,63.04,63.21,88.58,88.83,1.4053156146179402,1.403957535195759,1.4039904650770652,88.74415579972393,1.0,1.0,1.0,88.83,-0.0009668547382560564,0.0,-0.0009668547382560564,False,True,False,1,1,1581.0,1585.0,1581.0,0.0,4.0,-4.0,1126.0,-1129.0,-1126.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.1700000000000017,0.002693070934583627,269.4500000000027,0.25,0.0028183322865575644,-282.25,-12.799999999997283,0.0,99918.4,99918.4,0.0,-100006.81999999999,0.0,-100006.81999999999,-8.333901666666666,-88.41999999999825,199925.21999999997,-100006.81999999999,-8.333901666666666,-21.16890166666395,-42.98391916667707,-266.04796305554265
86,2024-05-06,2024-05-07,1,63.21,63.3,88.83,88.9,1.4044233807266984,1.4039904650770652,1.4039928841134,88.87259643937821,1.0,1.0,1.0,88.9,-0.00030829904482148235,0.0,-0.00030829904482148235,False,True,False,1,1,1579.0,1581.0,1579.0,0.0,2.0,-2.0,1125.0,-1126.0,-1125.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.0899999999999963,0.0014228126659230444,142.28999999999417,0.07000000000000739,0.0007877117382494081,-78.82000000000832,63.469999999985845,0.0,99935.01,99935.01,0.0,-100022.58,0.0,-100022.58,-2.7784050000000002,-87.57000000000698,199957.59,-100022.58,-2.7784050000000002,60.676594999985845,17.692675833308776,-205.3713680555568
87,2024-05-07,2024-05-08,1,63.3,63.07,88.9,88.57,1.4043126684636118,1.4039928841134,1.4040244489869138,88.54983120103213,1.0,1.0,1.0,88.57,-0.00022774185045539664,0.0,-0.00022774185045539664,False,True,False,1,1,1585.0,1579.0,1585.0,6.0,-0.0,6.0,1129.0,-1125.0,-1129.0,0.0,4.0,-4.0,-0.03,-0.02,-0.05,-0.22999999999999687,-0.0036401084745705963,-363.16999999999507,-0.3300000000000125,-0.003718942698367442,371.2500000000141,8.080000000019027,0.0,99950.7,99950.7,0.0,-100012.5,0.0,-100012.5,-2.778125,-61.80000000000291,199963.2,-100012.5,-2.778125,5.251875000019026,22.944550833327803,-200.11949305553776
88,2024-05-08,2024-05-09,1,63.07,63.23,88.57,88.87,1.4055037165902262,1.4040244489869138,1.404121404389945,88.77646590944255,1.0,1.0,1.0,88.87,-0.0010530364195182396,0.0,-0.0010530364195182396,False,True,False,1,1,1580.0,1585.0,1580.0,0.0,5.0,-5.0,1125.0,-1129.0,-1125.0,4.0,-0.0,4.0,-0.025,-0.02,-0.045,0.1599999999999966,0.0025336513949619516,253.5999999999946,0.30000000000001137,0.0033814279288924033,-338.70000000001284,-85.10000000001824,0.0,99965.95,99965.95,0.0,-99995.53,0.0,-99995.53,-2.777653611111111,-29.580000000001746,199961.47999999998,-99995.53,-2.777653611111111,-87.92265361112935,-64.97810277780155,-288.0421466666671
89,2024-05-09,2024-05-10,1,63.23,63.14,88.87,88.66,1.4041811846689896,1.404121404389945,1.4041501252895292,88.65622547318112,1.0,1.0,1.0,88.66,-4.2573958580139345e-05,0.0,-4.2573958580139345e-05,False,True,False,1,1,1584.0,1580.0,1584.0,4.0,-0.0,4.0,1128.0,-1125.0,-1128.0,0.0,3.0,-3.0,-0.02,-0.015,-0.035,-0.0899999999999963,-0.0014243889406761578,-142.19999999999416,-0.21000000000000796,-0.0023657984334764263,236.25000000000895,94.05000000001479,0.0,99903.4,99903.4,0.0,-99978.75,0.0,-99978.75,-2.7771875,-75.35000000000582,199882.15,-99978.75,-2.7771875,91.2378125000148,26.259709722213245,-196.80433416665232
90,2024-05-10,2024-05-13,3,63.14,63.15,88.66,88.75,1.4053840063341252,1.4041501252895292,1.404212573869844,88.67208041203376,1.0,1.0,1.0,88.75,-0.0008783528272792969,0.0,-0.0008783528272792969,False,True,False,1,1,1582.0,1584.0,1582.0,0.0,2.0,-2.0,1127.0,-1128.0,-1127.0,1.0,-0.0,1.0,-0.01,-0.005,-0.015,0.00999999999999801,0.00015836566665440883,15.839999999996849,0.09000000000000341,0.0010145990386178452,-101.52000000000385,-85.680000000007,0.0,100013.76,100013.76,0.0,-100008.48,0.0,-100008.48,-8.33404,5.279999999998836,200022.24,-100008.48,-8.33404,-94.029040000007,-67.76933027779376,-290.8333741666593
91,2024-05-13,2024-05-14,1,63.15,63.33,88.75,88.95,1.40454760776883,1.404212573869844,1.4042016660430157,88.92878230317723,1.0,1.0,1.0,88.95,-0.00023856355039843718,0.0,-0.00023856355039843718,False,True,False,1,1,1578.0,1582.0,1578.0,0.0,4.0,-4.0,1124.0,-1127.0,-1124.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.17999999999999972,0.0028463017318387826,284.75999999999954,0.20000000000000284,0.0022509857563191033,-225.40000000000322,59.35999999999632,0.0,99903.3,99903.3,0.0,-100021.25,0.0,-100021.25,-2.7783680555555557,-117.94999999999709,199924.55,-100021.25,-2.7783680555555557,56.54663194444077,-11.222698333352987,-234.28674222221855
92,2024-05-14,2024-05-15,1,63.33,63.97,88.95,89.88,1.405033609504455,1.4042016660430157,1.404221760799358,89.82678057677171,1.0,1.0,1.0,89.88,-0.0005922917834630431,0.0,-0.0005922917834630431,False,True,False,1,1,1563.0,1578.0,1563.0,0.0,15.0,-15.0,1113.0,-1124.0,-1113.0,11.0,-0.0,11.0,-0.075,-0.055,-0.13,0.6400000000000006,0.010055072933707405,1009.9200000000009,0.9299999999999926,0.010401033205284132,-1045.3199999999918,-35.39999999999088,0.0,99934.73999999999,99934.73999999999,0.0,-99979.8,0.0,-99979.8,-2.777216666666667,-45.060000000012224,199914.53999999998,-99979.8,-2.777216666666667,-38.30721666665755,-49.52991500001054,-272.5939588888761
93,2024-05-15,2024-05-16,1,63.97,63.79,89.88,89.58,1.404295344097821,1.404221760799358,1.4042386515563723,89.57530612139104,1.0,1.0,1.0,89.58,-5.2400107054123805e-05,0.0,-5.2400107054123805e-05,False,True,False,1,1,1567.0,1563.0,1567.0,4.0,-0.0,4.0,1116.0,-1113.0,-1116.0,0.0,3.0,-3.0,-0.02,-0.015,-0.035,-0.17999999999999972,-0.0028177852081823114,-281.3399999999996,-0.29999999999999716,-0.0033433665379743313,333.89999999999685,52.559999999997274,0.0,99985.11,99985.11,0.0,-100036.43999999999,0.0,-100036.43999999999,-2.77879,-51.329999999987194,200021.55,-100036.43999999999,-2.77879,49.746209999997276,0.2162949999867365,-222.84774888887884
94,2024-05-16,2024-05-17,1,63.79,63.65,89.58,89.41,1.40471327572663,1.4042386515563723,1.4042673524035092,89.37979017156309,1.0,1.0,1.0,89.41,-0.000337936844105238,0.0,-0.000337936844105238,False,True,False,1,1,1570.0,1567.0,1570.0,3.0,-0.0,3.0,1118.0,-1116.0,-1118.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,-0.14000000000000057,-0.0021971132504484178,-219.3800000000009,-0.1700000000000017,-0.0018995480319272996,189.7200000000019,-29.659999999999002,0.0,99958.93,99958.93,0.0,-99971.28,0.0,-99971.28,-2.77698,-12.35000000000582,199930.21,-99971.28,-2.77698,-32.461979999999,-32.245685000012266,-255.30972888887783
95,2024-05-17,2024-05-20,3,63.65,63.66,89.41,89.42,1.4046497015394284,1.4042673524035092,1.4042875808574355,89.39565965400739,1.0,1.0,1.0,89.42,-0.0002722395364034262,0.0,-0.0002722395364034262,False,True,False,1,1,1570.0,1570.0,1570.0,0.0,-0.0,0.0,1118.0,-1118.0,-1118.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00999999999999801,0.0001570968505312023,15.699999999996876,0.010000000000005116,0.00011183805860800093,-11.18000000000572,4.519999999991157,0.0,99930.5,99930.5,0.0,-99960.37999999999,0.0,-99960.37999999999,-8.330031666666667,-29.879999999990105,199890.88,-99960.37999999999,-8.330031666666667,-3.81003166667551,-36.05571666668777,-259.11976055555334
96,2024-05-20,2024-05-21,1,63.66,63.73,89.42,89.49,1.4042052408598775,1.4042875808574355,1.4042570903494092,89.49524752804436,1.0,1.0,1.0,89.49,5.863643086050213e-05,0.0,5.863643086050213e-05,False,False,True,1,0,1569.0,1570.0,0.0,0.0,1570.0,-1570.0,1117.0,-1118.0,0.0,1118.0,-0.0,1118.0,-7.8500000000000005,-5.59,-13.440000000000001,0.07000000000000028,0.0010989874722560882,109.90000000000045,0.06999999999999318,0.0007825163889322062,-78.25999999999237,31.640000000008072,0.0,99946.2,99946.2,0.0,-99971.56,0.0,-99971.56,-2.776987777777778,-25.360000000000582,199917.76,-99971.56,-2.776987777777778,15.423012222230293,-20.63270444445748,-243.69674833332306
97,2024-05-21,2024-05-22,1,63.73,63.55,89.49,89.2,1.4036191974822976,1.4042570903494092,1.4042856845458975,89.24053809170495,1.0,1.0,1.0,89.2,0.000454359674498539,0.0,0.000454359674498539,False,False,True,0,0,1574.0,0.0,0.0,0.0,-0.0,0.0,1121.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17999999999999972,-0.0028284116907397374,-0.0,-0.28999999999999204,-0.003245847608803041,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.63270444445748,-243.69674833332306
98,2024-05-22,2024-05-23,1,63.55,63.13,89.2,88.59,1.4032947885316014,1.4042856845458975,1.4042847225567763,88.65255526538252,1.0,1.0,1.0,88.59,0.0007058718814590975,0.0,0.0007058718814590975,False,False,True,0,0,1585.0,0.0,0.0,0.0,-0.0,0.0,1129.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4199999999999946,-0.006630905255928673,-0.0,-0.6099999999999994,-0.006862055162022704,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.63270444445748,-243.69674833332306
99,2024-05-23,2024-05-24,1,63.13,63.32,88.59,88.94,1.4046114971572963,1.4042847225567763,1.4043149769018206,88.91930863229507,1.0,1.0,1.0,88.94,-0.00023267118215383316,0.0,-0.00023267118215383316,False,True,False,0,1,1578.0,0.0,1578.0,1578.0,-0.0,1578.0,1124.0,0.0,-1124.0,0.0,1124.0,-1124.0,-7.890000000000001,-5.62,-13.510000000000002,0.18999999999999773,0.0030051426332771644,0.0,0.3499999999999943,0.003943000658609431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.510000000000002,-34.14270444445748,-257.20674833332305
100,2024-05-24,2024-05-28,4,63.32,62.97,88.94,88.41,1.4040019056693664,1.4043149769018206,1.4043301232056973,88.42971409550765,1.0,1.0,1.0,88.41,0.0002229600482014042,0.0,0.0002229600482014042,False,False,True,1,0,1588.0,1578.0,0.0,0.0,1578.0,-1578.0,1131.0,-1124.0,0.0,1124.0,-0.0,1124.0,-7.890000000000001,-5.62,-13.510000000000002,-0.3500000000000014,-0.005542812512160057,-552.3000000000022,-0.5300000000000011,-0.005976899664837396,595.7200000000013,43.41999999999905,0.0,99918.96,99918.96,0.0,-99968.56,0.0,-99968.56,-11.107617777777778,-49.59999999999127,199887.52000000002,-99968.56,-11.107617777777778,18.80238222222127,-15.34032222223621,-238.40436611110178
101,2024-05-28,2024-05-29,1,62.97,62.74,88.41,88.09,1.4040484539368825,1.4043301232056973,1.404465010929073,88.10767192992544,1.0,1.0,1.0,88.09,0.0002005920939946062,0.0,0.0002005920939946062,False,False,True,0,0,1594.0,0.0,0.0,0.0,-0.0,0.0,1135.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.22999999999999687,-0.003659219738119122,-0.0,-0.3199999999999932,-0.0036260662960086922,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.34032222223621,-238.40436611110178
102,2024-05-29,2024-05-30,1,62.74,63.07,88.09,88.62,1.4051054384017758,1.404465010929073,1.4045398995346183,88.57960823929663,1.0,1.0,1.0,88.62,-0.0004558899627858847,0.0,-0.0004558899627858847,False,True,False,0,1,1584.0,0.0,1584.0,1584.0,-0.0,1584.0,1128.0,0.0,-1128.0,0.0,1128.0,-1128.0,-7.92,-5.64,-13.559999999999999,0.3299999999999983,0.005246017913027732,0.0,0.5300000000000011,0.0059985466496392135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.559999999999999,-28.90032222223621,-251.96436611110178
103,2024-05-30,2024-05-31,1,63.07,63.38,88.62,89.05,1.4050173556326917,1.4045398995346183,1.4045701790809588,89.01973883250412,1.0,1.0,1.0,89.05,-0.00033987995922941147,0.0,-0.00033987995922941147,True,True,False,1,0,1577.0,1584.0,0.0,0.0,1584.0,-1584.0,1123.0,-1128.0,0.0,1128.0,-0.0,1128.0,-7.92,-5.64,-13.559999999999999,0.3100000000000023,0.004903133587214797,491.0400000000036,0.4299999999999926,0.0048404439643271666,-485.03999999999166,6.000000000011937,0.0,99902.88,99902.88,0.0,-99963.36,0.0,-99963.36,-2.77676,-60.479999999995925,199866.24,-99963.36,-2.77676,-10.336759999988061,-39.237082222224274,-262.30112611108984
104,2024-05-31,2024-06-03,3,63.38,63.28,89.05,89.09,1.4078697850821744,1.4045701790809588,1.404706688639636,88.88120093224308,1.0,1.0,1.0,89.09,-0.002346437653543514,0.0,-0.002346437653543514,False,True,False,0,1,1576.0,0.0,1576.0,1576.0,-0.0,1576.0,1122.0,0.0,-1122.0,0.0,1122.0,-1122.0,-7.88,-5.61,-13.49,-0.10000000000000142,-0.001579030803376321,-0.0,0.04000000000000625,0.0004490849968817324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.49,-52.727082222224276,-275.79112611108985
105,2024-06-03,2024-06-04,1,63.28,63.34,89.09,89.15,1.4074834227976003,1.404706688639636,1.404815079048619,88.97412165843456,1.0,1.0,1.0,89.15,-0.0019747847409444953,0.0,-0.0019747847409444953,False,True,False,1,1,1576.0,1576.0,1576.0,0.0,-0.0,0.0,1122.0,-1122.0,-1122.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.060000000000002274,0.0009477176510954238,94.56000000000358,0.060000000000002274,0.0006732495765970031,-67.32000000000255,27.240000000001032,0.0,99729.28,99729.28,0.0,-99958.98000000001,0.0,-99958.98000000001,-2.7766383333333335,-229.70000000001164,199688.26,-99958.98000000001,-2.7766383333333335,24.463361666667698,-28.263720555556578,-251.32776444442214
106,2024-06-04,2024-06-05,1,63.34,63.5,89.15,89.39,1.407716535433071,1.404815079048619,1.4049797367839376,89.2057575195873,1.0,1.0,1.0,89.39,-0.002063235413098818,0.0,-0.002063235413098818,False,True,False,1,1,1572.0,1576.0,1572.0,0.0,4.0,-4.0,1119.0,-1122.0,-1119.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.1599999999999966,0.002522864788152147,252.15999999999462,0.23999999999999488,0.0026884747906117446,-269.2799999999943,-17.119999999999663,0.0,99823.84000000001,99823.84000000001,0.0,-100026.3,0.0,-100026.3,-2.7785083333333334,-202.45999999999185,199850.14,-100026.3,-2.7785083333333334,-19.933508333333,-48.197228888889576,-271.26127277775515
107,2024-06-05,2024-06-06,1,63.5,63.37,89.39,89.18,1.407290516017043,1.4049797367839376,1.405128629161609,89.03356591999813,1.0,1.0,1.0,89.18,-0.001643355400035174,0.0,-0.001643355400035174,False,True,False,1,1,1575.0,1572.0,1575.0,3.0,-0.0,3.0,1121.0,-1119.0,-1121.0,0.0,2.0,-2.0,-0.015,-0.01,-0.025,-0.13000000000000256,-0.002049342563220372,-204.36000000000402,-0.20999999999999375,-0.0023520199004305777,234.98999999999302,30.629999999988996,0.0,99822.0,99822.0,0.0,-100027.41,0.0,-100027.41,-2.778539166666667,-205.4100000000035,199849.41,-100027.41,-2.778539166666667,27.82646083332233,-20.370768055567247,-243.43481194443282
108,2024-06-06,2024-06-07,1,63.37,62.95,89.18,88.48,1.405559968228753,1.405128629161609,1.4051314417435354,88.45284720572329,1.0,1.0,1.0,88.48,-0.00030692768379302987,0.0,-0.00030692768379302987,False,True,False,1,1,1588.0,1575.0,1588.0,13.0,-0.0,13.0,1130.0,-1121.0,-1130.0,0.0,9.0,-9.0,-0.065,-0.045,-0.11,-0.4199999999999946,-0.006649802845069392,-661.4999999999915,-0.7000000000000028,-0.007880261425305976,784.7000000000032,123.20000000001176,0.0,99807.75,99807.75,0.0,-99970.78000000001,0.0,-99970.78000000001,-2.7769661111111117,-163.0300000000134,199778.53000000003,-99970.78000000001,-2.7769661111111117,120.31303388890065,99.94226583333341,-123.12177805553216
109,2024-06-07,2024-06-10,3,62.95,62.87,88.48,88.46,1.4070303801495148,1.4051314417435354,1.4052739015175617,88.34061374241607,1.0,1.0,1.0,88.46,-0.0013505187929221246,0.0,-0.0013505187929221246,False,True,False,1,1,1588.0,1588.0,1588.0,0.0,-0.0,0.0,1130.0,-1130.0,-1130.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0800000000000054,-0.0012716580953865348,-127.04000000000858,-0.020000000000010232,-0.00022606533384411247,22.600000000011562,-104.43999999999701,0.0,99964.6,99964.6,0.0,-99982.40000000001,0.0,-99982.40000000001,-8.331866666666667,-17.80000000000291,199947.0,-99982.40000000001,-8.331866666666667,-112.77186666666368,-12.829600833330275,-235.89364472219586
110,2024-06-10,2024-06-11,1,62.87,63.12,88.46,88.8,1.4068441064638784,1.4052739015175617,1.4053469065240494,88.70088866378849,1.0,1.0,1.0,88.8,-0.0011167419752977643,0.0,-0.0011167419752977643,False,True,False,1,1,1582.0,1588.0,1582.0,0.0,6.0,-6.0,1126.0,-1130.0,-1126.0,4.0,-0.0,4.0,-0.03,-0.02,-0.05,0.25,0.003968574142649076,397.0,0.3400000000000034,0.0038361775579438223,-384.20000000000385,12.799999999996146,0.0,99837.56,99837.56,0.0,-99959.79999999999,0.0,-99959.79999999999,-2.776661111111111,-122.23999999999069,199797.36,-99959.79999999999,-2.776661111111111,9.973338888885035,-2.85626194444524,-225.9203058333108
111,2024-06-11,2024-06-12,1,63.12,63.35,88.8,89.15,1.4072612470402526,1.4053469065240494,1.4054825884876205,89.02872652829853,1.0,1.0,1.0,89.15,-0.00136125667515146,0.0,-0.00136125667515146,False,True,False,1,1,1577.0,1582.0,1577.0,0.0,5.0,-5.0,1122.0,-1126.0,-1122.0,4.0,-0.0,4.0,-0.025,-0.02,-0.045,0.23000000000000398,0.0036372302295292268,363.86000000000627,0.3500000000000085,0.003933694311025188,-394.1000000000096,-30.240000000003306,0.0,99855.84,99855.84,0.0,-99988.8,0.0,-99988.8,-2.7774666666666668,-132.9600000000064,199844.64,-99988.8,-2.7774666666666668,-33.06246666666998,-35.91872861111521,-258.9827724999808
112,2024-06-12,2024-06-13,1,63.35,63.53,89.15,89.39,1.4070517865575318,1.4054825884876205,1.4055834973402743,89.29030884661853,1.0,1.0,1.0,89.39,-0.0011158606605186968,0.0,-0.0011158606605186968,False,True,False,1,1,1573.0,1577.0,1573.0,0.0,4.0,-4.0,1119.0,-1122.0,-1119.0,3.0,-0.0,3.0,-0.02,-0.015,-0.035,0.17999999999999972,0.0028373285112938394,283.85999999999956,0.23999999999999488,0.0026884747906117446,-269.2799999999943,14.58000000000527,0.0,99902.95,99902.95,0.0,-100026.3,0.0,-100026.3,-2.7785083333333334,-123.35000000000582,199929.25,-100026.3,-2.7785083333333334,11.766491666671937,-24.152236944443274,-247.21628083330884
113,2024-06-13,2024-06-14,1,63.53,63.48,89.39,89.28,1.4064272211720228,1.4055834973402743,1.4056900911939845,89.22644041116061,1.0,1.0,1.0,89.28,-0.0006000858044480384,0.0,-0.0006000858044480384,False,True,False,1,1,1574.0,1573.0,1574.0,1.0,-0.0,1.0,1120.0,-1119.0,-1120.0,0.0,1.0,-1.0,-0.005,-0.005,-0.01,-0.05000000000000426,-0.0007873396202335712,-78.65000000000671,-0.10999999999999943,-0.0012313204667603638,123.08999999999936,44.43999999999265,0.0,99932.69,99932.69,0.0,-100027.41,0.0,-100027.41,-2.778539166666667,-94.72000000000116,199960.1,-100027.41,-2.778539166666667,41.651460833325984,17.49922388888271,-205.56481999998286
114,2024-06-14,2024-06-17,3,63.48,63.28,89.28,89.01,1.406605562579014,1.4056900911939845,1.4057847055366037,88.95206897075533,1.0,1.0,1.0,89.01,-0.0006510491997082699,0.0,-0.0006510491997082699,False,True,False,1,1,1579.0,1574.0,1579.0,5.0,-0.0,5.0,1123.0,-1120.0,-1123.0,0.0,3.0,-3.0,-0.025,-0.015,-0.04,-0.19999999999999574,-0.003155572198809846,-314.7999999999933,-0.269999999999996,-0.0030287756621605925,302.39999999999554,-12.39999999999776,0.0,99917.51999999999,99917.51999999999,0.0,-99993.6,0.0,-99993.6,-8.3328,-76.0800000000163,199911.12,-99993.6,-8.3328,-20.77279999999776,-3.273576111115048,-226.33761999998063
115,2024-06-17,2024-06-18,1,63.28,63.68,89.01,89.6,1.4070351758793969,1.4057847055366037,1.405903979253602,89.52037004857092,1.0,1.0,1.0,89.6,-0.0008891222885856411,0.0,-0.0008891222885856411,False,True,False,1,1,1569.0,1579.0,1569.0,0.0,10.0,-10.0,1116.0,-1123.0,-1116.0,7.0,-0.0,7.0,-0.05,-0.035,-0.085,0.3999999999999986,0.006301218076729055,631.5999999999977,0.5899999999999892,0.00660659701004459,-662.5699999999879,-30.969999999990137,0.0,99919.12,99919.12,0.0,-99958.23000000001,0.0,-99958.23000000001,-2.7766175000000004,-39.110000000015134,199877.35,-99958.23000000001,-2.7766175000000004,-33.83161749999014,-37.105193611105186,-260.16923749997073
116,2024-06-18,2024-06-20,2,63.68,63.51,89.6,89.27,1.4056054164698473,1.405903979253602,1.4059739880341007,89.28896172239627,1.0,1.0,1.0,89.27,0.00021238611923639795,0.0,0.00021238611923639795,False,False,True,1,0,1575.0,1569.0,0.0,0.0,1569.0,-1569.0,1120.0,-1116.0,0.0,1116.0,-0.0,1116.0,-7.845,-5.58,-13.425,-0.1700000000000017,-0.0026731677212441587,-266.7300000000027,-0.3299999999999983,-0.003689834789614121,368.2799999999981,101.5499999999954,0.0,99913.92,99913.92,0.0,-99993.59999999999,0.0,-99993.59999999999,-5.555199999999999,-79.67999999999302,199907.52,-99993.59999999999,-5.555199999999999,82.56979999999541,45.464606388890225,-177.59943749997535
117,2024-06-20,2024-06-21,1,63.51,63.55,89.27,89.38,1.4064516129032258,1.4059739880341007,1.406115608805147,89.3496469395671,1.0,1.0,1.0,89.38,-0.00033965333949288203,0.0,-0.00033965333949288203,False,True,False,0,1,1573.0,0.0,1573.0,1573.0,-0.0,1573.0,1119.0,0.0,-1119.0,0.0,1119.0,-1119.0,-7.865,-5.595,-13.46,0.03999999999999915,0.0006296238205794696,0.0,0.10999999999999943,0.0012314583140346574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.46,32.004606388890224,-191.05943749997533
118,2024-06-21,2024-06-24,3,63.55,63.58,89.38,89.42,1.4064171122994653,1.406115608805147,1.4062717249935401,89.40083040783124,1.0,1.0,1.0,89.42,-0.00021439999130384193,0.0,-0.00021439999130384193,False,True,False,1,1,1572.0,1573.0,1572.0,0.0,1.0,-1.0,1118.0,-1119.0,-1118.0,1.0,-0.0,1.0,-0.005,-0.005,-0.01,0.030000000000001137,0.00047195784719360434,47.19000000000179,0.04000000000000625,0.0004474273005292273,-44.760000000007,2.4299999999947914,0.0,99964.15,99964.15,0.0,-100016.22,0.0,-100016.22,-8.334685,-52.070000000006985,199980.37,-100016.22,-8.334685,-5.914685000005209,26.089921388885017,-196.97412249998055
119,2024-06-24,2024-06-25,1,63.58,63.61,89.42,89.41,1.4055966043074988,1.4062717249935401,1.4063209803510504,89.45294442683908,1.0,1.0,1.0,89.41,0.0004801936790417815,0.0,0.0004801936790417815,False,False,True,1,0,1572.0,1572.0,0.0,0.0,1572.0,-1572.0,1118.0,-1118.0,0.0,1118.0,-0.0,1118.0,-7.86,-5.59,-13.45,0.030000000000001137,0.0004717352080561559,47.16000000000179,-0.010000000000005116,-0.000111838058607977,11.18000000000572,58.34000000000751,0.0,99947.76,99947.76,0.0,-99971.56,0.0,-99971.56,-2.776987777777778,-23.80000000000291,199919.32,-99971.56,-2.776987777777778,42.11301222222973,68.20293361111474,-154.8611102777508
120,2024-06-25,2024-06-26,1,63.61,63.31,89.41,89.11,1.407518559469278,1.4063209803510504,1.406496813041046,89.034181266025,1.0,1.0,1.0,89.11,-0.00085120645551326,0.0,-0.00085120645551326,False,True,False,0,1,1578.0,0.0,1578.0,1578.0,-0.0,1578.0,1122.0,0.0,-1122.0,0.0,1122.0,-1122.0,-7.890000000000001,-5.61,-13.5,-0.29999999999999716,-0.004727396134677706,-0.0,-0.29999999999999716,-0.0033609711225982505,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5,54.702933611114744,-168.3611102777508
