CWB_price,ICVT_price,CWB_price_chg,ICVT_price_chg,ICVT/CWB,ICVT/ICVT,ICVT/CWB_moving_avg,ICVT/ICVT_moving_avg,ICVT/CWB_prev_moving_avg,ICVT/ICVT_prev_moving_avg,CWB_scaled_price,ICVT_scaled_price,CWB_scaled_comm,ICVT_scaled_comm,CWB_scaled_price_minus_comm,ICVT_scaled_price_minus_comm,CWB_scaled_price_plus_comm,ICVT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,CWB_shs_per_unit,ICVT_shs_per_unit,CWB_current_shs,ICVT_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,CWB_tgt_shs,ICVT_tgt_shs,CWB_tgt_inv_amt,ICVT_tgt_inv_amt,gross_inv_amt,net_inv_amt,CWB_shs_to_trade,ICVT_shs_to_trade,CWB_shs_to_buy,ICVT_shs_to_buy,CWB_shs_to_sell,ICVT_shs_to_sell,CWB_daily_comm,ICVT_daily_comm,daily_comm,CWB_daily_profit,ICVT_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
84.27,91.84,-0.1200000000000045,-0.2000000000000028,1.0898303073454374,1.0,1.088946939101017,1.0,1.0887269310426355,1.0,91.74701847896291,91.84,0.0054436346552131,0.005,91.7415748443077,91.835,91.75246211361812,91.845,91.75246211361812,91.835,0.0825378863818855,0.0008987139196633,CWB,ICVT,2025-08-06,False,1186.0,1089.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
84.68,92.08,0.4100000000000108,0.2399999999999948,1.0873878129428436,1.0,1.089075098538424,1.0,1.088946939101017,1.0,92.21202680307412,92.08,0.005444734695505,0.005,92.20658206837862,92.075,92.21747153776964,92.085,92.085,92.20658206837862,0.121582068378629,0.0013203960510276,ICVT,CWB,2025-08-07,False,1183.0,1086.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
84.49,91.87,-0.1900000000000119,-0.2099999999999937,1.087347615102379,1.0,1.0891367742343396,1.0,1.089075098538424,1.0,92.01595507551144,91.87,0.0054453754926921,0.005,92.01050970001874,91.865,92.02140045100414,91.875,91.875,92.01050970001874,0.1355097000187441,0.0014750157833759,ICVT,CWB,2025-08-08,False,1185.0,1088.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
84.46,91.98,-0.0300000000000011,0.1099999999999994,1.0890362301681271,1.0,1.089290829598854,1.0,1.0891367742343396,1.0,91.98849195183232,91.98,0.0054456838711716,0.005,91.98304626796114,91.975,91.99393763570347,91.985,91.985,91.98304626796114,-0.0019537320388565,-2.124083538656789e-05,ICVT,CWB,2025-08-11,False,1184.0,1087.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2715.9300000000444
85.28,92.74,0.8200000000000074,0.7599999999999909,1.087476547842401,1.0,1.089337733914051,1.0,1.089290829598854,1.0,92.89472194819028,92.74,0.0054464541479942,0.005,92.88927549404228,92.735,92.90016840233828,92.745,92.745,92.88927549404228,0.1442754940422901,0.0015556986633846,ICVT,CWB,2025-08-12,False,1174.0,1078.0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
85.66,93.17,0.3799999999999954,0.4300000000000068,1.0876721923885129,1.0,1.0894079424462633,1.0,1.089337733914051,1.0,93.3126702870776,93.17,0.0054466886695702,0.005,93.30722359840804,93.165,93.31811697574716,93.175,93.175,93.30722359840804,0.1322235984080464,0.0014191649501775,ICVT,CWB,2025-08-13,False,1169.0,1073.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
85.31,92.75,-0.3499999999999943,-0.4200000000000017,1.087211346852655,1.0,1.089139972053047,1.0,1.0894079424462633,1.0,92.93739157009072,92.75,0.0054470397122313,0.005,92.93194453037847,92.745,92.94283860980296,92.755,92.755,92.93194453037847,0.176944530378492,0.0019077577399298,ICVT,CWB,2025-08-14,False,1174.0,1078.0,0,0,,,0.0,0.0,0,False,False,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
85.39,92.98,0.0799999999999983,0.2300000000000039,1.088886286450404,1.0,1.089205838200899,1.0,1.089139972053047,1.0,93.00166221360968,92.98,0.0054456998602652,0.005,92.99621651374945,92.975,93.00710791346997,92.985,92.985,92.99621651374945,0.0112165137494315,0.0001206336174384,ICVT,CWB,2025-08-15,False,1172.0,1076.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
85.59,93.18,0.2000000000000028,0.2000000000000028,1.0886785839467228,1.0,1.0891023380197038,1.0,1.089205838200899,1.0,93.22512769161494,93.18,0.0054460291910044,0.005,93.21968166242394,93.175,93.23057372080596,93.185,93.185,93.21968166242394,0.0346816624239352,0.0003722007128561,ICVT,CWB,2025-08-18,False,1169.0,1073.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2715.9300000000444
84.8,92.44,-0.7900000000000063,-0.7400000000000091,1.0900943396226417,1.0,1.089186323293519,1.0,1.0891023380197038,1.0,92.35587826407088,92.44,0.0054455116900985,0.005,92.35043275238078,92.435,92.36132377576098,92.445,92.36132377576098,92.435,0.0736762242390227,0.0007970167053117,CWB,ICVT,2025-08-19,False,1178.0,1082.0,0,0,,,0.0,0.0,0,False,True,False,0,,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2715.9300000000444
