VWOB_price,EMB_price,VWOB_price_chg,EMB_price_chg,EMB/VWOB,EMB/EMB,EMB/VWOB_moving_avg,EMB/EMB_moving_avg,EMB/VWOB_prev_moving_avg,EMB/EMB_prev_moving_avg,VWOB_scaled_price,EMB_scaled_price,VWOB_scaled_comm,EMB_scaled_comm,VWOB_scaled_price_minus_comm,EMB_scaled_price_minus_comm,VWOB_scaled_price_plus_comm,EMB_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,VWOB_shs_per_unit,EMB_shs_per_unit,VWOB_current_shs,EMB_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,VWOB_tgt_shs,EMB_tgt_shs,VWOB_tgt_inv_amt,EMB_tgt_inv_amt,gross_inv_amt,net_inv_amt,VWOB_shs_to_trade,EMB_shs_to_trade,VWOB_shs_to_buy,EMB_shs_to_buy,VWOB_shs_to_sell,EMB_shs_to_sell,VWOB_daily_comm,EMB_daily_comm,daily_comm,VWOB_daily_profit,EMB_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
64.07,90.57,0.1699999999999946,0.3199999999999932,1.4136101139378805,1.0,1.4114878514328117,1.0,1.4113353205192116,1.0,90.42425398566589,90.57,0.0070566766025960586,0.005,90.41719730906328,90.565,90.43131066226849,90.57499999999999,90.43131066226849,90.565,0.1336893377315107,0.0014760885252457845,VWOB,EMB,2025-02-04,False,1558.0,1104.0,1564.0,-1108.0,VWOB,EMB,0.1336893377315107,0.0014760885252457845,1.0,True,False,True,0.0,,,0.0,0.0,99939.59999999999,-99997.0,199936.59999999998,-57.40000000000873,-1564.0,1108.0,0.0,1108.0,1564.0,-0.0,-7.82,-5.54,-13.36,265.8799999999916,-354.55999999999244,-88.68000000000086,-102.04000000000086,-115.40000000000086
64.39,91.08,0.3200000000000074,0.5100000000000051,1.4145053579748408,1.0,1.411731381296289,1.0,1.4114878514328117,1.0,90.88570275375875,91.08,0.007057439257164059,0.005,90.87864531450158,91.075,90.89276019301592,91.085,90.89276019301592,91.075,0.18223980698408582,0.0020008762295134585,VWOB,EMB,2025-02-05,False,1550.0,1098.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,VWOB,EMB,1550.0,-1098.0,0.0,0.0,0.0,0.0,1550.0,-1098.0,1550.0,0.0,-0.0,1098.0,-7.75,-5.49,-13.24,0.0,0.0,0.0,-13.24,-128.64000000000087
64.4,91.0,0.010000000000005116,-0.0799999999999983,1.4130434782608694,1.0,1.4118632325776705,1.0,1.411731381296289,1.0,90.91550095548102,91.0,0.007058656906481445,0.005,90.90844229857454,90.995,90.9225596123875,91.005,90.9225596123875,90.995,0.07244038761250238,0.0007960482155220042,VWOB,EMB,2025-02-06,False,1551.0,1099.0,1550.0,-1098.0,VWOB,EMB,0.07244038761250238,0.0007960482155220042,1.0,True,False,False,1.0,VWOB,EMB,1551.0,-1099.0,99804.5,-100005.84,199810.34,-201.3399999999965,1.0,-1.0,1.0,0.0,-0.0,1.0,-0.005,-0.005,-0.01,15.50000000000793,87.83999999999813,103.34000000000606,103.33000000000605,-25.309999999994815
64.2,90.65,-0.20000000000000284,-0.3499999999999943,1.411993769470405,1.0,1.411965290719437,1.0,1.4118632325776705,1.0,90.64161953148646,90.65,0.0070593161628883525,0.005,90.63456021532356,90.64500000000001,90.64867884764935,90.655,90.64867884764935,90.64500000000001,-0.0036788476493399003,-4.0582985651846666e-05,VWOB,EMB,2025-02-07,False,1557.0,1103.0,1551.0,-1099.0,VWOB,EMB,-0.0036788476493399003,-4.0582985651846666e-05,1.0,False,True,False,0.0,,,0.0,0.0,99884.40000000001,-100009.0,199893.40000000002,-124.59999999999127,-1551.0,1099.0,0.0,1099.0,1551.0,-0.0,-7.755,-5.495,-13.25,-310.2000000000044,384.6499999999937,74.4499999999893,61.1999999999893,35.88999999999449
64.18,90.65,-0.01999999999999602,0.0,1.4124337799937674,1.0,1.412123414073785,1.0,1.411965290719437,1.0,90.61993235837349,90.65,0.007059826453597186,0.005,90.61287253191989,90.64500000000001,90.62699218482709,90.655,90.62699218482709,90.64500000000001,0.018007815172921937,0.00019865212545970145,VWOB,EMB,2025-02-10,False,1557.0,1103.0,0.0,0.0,,,0.0,0.0,0.0,False,False,False,-0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,35.88999999999449
63.94,90.25,-0.2400000000000091,-0.4000000000000057,1.4114795120425399,1.0,1.4122027181314551,1.0,1.412123414073785,1.0,90.29117109587781,90.25,0.007060617070368925,0.005,90.28411047880745,90.245,90.29823171294818,90.255,90.255,90.28411047880745,0.029110478807453433,0.000322553781800038,EMB,VWOB,2025-02-11,False,1565.0,1108.0,0.0,0.0,,,0.0,0.0,-0.0,False,False,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,35.88999999999449
63.71,89.97,-0.22999999999999687,-0.28000000000000114,1.4121801914927012,1.0,1.4122921852847365,1.0,1.4122027181314551,1.0,89.97143517215501,89.97,0.007061013590657276,0.005,89.96437415856435,89.965,89.97849618574567,89.975,89.975,89.965,-0.009999999999990905,-0.00011114816049784268,EMB,EMB,2025-02-12,False,1569.0,1111.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,35.88999999999449
64.16,90.71,0.44999999999999574,0.7399999999999949,1.4138092269326683,1.0,1.4123930239898606,1.0,1.4122921852847365,1.0,90.61266660786869,90.71,0.007061460926423683,0.005,90.60560514694227,90.705,90.61972806879511,90.71499999999999,90.61972806879511,90.705,0.08527193120488619,0.0009400499526500517,VWOB,EMB,2025-02-13,False,1556.0,1102.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,VWOB,EMB,1556.0,-1102.0,0.0,0.0,0.0,0.0,1556.0,-1102.0,1556.0,0.0,-0.0,1102.0,-7.78,-5.51,-13.29,0.0,0.0,0.0,-13.29,22.599999999994488
64.4,90.99,0.2400000000000091,0.28000000000000114,1.4128881987577637,1.0,1.4124788186641766,1.0,1.4123930239898606,1.0,90.95811074494702,90.99,0.007061965119949303,0.005,90.95104877982708,90.985,90.96517271006697,90.99499999999999,90.96517271006697,90.985,0.0198272899330334,0.00021790625269846577,VWOB,EMB,2025-02-14,False,1552.0,1099.0,1556.0,-1102.0,VWOB,EMB,0.0198272899330334,0.00021790625269846577,1.0,False,False,False,-1.0,VWOB,EMB,1552.0,-1099.0,99832.95999999999,-99962.42,199795.38,-129.4600000000064,-4.0,3.0,0.0,3.0,4.0,-0.0,-0.02,-0.015,-0.035,373.44000000001415,-308.56000000000125,64.8800000000129,64.8450000000129,87.44500000000738
64.15,90.6,-0.25,-0.39000000000000057,1.412314886983632,1.0,1.412513259007074,1.0,1.4124788186641766,1.0,90.61051621730694,90.6,0.007062394093320883,0.005,90.60345382321361,90.595,90.61757861140026,90.60499999999999,90.60499999999999,90.60345382321361,-0.0015461767863769182,-1.7065968944557598e-05,EMB,VWOB,2025-02-18,False,1559.0,1104.0,1552.0,-1099.0,VWOB,EMB,0.0,0.0,-1.0,False,True,False,0.0,,,0.0,0.0,99948.8,-99998.01,199946.81,-49.20999999999185,-1552.0,1099.0,0.0,1099.0,1552.0,-0.0,-7.76,-5.495,-13.254999999999999,-388.0,428.61000000000064,40.61000000000064,27.35500000000064,114.80000000000803
