DATE,SPHY_price,SCYB_price,HYLB_price,USHY_price,HYG_price,JNK_price,SPHY_price_chg,SCYB_price_chg,HYLB_price_chg,USHY_price_chg,HYG_price_chg,JNK_price_chg,JNK/SPHY,JNK/SCYB,JNK/HYLB,JNK/USHY,JNK/HYG,JNK/JNK,JNK/SPHY_moving_avg,JNK/SCYB_moving_avg,JNK/HYLB_moving_avg,JNK/USHY_moving_avg,JNK/HYG_moving_avg,JNK/JNK_moving_avg,JNK/SPHY_prev_moving_avg,JNK/SCYB_prev_moving_avg,JNK/HYLB_prev_moving_avg,JNK/USHY_prev_moving_avg,JNK/HYG_prev_moving_avg,JNK/JNK_prev_moving_avg,SPHY_scaled_price,SCYB_scaled_price,HYLB_scaled_price,USHY_scaled_price,HYG_scaled_price,JNK_scaled_price,ln(SPHY*/JNK),ln(SCYB*/JNK),ln(HYLB*/JNK),ln(USHY*/JNK),ln(HYG*/JNK),ln(JNK*/JNK)
2025-07-30,23.7,26.45,36.75,37.37,80.33,96.85,-0.03999999999999915,-0.019999999999999574,-0.09000000000000341,-0.07000000000000028,-0.1700000000000017,-0.1700000000000017,4.086497890295359,3.661625708884688,2.6353741496598637,2.5916510569975917,1.205651686791983,1.0,4.088116179835887,3.664545252200726,2.633909499434905,2.5918488152674115,1.2052827111258178,1.0,4.088406018598003,3.664670941737538,2.6337584390107356,2.5919068203574462,1.2052845224454427,1.0,96.89522264077267,96.93054640895787,96.79062263364453,96.85955787675776,96.82050568804242,96.85,0.0004668258755241009,0.0008313157857093303,-0.0006132738824003427,9.868255206700767e-05,-0.00030458238419743577,0.0
2025-07-31,23.7,26.43,36.77,37.39,80.38,96.89,0.0,-0.019999999999999574,0.020000000000003126,0.020000000000003126,0.04999999999999716,0.04000000000000625,4.088185654008439,3.66590995081347,2.635028555887952,2.5913345814388875,1.2053993530729037,1.0,4.087941601108341,3.6644821734445423,2.6339638916024333,2.5916941406425975,1.2052625891380284,1.0,4.088116179835887,3.664545252200726,2.633909499434905,2.5918488152674115,1.2052827111258178,1.0,96.88835346211052,96.85393101566518,96.84885229422147,96.90922720284851,96.88062432029322,96.89,-1.6994033235455654e-05,-0.00037233666688227945,-0.0004247749577327632,0.00019842393789811503,-9.677090887209393e-05,0.0
2025-08-01,23.55,26.26,36.57,37.18,79.98,96.35,-0.14999999999999858,-0.16999999999999815,-0.20000000000000284,-0.21000000000000085,-0.3999999999999915,-0.5400000000000063,4.091295116772823,3.6690784463061688,2.634673229423024,2.5914470145239377,1.2046761690422605,1.0,4.08796857729312,3.6646027624265165,2.6339547580763027,2.591603660220815,1.2052064884200533,1.0,4.087941601108341,3.6644821734445423,2.6339638916024333,2.5916941406425975,1.2052625891380284,1.0,96.27102470610143,96.22930187465369,96.32405951590098,96.35918814909178,96.39690187925952,96.35,-0.0008200070417483499,-0.0012534902762151765,-0.0002692680511420977,9.535766495620535e-05,0.00048666805772704016,0.0
2025-08-04,23.63,26.36,36.69,37.3,80.25,96.71,0.0799999999999983,0.09999999999999787,0.11999999999999744,0.11999999999999744,0.269999999999996,0.35999999999999943,4.09267879813796,3.668816388467375,2.6358680839465793,2.592761394101877,1.2051090342679127,1.0,4.0881994689358345,3.6650261443972703,2.634051490151428,2.591630991670875,1.2051872834542978,1.0,4.08796857729312,3.6646027624265165,2.6339547580763027,2.591603660220815,1.2052064884200533,1.0,96.59869748143642,96.59892881756298,96.63980007381954,96.66681652623639,96.71782069570928,96.71,-0.001151552230326939,-0.0011491574169848655,-0.0007261443170695001,-0.00044662514625245543,8.08642281696474e-05,0.0
2025-08-05,23.64,26.4,36.69,37.3,80.21,96.64,0.010000000000001563,0.03999999999999915,0.0,0.0,-0.04000000000000625,-0.06999999999999318,4.0879864636209815,3.6606060606060606,2.6339602071409107,2.5908847184986596,1.2048373020820347,1.0,4.088080336452904,3.6646977559098866,2.6340778261025735,2.5915918942624745,1.205165365585528,1.0,4.0881994689358345,3.6650261443972703,2.634051490151428,2.591630991670875,1.2051872834542978,1.0,96.64503544564313,96.75669021208793,96.64334917365588,96.66783598932363,96.66807200586922,96.64,5.210383341545027e-05,0.0012067448116163065,3.46555838412609e-05,0.00028799649402272106,0.00029043801198014047,0.0
2025-08-06,23.65,26.38,36.72,37.33,80.29,96.77,0.00999999999999801,-0.019999999999999574,0.030000000000001137,0.030000000000001137,0.0800000000000125,0.12999999999999545,4.091754756871036,3.668309325246399,2.6353485838779958,2.592285025448701,1.2052559471914308,1.0,4.088226449930973,3.664836771660261,2.634191754887865,2.5916350999585025,1.2051738305675905,1.0,4.088080336452904,3.6646977559098866,2.6340778261025735,2.5915918942624745,1.205165365585528,1.0,96.68309995711118,96.6747268009028,96.7233377744865,96.74412541281816,96.76272720286204,96.77,-0.0008984094724056945,-0.0009850173574238164,-0.00048231351998746373,-0.0002674180738055229,-7.515831814593928e-05,0.0
2025-08-07,23.64,26.37,36.69,37.31,80.21,96.7,-0.00999999999999801,-0.00999999999999801,-0.030000000000001137,-0.01999999999999602,-0.0800000000000125,-0.06999999999999318,4.090524534686971,3.6670458854759196,2.6355955301171985,2.591798445456982,1.2055853384864732,1.0,4.088416805260923,3.664868382822102,2.6342785106739868,2.591616758212033,1.2051698078376023,1.0,4.088226449930973,3.664836771660261,2.634191754887865,2.5916350999585025,1.2051738305675905,1.0,96.6456732763682,96.64174566868108,96.64849548683576,96.69390557945174,96.66699294982642,96.7,-0.000561964735397644,-0.0006026048112918559,-0.0005327635392538663,-6.302598349234383e-05,-0.0003413928095031502,0.0
2025-08-08,23.64,26.39,36.68,37.3,80.22,96.72,0.0,0.019999999999999574,-0.00999999999999801,-0.010000000000005116,0.010000000000005116,0.01999999999999602,4.091370558375634,3.665024630541872,2.6368593238822244,2.593029490616622,1.205684367988033,1.0,4.088576685447615,3.664843293558622,2.63444479745794,2.5917142295187907,1.2052016208890095,1.0,4.088416805260923,3.664868382822102,2.6342785106739868,2.591616758212033,1.2051698078376023,1.0,96.65017327636824,96.71587662267527,96.62533577152183,96.66730508130883,96.67872198473246,96.72,-0.0007222078305428523,-4.263301510922381e-05,-0.0009792244086439673,-0.000544967726533799,-0.0004268695829085668,0.0
2025-08-11,23.63,26.39,36.68,37.31,80.22,96.7,-0.010000000000001563,0.0,0.0,0.010000000000005116,0.0,-0.01999999999999602,4.092255607278883,3.6642667677150436,2.6363140676117776,2.591798445456982,1.2054350536025928,1.0,4.088763375171999,3.6648182112913745,2.6345688228030584,2.5916988886337453,1.2052099199544557,1.0,4.088576685447615,3.664843293558622,2.63444479745794,2.5917142295187907,1.2052016208890095,1.0,96.61306707712714,96.71521451701204,96.63143517075723,96.69685790334609,96.68127402771634,96.7,-0.0008994004393747304,0.0001573249248402629,-0.0007092983306808276,-3.24937714941112e-05,-0.00019366893135171608,0.0
2025-08-12,23.68,26.42,36.75,37.38,80.4,96.89,0.05000000000000071,0.030000000000001137,0.07000000000000028,0.07000000000000028,0.18000000000000682,0.18999999999999773,4.091638513513513,3.6672975018925054,2.6364625850340135,2.592027822364901,1.2050995024875621,1.0,4.0889697698366305,3.6650464286014546,2.6347640450780143,2.591763392299109,1.2052144254482766,1.0,4.088763375171999,3.6648182112913745,2.6345688228030584,2.5916988886337453,1.2052099199544557,1.0,96.82191672407295,96.82449714231812,96.8204042380124,96.87770445712941,96.89887756433825,96.89,-0.0007029333030393701,-0.0006762824790575527,-0.000718554744189838,-0.00012691013625353538,9.162098935744976e-05,0.0
