,from date,to date, from CWB price , to CWB price , CWB cod ,CWB pct cod, from ICVT price , to ICVT price , ICVT cod ,ICVT pct cod, to ICVT / to CWB , to ICVT / to ICVT , ICVT / CWB moving avg , yday ICVT / CWB moving avg , to CWB unit price , ICVT / ICVT moving avg , yday ICVT / ICVT moving avg , to ICVT unit price ,CWB unit price pct diff,ICVT unit price pct diff,unit price pct diff
886,3/3/2025,3/4/2025,78.09,77.83,-0.26,-0.0033,85.36,85.12,-0.24,-0.0028,1.094,1,1.093,1.093,85.05,1,1,85.12,-0.0009,0,-0.0009
887,3/4/2025,3/5/2025,77.83,78.68,0.85,0.0109,85.12,86.08,0.96,0.0112,1.094,1,1.093,1.093,85.98,1,1,86.08,-0.0011,0,-0.0011
888,3/5/2025,3/6/2025,78.68,77.57,-1.11,-0.0142,86.08,84.84,-1.24,-0.0145,1.094,1,1.093,1.093,84.78,1,1,84.84,-0.0007,0,-0.0007
889,3/6/2025,3/7/2025,77.57,77.55,-0.02,-0.0003,84.84,84.75,-0.09,-0.0011,1.093,1,1.093,1.093,84.76,1,1,84.75,0.0002,0,0.0002
890,3/7/2025,3/10/2025,77.55,75.99,-1.56,-0.0203,84.75,83.18,-1.57,-0.0187,1.095,1,1.093,1.093,83.06,1,1,83.18,-0.0014,0,-0.0014
891,3/10/2025,3/11/2025,75.99,76.31,0.32,0.0042,83.18,83.4,0.22,0.0026,1.093,1,1.093,1.093,83.42,1,1,83.4,0.0003,0,0.0003
892,3/11/2025,3/12/2025,76.31,76.55,0.24,0.0031,83.4,83.67,0.27,0.0032,1.093,1,1.093,1.093,83.68,1,1,83.67,0.0001,0,0.0001
893,3/12/2025,3/13/2025,76.55,76.02,-0.53,-0.0069,83.67,83.22,-0.45,-0.0054,1.095,1,1.093,1.093,83.1,1,1,83.22,-0.0015,0,-0.0015
894,3/13/2025,3/14/2025,76.02,77.21,1.19,0.0155,83.22,84.35,1.13,0.0135,1.092,1,1.093,1.093,84.4,1,1,84.35,0.0006,0,0.0006
895,3/14/2025,3/17/2025,77.21,77.76,0.55,0.0071,84.35,85.06,0.71,0.0084,1.094,1,1.093,1.093,85,1,1,85.06,-0.0007,0,-0.0007
896,3/17/2025,3/18/2025,77.76,77.33,-0.43,-0.0055,85.06,84.63,-0.43,-0.0051,1.094,1,1.093,1.093,84.54,1,1,84.63,-0.0011,0,-0.0011
897,3/18/2025,3/19/2025,77.33,78.05,0.72,0.0093,84.63,85.27,0.64,0.0075,1.093,1,1.093,1.093,85.32,1,1,85.27,6.00E-04,0,6.00E-04
898,3/19/2025,3/20/2025,78.05,77.86,-0.19,-0.0024,85.27,85.1,-0.17,-0.002,1.093,1,1.093,1.093,85.12,1,1,85.1,0.0002,0,0.0002
899,3/20/2025,3/21/2025,77.86,77.94,0.08,0.001,85.1,85.06,-0.04,-0.0005,1.091,1,1.093,1.093,85.2,1,1,85.06,0.0016,0,0.0016
900,3/21/2025,3/24/2025,77.94,78.82,0.88,0.0112,85.06,85.89,0.83,0.0097,1.09,1,1.093,1.093,86.15,1,1,85.89,0.003,0,0.003
901,3/24/2025,3/25/2025,78.82,78.85,0.03,0.0004,85.89,86,0.11,0.0013,1.091,1,1.093,1.093,86.17,1,1,86,0.002,0,0.002
902,3/25/2025,3/26/2025,78.85,78.16,-0.69,-0.0088,86,85.21,-0.79,-0.0092,1.09,1,1.093,1.093,85.41,1,1,85.21,0.0023,0,0.0023
903,3/26/2025,3/27/2025,78.16,77.8,-0.36,-0.0046,85.21,85,-0.21,-0.0025,1.093,1,1.093,1.093,85,1,1,85,0.0001,0,0.0001
904,3/27/2025,3/28/2025,77.8,76.93,-0.87,-0.0112,85,83.96,-1.04,-0.0123,1.091,1,1.093,1.093,84.06,1,1,83.96,0.0012,0,0.0012
905,3/28/2025,3/31/2025,76.93,76.62,-0.31,-0.004,83.96,83.61,-0.35,-0.0042,1.091,1,1.093,1.093,83.73,1,1,83.61,0.0014,0,0.0014
906,3/31/2025,4/1/2025,76.62,76.78,0.16,0.0021,83.61,83.73,0.12,0.0014,1.091,1,1.092,1.093,83.89,1,1,83.73,0.0019,0,0.0019
907,4/1/2025,4/2/2025,76.78,77.26,0.48,0.0062,83.73,84.19,0.46,0.0055,1.09,1,1.092,1.092,84.41,1,1,84.19,0.0026,0,0.0026
908,4/2/2025,4/3/2025,77.26,74.93,-2.33,-0.0306,84.19,81.87,-2.32,-0.0279,1.093,1,1.092,1.092,81.84,1,1,81.87,-0.0003,0,-0.0003
909,4/3/2025,4/4/2025,74.93,72.83,-2.1,-0.0284,81.87,79.98,-1.89,-0.0234,1.098,1,1.092,1.092,79.55,1,1,79.98,-0.0054,0,-0.0054
910,4/4/2025,4/7/2025,72.83,72.41,-0.42,-0.0058,79.98,79.36,-0.62,-0.0078,1.096,1,1.093,1.092,79.11,1,1,79.36,-0.0032,0,-0.0032
911,4/7/2025,4/8/2025,72.41,71.86,-0.55,-0.0076,79.36,78.98,-0.38,-0.0048,1.099,1,1.093,1.093,78.51,1,1,78.98,-0.006,0,-0.006
912,4/8/2025,4/9/2025,71.86,74.8,2.94,0.0401,78.98,81.74,2.76,0.0343,1.093,1,1.093,1.093,81.75,1,1,81.74,0.0001,0,0.0001
913,4/9/2025,4/10/2025,74.8,73.05,-1.75,-0.0237,81.74,80.67,-1.07,-0.0132,1.104,1,1.093,1.093,79.83,1,1,80.67,-0.0104,0,-0.0104
914,4/10/2025,4/11/2025,73.05,73.6,0.55,0.0075,80.67,80.75,0.08,0.001,1.097,1,1.094,1.093,80.47,1,1,80.75,-0.0035,0,-0.0035
915,4/11/2025,4/14/2025,73.6,74.52,0.92,0.0124,80.75,81.61,0.86,0.0106,1.095,1,1.094,1.094,81.49,1,1,81.61,-0.0014,0,-0.0014
916,4/14/2025,4/15/2025,74.52,74.64,0.12,0.0016,81.61,81.78,0.17,0.0021,1.096,1,1.094,1.094,81.63,1,1,81.78,-0.0019,0,-0.0019
917,4/15/2025,4/16/2025,74.64,74.25,-0.39,-0.0052,81.78,81.43,-0.35,-0.0043,1.097,1,1.094,1.094,81.21,1,1,81.43,-0.0028,0,-0.0028
918,4/16/2025,4/17/2025,74.25,74.63,0.38,0.0051,81.43,81.67,0.24,0.0029,1.094,1,1.094,1.094,81.64,1,1,81.67,-0.0004,0,-0.0004
919,4/17/2025,4/21/2025,74.63,73.92,-0.71,-0.0096,81.67,81.1,-0.57,-0.007,1.097,1,1.094,1.094,80.87,1,1,81.1,-0.0029,0,-0.0029
920,4/21/2025,4/22/2025,73.92,75.08,1.16,0.0156,81.1,82.05,0.95,0.0116,1.093,1,1.094,1.094,82.16,1,1,82.05,0.0013,0,0.0013
921,4/22/2025,4/23/2025,75.08,75.91,0.83,0.011,82.05,83.02,0.97,0.0118,1.094,1,1.095,1.094,83.08,1,1,83.02,0.0007,0,0.0007
922,4/23/2025,4/24/2025,75.91,76.68,0.77,0.0101,83.02,83.72,0.7,0.0084,1.092,1,1.095,1.095,83.93,1,1,83.72,0.0025,0,0.0025
923,4/24/2025,4/25/2025,76.68,77.2,0.52,0.0068,83.72,84.21,0.49,0.0058,1.091,1,1.095,1.095,84.51,1,1,84.21,0.0035,0,0.0035
924,4/25/2025,4/28/2025,77.2,77.45,0.25,0.0032,84.21,84.45,0.24,0.0028,1.09,1,1.094,1.095,84.77,1,1,84.45,0.0038,0,0.0038
925,4/28/2025,4/29/2025,77.45,77.7,0.25,0.0032,84.45,84.93,0.48,0.0057,1.093,1,1.095,1.094,85.04,1,1,84.93,0.0013,0,0.0013
926,4/29/2025,4/30/2025,77.7,77.53,-0.17,-0.0022,84.93,84.76,-0.17,-0.002,1.093,1,1.095,1.095,84.86,1,1,84.76,0.0012,0,0.0012
927,4/30/2025,5/1/2025,77.53,77.74,0.21,0.0027,84.76,84.92,0.16,0.0019,1.092,1,1.095,1.095,85.1,1,1,84.92,0.0022,0,0.0022
928,5/1/2025,5/2/2025,77.74,78.52,0.78,0.01,84.92,85.91,0.99,0.0116,1.094,1,1.095,1.095,85.97,1,1,85.91,0.0007,0,0.0007
929,5/2/2025,5/5/2025,78.52,78.24,-0.28,-0.0036,85.91,85.59,-0.32,-0.0037,1.094,1,1.095,1.095,85.67,1,1,85.59,0.0009,0,0.0009
930,5/5/2025,5/6/2025,78.24,78.23,-0.01,-0.0001,85.59,85.31,-0.28,-0.0033,1.091,1,1.094,1.095,85.64,1,1,85.31,0.0039,0,0.0039
931,5/6/2025,5/7/2025,78.23,78.17,-0.06,-0.0008,85.31,85.23,-0.08,-0.0009,1.09,1,1.094,1.094,85.55,1,1,85.23,0.0038,0,0.0038
932,5/7/2025,5/8/2025,78.17,78.89,0.72,0.0092,85.23,86.26,1.03,0.012,1.093,1,1.094,1.094,86.31,1,1,86.26,0.0005,0,0.0005
933,5/8/2025,5/9/2025,78.89,78.91,0.02,0.0003,86.26,86.32,0.06,0.0007,1.094,1,1.094,1.094,86.33,1,1,86.32,0.0001,0,0.0001
934,5/9/2025,5/12/2025,78.91,79.95,1.04,0.0131,86.32,87.21,0.89,0.0103,1.091,1,1.093,1.094,87.43,1,1,87.21,0.0025,0,0.0025
935,5/12/2025,5/13/2025,79.95,80.45,0.5,0.0062,87.21,87.67,0.46,0.0053,1.09,1,1.093,1.093,87.95,1,1,87.67,0.0032,0,0.0032
936,5/13/2025,5/14/2025,80.45,80.52,0.07,0.0009,87.67,87.65,-0.02,-0.0002,1.089,1,1.093,1.093,88,1,1,87.65,0.004,0,0.004
937,5/14/2025,5/15/2025,80.52,80.46,-0.06,-0.0007,87.65,87.47,-0.18,-0.0021,1.087,1,1.092,1.093,87.91,1,1,87.47,0.005,0,0.005
938,5/15/2025,5/16/2025,80.46,80.87,0.41,0.0051,87.47,87.95,0.48,0.0055,1.088,1,1.092,1.092,88.32,1,1,87.95,0.0042,0,0.0042
939,5/16/2025,5/19/2025,80.87,80.88,0.01,0.0001,87.95,88,0.05,0.0006,1.088,1,1.091,1.092,88.3,1,1,88,0.0034,0,0.0034
940,5/19/2025,5/20/2025,80.88,80.71,-0.17,-0.0021,88,87.67,-0.33,-0.0038,1.086,1,1.091,1.091,88.08,1,1,87.67,0.0047,0,0.0047
941,5/20/2025,5/21/2025,80.71,79.66,-1.05,-0.0131,87.67,86.79,-0.88,-0.0101,1.09,1,1.091,1.091,86.91,1,1,86.79,0.0014,0,0.0014
942,5/21/2025,5/22/2025,79.66,79.7,0.04,0.0005,86.79,86.81,0.02,0.0002,1.089,1,1.091,1.091,86.93,1,1,86.81,0.0014,0,0.0014
943,5/22/2025,5/23/2025,79.7,79.61,-0.09,-0.0011,86.81,86.66,-0.15,-0.0017,1.089,1,1.091,1.091,86.83,1,1,86.66,0.0019,0,0.0019
944,5/23/2025,5/27/2025,79.61,80.1,0.49,0.0061,86.66,87.27,0.61,0.007,1.09,1,1.09,1.091,87.35,1,1,87.27,0.0009,0,0.0009
945,5/27/2025,5/28/2025,80.1,79.82,-0.28,-0.0035,87.27,86.91,-0.36,-0.0041,1.089,1,1.09,1.09,87.04,1,1,86.91,0.0015,0,0.0015
946,5/28/2025,5/29/2025,79.82,79.74,-0.08,-0.001,86.91,86.89,-0.02,-0.0002,1.09,1,1.09,1.09,86.94,1,1,86.89,0.0006,0,0.0006
947,5/29/2025,5/30/2025,79.74,79.77,0.03,0.0004,86.89,87.04,0.15,0.0017,1.091,1,1.09,1.09,86.96,1,1,87.04,-0.001,0,-0.001
948,5/30/2025,6/2/2025,79.77,79.76,-0.01,-0.0001,87.04,87.12,0.08,0.0009,1.092,1,1.09,1.09,86.94,1,1,87.12,-0.0021,0,-0.0021
949,6/2/2025,6/3/2025,79.76,80.33,0.57,0.0071,87.12,87.65,0.53,0.0061,1.091,1,1.09,1.09,87.55,1,1,87.65,-0.0011,0,-0.0011
950,6/3/2025,6/4/2025,80.33,80.57,0.24,0.003,87.65,88.06,0.41,0.0047,1.093,1,1.09,1.09,87.81,1,1,88.06,-0.0029,0,-0.0029
951,6/4/2025,6/5/2025,80.57,80.5,-0.07,-0.0009,88.06,87.9,-0.16,-0.0018,1.092,1,1.09,1.09,87.74,1,1,87.9,-0.0018,0,-0.0018
952,6/5/2025,6/6/2025,80.5,81.12,0.62,0.0077,87.9,88.22,0.32,0.0036,1.088,1,1.09,1.09,88.42,1,1,88.22,0.0023,0,0.0023
953,6/6/2025,6/9/2025,81.12,81.26,0.14,0.0017,88.22,88.58,0.36,0.0041,1.09,1,1.09,1.09,88.55,1,1,88.58,-0.0003,0,-0.0003
954,6/9/2025,6/10/2025,81.26,81.27,0.01,0.0001,88.58,88.51,-0.07,-0.0008,1.089,1,1.089,1.09,88.55,1,1,88.51,0.0004,0,0.0004
955,6/10/2025,6/11/2025,81.27,81.21,-0.06,-0.0007,88.51,88.42,-0.09,-0.001,1.089,1,1.089,1.089,88.47,1,1,88.42,0.0006,0,0.0006
956,6/11/2025,6/12/2025,81.21,80.84,-0.37,-0.0046,88.42,88.12,-0.3,-0.0034,1.09,1,1.089,1.089,88.07,1,1,88.12,-0.0006,0,-0.0006
957,6/12/2025,6/13/2025,80.84,80.27,-0.57,-0.0071,88.12,87.61,-0.51,-0.0058,1.091,1,1.09,1.089,87.45,1,1,87.61,-0.0018,0,-0.0018
958,6/13/2025,6/16/2025,80.27,80.88,0.61,0.0076,87.61,88.21,0.6,0.0068,1.091,1,1.09,1.09,88.13,1,1,88.21,-0.0009,0,-0.0009
959,6/16/2025,6/17/2025,80.88,80.44,-0.44,-0.0055,88.21,87.85,-0.36,-0.0041,1.092,1,1.09,1.09,87.67,1,1,87.85,-0.0021,0,-0.0021
960,6/17/2025,6/18/2025,80.44,80.55,0.11,0.0014,87.85,87.96,0.11,0.0013,1.092,1,1.09,1.09,87.8,1,1,87.96,-0.0018,0,-0.0018
961,6/18/2025,6/20/2025,80.55,80.61,0.06,0.0007,87.96,88.04,0.08,0.0009,1.092,1,1.09,1.09,87.89,1,1,88.04,-0.0017,0,-0.0017
962,6/20/2025,6/23/2025,80.61,80.88,0.27,0.0033,88.04,88.31,0.27,0.0031,1.092,1,1.091,1.09,88.2,1,1,88.31,-1.30E-03,0,-1.30E-03
963,6/23/2025,6/24/2025,80.88,81.65,0.77,0.0095,88.31,89.2,0.89,0.01,1.092,1,1.091,1.091,89.05,1,1,89.2,-0.0017,0,-0.0017
964,6/24/2025,6/25/2025,81.65,81.5,-0.15,-0.0018,89.2,89.12,-0.08,-0.0009,1.093,1,1.091,1.091,88.9,1,1,89.12,-0.0025,0,-0.0025
965,6/25/2025,6/26/2025,81.5,82.08,0.58,0.0071,89.12,89.67,0.55,0.0062,1.092,1,1.091,1.091,89.55,1,1,89.67,-0.0014,0,-0.0014
966,6/26/2025,6/27/2025,82.08,82.25,0.17,0.0021,89.67,89.67, $-   ,0,1.09,1,1.091,1.091,89.75,1,1,89.67,0.0009,0,0.0009
967,6/27/2025,6/30/2025,82.25,82.66,0.41,0.005,89.67,90.1,0.43,0.0048,1.09,1,1.091,1.091,90.2,1,1,90.1,0.0011,0,0.0011
968,6/30/2025,7/1/2025,82.66,82.29,-0.37,-0.0045,90.1,89.29,-0.81,-0.009,1.085,1,1.091,1.091,89.79,1,1,89.29,0.0056,0,0.0056
969,7/1/2025,7/2/2025,82.29,82.73,0.44,0.0053,89.29,89.82,0.53,0.0059,1.086,1,1.091,1.091,90.24,1,1,89.82,0.0047,0,0.0047
970,7/2/2025,7/3/2025,82.73,83.1,0.37,0.0045,89.82,90.26,0.44,0.0049,1.086,1,1.09,1.091,90.62,1,1,90.26,0.004,0,0.004
971,7/3/2025,7/7/2025,83.1,82.88,-0.22,-0.0027,90.26,90.11,-0.15,-0.0017,1.087,1,1.09,1.09,90.35,1,1,90.11,0.0027,0,0.0027
972,7/7/2025,7/8/2025,82.88,83.09,0.21,0.0025,90.11,90.2,0.09,0.001,1.086,1,1.09,1.09,90.56,1,1,90.2,0.004,0,0.004
973,7/8/2025,7/9/2025,83.09,83.46,0.37,0.0044,90.2,90.59,0.39,0.0043,1.085,1,1.09,1.09,90.96,1,1,90.59,0.004,0,0.004
974,7/9/2025,7/10/2025,83.46,83.82,0.36,0.0043,90.59,90.93,0.34,0.0037,1.085,1,1.089,1.09,91.33,1,1,90.93,0.0044,0,0.0044
975,7/10/2025,7/11/2025,83.82,83.61,-0.21,-0.0025,90.93,90.81,-0.12,-0.0013,1.086,1,1.089,1.089,91.08,1,1,90.81,0.003,0,0.003
976,7/11/2025,7/14/2025,83.61,84.23,0.62,0.0074,90.81,91.47,0.66,0.0072,1.086,1,1.089,1.089,91.75,1,1,91.47,0.003,0,0.003
977,7/14/2025,7/15/2025,84.23,84.24,0.01,0.0001,91.47,91.53,0.06,0.0007,1.087,1,1.089,1.089,91.74,1,1,91.53,0.0023,0,0.0023
978,7/15/2025,7/16/2025,84.24,84.62,0.38,0.0045,91.53,91.92,0.39,0.0043,1.086,1,1.089,1.089,92.13,1,1,91.92,0.0023,0,0.0023
979,7/16/2025,7/17/2025,84.62,84.8,0.18,0.0021,91.92,92.65,0.73,0.0079,1.093,1,1.089,1.089,92.31,1,1,92.65,-0.0037,0,-0.0037
980,7/17/2025,7/18/2025,84.8,85.19,0.39,0.0046,92.65,92.65, $-   ,0,1.088,1,1.088,1.089,92.74,1,1,92.65,0.001,0,0.001
981,7/18/2025,7/21/2025,85.19,84.96,-0.23,-0.0027,92.65,92.67,0.02,0.0002,1.091,1,1.088,1.088,92.47,1,1,92.67,-0.0022,0,-0.0022
982,7/21/2025,7/22/2025,84.96,85.28,0.32,0.0038,92.67,92.82,0.15,0.0016,1.088,1,1.088,1.088,92.81,1,1,92.82,-0.0001,0,-0.0001
983,7/22/2025,7/23/2025,85.28,85.39,0.11,0.0013,92.82,92.99,0.17,0.0018,1.089,1,1.088,1.088,92.92,1,1,92.99,-0.0008,0,-0.0008
984,7/23/2025,7/24/2025,85.39,85.29,-0.1,-0.0012,92.99,92.84,-0.15,-0.0016,1.089,1,1.088,1.088,92.79,1,1,92.84,-0.0005,0,-0.0005
985,7/24/2025,7/25/2025,85.29,85.35,0.06,0.0007,92.84,92.89,0.05,0.0005,1.088,1,1.088,1.088,92.84,1,1,92.89,-0.0006,0,-0.0006
986,7/25/2025,7/28/2025,85.35,85.1,-0.25,-0.0029,92.89,92.77,-0.12,-0.0013,1.09,1,1.088,1.088,92.55,1,1,92.77,-0.0024,0,-0.0024
987,7/28/2025,7/29/2025,85.1,84.57,-0.53,-0.0062,92.77,92.29,-0.48,-0.0052,1.091,1,1.088,1.088,91.97,1,1,92.29,-0.0035,0,-0.0035
988,7/29/2025,7/30/2025,84.57,84.88,0.31,0.0037,92.29,92.47,0.18,0.0019,1.089,1,1.088,1.088,92.31,1,1,92.47,-0.0017,0,-0.0017
989,7/30/2025,7/31/2025,84.88,84.92,0.04,0.0005,92.47,92.61,0.14,0.0015,1.091,1,1.088,1.088,92.38,1,1,92.61,-0.0025,0,-0.0025
990,7/31/2025,8/1/2025,84.92,83.82,-1.1,-0.013,92.61,91.36,-1.25,-0.0136,1.09,1,1.088,1.088,91.2,1,1,91.36,-0.0018,0,-0.0018
991,8/1/2025,8/4/2025,83.82,84.56,0.74,0.0088,91.36,92.36,1,0.0109,1.092,1,1.088,1.088,92.02,1,1,92.36,-0.0037,0,-0.0037
992,8/4/2025,8/5/2025,84.56,84.39,-0.17,-0.002,92.36,92.04,-0.32,-0.0035,1.091,1,1.089,1.088,91.86,1,1,92.04,-0.002,0,-0.002
993,8/5/2025,8/6/2025,84.39,84.27,-0.12,-0.0014,92.04,91.84,-0.2,-0.0022,1.09,1,1.089,1.089,91.75,1,1,91.84,-0.001,0,-0.001
994,8/6/2025,8/7/2025,84.27,84.68,0.41,0.0049,91.84,92.08,0.24,0.0026,1.087,1,1.089,1.089,92.21,1,1,92.08,0.0014,0,0.0014
995,8/7/2025,8/8/2025,84.68,84.49,-0.19,-0.0022,92.08,91.87,-0.21,-0.0023,1.087,1,1.089,1.089,92.02,1,1,91.87,0.0016,0,0.0016
996,8/8/2025,8/11/2025,84.49,84.46,-0.03,-0.0004,91.87,91.98,0.11,0.0012,1.089,1,1.089,1.089,91.99,1,1,91.98,0.0001,0,0.0001
997,8/11/2025,8/12/2025,84.46,85.28,0.82,0.0097,91.98,92.74,0.76,0.0082,1.087,1,1.089,1.089,92.89,1,1,92.74,0.0017,0,0.0017
998,8/12/2025,8/13/2025,85.28,85.66,0.38,0.0044,92.74,93.17,0.43,0.0046,1.088,1,1.089,1.089,93.31,1,1,93.17,0.0015,0,0.0015
999,8/13/2025,8/14/2025,85.66,85.31,-0.35,-0.0041,93.17,92.75,-0.42,-0.0045,1.087,1,1.089,1.089,92.94,1,1,92.75,0.002,0,0.002
1000,8/14/2025,8/15/2025,85.31,85.39,0.08,0.0009,92.75,92.98,0.23,0.0025,1.089,1,1.089,1.089,93,1,1,92.98,0.0002,0,0.0002
1001,8/15/2025,8/18/2025,85.39,85.59,0.2,0.0023,92.98,93.18,0.2,0.0021,1.089,1,1.089,1.089,93.23,1,1,93.18,0.0005,0,0.0005
1002,8/18/2025,8/19/2025,85.59,84.8,-0.79,-0.0093,93.18,92.44,-0.74,-0.008,1.09,1,1.089,1.089,92.36,1,1,92.44,-0.0009,0,-0.0009
1003,8/19/2025,8/20/2025,84.8,84.75,-0.05,-0.0006,92.44,92.41,-0.03,-0.0003,1.09,1,1.089,1.089,92.31,1,1,92.41,-0.0011,0,-0.0011
1004,8/20/2025,8/21/2025,84.75,84.72,-0.03,-0.0004,92.41,92.36,-0.05,-0.0005,1.09,1,1.089,1.089,92.28,1,1,92.36,-0.0008,0,-0.0008
1005,8/21/2025,8/22/2025,84.72,85.96,1.24,0.0145,92.36,93.84,1.48,0.0159,1.092,1,1.09,1.089,93.64,1,1,93.84,-0.0021,0,-0.0021
1006,8/22/2025,8/25/2025,85.96,85.76,-0.2,-0.0023,93.84,93.56,-0.28,-0.003,1.091,1,1.09,1.09,93.44,1,1,93.56,-0.0013,0,-0.0013
1007,8/25/2025,8/26/2025,85.76,86.04,0.28,0.0033,93.56,93.91,0.35,0.0037,1.091,1,1.09,1.09,93.74,1,1,93.91,-0.0018,0,-0.0018
1008,8/26/2025,8/27/2025,86.04,86.08,0.04,0.0005,93.91,93.79,-0.12,-0.0013,1.09,1,1.09,1.09,93.79,1,1,93.79,0,0,0
1009,8/27/2025,8/28/2025,86.08,86.39,0.31,0.0036,93.79,94.52,0.73,0.0078,1.094,1,1.09,1.09,94.13,1,1,94.52,-0.0042,0,-0.0042
1010,8/28/2025,8/29/2025,86.39,86.28,-0.11,-0.0013,94.52,94.45,-0.07,-0.0007,1.095,1,1.09,1.09,94.02,1,1,94.45,-0.0045,0,-0.0045
1011,8/29/2025,9/2/2025,86.28,86.05,-0.23,-0.0027,94.45,94.28,-0.17,-0.0018,1.096,1,1.09,1.09,93.79,1,1,94.28,-0.0052,0,-0.0052
1012,9/2/2025,9/3/2025,86.05,85.82,-0.23,-0.0027,94.28,94.13,-0.15,-0.0016,1.097,1,1.09,1.09,93.56,1,1,94.13,-0.0061,0,-0.0061
1013,9/3/2025,9/4/2025,85.82,86.06,0.24,0.0028,94.13,94.32,0.19,0.002,1.096,1,1.091,1.09,93.84,1,1,94.32,-0.0051,0,-0.0051
1014,9/4/2025,9/5/2025,86.06,86.56,0.5,0.0058,94.32,95.03,0.71,0.0075,1.098,1,1.091,1.091,94.42,1,1,95.03,-0.0065,0,-0.0065
1015,9/5/2025,9/8/2025,86.56,86.78,0.22,0.0025,95.03,95.41,0.38,0.004,1.099,1,1.092,1.091,94.7,1,1,95.41,-0.0075,0,-0.0075
1016,9/8/2025,9/9/2025,86.78,87.49,0.71,0.0081,95.41,96.06,0.65,0.0068,1.098,1,1.092,1.092,95.53,1,1,96.06,-0.0055,0,-0.0055
1017,9/9/2025,9/10/2025,87.49,87.62,0.13,0.0015,96.06,96.3,0.24,0.0025,1.099,1,1.093,1.092,95.71,1,1,96.3,-0.0061,0,-0.0061
1018,9/10/2025,9/11/2025,87.62,88.39,0.77,0.0087,96.3,97.37,1.07,0.011,1.102,1,1.094,1.093,96.6,1,1,97.37,-0.0079,0,-0.0079
1019,9/11/2025,9/12/2025,88.39,88.43,0.04,0.0005,97.37,97.28,-0.09,-0.0009,1.1,1,1.094,1.094,96.71,1,1,97.28,-0.0059,0,-0.0059
1020,9/12/2025,9/15/2025,88.43,89.06,0.63,0.0071,97.28,98.02,0.74,0.0076,1.101,1,1.095,1.094,97.45,1,1,98.02,-0.0058,0,-0.0058
1021,9/15/2025,9/16/2025,89.06,89.09,0.03,0.0003,98.02,98.01,-0.01,-0.0001,1.1,1,1.095,1.095,97.54,1,1,98.01,-0.0048,0,-0.0048
1022,9/16/2025,9/17/2025,89.09,89.23,0.14,0.0016,98.01,98.4,0.39,0.004,1.103,1,1.096,1.095,97.74,1,1,98.4,-0.0067,0,-0.0067
1023,9/17/2025,9/18/2025,89.23,90.1,0.87,0.0097,98.4,99.28,0.88,0.0089,1.102,1,1.097,1.096,98.75,1,1,99.28,-0.0053,0,-0.0053
1024,9/18/2025,9/19/2025,90.1,90.41,0.31,0.0034,99.28,99.62,0.34,0.0034,1.102,1,1.097,1.097,99.15,1,1,99.62,-0.0048,0,-0.0048
1025,9/19/2025,9/22/2025,90.41,90.77,0.36,0.004,99.62,100.17,0.55,0.0055,1.104,1,1.098,1.097,99.59,1,1,100.17,-0.0058,0,-0.0058
1026,9/22/2025,9/23/2025,90.77,90.34,-0.43,-0.0047,100.17,99.55,-0.62,-0.0062,1.102,1,1.098,1.098,99.18,1,1,99.55,-0.0038,0,-0.0038
1027,9/23/2025,9/24/2025,90.34,90.01,-0.33,-0.0037,99.55,99.38,-0.17,-0.0017,1.104,1,1.099,1.098,98.86,1,1,99.38,-0.0052,0,-0.0052
1028,9/24/2025,9/25/2025,90.01,89.61,-0.4,-0.0045,99.38,98.84,-0.54,-0.0054,1.103,1,1.1,1.099,98.48,1,1,98.84,-0.0036,0,-0.0036
1029,9/25/2025,9/26/2025,89.61,89.55,-0.06,-0.0007,98.84,98.77,-0.07,-0.0007,1.103,1,1.1,1.1,98.47,1,1,98.77,-0.003,0,-0.003
1030,9/26/2025,9/29/2025,89.55,90.47,0.92,0.0102,98.77,99.95,1.18,0.0119,1.105,1,1.101,1.1,99.53,1,1,99.95,-0.0043,0,-0.0043
1031,9/29/2025,9/30/2025,90.47,90.5,0.03,0.0003,99.95,100.05,0.1,0.001,1.106,1,1.101,1.101,99.6,1,1,100.05,-0.0045,0,-0.0045
1032,9/30/2025,10/1/2025,90.5,91.32,0.82,0.009,100.05,100.82,0.77,0.0077,1.104,1,1.101,1.101,100.55,1,1,100.82,-0.0027,0,-0.0027
1033,10/1/2025,10/2/2025,91.32,91.99,0.67,0.0073,100.82,101.65,0.83,0.0082,1.105,1,1.102,1.101,101.32,1,1,101.65,-0.0032,0,-0.0032
1034,10/2/2025,10/3/2025,91.99,92.12,0.13,0.0014,101.65,101.79,0.14,0.0014,1.105,1,1.102,1.102,101.51,1,1,101.79,-0.0028,0,-0.0028
1035,10/3/2025,10/6/2025,92.12,92.77,0.65,0.007,101.79,102.38,0.59,0.0058,1.104,1,1.102,1.102,102.26,1,1,102.38,-0.0012,0,-0.0012
1036,10/6/2025,10/7/2025,92.77,91.96,-0.81,-0.0088,102.38,101.78,-0.6,-0.0059,1.107,1,1.103,1.102,101.38,1,1,101.78,-0.0039,0,-0.0039
1037,10/7/2025,10/8/2025,91.96,92.73,0.77,0.0083,101.78,102.27,0.49,0.0048,1.103,1,1.103,1.103,102.27,1,1,102.27,0,0,0
