BNDX_price,IAGG_price,BNDX_price_chg,IAGG_price_chg,IAGG/BNDX,IAGG/IAGG,IAGG/BNDX_moving_avg,IAGG/IAGG_moving_avg,IAGG/BNDX_prev_moving_avg,IAGG/IAGG_prev_moving_avg,BNDX_scaled_price,IAGG_scaled_price,BNDX_scaled_comm,IAGG_scaled_comm,BNDX_scaled_price_minus_comm,IAGG_scaled_price_minus_comm,BNDX_scaled_price_plus_comm,IAGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
49.28,50.31,0.18999999999999773,0.1700000000000017,1.020900974025974,1.0,1.02101665857898,1.0,1.0209922263300186,1.0,50.314496913543316,50.31,0.0051049611316500935,0.005,50.309391952411666,50.305,50.319601874674966,50.315000000000005,50.315000000000005,50.309391952411666,-0.0056080475883391045,-0.00011146983876643021,IAGG,BNDX,2025-02-25,False
49.38,50.37,0.10000000000000142,0.05999999999999517,1.020048602673147,1.0,1.0210188845893469,1.0,1.02101665857898,1.0,50.41780260063003,50.37,0.0051050832928949,0.005,50.412697517337136,50.364999999999995,50.42290768392293,50.375,50.375,50.412697517337136,0.03769751733713633,0.0007484120972232744,IAGG,BNDX,2025-02-26,False
49.33,50.33,-0.05000000000000426,-0.03999999999999915,1.020271639975674,1.0,1.0210218500099355,1.0,1.0210188845893469,1.0,50.36686157679248,50.33,0.005105094422946734,0.005,50.361756482369536,50.324999999999996,50.371966671215425,50.335,50.335,50.361756482369536,0.026756482369535206,0.0005316209491264695,IAGG,BNDX,2025-02-27,False
49.5,50.43,0.1700000000000017,0.10000000000000142,1.0187878787878788,1.0,1.020963686946072,1.0,1.0210218500099355,1.0,50.54058157549181,50.43,0.005105109250049678,0.005,50.535476466241754,50.425,50.54568668474186,50.435,50.435,50.535476466241754,0.10047646624175144,0.00199239473015569,IAGG,BNDX,2025-02-28,False
49.33,50.32,-0.1700000000000017,-0.10999999999999943,1.0200689235759173,1.0,1.0209807593197022,1.0,1.020963686946072,1.0,50.36413867704974,50.32,0.005104818434730361,0.005,50.35903385861501,50.315,50.36924349548447,50.325,50.325,50.35903385861501,0.034033858615003965,0.0006763485416336241,IAGG,BNDX,2025-03-03,True
48.93,50.05,-0.3999999999999986,-0.2700000000000031,1.0228898426323318,1.0,1.0210281364574139,1.0,1.0209807593197022,1.0,49.95658855351303,50.05,0.005104903796598511,0.005,49.95148364971643,50.044999999999995,49.96169345730963,50.055,49.96169345730963,50.044999999999995,0.08330654269036586,0.0016644663874198975,BNDX,IAGG,2025-03-04,False
48.61,49.86,-0.3200000000000003,-0.18999999999999773,1.0257148734828225,1.0,1.021248755359796,1.0,1.0210281364574139,1.0,49.632177713194885,49.86,0.005105140682287069,0.005,49.627072572512596,49.855,49.637282853877174,49.865,49.637282853877174,49.855,0.21771714612282267,0.004366569316542774,BNDX,IAGG,2025-03-05,False
48.49,49.77,-0.11999999999999744,-0.0899999999999963,1.0263971952979996,1.0,1.021525682763416,1.0,1.021248755359796,1.0,49.52035214739651,49.77,0.00510624377679898,0.005,49.51524590361971,49.765,49.52545839117331,49.775000000000006,49.52545839117331,49.765,0.2395416088266913,0.004812971847030164,BNDX,IAGG,2025-03-06,False
48.49,49.72,0.0,-0.05000000000000426,1.0253660548566714,1.0,1.0217611787018754,1.0,1.021525682763416,1.0,49.53378035719805,49.72,0.00510762841381708,0.005,49.52867272878423,49.714999999999996,49.538887985611865,49.725,49.538887985611865,49.714999999999996,0.1761120143881314,0.0035420759128747263,BNDX,IAGG,2025-03-07,False
48.5,49.76,0.00999999999999801,0.03999999999999915,1.025979381443299,1.0,1.0220157348760481,1.0,1.0217611787018754,1.0,49.55541716704096,49.76,0.005108805893509378,0.005,49.55030836114745,49.754999999999995,49.560525972934464,49.765,49.560525972934464,49.754999999999995,0.19447402706553163,0.0039082400937606844,BNDX,IAGG,2025-03-10,False
48.33,49.59,-0.1700000000000017,-0.1699999999999946,1.0260707635009312,1.0,1.0223166398730512,1.0,1.0220157348760481,1.0,49.394020466559404,49.59,0.0051100786743802406,0.005,49.388910387885026,49.585,49.39913054523378,49.595000000000006,49.39913054523378,49.585,0.18586945476621963,0.003748123709744296,BNDX,IAGG,2025-03-11,False
48.41,49.64,0.0799999999999983,0.04999999999999716,1.0254079735591821,1.0,1.0225199653802786,1.0,1.0223166398730512,1.0,49.49034853625441,49.64,0.005111583199365256,0.005,49.48523695305504,49.635,49.495460119453774,49.645,49.495460119453774,49.635,0.13953988054622357,0.0028110370778852453,BNDX,IAGG,2025-03-12,False
48.48,49.7,0.07000000000000028,0.060000000000002274,1.0251650165016504,1.0,1.0226879370123716,1.0,1.0225199653802786,1.0,49.5717679216359,49.7,0.005112599826901393,0.005,49.566655321809,49.695,49.576880521462805,49.705000000000005,49.576880521462805,49.695,0.11811947853719573,0.0023766494675492096,BNDX,IAGG,2025-03-13,False
48.46,49.69,-0.01999999999999602,-0.010000000000005116,1.0253817581510523,1.0,1.022871391803041,1.0,1.0226879370123716,1.0,49.55945742761953,49.69,0.005113439685061858,0.005,49.554343987934466,49.684999999999995,49.56457086730459,49.695,49.56457086730459,49.684999999999995,0.12042913269540634,0.0024236090298934664,BNDX,IAGG,2025-03-14,False
48.54,49.74,0.0799999999999983,0.05000000000000426,1.0247218788627936,1.0,1.0230196451605769,1.0,1.022871391803041,1.0,49.650177358119606,49.74,0.005114356959015205,0.005,49.645063001160594,49.735,49.65529171507862,49.745000000000005,49.65529171507862,49.735,0.07970828492138082,0.0016024986916240616,BNDX,IAGG,2025-03-17,False
48.57,49.78,0.030000000000001137,0.03999999999999915,1.024912497426395,1.0,1.023194933640459,1.0,1.0230196451605769,1.0,49.68806416544922,49.78,0.005115098225802884,0.005,49.68294906722342,49.775,49.69317926367502,49.785000000000004,49.69317926367502,49.775,0.08182073632497833,0.0016436467722976762,BNDX,IAGG,2025-03-18,False
48.72,49.89,0.14999999999999858,0.10999999999999943,1.0240147783251232,1.0,1.0233240252817615,1.0,1.023194933640459,1.0,49.85005716696317,49.89,0.005115974668202295,0.005,49.84494119229497,49.885,49.85517314163137,49.895,49.85517314163137,49.885,0.029826858368629416,0.0005978524427466309,BNDX,IAGG,2025-03-19,False
48.69,49.84,-0.030000000000001137,-0.04999999999999716,1.0236188128979258,1.0,1.023381829312404,1.0,1.0233240252817615,1.0,49.82564679096896,49.84,0.005116620126408808,0.005,49.82053017084255,49.835,49.83076341109537,49.845000000000006,49.83076341109537,49.835,0.004236588904632299,8.500379022135431e-05,BNDX,IAGG,2025-03-20,False
48.66,49.85,-0.030000000000001137,0.00999999999999801,1.0244554048499797,1.0,1.0235781767906755,1.0,1.023381829312404,1.0,49.797759814341575,49.85,0.00511690914656202,0.005,49.79264290519501,49.845,49.80287672348814,49.855000000000004,49.80287672348814,49.845,0.042123276511858876,0.0008450005318326755,BNDX,IAGG,2025-03-21,False
48.61,49.82,-0.04999999999999716,-0.030000000000001137,1.0248919975313722,1.0,1.023753312417906,1.0,1.0235781767906755,1.0,49.75613517379474,49.82,0.0051178908839533774,0.005,49.75101728291079,49.815,49.76125306467869,49.825,49.76125306467869,49.815,0.05374693532130692,0.0010788224673084488,BNDX,IAGG,2025-03-24,False
48.62,49.83,0.00999999999999801,0.00999999999999801,1.0248868778280542,1.0,1.02395260760801,1.0,1.023753312417906,1.0,49.774886049758585,49.83,0.00511876656208953,0.005,49.769767283196494,49.824999999999996,49.78000481632068,49.835,49.78000481632068,49.824999999999996,0.044995183679318984,0.0009029737844535217,BNDX,IAGG,2025-03-25,False
