SPTL_price,SCHQ_price,VGLT_price,TLT_price,SPTL_price_chg,SCHQ_price_chg,VGLT_price_chg,TLT_price_chg,TLT/SPTL,TLT/SCHQ,TLT/VGLT,TLT/TLT,TLT/SPTL_moving_avg,TLT/SCHQ_moving_avg,TLT/VGLT_moving_avg,TLT/TLT_moving_avg,TLT/SPTL_prev_moving_avg,TLT/SCHQ_prev_moving_avg,TLT/VGLT_prev_moving_avg,TLT/TLT_prev_moving_avg,SPTL_scaled_price,SCHQ_scaled_price,VGLT_scaled_price,TLT_scaled_price,SPTL_scaled_comm,SCHQ_scaled_comm,VGLT_scaled_comm,TLT_scaled_comm,SPTL_scaled_price_minus_comm,SCHQ_scaled_price_minus_comm,VGLT_scaled_price_minus_comm,TLT_scaled_price_minus_comm,SPTL_scaled_price_plus_comm,SCHQ_scaled_price_plus_comm,VGLT_scaled_price_plus_comm,TLT_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date
27.08,32.51,57.19,90.4,-0.07000000000000028,-0.10000000000000142,-0.15000000000000568,-0.29999999999999716,3.338257016248154,2.7806828668102126,1.5806959258611648,1.0,3.3426838753591497,2.7819283235417074,1.5814533654295118,1.0,3.343101627674069,2.782172147353351,1.5816028538439941,1.0,90.53119207741378,90.44841651045743,90.45186721133803,90.4,0.016715508138370347,0.013910860736766756,0.00790801426921997,0.005,90.5144765692754,90.43450564972066,90.4439591970688,90.39500000000001,90.54790758555215,90.4623273711942,90.45977522560725,90.405,90.405,90.5144765692754,0.10947656927540095,0.0012110239964093024,TLT,SPTL,2025-03-06,False
26.98,32.42,57.02,90.11,-0.09999999999999787,-0.0899999999999963,-0.1699999999999946,-0.29000000000000625,3.3398813936249074,2.7794571252313385,1.580322693791652,1.0,3.3424218020768803,2.7816851897196058,1.5813343935487227,1.0,3.3426838753591497,2.7819283235417074,1.5814533654295118,1.0,90.18561095718987,90.19011624922216,90.17447089679077,90.11,0.016713419376795748,0.013909641617708537,0.007907266827147558,0.005,90.16889753781307,90.17620660760444,90.16656362996362,90.105,90.20232437656666,90.20402589083987,90.18237816361791,90.115,90.115,90.17620660760444,0.06120660760444707,0.0006792432316551667,TLT,SCHQ,2025-03-07,False
27.25,32.75,57.6,91.05,0.2699999999999996,0.3299999999999983,0.5799999999999983,0.9399999999999977,3.3412844036697247,2.780152671755725,1.5807291666666665,1.0,3.342313737616172,2.7815996478633283,1.5812868688912693,1.0,3.3424218020768803,2.7816851897196058,1.5813343935487227,1.0,91.08099410659499,91.10018996331709,91.08486106840643,91.05,0.0167121090103844,0.013908425948598029,0.007906671967743613,0.005,91.0642819975846,91.08628153736849,91.07695439643868,91.045,91.09770621560537,91.11409838926569,91.09276774037417,91.05499999999999,91.05499999999999,91.08628153736849,0.03128153736849981,0.000343564386254803,TLT,SCHQ,2025-03-10,False
27.05,32.52,57.22,90.4,-0.1999999999999993,-0.22999999999999687,-0.38000000000000256,-0.6499999999999915,3.3419593345656193,2.779827798277983,1.5798671793079344,1.0,3.3423069352869996,2.7814415693594663,1.5812534120157853,1.0,3.342313737616172,2.7815996478633283,1.5812868688912693,1.0,90.40958660251745,90.45762054851545,90.48123463795844,90.4,0.01671156868808086,0.01390799823931664,0.007906434344456348,0.005,90.39287503382937,90.44371255027613,90.47332820361397,90.39500000000001,90.42629817120553,90.47152854675477,90.4891410723029,90.405,90.405,90.47332820361397,0.06832820361397296,0.0007558429603315592,TLT,VGLT,2025-03-11,False
26.91,32.35,56.89,89.86,-0.14000000000000057,-0.1700000000000017,-0.3299999999999983,-0.5400000000000063,3.339279078409513,2.77774343122102,1.5795394621198804,1.0,3.342295813678774,2.781375252548424,1.5812468195626512,1.0,3.3423069352869996,2.7814415693594663,1.5812534120157853,1.0,89.94147962857316,89.97963476877874,89.95750660957803,89.86,0.016711534676435,0.013907207846797331,0.007906267060078926,0.005,89.92476809389673,89.96572756093194,89.94960034251795,89.855,89.9581911632496,89.99354197662554,89.96541287663811,89.865,89.865,89.96572756093194,0.10072756093194357,0.0011209388040501176,TLT,SCHQ,2025-03-12,False
27.13,32.61,57.35,90.65,0.21999999999999886,0.259999999999998,0.46000000000000085,0.7900000000000063,3.341319572429046,2.7798221404477155,1.5806451612903227,1.0,3.342446369414654,2.7815976672386435,1.5813521865667255,1.0,3.342295813678774,2.781375252548424,1.5812468195626512,1.0,90.67648542510514,90.70064698560411,90.68450510191805,90.65,0.01671147906839387,0.01390687626274212,0.007906234097813256,0.005,90.65977394603675,90.68674010934137,90.67659886782023,90.64500000000001,90.69319690417353,90.71455386186685,90.69241133601587,90.655,90.655,90.68674010934137,0.031740109341370726,0.0003501390991877631,TLT,SCHQ,2025-03-13,False
27.0,32.44,57.06,90.17,-0.129999999999999,-0.1700000000000017,-0.28999999999999915,-0.480000000000004,3.3396296296296297,2.7795930949445133,1.580266386260077,1.0,3.342296301706539,2.7814932567412014,1.5812998853376468,1.0,3.342446369414654,2.7815976672386435,1.5813521865667255,1.0,90.24605197419565,90.23502832522159,90.23195576549736,90.17,0.01671223184707327,0.013907988336193219,0.007906760932833627,0.005,90.22933974234857,90.22112033688539,90.22404900456452,90.165,90.26276420604273,90.24893631355779,90.2398625264302,90.175,90.175,90.22933974234857,0.054339742348574305,0.0006026366014037297,TLT,SPTL,2025-03-14,False
27.12,32.57,57.28,90.62,0.120000000000001,0.13000000000000256,0.21999999999999886,0.45000000000000284,3.3414454277286136,2.7823150138163957,1.5820530726256983,1.0,3.3423584569445994,2.781616179243683,1.5813968672213243,1.0,3.342296301706539,2.7814932567412014,1.5812998853376468,1.0,90.64307570228134,90.59323537206093,90.57685743214041,90.62,0.016711481508532695,0.013907466283706007,0.007906499426688234,0.005,90.6263642207728,90.57932790577722,90.56895093271373,90.61500000000001,90.65978718378987,90.60714283834464,90.5847639315671,90.625,90.5847639315671,90.6263642207728,0.04160028920570369,0.0004590630016078535,VGLT,SPTL,2025-03-17,False
27.16,32.61,57.38,90.71,0.03999999999999915,0.03999999999999915,0.10000000000000142,0.0899999999999892,3.3398379970544916,2.781662066850659,1.5808644126873472,1.0,3.3424942961912634,2.7818716746442056,1.5815257202455162,1.0,3.3423584569445994,2.781616179243683,1.5813968672213243,1.0,90.77845569061532,90.7085036051365,90.74055224115959,90.71,0.016711792284723,0.013908080896218415,0.007906984336106622,0.005,90.7617438983306,90.69459552424028,90.73264525682349,90.705,90.79516748290004,90.72241168603271,90.7484592254957,90.71499999999999,90.71499999999999,90.7617438983306,0.046743898330603884,0.0005153114136324979,TLT,SPTL,2025-03-18,False
27.27,32.77,57.61,91.18,0.10999999999999943,0.1600000000000037,0.22999999999999687,0.4700000000000131,3.343601026769344,2.782422947818126,1.582711334837702,1.0,3.342862698513089,2.782166885617108,1.5817190997670685,1.0,3.3424942961912634,2.7818716746442056,1.5815257202455162,1.0,91.14981945713575,91.16193477809063,91.11169674334418,91.18,0.016712471480956316,0.013909358373221029,0.007907628601227581,0.005,91.13310698565479,91.1480254197174,91.10378911474295,91.17500000000001,91.1665319286167,91.17584413646385,91.11960437194541,91.185,91.11960437194541,91.17500000000001,0.05539562805459752,0.0006075414351239035,VGLT,TLT,2025-03-19,False
27.31,32.81,57.73,91.24,0.03999999999999915,0.03999999999999915,0.11999999999999744,0.05999999999998806,3.340900768949103,2.7808594940566898,1.5804607656331198,1.0,3.3429771185593373,2.782301796309901,1.5817590872012668,1.0,3.342862698513089,2.782166885617108,1.5817190997670685,1.0,91.29358029639245,91.28289551709732,91.31264362955285,91.24,0.016714313492565445,0.01391083442808554,0.007908595498835342,0.005,91.27686598289988,91.26898468266923,91.30473503405402,91.235,91.31029460988502,91.2968063515254,91.32055222505169,91.24499999999999,91.24499999999999,91.30473503405402,0.0597350340540288,0.0006547022583738361,TLT,VGLT,2025-03-20,False
27.18,32.66,57.43,90.7,-0.129999999999999,-0.15000000000000568,-0.29999999999999716,-0.539999999999992,3.33701250919794,2.7770973668095533,1.5793139474142435,1.0,3.342769578471136,2.782097074333805,1.5816757372889867,1.0,3.3429771185593373,2.782301796309901,1.5817590872012668,1.0,90.86211808244279,90.86997666748135,90.84042437796874,90.7,0.016714885592796686,0.013911508981549506,0.007908795436006335,0.005,90.84540319685,90.8560651584998,90.83251558253274,90.69500000000001,90.87883296803558,90.8838881764629,90.84833317340475,90.705,90.705,90.8560651584998,0.1510651584998044,0.001665547502754183,TLT,SCHQ,2025-03-21,False
26.91,32.31,56.85,89.77,-0.2699999999999996,-0.3499999999999943,-0.5799999999999983,-0.9300000000000068,3.335934596804162,2.778396781182296,1.5790677220756375,1.0,3.3425216986459168,2.7819423234826752,1.5815599697767209,1.0,3.342769578471136,2.782097074333805,1.5816757372889867,1.0,89.95392935665826,89.88955647172526,89.9182656648789,89.77,0.01671384789235568,0.013910485371669026,0.007908378686444933,0.005,89.9372155087659,89.87564598635359,89.91035728619245,89.765,89.97064320455063,89.90346695709692,89.92617404356535,89.77499999999999,89.77499999999999,89.9372155087659,0.16221550876591095,0.0018070124625811626,TLT,SPTL,2025-03-24,False
26.93,32.36,56.91,89.76,0.019999999999999574,0.04999999999999716,0.05999999999999517,-0.009999999999990905,3.333085777942815,2.773794808405439,1.5772272008434371,1.0,3.3416787358024935,2.781314782586276,1.5812012258327575,1.0,3.3425216986459168,2.7819423234826752,1.5815599697767209,1.0,90.01410934453453,90.02365358789937,90.00657787999317,89.76,0.016712608493229583,0.013909711617413376,0.007907799848883604,0.005,89.9973967360413,90.00974387628196,89.9986700801443,89.75500000000001,90.03082195302777,90.03756329951679,90.01448567984205,89.765,89.765,90.00974387628196,0.2447438762819587,0.0027266474630342993,TLT,SCHQ,2025-03-25,False
26.77,32.15,56.57,89.17,-0.16000000000000014,-0.21000000000000085,-0.3399999999999963,-0.5900000000000034,3.3309675009338813,2.773561430793157,1.5762771787166343,1.0,3.3406615131815487,2.78053273886964,1.580766549780654,1.0,3.3416787358024935,2.781314782586276,1.5812012258327575,1.0,89.45673975743276,89.41927026014876,89.44855334535909,89.17,0.01670839367901247,0.01390657391293138,0.007906006129163787,0.005,89.44003136375375,89.40536368623583,89.44064733922993,89.165,89.47344815111177,89.4331768340617,89.45645935148825,89.175,89.175,89.44064733922993,0.265647339229929,0.0029791111273963105,TLT,VGLT,2025-03-26,False
26.7,32.07,56.4,88.91,-0.07000000000000028,-0.0799999999999983,-0.1700000000000017,-0.2600000000000051,3.3299625468164793,2.772372934206423,1.5764184397163121,1.0,3.3398639278070923,2.7799168628596194,1.5804352526263863,1.0,3.3406615131815487,2.78053273886964,1.580766549780654,1.0,89.19566240194735,89.17168493554937,89.15523340762888,88.91,0.016703307565907745,0.013902663694348201,0.00790383274890327,0.005,89.17895909438144,89.15778227185501,89.14732957487998,88.905,89.21236570951325,89.18558759924372,89.1631372403778,88.91499999999999,88.91499999999999,89.17895909438144,0.26395909438144827,0.002968834713546826,TLT,SPTL,2025-03-27,False
27.04,32.51,57.17,90.14,0.33999999999999986,0.4399999999999977,0.7700000000000031,1.230000000000004,3.3335798816568047,2.7726853275915104,1.5767010669931782,1.0,3.3390365790120784,2.7791393645333127,1.5800264788155514,1.0,3.3398639278070923,2.7799168628596194,1.5804352526263863,1.0,90.30992060790378,90.37509721156621,90.3534833926505,90.14,0.01669931963903546,0.013899584314298098,0.007902176263131932,0.005,90.29322128826475,90.36119762725191,90.34558121638737,90.135,90.32661992754281,90.38899679588052,90.36138556891363,90.145,90.145,90.36119762725191,0.2161976272519155,0.002398464912934496,TLT,SCHQ,2025-03-28,False
27.26,32.76,57.61,91.03,0.22000000000000242,0.25,0.4399999999999977,0.8900000000000006,3.3393250183418925,2.778693528693529,1.5801076202048256,1.0,3.338546245269259,2.778745323328013,1.5798174151911872,1.0,3.3390365790120784,2.7791393645333127,1.5800264788155514,1.0,91.02213714386926,91.04460558211132,91.02532544456392,91.03,0.016695182895060393,0.013895696822666564,0.007900132394077757,0.005,91.0054419609742,91.03070988528864,91.01742531216983,91.025,91.03883232676432,91.05850127893399,91.033225576958,91.035,91.033225576958,91.03070988528864,-0.0025156916693589437,-2.763585267888546e-05,VGLT,SCHQ,2025-03-31,False
27.36,32.89,57.84,91.49,0.09999999999999787,0.13000000000000256,0.23000000000000398,0.45999999999999375,3.3439327485380117,2.7816965643052596,1.5817773167358227,1.0,3.3385948022574032,2.7787096402833855,1.5798419434285316,1.0,3.338546245269259,2.778745323328013,1.5798174151911872,1.0,91.34262527056693,91.39293368425835,91.37663929465828,91.49,0.016692731226346295,0.013893726616640066,0.007899087075955937,0.005,91.32593253934058,91.37903995764171,91.36874020758232,91.485,91.35931800179327,91.406827410875,91.38453838173423,91.49499999999999,91.35931800179327,91.485,0.12568199820672987,0.001373723884651108,SPTL,TLT,2025-04-01,True
27.35,32.86,57.79,91.43,-0.00999999999999801,-0.030000000000001137,-0.05000000000000426,-0.05999999999998806,3.3429616087751373,2.7824102251978093,1.5821076310780413,1.0,3.3387078919042636,2.7787623809207678,1.579857684242985,1.0,3.3385948022574032,2.7787096402833855,1.5798419434285316,1.0,91.31056784173998,91.30839877971205,91.29906591073484,91.43,0.016692974011287016,0.013893548201416929,0.007899209717142659,0.005,91.29387486772869,91.29450523151063,91.2911667010177,91.42500000000001,91.32726081575127,91.32229232791347,91.30696512045198,91.435,91.30696512045198,91.42500000000001,0.11803487954803416,0.0012909863233953203,VGLT,TLT,2025-04-02,False
27.52,33.08,58.19,91.85,0.16999999999999815,0.21999999999999886,0.3999999999999986,0.4199999999999875,3.3375726744186043,2.776602176541717,1.5784499054820416,1.0,3.338673674812786,2.778558346407343,1.579745383224029,1.0,3.3387078919042636,2.7787623809207678,1.579857684242985,1.0,91.88124118520534,91.92145956085899,91.93191864609929,91.85,0.016693539459521317,0.013893811904603839,0.007899288421214925,0.005,91.86454764574582,91.90756574895438,91.92401935767808,91.845,91.89793472466486,91.9353533727636,91.9398179345205,91.85499999999999,91.85499999999999,91.92401935767808,0.06901935767808709,0.0007514355762448242,TLT,VGLT,2025-04-03,False
27.78,33.4,58.71,92.85,0.26000000000000156,0.3200000000000003,0.5200000000000031,1.0,3.3423326133909286,2.779940119760479,1.581502299437915,1.0,3.3387962358010865,2.7785824961338,1.579804363506342,1.0,3.338673674812786,2.778558346407343,1.579745383224029,1.0,92.74835468629921,92.80384877000526,92.74685144908274,92.85,0.01669336837406393,0.013892791732036716,0.007898726916120145,0.005,92.73166131792514,92.78995597827323,92.73895272216662,92.845,92.76504805467327,92.8177415617373,92.75475017599886,92.85499999999999,92.75475017599886,92.845,0.09024982400113402,0.0009719959504699409,VGLT,TLT,2025-04-04,False
27.02,32.46,57.06,90.05,-0.7600000000000016,-0.9399999999999977,-1.6499999999999986,-2.799999999999997,3.3327165062916357,2.7741836105976585,1.5781633368384156,1.0,3.3383678409321824,2.778284043075897,1.5796760720149294,1.0,3.3387962358010865,2.7785824961338,1.579804363506342,1.0,90.21427429134536,90.19278782450314,90.14363698167188,90.05,0.016693981179005432,0.013892912480669,0.00789902181753171,0.005,90.19758031016636,90.17889491202247,90.13573795985434,90.045,90.23096827252436,90.20668073698381,90.15153600348941,90.05499999999999,90.05499999999999,90.19758031016636,0.14258031016636608,0.0015833460318308281,TLT,SPTL,2025-04-07,False
26.55,31.92,56.08,88.35,-0.46999999999999886,-0.5399999999999991,-0.980000000000004,-1.7000000000000028,3.327683615819209,2.7678571428571423,1.5754279600570613,1.0,3.337654054994862,2.7776855103048548,1.5794541110523856,1.0,3.3383678409321824,2.778284043075897,1.5796760720149294,1.0,88.63366617674944,88.68282665498263,88.58823411859724,88.35,0.016691839204660913,0.013891420215379485,0.007898380360074647,0.005,88.61697433754479,88.66893523476726,88.58033573823717,88.345,88.6503580159541,88.696718075198,88.59613249895732,88.35499999999999,88.35499999999999,88.66893523476726,0.31393523476727125,0.0035533133533364038,TLT,SCHQ,2025-04-08,False
26.62,32.01,56.26,88.87,0.07000000000000028,0.0899999999999963,0.17999999999999972,0.5200000000000102,3.338467317806161,2.7763199000312406,1.5796302879488093,1.0,3.3376134669646946,2.777614333745366,1.579458652343832,1.0,3.337654054994862,2.7776855103048548,1.5794541110523856,1.0,88.84835094396324,88.9137131848584,88.86008828780722,88.87,0.016688270274974312,0.013888427551524274,0.007897270555261928,0.005,88.83166267368827,88.89982475730687,88.85219101725195,88.86500000000001,88.86503921423821,88.92760161240992,88.86798555836248,88.875,88.86503921423821,88.89982475730687,0.03478554306866499,0.00039142053638646326,SPTL,SCHQ,2025-04-09,False
26.04,31.29,55.0,86.42,-0.5800000000000018,-0.7199999999999989,-1.259999999999998,-2.450000000000003,3.3187403993855606,2.761904761904762,1.5712727272727274,1.0,3.3364845083125205,2.776718464818218,1.5789900306429525,1.0,3.3376134669646946,2.777614333745366,1.579458652343832,1.0,86.91145467976065,86.91155250289249,86.87022587891076,86.42,0.016688067334823472,0.01388807166872683,0.00789729326171916,0.005,86.89476661242583,86.89766443122376,86.86232858564904,86.415,86.92814274709548,86.92544057456122,86.87812317217248,86.425,86.425,86.89766443122376,0.47266443122376245,0.005469387077340459,TLT,SCHQ,2025-04-10,False
26.1,31.36,55.13,86.89,0.060000000000002274,0.07000000000000028,0.13000000000000256,0.46999999999999886,3.32911877394636,2.7707270408163267,1.5760928713948847,1.0,3.335958965528357,2.776275162111809,1.5787813548996927,1.0,3.3364845083125205,2.776718464818218,1.5789900306429525,1.0,87.0822456669568,87.07789105669931,87.04972038934598,86.89,0.016682422541562603,0.01388359232409109,0.007894950153214763,0.005,87.06556324441523,87.06400746437522,87.04182543919276,86.885,87.09892808949836,87.0917746490234,87.0576153394992,86.895,86.895,87.06556324441523,0.1705632444152343,0.001962978989702317,TLT,SPTL,2025-04-11,False
26.3,31.59,55.57,87.51,0.1999999999999993,0.23000000000000043,0.4399999999999977,0.6200000000000045,3.3273764258555136,2.7701804368471037,1.5747705596544899,1.0,3.3352555154347017,2.7756684332633443,1.5784172292511323,1.0,3.335958965528357,2.776275162111809,1.5787813548996927,1.0,87.73572079339579,87.70253237111204,87.73287989177592,87.51,0.016679794827641786,0.013881375810559045,0.007893906774498465,0.005,87.71904099856815,87.68865099530149,87.72498598500142,87.50500000000001,87.75240058822342,87.7164137469226,87.74077379855042,87.515,87.515,87.72498598500142,0.20998598500142407,0.002399565592519987,TLT,VGLT,2025-04-14,False
26.39,31.71,55.75,87.82,0.08999999999999986,0.120000000000001,0.17999999999999972,0.30999999999998806,3.3277756726032584,2.769473352254809,1.5752466367713003,1.0,3.3346523992121404,2.7750589975335513,1.57813634045533,1.0,3.3352555154347017,2.7756684332633443,1.5784172292511323,1.0,88.01739305232178,88.01644601878066,87.99676053075062,87.82,0.01667627757717351,0.013878342166316723,0.007892086146255662,0.005,88.0007167747446,88.00256767661433,87.98886844460436,87.815,88.03406932989895,88.03032436094698,88.00465261689688,87.82499999999999,87.82499999999999,88.00256767661433,0.1775676766143448,0.0020219503144425508,TLT,SCHQ,2025-04-15,False
26.55,31.87,56.07,88.31,0.16000000000000014,0.16000000000000014,0.3200000000000003,0.4900000000000091,3.326177024482109,2.7709444618763728,1.5749955412876762,1.0,3.3337811990977784,2.774485073236464,1.5777505507778287,1.0,3.3346523992121404,2.7750589975335513,1.57813634045533,1.0,88.53502119908234,88.44113025139428,88.48610460933035,88.31,0.0166732619960607,0.013875294987667756,0.00789068170227665,0.005,88.51834793708628,88.42725495640661,88.47821392762808,88.305,88.5516944610784,88.45500554638195,88.49399529103263,88.315,88.315,88.51834793708628,0.20334793708627785,0.002302660367866355,TLT,SPTL,2025-04-16,False
26.33,31.61,55.62,87.53,-0.22000000000000242,-0.26000000000000156,-0.45000000000000284,-0.7800000000000011,3.3243448537789595,2.769060423916482,1.5737144911902194,1.0,3.332953403339271,2.7738951197294535,1.5774132370556837,1.0,3.3337811990977784,2.774485073236464,1.5777505507778287,1.0,87.7784589722445,87.70147316500461,87.75448563426282,87.53,0.016668905995488894,0.01387242536618232,0.007888752753889143,0.005,87.761790066249,87.68760073963843,87.74659688150894,87.525,87.79512787823998,87.7153455903708,87.7623743870167,87.535,87.535,87.761790066249,0.22679006624900921,0.002590998129201522,TLT,SPTL,2025-04-17,False
25.91,31.12,54.71,86.0,-0.41999999999999815,-0.48999999999999844,-0.9099999999999966,-1.5300000000000011,3.31918178309533,2.763496143958869,1.5719246938402485,1.0,3.332061867034141,2.7732150585869193,1.5770437743769838,1.0,3.332953403339271,2.7738951197294535,1.5774132370556837,1.0,86.35682268052052,86.32361612598059,86.30027819931645,86.0,0.016664767016696357,0.013869475598647268,0.00788706618527842,0.005,86.34015791350383,86.30974665038194,86.29239113313118,85.995,86.37348744753722,86.33748560157925,86.30816526550173,86.005,86.005,86.34015791350383,0.33515791350383495,0.003897185040742267,TLT,SPTL,2025-04-21,False
26.05,31.29,55.01,86.48,0.14000000000000057,0.16999999999999815,0.29999999999999716,0.480000000000004,3.3197696737044144,2.7638223074464685,1.57207780403563,1.0,3.3312536208791537,2.772486334900128,1.5766942784749836,1.0,3.332061867034141,2.7732150585869193,1.5770437743769838,1.0,86.80021163623937,86.7738991831847,86.75317802847788,86.48,0.016660309335170705,0.013866075292934597,0.00788521887188492,0.005,86.7835513269042,86.76003310789176,86.74529280960598,86.47500000000001,86.81687194557453,86.78776525847763,86.76106324734977,86.485,86.485,86.7835513269042,0.29855132690420305,0.003452258636727602,TLT,SPTL,2025-04-22,False
26.27,31.58,55.51,87.32,0.21999999999999886,0.28999999999999915,0.5,0.8399999999999892,3.323943661971831,2.76504116529449,1.5730499009187533,1.0,3.3307965150806043,2.7720486527445805,1.5764854134787494,1.0,3.3312536208791537,2.772486334900128,1.5766942784749836,1.0,87.51203262049536,87.55511845614603,87.52229939814633,87.32,0.016656268104395768,0.013862431674500639,0.007883471392374919,0.005,87.49537635239096,87.54125602447154,87.51441592675395,87.315,87.52868888859976,87.56898088782053,87.5301828695387,87.32499999999999,87.32499999999999,87.54125602447154,0.2162560244715479,0.002476592126334722,TLT,SCHQ,2025-04-23,False
26.53,31.87,56.04,88.24,0.26000000000000156,0.2900000000000027,0.5300000000000011,0.9200000000000017,3.326045985676592,2.768748038908064,1.574589578872234,1.0,3.33055043931774,2.7718079831503255,1.5764010334865293,1.0,3.3307965150806043,2.7720486527445805,1.5764854134787494,1.0,88.36603154508843,88.34519056296978,88.34624257134911,88.24,0.01665398257540302,0.013860243263722902,0.007882427067393748,0.005,88.34937756251303,88.33133031970605,88.33836014428171,88.235,88.38268552766384,88.3590508062335,88.35412499841651,88.24499999999999,88.24499999999999,88.34937756251303,0.10437756251303654,0.0011828826214079391,TLT,SPTL,2025-04-24,False
26.69,32.1,56.41,88.89,0.16000000000000014,0.23000000000000043,0.36999999999999744,0.6500000000000057,3.3304608467590855,2.7691588785046726,1.5757844353837973,1.0,3.3305753543148695,2.7716472803652383,1.5763693332699036,1.0,3.33055043931774,2.7718079831503255,1.5764010334865293,1.0,88.89239122539048,88.97503625912545,88.92478229897512,88.89,0.0166527521965887,0.013859039915751627,0.007882005167432647,0.005,88.87573847319389,88.96117721920969,88.91690029380769,88.885,88.90904397758707,88.9888952990412,88.93266430414255,88.895,88.895,88.96117721920969,0.06617721920969188,0.000744484410053908,TLT,SCHQ,2025-04-25,False
26.84,32.26,56.72,89.45,0.14999999999999858,0.1599999999999966,0.3100000000000023,0.5600000000000023,3.3327123695976155,2.7727836329820215,1.5770451339915375,1.0,3.3305319787119103,2.771652195634764,1.5763865366198215,1.0,3.3305753543148695,2.7716472803652383,1.5763693332699036,1.0,89.3926425098111,89.41334126458258,89.41166858306893,89.45,0.016652876771574347,0.013858236401826192,0.007881846666349519,0.005,89.37598963303952,89.39948302818075,89.40378673640258,89.44500000000001,89.40929538658267,89.42719950098441,89.41955042973528,89.455,89.40929538658267,89.44500000000001,0.03570461341733733,0.00039915722098756096,SPTL,TLT,2025-04-28,False
27.05,32.51,57.16,90.2,0.21000000000000085,0.25,0.4399999999999977,0.75,3.33456561922366,2.7745309135650573,1.5780265920223935,1.0,3.330294008755999,2.7714440648783403,1.5762824852106998,1.0,3.3305319787119103,2.771652195634764,1.5763865366198215,1.0,90.09089002415718,90.10641288008617,90.106254433189,90.2,0.016652659893559553,0.01385826097817382,0.007881932683099108,0.005,90.07423736426361,90.092554619108,90.09837250050589,90.19500000000001,90.10754268405074,90.12027114106434,90.1141363658721,90.205,90.10754268405074,90.19500000000001,0.08745731594926553,0.000969593303206935,SPTL,TLT,2025-04-29,False
26.9,32.09,56.84,89.47,-0.15000000000000213,-0.4199999999999946,-0.3199999999999932,-0.730000000000004,3.3260223048327138,2.788095980056092,1.5740675580577057,1.0,3.3293984865707342,2.771764035665882,1.5758969972767942,1.0,3.330294008755999,2.7714440648783403,1.5762824852106998,1.0,89.58490883553637,88.93564004194594,89.59589645937618,89.47,0.016651470043779995,0.013857220324391701,0.007881412426053499,0.005,89.56825736549258,88.92178282162155,89.58801504695012,89.465,89.60156030558015,88.94949726227034,89.60377787180224,89.475,88.94949726227034,89.58801504695012,0.6385177846797774,0.007136669103384122,SCHQ,VGLT,2025-04-30,False
26.64,32.0,56.3,88.69,-0.259999999999998,-0.09000000000000341,-0.5400000000000063,-0.7800000000000011,3.329204204204204,2.7715625,1.5753108348134992,1.0,3.3287106163421876,2.771221649405992,1.575557157463567,1.0,3.3293984865707342,2.771764035665882,1.5758969972767942,1.0,88.69517568224437,88.69644914130822,88.72300094668351,88.69,0.016646992432853672,0.01385882017832941,0.007879484986383972,0.005,88.67852868981151,88.6825903211299,88.71512146169712,88.685,88.71182267467722,88.71030796148655,88.7308804316699,88.695,88.695,88.71512146169712,0.020121461697129917,0.00022687407483515523,TLT,VGLT,2025-05-01,True
26.4,31.71,55.74,87.73,-0.240000000000002,-0.28999999999999915,-0.5599999999999952,-0.9599999999999937,3.3231060606060607,2.7666351308735417,1.5739146035163258,1.0,3.3279872856515604,2.770723297122583,1.5753303923652813,1.0,3.3287106163421876,2.771221649405992,1.575557157463567,1.0,87.87796027143375,87.875438502664,87.82155595701923,87.73,0.01664355308171094,0.01385610824702996,0.007877785787317834,0.005,87.86131671835204,87.86158239441697,87.81367817123191,87.72500000000001,87.89460382451546,87.88929461091102,87.82943374280654,87.735,87.735,87.86158239441697,0.12658239441697106,0.0014428632670348918,TLT,SCHQ,2025-05-02,False
26.25,31.55,55.48,87.24,-0.14999999999999858,-0.16000000000000014,-0.2600000000000051,-0.4900000000000091,3.3234285714285714,2.76513470681458,1.5724585436193224,1.0,3.3270420835534424,2.7699830264752876,1.5748782045743517,1.0,3.3279872856515604,2.770723297122583,1.5753303923652813,1.0,87.35966624835346,87.41632002421748,87.3993301684258,87.24,0.016639936428257802,0.013853616485612914,0.007876651961826407,0.005,87.3430263119252,87.40246640773186,87.39145351646398,87.235,87.37630618478173,87.4301736407031,87.40720682038763,87.24499999999999,87.24499999999999,87.40246640773186,0.15746640773187437,0.0018049794558903528,TLT,SCHQ,2025-05-05,False
26.34,31.63,55.62,87.53,0.08999999999999986,0.0799999999999983,0.14000000000000057,0.29000000000000625,3.3230827638572515,2.767309516282011,1.5737144911902194,1.0,3.3265603964317227,2.769639321759505,1.574655762291942,1.0,3.3270420835534424,2.7699830264752876,1.5748782045743517,1.0,87.63428848079768,87.61456312741335,87.59472573842544,87.53,0.016635210417767214,0.013849915132376439,0.007874391022871758,0.005,87.61765327037992,87.60071321228097,87.58685134740257,87.525,87.65092369121544,87.62841304254573,87.6026001294483,87.535,87.535,87.61765327037992,0.08265327037992165,0.0009442850494678584,TLT,SPTL,2025-05-06,False
