FALN_price,ANGL_price,FALN_price_chg,ANGL_price_chg,ANGL/FALN,ANGL/ANGL,ANGL/FALN_moving_avg,ANGL/ANGL_moving_avg,ANGL/FALN_prev_moving_avg,ANGL/ANGL_prev_moving_avg,FALN_scaled_price,ANGL_scaled_price,FALN_scaled_comm,ANGL_scaled_comm,FALN_scaled_price_minus_comm,ANGL_scaled_price_minus_comm,FALN_scaled_price_plus_comm,ANGL_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,FALN_shs_per_unit,ANGL_shs_per_unit,FALN_current_shs,ANGL_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,FALN_tgt_shs,ANGL_tgt_shs,FALN_tgt_inv_amt,ANGL_tgt_inv_amt,gross_inv_amt,net_inv_amt,FALN_shs_to_trade,ANGL_shs_to_trade,FALN_shs_to_buy,ANGL_shs_to_buy,FALN_shs_to_sell,ANGL_shs_to_sell,FALN_daily_comm,ANGL_daily_comm,daily_comm,FALN_daily_profit,ANGL_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
26.02,28.05,0.16000000000000014,0.17999999999999972,1.0780169100691777,1.0,1.0775405897784383,1.0,1.0773846460176564,1.0,28.03354848937942,28.05,0.005386923230088282,0.005,28.028161566149333,28.045,28.038935412609508,28.055,28.038935412609508,28.045,0.00606458739049387,0.0002162063240817779,FALN,ANGL,2025-04-23,False,3841.0,3565.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1325.7200000000098
26.29,28.29,0.2699999999999996,0.23999999999999844,1.0760745530620008,1.0,1.077585478577798,1.0,1.0775405897784383,1.0,28.32854210527514,28.29,0.005387702948892192,0.005,28.32315440232625,28.285,28.33392980822403,28.294999999999998,28.294999999999998,28.32315440232625,0.028154402326251216,0.0009952068690792229,ANGL,FALN,2025-04-24,False,3809.0,3535.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,ANGL,FALN,-3809.0,3535.0,0.0,0.0,0.0,0.0,-3809.0,3535.0,0.0,3535.0,3809.0,-0.0,-19.045,-17.675,-36.72,0.0,0.0,0.0,-36.72,1289.0000000000098
26.38,28.38,0.08999999999999986,0.08999999999999986,1.0758150113722518,1.0,1.0776103827631147,1.0,1.077585478577798,1.0,28.426704924882312,28.38,0.00538792739288899,0.005,28.421316997489424,28.375,28.4320928522752,28.384999999999998,28.384999999999998,28.421316997489424,0.03631699748942552,0.001279668692368764,ANGL,FALN,2025-04-25,False,3797.0,3524.0,-3809.0,3535.0,ANGL,FALN,0.03631699748942552,0.001279668692368764,1.0,True,False,False,1.0,ANGL,FALN,-3797.0,3524.0,-100138.61,100005.15,200143.76,-133.4600000000064,12.0,-11.0,12.0,0.0,-0.0,11.0,-0.06,-0.055,-0.11499999999999999,-342.80999999999943,318.1499999999995,-24.65999999999991,-24.77499999999991,1264.22500000001
26.37,28.39,-0.00999999999999801,0.010000000000001563,1.0766021994690937,1.0,1.0776130095401542,1.0,1.0776103827631147,1.0,28.416585793463337,28.39,0.005388051913815574,0.005,28.411197741549522,28.385,28.421973845377153,28.395,28.395,28.411197741549522,0.01619774154952225,0.0005705439080493924,ANGL,FALN,2025-04-28,False,3795.0,3522.0,-3797.0,3524.0,ANGL,FALN,0.01619774154952225,0.0005705439080493924,1.0,True,False,False,1.0,ANGL,FALN,-3795.0,3522.0,-100164.86,100011.12,200175.97999999998,-153.74000000000524,2.0,-2.0,2.0,0.0,-0.0,2.0,-0.01,-0.01,-0.02,37.969999999992446,35.24000000000551,73.20999999999796,73.18999999999797,1337.415000000008
26.45,28.47,0.0799999999999983,0.0799999999999983,1.0763705103969754,1.0,1.0775681532011003,1.0,1.0776130095401542,1.0,28.502864102337078,28.47,0.0053880650477007705,0.005,28.497476037289378,28.465,28.50825216738478,28.474999999999998,28.474999999999998,28.497476037289378,0.022476037289379747,0.0007894639019803213,ANGL,FALN,2025-04-29,False,3785.0,3512.0,-3795.0,3522.0,ANGL,FALN,0.022476037289379747,0.0007894639019803213,1.0,True,False,False,1.0,ANGL,FALN,-3785.0,3512.0,-100074.15000000001,99989.58,200063.73,-84.57000000000698,10.0,-10.0,10.0,0.0,-0.0,10.0,-0.05,-0.05,-0.1,-303.59999999999354,281.75999999999397,-21.839999999999577,-21.93999999999958,1315.4750000000083
26.28,28.29,-0.16999999999999815,-0.17999999999999972,1.07648401826484,1.0,1.077551964455294,1.0,1.0775681532011003,1.0,28.318491066124917,28.29,0.005387840766005502,0.005,28.313103225358912,28.285,28.323878906890922,28.294999999999998,28.294999999999998,28.313103225358912,0.018103225358913733,0.0006399160607604713,ANGL,FALN,2025-04-30,False,3809.0,3535.0,-3785.0,3512.0,ANGL,FALN,0.018103225358913733,0.0006399160607604713,1.0,True,False,False,1.0,ANGL,FALN,-3809.0,3535.0,-100113.25,99986.64,200099.89,-126.61000000000058,-24.0,23.0,0.0,23.0,24.0,-0.0,-0.12,-0.115,-0.235,643.449999999993,-632.159999999999,11.289999999994052,11.054999999994052,1326.5300000000025
26.14,28.15,-0.14000000000000057,-0.14000000000000057,1.076893649579189,1.0,1.0775663031375422,1.0,1.077551964455294,1.0,28.167208350861387,28.15,0.00538775982227647,0.005,28.16182059103911,28.145,28.172596110683664,28.154999999999998,28.154999999999998,28.16182059103911,0.006820591039112145,0.00024229453069670142,ANGL,FALN,2025-05-01,True,3827.0,3552.0,-3809.0,3535.0,ANGL,FALN,0.006820591039112145,0.00024229453069670142,1.0,False,True,False,0.0,,,0.0,0.0,-100100.52,100005.15,200105.66999999998,-95.3700000000099,3809.0,-3535.0,3809.0,0.0,-0.0,3535.0,-19.045,-17.675,-36.72,533.2600000000022,-494.900000000002,38.36000000000013,1.6400000000001285,1328.1700000000026
26.21,28.23,0.07000000000000028,0.08000000000000185,1.07706982067913,1.0,1.0773878428592123,1.0,1.0775663031375422,1.0,28.243012805234983,28.23,0.005387831515687711,0.005,28.237624973719296,28.225,28.24840063675067,28.235,28.235,28.237624973719296,0.002624973719296264,9.298525396019355e-05,ANGL,FALN,2025-05-02,False,3817.0,3542.0,0.0,0.0,,,0.0,0.0,0.0,False,True,True,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1328.1700000000026
26.22,28.24,0.00999999999999801,0.00999999999999801,1.0770404271548437,1.0,1.0774295998312626,1.0,1.0773878428592123,1.0,28.249109239768543,28.24,0.005386939214296061,0.005,28.243722300554246,28.235,28.25449617898284,28.244999999999997,28.244999999999997,28.243722300554246,-0.0012776994457510682,-4.524431465124179e-05,ANGL,FALN,2025-05-05,False,3815.0,3541.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1328.1700000000026
26.17,28.22,-0.04999999999999716,-0.019999999999999574,1.0783339701948795,1.0,1.0771006427327916,1.0,1.0774295998312626,1.0,28.196332627584145,28.22,0.005387147999156313,0.005,28.19094547958499,28.215,28.2017197755833,28.224999999999998,28.2017197755833,28.215,0.013280224416700293,0.0004705961876931358,FALN,ANGL,2025-05-06,False,3818.0,3544.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1328.1700000000026
26.2,28.26,0.029999999999997584,0.0400000000000027,1.0786259541984733,1.0,1.0770351062519752,1.0,1.0771006427327916,1.0,28.22003683959914,28.26,0.005385503213663958,0.005,28.214651336385476,28.255000000000003,28.225422342812802,28.265,28.225422342812802,28.255000000000003,0.0295776571872004,0.0010466262274310121,FALN,ANGL,2025-05-07,False,3812.0,3539.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,FALN,ANGL,3812.0,-3539.0,0.0,0.0,0.0,0.0,3812.0,-3539.0,3812.0,0.0,-0.0,3539.0,-19.06,-17.695,-36.754999999999995,0.0,0.0,0.0,-36.754999999999995,1291.4150000000027
26.09,28.24,-0.10999999999999943,-0.020000000000003126,1.0824070525105405,1.0,1.0772606008575483,1.0,1.0770351062519752,1.0,28.09984592211403,28.24,0.005385175531259876,0.005,28.094460746582772,28.235,28.10523109764529,28.244999999999997,28.10523109764529,28.235,0.12976890235470862,0.004595216089047755,FALN,ANGL,2025-05-08,False,3814.0,3541.0,3812.0,-3539.0,FALN,ANGL,0.12976890235470862,0.004595216089047755,1.0,True,False,False,1.0,FALN,ANGL,3814.0,-3541.0,99874.4,-100012.14,199886.53999999998,-137.74000000000524,2.0,-2.0,2.0,0.0,-0.0,2.0,-0.01,-0.01,-0.02,-419.31999999999783,70.78000000001106,-348.5399999999868,-348.55999999998676,942.8550000000159
26.12,28.26,0.030000000000001137,0.020000000000003126,1.0819295558958653,1.0,1.0774868675499178,1.0,1.0772606008575483,1.0,28.13804689439916,28.26,0.0053863030042877414,0.005,28.132660591394874,28.255000000000003,28.143433197403446,28.265,28.143433197403446,28.255000000000003,0.11156680259655616,0.003947869872489602,FALN,ANGL,2025-05-09,False,3812.0,3539.0,3814.0,-3541.0,FALN,ANGL,0.11156680259655616,0.003947869872489602,1.0,True,False,False,1.0,FALN,ANGL,3812.0,-3539.0,99507.26,-99997.84,199505.09999999998,-490.58000000000175,-2.0,2.0,0.0,2.0,2.0,-0.0,-0.01,-0.01,-0.02,114.42000000000434,-70.82000000001108,43.59999999999326,43.579999999993255,986.4350000000092
