symbols,moving avg days,direction,entry hurdle,exit hurdle,total net profit,total borrow cost,average daily short investment,average daily net investment,average daily gross investment,annualized return on avg gross investment,annualized Sharpe,maximum drawdown,position changes,total shares traded
CMF_VTEC,20,long,0.0,0.0,2277.0296077777857,-444.4403922222223,-50916.470229357794,-72.73559633027584,101760.20486238533,0.02586632632502219,1.5353369417400065,-666.9441530555125,52,145760.0
CMF_VTEC,20,long,-0.001,0.0,2391.397829444466,-313.89217055555554,-34862.16555045872,-65.31353211009244,69659.01756880735,0.0396842825178911,1.722015071558701,-432.282479999982,24,67832.0
CMF_VTEC,20,long,-0.001,-0.001,2441.9948136111407,-261.1151863888889,-28440.335458715595,-61.91495412844086,56818.755963302756,0.049681770432796694,2.035569625253975,-432.28247999998194,40,112338.0
CMF_VTEC,20,long,-0.002,0.0,874.1397091666777,-183.34029083333337,-20183.63266055046,-48.7723853211014,40318.49293577982,0.02506228164045582,0.846607574606593,-432.2824799999819,12,33864.0
CMF_VTEC,20,long,-0.002,-0.001,989.1619472222424,-161.1180527777778,-17890.26128440367,-46.641100917431636,35733.88146788991,0.03199862048278723,0.9773820196179966,-432.2824799999819,14,39506.0
CMF_VTEC,20,long,-0.002,-0.002,1618.8570730555348,-111.11292694444445,-11467.805275229357,-35.81165137614693,22899.798899082565,0.08171859399726687,1.8788116252437768,-309.1938244444316,24,67558.0
CMF_VTEC,20,long,-0.003,0.0,658.6214936111196,-158.3385063888889,-17431.31275229358,-41.72555045871606,34820.89995412844,0.021864520389229397,0.6929354158259405,-432.2824799999819,8,22758.0
CMF_VTEC,20,long,-0.003,-0.001,712.8790572222304,-125.0009427777778,-14220.162201834864,-37.770458715596625,28402.553944954132,0.029013659512684416,0.7690113606700476,-432.2824799999819,8,22734.0
CMF_VTEC,20,long,-0.003,-0.002,1448.4609838888268,-47.2190161111111,-5962.855963302753,-21.67949541284406,11904.032431192662,0.14065550917490321,1.9101302230839579,-145.58894666666674,12,33956.0
CMF_VTEC,20,long,-0.003,-0.003,818.6757491666128,-33.334250833333336,-4587.007018348624,-18.089311926605376,9155.924724770643,0.10336029962430175,2.0113807060532762,-145.58894666666663,14,39450.0
CMF_VTEC,20,long,-0.004,0.0,847.7968002777623,-69.45319972222222,-7339.62889908257,-17.205779816513896,14662.052018348626,0.0668407115242446,1.025771906945201,-396.692046666658,4,11456.0
CMF_VTEC,20,long,-0.004,-0.001,902.054363888873,-36.115636111111115,-4128.478348623853,-13.25068807339447,8243.706009174311,0.12648943819474487,1.1284994254103007,-396.692046666658,4,11432.0
CMF_VTEC,20,long,-0.004,-0.002,1253.8374055555191,-22.222594444444447,-2752.0545871559634,-10.642522935779715,5493.466651376147,0.2638388690458772,1.7915726500662303,-14.195,6,17034.0
CMF_VTEC,20,long,-0.004,-0.003,540.0123174999693,-16.6676825,-1834.7296788990823,-8.308348623853016,3661.1510091743116,0.17050223290433641,1.777951417102232,-14.195,6,17028.0
CMF_VTEC,20,long,-0.004,-0.004,422.668379999967,-8.33162,-1375.863853211009,-6.493073394495236,2745.2346330275227,0.17797718658929104,1.4719080954261416,-14.195,6,17006.0
CMF_VTEC,20,long,-0.005,0.0,873.4041747222103,-5.555825277777778,-917.4757339449542,-3.880412844036732,1831.0710550458716,0.5513839409275325,1.329568512772435,-14.17,2,5674.0
CMF_VTEC,20,long,-0.005,-0.001,873.4041747222103,-5.555825277777778,-917.4757339449542,-3.880412844036732,1831.0710550458716,0.5513839409275325,1.329568512772435,-14.17,2,5674.0
CMF_VTEC,20,long,-0.005,-0.002,873.4041747222103,-5.555825277777778,-917.4757339449542,-3.880412844036732,1831.0710550458716,0.5513839409275325,1.329568512772435,-14.17,2,5674.0
CMF_VTEC,20,long,-0.005,-0.003,185.30243333332325,-2.7775666666666665,-458.6807339449541,-2.467339449541239,914.8941284403669,0.23412852502308618,0.9959460474177283,-14.17,2,5668.0
CMF_VTEC,20,long,-0.005,-0.004,185.30243333332325,-2.7775666666666665,-458.6807339449541,-2.467339449541239,914.8941284403669,0.23412852502308618,0.9959460474177283,-14.17,2,5668.0
CMF_VTEC,20,long,-0.005,-0.005,185.30243333332325,-2.7775666666666665,-458.6807339449541,-2.467339449541239,914.8941284403669,0.23412852502308618,0.9959460474177283,-14.17,2,5668.0
CMF_VTEC,20,long,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.001,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.002,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.003,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.004,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.005,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.006,-0.006,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.001,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.002,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.003,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.004,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.005,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.006,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.007,-0.007,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.008,-0.001,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.008,-0.002,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
CMF_VTEC,20,long,-0.008,-0.003,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0.0
