FALN_price,ANGL_price,FALN_price_chg,ANGL_price_chg,ANGL/FALN,ANGL/ANGL,ANGL/FALN_moving_avg,ANGL/ANGL_moving_avg,ANGL/FALN_prev_moving_avg,ANGL/ANGL_prev_moving_avg,FALN_scaled_price,ANGL_scaled_price,FALN_scaled_comm,ANGL_scaled_comm,FALN_scaled_price_minus_comm,ANGL_scaled_price_minus_comm,FALN_scaled_price_plus_comm,ANGL_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,FALN_shs_per_unit,ANGL_shs_per_unit,FALN_current_shs,ANGL_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,FALN_tgt_shs,ANGL_tgt_shs,FALN_tgt_inv_amt,ANGL_tgt_inv_amt,gross_inv_amt,net_inv_amt,FALN_shs_to_trade,ANGL_shs_to_trade,FALN_shs_to_buy,ANGL_shs_to_buy,FALN_shs_to_sell,ANGL_shs_to_sell,FALN_daily_comm,ANGL_daily_comm,daily_comm,FALN_daily_profit,ANGL_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
27.09,29.13,0.0599999999999987,0.0199999999999995,1.0753045404208197,1.0,1.0769999415414229,1.0,1.0770837290239146,1.0,29.178198219257848,29.13,0.0053854186451195,0.005,29.17281280061273,29.125,29.183583637902967,29.135,29.135,29.17281280061273,0.0378128006127305,0.0012980707385077,ANGL,FALN,2025-08-12,False,3698.0,3433.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3698,3433,0.0,0.0,0.0,0.0,-3698,3433,0,3433,3698,0,-18.490000000000002,-17.165,-35.655,0.0,0.0,0.0,-35.655,855.3650000000126
27.19,29.24,0.1000000000000014,0.1099999999999994,1.0753953659433615,1.0,1.0769264124007891,1.0,1.0769999415414229,1.0,29.283628410511287,29.24,0.0053849997077071,0.005,29.27824341080358,29.235,29.289013410218995,29.245,29.245,29.27824341080358,0.0332434108035819,0.001136915554158,ANGL,FALN,2025-08-13,False,3683.0,3420.0,-3698,3433,ANGL,FALN,0.0332434108035784,0.0011369155541579,1,True,False,False,1,ANGL,FALN,-3683,3420,-100178.81999999999,100003.29,200182.11,-175.52999999999884,15,-13,15,0,0,13,-0.075,-0.065,-0.14,-369.8000000000051,377.62999999999795,7.829999999992822,7.689999999992822,863.0550000000054
27.14,29.16,-0.0500000000000007,-0.0799999999999983,1.0744288872512897,1.0,1.076827381985905,1.0,1.0769264124007891,1.0,29.227782832557416,29.16,0.0053846320620039,0.005,29.22239820049541,29.155,29.23316746461942,29.165,29.165,29.22239820049541,0.0573982004954132,0.0019683882200073,ANGL,FALN,2025-08-14,False,3693.0,3429.0,-3683,3420,ANGL,FALN,0.0573982004954096,0.0019683882200071,1,True,False,False,1,ANGL,FALN,-3693,3429,-100140.77,100000.79999999999,200141.57,-139.97000000001572,-10,9,0,9,10,0,-0.05,-0.045,-0.095,184.15000000000256,-273.59999999999417,-89.4499999999916,-89.5449999999916,773.5100000000139
27.16,29.19,0.0199999999999995,0.0300000000000011,1.074742268041237,1.0,1.076731162054634,1.0,1.076827381985905,1.0,29.24663169473719,29.19,0.0053841369099295,0.005,29.24124755782726,29.185,29.25201583164712,29.195,29.195,29.24124755782726,0.0462475578272609,0.0015843630636266,ANGL,FALN,2025-08-15,False,3689.0,3426.0,-3693,3429,ANGL,FALN,0.0462475578272609,0.0015843630636266,1,True,False,False,1,ANGL,FALN,-3689,3426,-100228.02,99989.64,200217.66,-238.38000000000466,4,-3,4,0,0,3,-0.02,-0.015,-0.035,-73.85999999999815,102.87000000000377,29.01000000000562,28.97500000000562,802.4850000000195
27.14,29.18,-0.0199999999999995,-0.0100000000000015,1.0751658069270449,1.0,1.0766774612832957,1.0,1.076731162054634,1.0,29.22248373816277,29.18,0.0053836558102731,0.005,29.21710008235249,29.175,29.22786739397304,29.185,29.185,29.21710008235249,0.0321000823524961,0.0011000713623199,ANGL,FALN,2025-08-18,False,3690.0,3427.0,-3689,3426,ANGL,FALN,0.0321000823524926,0.0011000713623198,1,True,False,False,1,ANGL,FALN,-3690,3427,-100193.24,100004.94,200198.18,-188.3000000000029,-1,1,0,1,1,0,-0.005,-0.005,-0.01,73.77999999999815,-34.26000000000514,39.51999999999301,39.50999999999301,841.9950000000125
27.12,29.19,-0.0199999999999995,0.0100000000000015,1.0763274336283186,1.0,1.0766334709403305,1.0,1.0766774612832957,1.0,29.19949275000297,29.19,0.0053833873064164,0.005,29.19410936269656,29.185,29.204876137309395,29.195,29.195,29.19410936269656,-0.0008906373034385,-3.0511726736503048e-05,ANGL,FALN,2025-08-19,False,3689.0,3426.0,-3690,3427,ANGL,FALN,-0.0008906373034385,-3.0511726736503048e-05,1,False,True,False,0,,,0,0,-100146.6,99999.86,200146.46000000002,-146.74000000000524,3690,-3427,3690,0,0,3427,-18.45,-17.135,-35.585,73.79999999999816,34.27000000000514,108.0700000000033,72.48500000000331,914.4800000000158
27.13,29.18,0.009999999999998,-0.0100000000000015,1.0755621083671214,1.0,1.0765583315209284,1.0,1.0766334709403305,1.0,29.209066066611165,29.18,0.0053831673547016,0.005,29.203682899256464,29.175,29.214449233965865,29.185,29.185,29.203682899256464,0.0186828992564649,0.0006402638538884,ANGL,FALN,2025-08-20,False,3690.0,3427.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3690,3427,0.0,0.0,0.0,0.0,-3690,3427,0,3427,3690,0,-18.45,-17.135,-35.585,0.0,-0.0,0.0,-35.585,878.8950000000158
27.06,29.12,-0.0700000000000002,-0.0599999999999987,1.0761271249076128,1.0,1.0765256327644632,1.0,1.0765583315209284,1.0,29.13166845095632,29.12,0.0053827916576046,0.005,29.12628565929872,29.115,29.13705124261393,29.125,29.125,29.12628565929872,0.0012856592987162,4.415038800536637e-05,ANGL,FALN,2025-08-21,False,3697.0,3434.0,-3690,3427,ANGL,FALN,0.0012856592987198,4.415038800548837e-05,1,False,True,False,0,,,0,0,-100109.7,99999.86,200109.56,-109.83999999999651,3690,-3427,3690,0,0,3427,-18.45,-17.135,-35.585,258.30000000000075,-205.61999999999554,52.68000000000521,17.095000000005207,895.990000000021
27.31,29.36,0.25,0.2399999999999984,1.0750640790919077,1.0,1.0764057271653884,1.0,1.0765256327644632,1.0,29.39991503079749,29.36,0.0053826281638223,0.005,29.39453240263367,29.355,29.40529765896132,29.365,29.365,29.39453240263367,0.02953240263367,0.0010058720243075,ANGL,FALN,2025-08-22,False,3667.0,3406.0,0,0,,,0.0,0.0,0,True,False,False,1,ANGL,FALN,-3667,3406,0.0,0.0,0.0,0.0,-3667,3406,0,3406,3667,0,-18.335,-17.03,-35.365,0.0,0.0,0.0,-35.365,860.625000000021
27.26,29.33,-0.0499999999999971,-0.0300000000000011,1.0759354365370506,1.0,1.076344986995194,1.0,1.0764057271653884,1.0,29.34282012252849,29.33,0.0053820286358269,0.005,29.337438093892665,29.325,29.348202151164315,29.335,29.335,29.337438093892665,0.0024380938926675,8.312628341860147e-05,ANGL,FALN,2025-08-25,False,3669.0,3409.0,-3667,3406,ANGL,FALN,0.002438093892664,8.312628341848034e-05,1,False,True,False,0,,,0,0,-100145.76999999999,100000.16,200145.93,-145.60999999998603,3667,-3406,3667,0,0,3406,-18.335,-17.03,-35.365,183.34999999998936,-102.18000000000374,81.16999999998562,45.80499999998562,906.4300000000067
