SCHZ_price,SPAB_price,BND_price,AGG_price,SCHZ_price_chg,SPAB_price_chg,BND_price_chg,AGG_price_chg,AGG/SCHZ,AGG/SPAB,AGG/BND,AGG/AGG,AGG/SCHZ_moving_avg,AGG/SPAB_moving_avg,AGG/BND_moving_avg,AGG/AGG_moving_avg,AGG/SCHZ_prev_moving_avg,AGG/SPAB_prev_moving_avg,AGG/BND_prev_moving_avg,AGG/AGG_prev_moving_avg,SCHZ_scaled_price,SPAB_scaled_price,BND_scaled_price,AGG_scaled_price,SCHZ_scaled_comm,SPAB_scaled_comm,BND_scaled_comm,AGG_scaled_comm,SCHZ_scaled_price_minus_comm,SPAB_scaled_price_minus_comm,BND_scaled_price_minus_comm,AGG_scaled_price_minus_comm,SCHZ_scaled_price_plus_comm,SPAB_scaled_price_plus_comm,BND_scaled_price_plus_comm,AGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SCHZ_shs_per_unit,SPAB_shs_per_unit,BND_shs_per_unit,AGG_shs_per_unit,SCHZ_current_shs,SPAB_current_shs,BND_current_shs,AGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SCHZ_tgt_shs,SPAB_tgt_shs,BND_tgt_shs,AGG_tgt_shs,SCHZ_tgt_inv_amt,SPAB_tgt_inv_amt,BND_tgt_inv_amt,AGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,SCHZ_shs_to_trade,SPAB_shs_to_trade,BND_shs_to_trade,AGG_shs_to_trade,SCHZ_shs_to_buy,SPAB_shs_to_buy,BND_shs_to_buy,AGG_shs_to_buy,SCHZ_shs_to_sell,SPAB_shs_to_sell,BND_shs_to_sell,AGG_shs_to_sell,SCHZ_daily_comm,SPAB_daily_comm,BND_daily_comm,AGG_daily_comm,daily_comm,SCHZ_daily_profit,SPAB_daily_profit,BND_daily_profit,AGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
23.37,25.74,74.04,99.85,,,,,4.272571673085151,3.8791763791763794,1.3485953538627766,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-02,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.4,25.79,74.18,100.04,0.029999999999997584,0.05000000000000071,0.14000000000000057,0.19000000000001194,4.275213675213676,3.8790228770841417,1.3486114855756268,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-05,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.4,25.79,74.18,100.02,0.0,0.0,0.0,-0.020000000000010232,4.274358974358974,3.8782473827064754,1.348341871124292,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-06,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.42,25.81,74.26,100.12,0.020000000000003126,0.019999999999999574,0.0799999999999983,0.10000000000000853,4.274978650725875,3.879116621464549,1.3482359278211689,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-07,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.39,25.77,74.13,99.94,-0.030000000000001137,-0.03999999999999915,-0.13000000000000966,-0.18000000000000682,4.272766139375801,3.878152890958479,1.3481721300418186,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-08,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.44,25.83,74.29,100.16,0.05000000000000071,0.05999999999999872,0.1600000000000108,0.21999999999999886,4.273037542662116,3.8776616337591947,1.3482299098128951,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-09,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.43,25.81,74.22,100.11,-0.010000000000001563,-0.019999999999999574,-0.07000000000000739,-0.04999999999999716,4.2727272727272725,3.878729174738474,1.3488278092158448,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-12,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.45,25.82,74.28,100.2,0.019999999999999574,0.010000000000001563,0.060000000000002274,0.09000000000000341,4.272921108742005,3.8807126258714177,1.3489499192245558,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-13,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.49,25.88,74.43,100.35,0.03999999999999915,0.05999999999999872,0.15000000000000568,0.14999999999999147,4.272030651340996,3.8775115919629055,1.348246674727932,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-14,False,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.45,25.85,74.32,100.22,-0.03999999999999915,-0.029999999999997584,-0.11000000000001364,-0.12999999999999545,4.273773987206823,3.876982591876209,1.348493003229279,1.0,4.2734379675438685,3.8785313769598226,1.348470408463619,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-15,False,,,,,,,,,,,,,,False,False,False,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.41,25.8,74.2,100.05,-0.03999999999999915,-0.05000000000000071,-0.11999999999999034,-0.1700000000000017,4.273814609141392,3.877906976744186,1.3483827493261455,1.0,4.273562261149493,3.878404436716603,1.3484491480099559,1.0,4.2734379675438685,3.8785313769598226,1.348470408463619,1.0,100.04118282020197,100.06610952556343,100.05650430800053,100.05,0.021367189837719344,0.019392656884799114,0.006742352042318095,0.005,100.01981563036425,100.04671686867863,100.0497619559582,100.045,100.06255001003969,100.08550218244824,100.06324666004285,100.05499999999999,100.05499999999999,100.0497619559582,-0.0052380440417891805,-5.235426328624868e-05,AGG,BND,2026-01-16,False,4273.0,3879.0,1348.0,1000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.33,25.71,73.93,99.67,-0.08000000000000185,-0.08999999999999986,-0.269999999999996,-0.37999999999999545,4.272181740248607,3.8767016725009724,1.3481671851751655,1.0,4.273259067652986,3.8781723162582864,1.34840471796991,1.0,4.273562261149493,3.878404436716603,1.3484491480099559,1.0,99.70220755261766,99.71377806798387,99.69084551237604,99.67,0.021367811305747466,0.019392022183583015,0.006742245740049779,0.005,99.68083974131191,99.69438604580029,99.68410326663599,99.665,99.72357536392342,99.73317009016745,99.6975877581161,99.675,99.675,99.69438604580029,0.019386045800288798,0.00019450231564451488,AGG,SPAB,2026-01-20,False,4286.0,3890.0,1352.0,1003.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.39,25.77,74.14,100.0,0.060000000000002274,0.05999999999999872,0.20999999999999375,0.3299999999999983,4.275331338178709,3.880481179666279,1.348799568384138,1.0,4.2733563040349605,3.878395695954267,1.3484504876958945,1.0,4.273259067652986,3.8781723162582864,1.34840471796991,1.0,99.95152959240335,99.94050058997604,99.97072579028912,100.0,0.02136629533826493,0.019390861581291434,0.00674202358984955,0.005,99.93016329706508,99.92110972839475,99.96398376669927,99.995,99.97289588774161,99.95989145155733,99.97746781387897,100.005,99.95989145155733,99.995,0.035108548442678966,0.00035108548442678965,SPAB,AGG,2026-01-21,False,4273.0,3878.0,1348.0,1000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.4,25.79,74.17,100.02,0.00999999999999801,0.019999999999999574,0.030000000000001137,0.01999999999999602,4.274358974358974,3.8782473827064754,1.348523661857894,1.0,4.27329433639827,3.8783087720784586,1.3484792610995666,1.0,4.2733563040349605,3.878395695954267,1.3484504876958945,1.0,99.99653751441807,100.02382499866054,100.0145726724045,100.02,0.021366781520174804,0.019391978479771334,0.006742252438479472,0.005,99.9751707328979,100.00443302018077,100.00783041996601,100.015,100.01790429593824,100.04321697714032,100.02131492484298,100.02499999999999,100.01790429593824,100.015,-0.0029042959382366007,-2.9037151951975613e-05,SCHZ,AGG,2026-01-22,False,4273.0,3878.0,1348.0,1000.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.43,25.81,74.25,100.11,0.030000000000001137,0.019999999999999574,0.0799999999999983,0.09000000000000341,4.2727272727272725,3.878729174738474,1.3482828282828283,1.0,4.273290449733416,3.8783664004564584,1.3484903309236678,1.0,4.27329433639827,3.8783087720784586,1.3484792610995666,1.0,100.12328630181146,100.09914940734501,100.12458513664282,100.11,0.02136647168199135,0.019391543860392293,0.006742396305497833,0.005,100.10191983012948,100.07975786348462,100.11784274033732,100.105,100.14465277349345,100.1185409512054,100.13132753294832,100.115,100.115,100.11784274033732,0.0028427403373285642,2.839616758893781e-05,AGG,BND,2026-01-23,False,4269.0,3874.0,1347.0,999.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.46,25.84,74.34,100.26,0.030000000000001137,0.030000000000001137,0.09000000000000341,0.15000000000000568,4.273657289002558,3.880030959752322,1.3486682808716708,1.0,4.273352424367461,3.8786033330557714,1.3485341680295453,1.0,4.273290449733416,3.8783664004564584,1.3484903309236678,1.0,100.25139395074595,100.21698778779489,100.24677120086547,100.26,0.02136645224866708,0.019391832002282294,0.006742451654618339,0.005,100.23002749849728,100.19759595579261,100.24002874921085,100.25500000000001,100.27276040299462,100.23637961979718,100.25351365252008,100.265,100.23637961979718,100.25500000000001,0.018620380202833076,0.00018572092761652778,SPAB,AGG,2026-01-26,False,4260.0,3867.0,1344.0,997.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.44,25.82,74.28,100.19,-0.019999999999999574,-0.019999999999999574,-0.060000000000002274,-0.07000000000000739,4.274317406143345,3.8803253292021687,1.3488152934841142,1.0,4.273511437709068,3.8787629485021404,1.3485329164563722,1.0,4.273352424367461,3.8786033330557714,1.3485341680295453,1.0,100.16738082717329,100.14553805950003,100.16911800123462,100.19,0.021366762121837305,0.01939301666527886,0.006742670840147727,0.005,100.14601406505145,100.12614504283475,100.16237533039447,100.185,100.18874758929513,100.1649310761653,100.17586067207478,100.195,100.1649310761653,100.185,0.020068923834699604,0.00020030865190837015,SPAB,AGG,2026-01-27,False,4265.0,3871.0,1346.0,998.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.42,25.81,74.25,100.15,-0.019999999999999574,-0.010000000000001563,-0.030000000000001137,-0.03999999999999204,4.276259607173356,3.8802789616427744,1.348821548821549,1.0,4.273845287552203,3.8787195820792766,1.3485200794160717,1.0,4.273511437709068,3.8787629485021404,1.3485329164563722,1.0,100.08563787114639,100.11087170084024,100.12856904688563,100.15,0.02136755718854534,0.0193938147425107,0.006742664582281861,0.005,100.06427031395785,100.09147788609772,100.12182638230335,100.14500000000001,100.10700542833493,100.13026551558275,100.1353117114679,100.155,100.10700542833493,100.14500000000001,0.03799457166508091,0.00037937665167329915,SCHZ,AGG,2026-01-28,False,4269.0,3875.0,1347.0,999.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
23.44,25.82,74.26,100.15,0.019999999999999574,0.010000000000001563,0.010000000000005116,0.0,4.272610921501706,3.8787761425251746,1.348639913816321,1.0,4.273903314568274,3.878846037135503,1.3485594033249106,1.0,4.273845287552203,3.8787195820792766,1.3485200794160717,1.0,100.17893354022364,100.14853960928693,100.14110109743748,100.15,0.021369226437761017,0.019393597910396382,0.006742600397080359,0.005,100.15756431378588,100.12914601137653,100.13435849704041,100.14500000000001,100.2003027666614,100.16793320719732,100.14784369783456,100.155,100.14784369783456,100.15756431378588,0.009720615951323452,9.706056866024415e-05,BND,SCHZ,2026-01-29,False,4270.0,3875.0,1347.0,999.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,False,True,False,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
