SCHZ_price,SPAB_price,BND_price,AGG_price,SCHZ_price_chg,SPAB_price_chg,BND_price_chg,AGG_price_chg,AGG/SCHZ,AGG/SPAB,AGG/BND,AGG/AGG,AGG/SCHZ_moving_avg,AGG/SPAB_moving_avg,AGG/BND_moving_avg,AGG/AGG_moving_avg,AGG/SCHZ_prev_moving_avg,AGG/SPAB_prev_moving_avg,AGG/BND_prev_moving_avg,AGG/AGG_prev_moving_avg,SCHZ_scaled_price,SPAB_scaled_price,BND_scaled_price,AGG_scaled_price,SCHZ_scaled_comm,SPAB_scaled_comm,BND_scaled_comm,AGG_scaled_comm,SCHZ_scaled_price_minus_comm,SPAB_scaled_price_minus_comm,BND_scaled_price_minus_comm,AGG_scaled_price_minus_comm,SCHZ_scaled_price_plus_comm,SPAB_scaled_price_plus_comm,BND_scaled_price_plus_comm,AGG_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,SCHZ_shs_per_unit,SPAB_shs_per_unit,BND_shs_per_unit,AGG_shs_per_unit,SCHZ_current_shs,SPAB_current_shs,BND_current_shs,AGG_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,SCHZ_tgt_shs,SPAB_tgt_shs,BND_tgt_shs,AGG_tgt_shs,SCHZ_tgt_inv_amt,SPAB_tgt_inv_amt,BND_tgt_inv_amt,AGG_tgt_inv_amt,gross_inv_amt,net_inv_amt,SCHZ_shs_to_trade,SPAB_shs_to_trade,BND_shs_to_trade,AGG_shs_to_trade,SCHZ_shs_to_buy,SPAB_shs_to_buy,BND_shs_to_buy,AGG_shs_to_buy,SCHZ_shs_to_sell,SPAB_shs_to_sell,BND_shs_to_sell,AGG_shs_to_sell,SCHZ_daily_comm,SPAB_daily_comm,BND_daily_comm,AGG_daily_comm,daily_comm,SCHZ_daily_profit,SPAB_daily_profit,BND_daily_profit,AGG_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
22.87,25.18,72.45,97.6,0.03,0.03,0.09,0.15,4.267599475,3.876092137,1.347135956,1,4.267906793,3.875208078,1.346868355,1,4.268526758,3.875356392,1.346887689,1,97.62120695,97.58147394,97.58201308,97.6,0.021342634,0.019376782,0.006734438,0.005,97.59986432,97.56209716,97.57527864,97.595,97.64254959,97.60085073,97.58874752,97.605,97.58874752,97.59986432,0.011116803,0.000113902,BND,SCHZ,2/20/2025,FALSE,4375,3972,1381,1025,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28
22.97,25.3,72.77,98.02,0.1,0.12,0.32,0.42,4.267305181,3.8743083,1.346983647,1,4.267694079,3.874970391,1.34682306,1,4.267906793,3.875208078,1.346868355,1,98.03381903,98.04276437,98.01161021,98.02,0.021339534,0.01937604,0.006734342,0.005,98.0124795,98.02338832,98.00487587,98.015,98.05515856,98.06214041,98.01834455,98.025,98.01834455,98.02338832,0.005043774,5.15E-05,BND,SPAB,2/21/2025,FALSE,4353,3953,1374,1020,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28
23,25.34,72.87,98.19,0.03,0.04,0.1,0.17,4.269130435,3.874901342,1.347468094,1,4.267899592,3.874945614,1.346844959,1,4.267694079,3.874970391,1.34682306,1,98.15696383,98.1917497,98.14299635,98.19,0.02133847,0.019374852,0.006734115,0.005,98.13562536,98.17237485,98.13626223,98.185,98.1783023,98.21112455,98.14973046,98.195,98.14973046,98.185,0.035269538,0.000359197,BND,AGG,2/24/2025,FALSE,4345,3945,1371,1018,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28
23.15,25.49,73.33,98.8,0.15,0.15,0.46,0.61,4.267818575,3.876029816,1.34733397,1,4.267655607,3.875068469,1.346849224,1,4.267899592,3.874945614,1.346844959,1,98.80187556,98.77236371,98.76414083,98.8,0.021339498,0.019374728,0.006734225,0.005,98.78053606,98.75298898,98.7574066,98.795,98.82321506,98.79173844,98.77087505,98.805,98.77087505,98.795,0.02412495,0.00024418,BND,AGG,2/25/2025,FALSE,4319,3921,1363,1012,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28
23.18,25.55,73.44,98.96,0.03,0.06,0.11,0.16,4.269197584,3.873189824,1.347494553,1,4.267577999,3.874857571,1.346950285,1,4.267655607,3.875068469,1.346849224,1,98.92425696,99.00799937,98.91260698,98.96,0.021338278,0.019375342,0.006734246,0.005,98.90291868,98.98862403,98.90587274,98.955,98.94559524,99.02737472,98.91934123,98.965,98.91934123,98.98862403,0.069282804,0.000700109,BND,SPAB,2/26/2025,FALSE,4315,3918,1362,1011,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,BND,SPAB,0,-3918,1362,0,0,0,0,0,0,0,0,-3918,1362,0,0,0,1362,0,0,3918,0,0,0,-19.59,-6.81,0,-26.4,0,0,0,0,0,-26.4,-18.12
23.15,25.51,73.35,98.81,-0.03,-0.04,-0.09,-0.15,4.26825054,3.873382987,1.347102931,1,4.26777166,3.874690863,1.347028603,1,4.267577999,3.874857571,1.346950285,1,98.79443067,98.84761663,98.79880338,98.81,0.02133789,0.019374288,0.006734751,0.005,98.77309278,98.82824234,98.79206863,98.805,98.81576856,98.86699091,98.80553813,98.815,98.80553813,98.82824234,0.022704203,0.000229776,BND,SPAB,2/27/2025,FALSE,4319,3921,1363,1012,0,-3918,1362,0,BND,SPAB,0.022704203,0.000229776,1,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,-100104.9,100025.28,0,200130.18,-79.62,0,3918,-1362,0,0,3918,0,0,0,0,1362,0,0,-19.59,-6.81,0,-26.4,0,156.72,-122.58,0,34.14,7.74,-10.38
23.26,25.62,73.66,99.25,0.11,0.11,0.31,0.44,4.266981943,3.87392662,1.347407005,1,4.267727197,3.874737723,1.347135832,1,4.26777166,3.874690863,1.347028603,1,99.2683688,99.26957992,99.22212693,99.25,0.021338858,0.019373454,0.006735143,0.005,99.24702994,99.25020646,99.21539179,99.245,99.28970766,99.28895337,99.22886207,99.255,99.22886207,99.25020646,0.021344392,0.000215057,BND,SPAB,2/28/2025,FALSE,4302,3906,1358,1008,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.24,25.59,73.61,99.16,-0.02,-0.03,-0.05,-0.09,4.266781411,3.874951153,1.347099579,1,4.267581398,3.874688214,1.347142909,1,4.267727197,3.874737723,1.347135832,1,99.18198006,99.15453834,99.16266862,99.16,0.021338636,0.019373689,0.006735679,0.005,99.16064143,99.13516465,99.15593294,99.155,99.2033187,99.17391203,99.16940429,99.165,99.165,99.16064143,-0.004358575,-4.40E-05,AGG,SCHZ,3/3/2025,TRUE,4302,3906,1358,1008,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.17,25.52,73.4,98.91,-0.07,-0.07,-0.21,-0.25,4.268882175,3.875783699,1.347547684,1,4.26785848,3.874731737,1.347231195,1,4.267581398,3.874688214,1.347142909,1,98.87986098,98.88204321,98.88028949,98.91,0.021337907,0.019373441,0.006735715,0.005,98.85852308,98.86266977,98.87355378,98.905,98.90119889,98.90141665,98.88702521,98.915,98.88702521,98.905,0.017974793,0.000181729,BND,AGG,3/4/2025,FALSE,4315,3917,1362,1011,0,0,0,0,,,0,0,0,FALSE,TRUE,TRUE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.1,25.43,73.14,98.57,-0.07,-0.09,-0.26,-0.34,4.267099567,3.876130554,1.347689363,1,4.267904689,3.874869643,1.347326278,1,4.26785848,3.874731737,1.347231195,1,98.58753088,98.53442807,98.53648959,98.57,0.021339292,0.019373659,0.006736156,0.005,98.56619159,98.51505441,98.52975344,98.565,98.60887017,98.55380173,98.54322575,98.575,98.54322575,98.56619159,0.022965841,0.00023299,BND,SCHZ,3/5/2025,FALSE,4332,3933,1367,1015,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.06,25.41,73.08,98.47,-0.04,-0.02,-0.06,-0.1,4.270164788,3.875245966,1.347427477,1,4.26816122,3.874785026,1.34735543,1,4.267904689,3.874869643,1.347326278,1,98.41788212,98.46043763,98.46260441,98.47,0.021339523,0.019374348,0.006736631,0.005,98.3965426,98.44106328,98.45586778,98.465,98.43922164,98.47981198,98.46934104,98.475,98.43922164,98.465,0.025778357,0.000261789,SCHZ,AGG,3/6/2025,FALSE,4336,3937,1369,1016,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.03,25.38,73,98.35,-0.03,-0.03,-0.08,-0.12,4.270516717,3.875098503,1.347260274,1,4.268482374,3.874864046,1.347383093,1,4.26816122,3.874785026,1.34735543,1,98.29575289,98.34204396,98.35694641,98.35,0.021340806,0.019373925,0.006736777,0.005,98.27441209,98.32267004,98.35020963,98.345,98.3170937,98.36141789,98.36368319,98.355,98.3170937,98.35020963,0.033115934,0.000336715,SCHZ,BND,3/7/2025,FALSE,4341,3941,1370,1017,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.15,25.5,73.34,98.82,0.12,0.12,0.34,0.47,4.268682505,3.875294118,1.347422962,1,4.268437581,3.874903324,1.34737858,1,4.268482374,3.874864046,1.347383093,1,98.81536695,98.80903318,98.81707604,98.82,0.021342412,0.01937432,0.006736915,0.005,98.79402454,98.78965886,98.81033912,98.815,98.83670936,98.8284075,98.82381295,98.825,98.82381295,98.815,-0.008812953,-8.92E-05,BND,AGG,3/10/2025,FALSE,4320,3921,1364,1012,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.06,25.4,73.06,98.47,-0.09,-0.1,-0.28,-0.35,4.270164788,3.876771654,1.347796332,1,4.268672202,3.874977508,1.347424816,1,4.268437581,3.874903324,1.34737858,1,98.43017061,98.42254443,98.43947904,98.47,0.021342188,0.019374517,0.006736893,0.005,98.40882842,98.40316991,98.43274214,98.465,98.4515128,98.44191894,98.44621593,98.475,98.44191894,98.465,0.023081056,0.000234397,SPAB,AGG,3/11/2025,FALSE,4337,3937,1369,1016,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.01,25.35,72.91,98.18,-0.05,-0.05,-0.15,-0.29,4.266840504,3.872978304,1.346591688,1,4.268436494,3.874956356,1.347334529,1,4.268672202,3.874977508,1.347424816,1,98.22214737,98.23067982,98.24074333,98.18,0.021343361,0.019374888,0.006737124,0.005,98.200804,98.21130493,98.23400621,98.175,98.24349073,98.25005471,98.24748045,98.185,98.185,98.23400621,0.049006206,0.000499147,AGG,BND,3/12/2025,FALSE,4350,3949,1373,1019,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.38
23.06,25.42,73.13,98.48,0.05,0.07,0.22,0.3,4.270598439,3.87411487,1.346642965,1,4.268671284,3.875029544,1.347288533,1,4.268436494,3.874956356,1.347334529,1,98.43014555,98.50139056,98.53057414,98.48,0.021342182,0.019374782,0.006736673,0.005,98.40880337,98.48201578,98.52383747,98.475,98.45148773,98.52076534,98.53731081,98.485,98.45148773,98.52383747,0.072349734,0.000734664,SCHZ,BND,3/13/2025,FALSE,4332,3933,1368,1015,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,SCHZ,BND,4332,0,-1368,0,0,0,0,0,0,0,4332,0,-1368,0,4332,0,0,0,0,0,1368,0,-21.66,0,-6.84,0,-28.5,0,0,0,0,0,-28.5,-38.88
23.03,25.37,72.95,98.28,-0.03,-0.05,-0.18,-0.2,4.267477204,3.873866772,1.347224126,1,4.26872081,3.875023559,1.347270245,1,4.268671284,3.875029544,1.347288533,1,98.30749967,98.30949953,98.28469847,98.28,0.021343356,0.019375148,0.006736443,0.005,98.28615631,98.29012438,98.27796202,98.275,98.32884302,98.32887468,98.29143491,98.285,98.285,98.29012438,0.005124384,5.21E-05,AGG,SPAB,3/14/2025,FALSE,4346,3945,1372,1018,4332,0,-1368,0,SCHZ,BND,-0.050880998,-0.000517715,1,FALSE,TRUE,FALSE,0,,,0,0,0,0,99895.92,0,-100041.84,0,199937.76,-145.92,-4332,0,1368,0,0,0,1368,0,4332,0,0,0,-21.66,0,-6.84,0,-28.5,-129.96,0,246.24,0,116.28,87.78,48.9
23.06,25.4,73.05,98.41,0.03,0.03,0.1,0.13,4.267562879,3.874409449,1.34715948,1,4.268798957,3.874969389,1.347276235,1,4.26872081,3.875023559,1.347270245,1,98.43670187,98.4255984,98.41809139,98.41,0.021343604,0.019375118,0.006736351,0.005,98.41535827,98.40622329,98.41135504,98.405,98.45804548,98.44497352,98.42482774,98.415,98.415,98.41535827,0.00035827,3.64E-06,AGG,SCHZ,3/17/2025,FALSE,4337,3937,1369,1016,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9
23.09,25.42,73.13,98.51,0.03,0.02,0.08,0.1,4.266349069,3.875295043,1.347053193,1,4.268545646,3.874920523,1.347226786,1,4.268798957,3.874969389,1.347276235,1,98.56656791,98.50172186,98.52631106,98.51,0.021343995,0.019374847,0.006736381,0.005,98.54522391,98.48234702,98.51957468,98.505,98.5879119,98.52109671,98.53304744,98.515,98.515,98.54522391,0.030223913,0.000306811,AGG,SCHZ,3/18/2025,FALSE,4333,3933,1367,1015,0,0,0,0,,,0,0,0,FALSE,FALSE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9
23.14,25.49,73.35,98.8,0.05,0.07,0.22,0.29,4.269662921,3.876029816,1.346966599,1,4.268801981,3.874910449,1.347154509,1,4.268545646,3.874920523,1.347226786,1,98.77414625,98.77172414,98.81908474,98.8,0.021342728,0.019374603,0.006736134,0.005,98.75280352,98.75234953,98.81234861,98.795,98.79548898,98.79109874,98.82582088,98.805,98.79109874,98.81234861,0.02124987,0.00021508,SPAB,BND,3/19/2025,FALSE,4320,3921,1363,1012,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9
23.16,25.51,73.38,98.86,0.02,0.02,0.03,0.06,4.268566494,3.875343003,1.347233579,1,4.268642152,3.874920153,1.34713512,1,4.268801981,3.874910449,1.347154509,1,98.86545389,98.84896556,98.8541979,98.86,0.02134401,0.019374552,0.006735773,0.005,98.84410988,98.82959101,98.84746213,98.855,98.8867979,98.86834012,98.86093368,98.865,98.86093368,98.855,-0.005933675,-6.00E-05,BND,AGG,3/20/2025,FALSE,4320,3921,1363,1012,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9
23.15,25.49,73.32,98.74,-0.01,-0.02,-0.06,-0.12,4.265226782,3.873675951,1.3466994,1,4.268113159,3.874777898,1.347079032,1,4.268642152,3.874920153,1.34713512,1,98.81906582,98.7717147,98.77194697,98.74,0.021343211,0.019374601,0.006735676,0.005,98.79772261,98.7523401,98.7652113,98.735,98.84040903,98.7910893,98.77868265,98.745,98.745,98.79772261,0.052722609,0.000533954,AGG,SCHZ,3/21/2025,FALSE,4324,3925,1365,1013,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,AGG,SCHZ,-4324,0,0,1013,0,0,0,0,0,0,-4324,0,0,1013,0,0,0,1013,4324,0,0,0,-21.62,0,0,-5.065,-26.685,0,0,0,0,0,-26.685,22.215
23.04,25.38,73,98.36,-0.11,-0.11,-0.32,-0.38,4.269097222,3.875492514,1.34739726,1,4.26815463,3.874797737,1.347076462,1,4.268113159,3.874777898,1.347079032,1,98.33732717,98.34186305,98.33676935,98.36,0.021340566,0.019373889,0.006735395,0.005,98.31598661,98.32248916,98.33003396,98.355,98.35866774,98.36123694,98.34350475,98.365,98.34350475,98.355,0.011495253,0.000116869,BND,AGG,3/24/2025,FALSE,4341,3941,1370,1017,-4324,0,0,1013,AGG,SCHZ,-0.049013394,-0.000498306,1,FALSE,TRUE,FALSE,0,,,0,0,0,0,-100100.6,0,0,100023.62,200124.22,-76.98,4324,0,0,-1013,4324,0,0,0,0,0,0,1013,-21.62,0,0,-5.065,-26.685,475.64,0,0,-384.94,90.7,64.015,86.23
23.07,25.41,73.09,98.45,0.03,0.03,0.09,0.09,4.267446901,3.874458874,1.34696949,1,4.267882842,3.87456646,1.346993778,1,4.26815463,3.874797737,1.347076462,1,98.46632732,98.45861051,98.45781861,98.45,0.021340773,0.019373989,0.006735382,0.005,98.44498655,98.43923652,98.45108323,98.445,98.48766809,98.4779845,98.464554,98.455,98.455,98.45108323,-0.003916768,-3.98E-05,AGG,BND,3/25/2025,FALSE,4336,3937,1369,1016,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23
23.02,25.36,72.93,98.21,-0.05,-0.05,-0.16,-0.24,4.266290182,3.872634069,1.346633758,1,4.267827809,3.874532036,1.346997985,1,4.267882842,3.87456646,1.346993778,1,98.24666301,98.25900541,98.23625622,98.21,0.021339414,0.019372832,0.006734969,0.005,98.2253236,98.23963258,98.22952125,98.205,98.26800243,98.27837825,98.24299119,98.215,98.215,98.23963258,0.024632583,0.000250815,AGG,SPAB,3/26/2025,FALSE,4345,3944,1371,1018,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23
23,25.34,72.9,98.16,-0.02,-0.02,-0.03,-0.05,4.267826087,3.873717443,1.346502058,1,4.267550574,3.874492293,1.346983894,1,4.267827809,3.874532036,1.346997985,1,98.16003961,98.1806418,98.1961531,98.16,0.021339139,0.01937266,0.00673499,0.005,98.13870048,98.16126914,98.18941811,98.155,98.18137875,98.20001446,98.20288809,98.165,98.165,98.18941811,0.024418108,0.000248758,AGG,BND,3/27/2025,FALSE,4349,3948,1373,1019,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23
23.13,25.49,73.32,98.73,0.13,0.15,0.42,0.57,4.26848249,3.873283641,1.346563011,1,4.267651103,3.87443398,1.346917783,1,4.267550574,3.874492293,1.346983894,1,98.70844478,98.76080856,98.76085912,98.73,0.021337753,0.019372461,0.006734919,0.005,98.68710703,98.7414361,98.7541242,98.725,98.72978253,98.78018102,98.76759404,98.735,98.72978253,98.7541242,0.024341669,0.000246548,SCHZ,BND,3/28/2025,FALSE,4323,3925,1364,1013,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23
23.16,25.54,73.45,98.92,0.03,0.05,0.13,0.19,4.271157168,3.873140172,1.346766508,1,4.268010532,3.874307053,1.346878486,1,4.267651103,3.87443398,1.346917783,1,98.83879954,98.95304386,98.93111114,98.92,0.021338256,0.01937217,0.006734589,0.005,98.81746129,98.93367169,98.92437655,98.915,98.8601378,98.97241603,98.93784573,98.925,98.8601378,98.93367169,0.07353389,0.000743367,SCHZ,SPAB,3/31/2025,FALSE,4315,3917,1362,1011,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,SCHZ,SPAB,4315,-3917,0,0,0,0,0,0,0,0,4315,-3917,0,0,4315,0,0,0,0,3917,0,0,-21.575,-19.585,0,0,-41.16,0,0,0,0,0,-41.16,45.07
23.18,25.52,73.44,98.96,0.02,-0.02,-0.01,0.04,4.269197584,3.877742947,1.347494553,1,4.268295383,3.874551843,1.346922622,1,4.268010532,3.874307053,1.346878486,1,98.93248412,98.87231598,98.91475598,98.96,0.021340053,0.019371535,0.006734392,0.005,98.91114407,98.85294445,98.90802158,98.955,98.95382418,98.89168752,98.92149037,98.965,98.89168752,98.955,0.063312482,0.000639779,SPAB,AGG,4/1/2025,TRUE,4315,3917,1362,1011,4315,-3917,0,0,SCHZ,SPAB,-0.100879728,-0.001019399,1,TRUE,FALSE,FALSE,1,SPAB,AGG,0,3917,0,-1011,99935.4,-100040.18,0,0,199975.58,-104.78,-4315,7834,0,-1011,0,7834,0,0,4315,0,0,1011,-21.575,-39.17,0,-5.055,-65.8,86.3,78.34,0,0,164.64,98.84,143.91
23.15,25.51,73.38,98.85,-0.03,-0.01,-0.06,-0.11,4.269978402,3.874951,1.347097302,1,4.268326931,3.874443961,1.346935692,1,4.268295383,3.874551843,1.346922622,1,98.81103812,98.83981751,98.83718197,98.85,0.021341477,0.019372759,0.006734613,0.005,98.78969664,98.82044476,98.83044736,98.845,98.8323796,98.85919027,98.84391658,98.855,98.8323796,98.845,0.012620403,0.000127672,SCHZ,AGG,4/2/2025,FALSE,4320,3921,1363,1012,0,3917,0,-1011,SPAB,AGG,-0.014190274,-0.000143554,1,FALSE,TRUE,TRUE,0,,,0,0,0,0,0,99961.84,0,-100048.56,200010.4,-86.72,0,-3917,0,1011,0,0,0,1011,0,3917,0,0,0,-19.585,0,-5.055,-24.64,0,-39.17,0,111.21,72.04,47.4,191.31
23.28,25.64,73.76,99.37,0.13,0.13,0.38,0.52,4.26847079,3.875585023,1.347207158,1,4.268317361,3.874468163,1.34693305,1,4.268326931,3.874443961,1.346935692,1,99.36665096,99.34074317,99.34997663,99.37,0.021341635,0.01937222,0.006734678,0.005,99.34530932,99.32137095,99.34324196,99.365,99.38799259,99.36011539,99.35671131,99.375,99.35671131,99.365,0.008288688,8.34E-05,BND,AGG,4/3/2025,FALSE,4294,3898,1355,1006,0,0,0,0,,,0,0,0,FALSE,TRUE,FALSE,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.31
23.28,25.66,73.82,99.46,0,0.02,0.06,0.09,4.27233677,3.876071707,1.347331347,1,4.26902836,3.874707739,1.346996245,1,4.268317361,3.874468163,1.34693305,1,99.36642816,99.41885307,99.43059774,99.46,0.021341587,0.019372341,0.006734665,0.005,99.34508657,99.39948073,99.42386308,99.455,99.38776975,99.43822541,99.43733241,99.465,99.38776975,99.455,0.067230253,0.000675953,SCHZ,AGG,4/4/2025,FALSE,4290,3894,1354,1005,0,0,0,0,,,0,0,0,TRUE,FALSE,FALSE,1,SCHZ,AGG,4290,0,0,-1005,0,0,0,0,0,0,4290,0,0,-1005,4290,0,0,0,0,0,0,1005,-21.45,0,0,-5.025,-26.475,0,0,0,0,0,-26.475,164.835
23,25.36,72.93,98.2,-0.28,-0.3,-0.89,-1.26,4.269565217,3.872239748,1.346496641,1,4.269075159,3.874382462,1.346906183,1,4.26902836,3.874707739,1.346996245,1,98.18765227,98.26258826,98.23643611,98.2,0.021345142,0.019373539,0.006734981,0.005,98.16630713,98.24321472,98.22970113,98.195,98.20899741,98.2819618,98.24317109,98.205,98.205,98.24321472,0.038214722,0.000389152,AGG,SPAB,4/7/2025,FALSE,4346,3944,1371,1018,4290,0,0,-1005,SCHZ,AGG,-0.013997413,-0.00014254,1,FALSE,FALSE,FALSE,-1,,,0,0,0,0,99871.2,0,0,-99957.3,199828.5,-86.1,-4290,0,0,1005,0,0,0,1005,4290,0,0,0,-21.45,0,0,-5.025,-26.475,-1201.2,0,0,1266.3,65.1,38.625,203.46
22.9,25.22,72.51,97.69,-0.1,-0.14,-0.42,-0.51,4.265938865,3.873513085,1.347262447,1,4.268924356,3.874287883,1.346935478,1,4.269075159,3.874382462,1.346906183,1,97.76182114,97.7119257,97.6641673,97.69,0.021345376,0.019371912,0.006734531,0.005,97.74047577,97.69255379,97.65743277,97.685,97.78316652,97.73129761,97.67090183,97.695,97.67090183,97.74047577,0.06957394,0.000712191,BND,SCHZ,4/8/2025,FALSE,4372,3967,1379,1024,0,0,0,0,,,0,0,-1,TRUE,FALSE,FALSE,1,BND,SCHZ,-4372,0,1379,0,0,0,0,0,0,0,-4372,0,1379,0,0,0,1379,0,4372,0,0,0,-21.86,0,-6.895,0,-28.755,0,0,0,0,0,-28.755,174.705
22.93,25.28,72.68,97.91,0.03,0.06,0.17,0.22,4.269952028,3.873022152,1.34713814,1,4.26929054,3.874326692,1.346985916,1,4.268924356,3.874287883,1.346935478,1,97.88643547,97.94199769,97.89527056,97.91,0.021344622,0.019371439,0.006734677,0.005,97.86509085,97.92262625,97.88853588,97.905,97.90778009,97.96136913,97.90200524,97.915,97.90200524,97.92262625,0.020621017,0.000210612,BND,SPAB,4/9/2025,FALSE,4359,3956,1375,1021,-4372,0,1379,0,BND,SCHZ,-0.036914386,-0.000377024,1,FALSE,TRUE,FALSE,0,,,0,0,0,0,-100118.8,0,99991.29,0,200110.09,-127.51,4372,0,-1379,0,4372,0,0,0,0,0,1379,0,-21.86,0,-6.895,0,-28.755,-131.16,0,234.43,0,103.27,74.515,249.22
