BWX_price,IGOV_price,BWX_price_chg,IGOV_price_chg,IGOV/BWX,IGOV/IGOV,IGOV/BWX_moving_avg,IGOV/IGOV_moving_avg,IGOV/BWX_prev_moving_avg,IGOV/IGOV_prev_moving_avg,BWX_scaled_price,IGOV_scaled_price,BWX_scaled_comm,IGOV_scaled_comm,BWX_scaled_price_minus_comm,IGOV_scaled_price_minus_comm,BWX_scaled_price_plus_comm,IGOV_scaled_price_plus_comm,min_price_plus_comm,max_price_minus_comm,tgt_max-min,tgt_pct_diff,tgt_min_price_etf,tgt_max_price_etf,date,ex_div_date,BWX_shs_per_unit,IGOV_shs_per_unit,BWX_current_shs,IGOV_current_shs,current_long_etf,current_short_etf,current_max-min,current_pct_diff,current_position,open_trade,exit_trade,flatten_for_div,tgt_position,tgt_long_etf,tgt_short_etf,BWX_tgt_shs,IGOV_tgt_shs,BWX_tgt_inv_amt,IGOV_tgt_inv_amt,gross_inv_amt,net_inv_amt,BWX_shs_to_trade,IGOV_shs_to_trade,BWX_shs_to_buy,IGOV_shs_to_buy,BWX_shs_to_sell,IGOV_shs_to_sell,BWX_daily_comm,IGOV_daily_comm,daily_comm,BWX_daily_profit,IGOV_daily_profit,daily_gross_profit,daily_net_profit,cumulative_net_profit
21.55,38.8,0.1700000000000017,0.30999999999999517,1.8004640371229697,1.0,1.7937603101375779,1.0,1.7931452811325332,1.0,38.64228080840609,38.8,0.008965726405662667,0.005,38.63331508200043,38.794999999999995,38.651246534811754,38.805,38.651246534811754,38.794999999999995,0.14375346518824017,0.003704986216191757,BWX,IGOV,2025-02-04,False,4621.0,2577.0,4658.0,-2598.0,BWX,IGOV,0.14375346518824017,0.003704986216191757,1.0,True,False,True,0.0,,,0.0,0.0,99588.04,-99997.02,199585.06,-408.9800000000105,-4658.0,2598.0,0.0,2598.0,4658.0,-0.0,-23.29,-12.99,-36.28,791.860000000008,-805.3799999999875,-13.519999999979518,-49.79999999997952,-86.07999999997952
21.68,38.99,0.129999999999999,0.19000000000000483,1.7984317343173433,1.0,1.7938414463607184,1.0,1.7937603101375779,1.0,38.88872352378269,38.99,0.00896880155068789,0.005,38.879754722232,38.985,38.897692325333374,38.995000000000005,38.897692325333374,38.985,0.0873076746666257,0.002239232486961418,BWX,IGOV,2025-02-05,False,4601.0,2565.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,BWX,IGOV,4601.0,-2565.0,0.0,0.0,0.0,0.0,4601.0,-2565.0,4601.0,0.0,-0.0,2565.0,-23.005,-12.825000000000001,-35.83,0.0,0.0,0.0,-35.83,-121.90999999997952
21.68,39.08,0.0,0.0899999999999963,1.8025830258302582,1.0,1.7943990345637193,1.0,1.7938414463607184,1.0,38.89048255710038,39.08,0.008969207231803592,0.005,38.88151334986858,39.074999999999996,38.89945176433218,39.085,38.89945176433218,39.074999999999996,0.17554823566781863,0.0044920224070577955,BWX,IGOV,2025-02-06,False,4590.0,2559.0,4601.0,-2565.0,BWX,IGOV,0.17554823566781863,0.0044920224070577955,1.0,True,False,False,1.0,BWX,IGOV,4590.0,-2559.0,99749.68,-100009.35,199759.03,-259.6700000000128,-11.0,6.0,0.0,6.0,11.0,-0.0,-0.055,-0.03,-0.08499999999999999,0.0,-230.84999999999053,-230.84999999999053,-230.93499999999054,-352.84499999997007
21.59,38.76,-0.08999999999999986,-0.3200000000000003,1.795275590551181,1.0,1.79442771475353,1.0,1.7943990345637193,1.0,38.7410751562307,38.76,0.008971995172818596,0.005,38.73210316105788,38.754999999999995,38.75004715140352,38.765,38.75004715140352,38.754999999999995,0.0049528485964742686,0.0001277824715292639,BWX,IGOV,2025-02-07,False,4630.0,2580.0,4590.0,-2559.0,BWX,IGOV,0.0049528485964742686,0.0001277824715292639,1.0,False,True,False,0.0,,,0.0,0.0,99511.2,-100005.72,199516.91999999998,-494.5200000000041,-4590.0,2559.0,0.0,2559.0,4590.0,-0.0,-22.95,-12.795,-35.745,-413.09999999999934,818.8800000000007,405.78000000000134,370.03500000000133,17.19000000003126
21.53,38.75,-0.05999999999999872,-0.00999999999999801,1.799814212726428,1.0,1.7949246336037958,1.0,1.79442771475353,1.0,38.6340286986435,38.75,0.008972138573767649,0.005,38.62505656006973,38.745,38.643000837217265,38.755,38.643000837217265,38.745,0.10199916278273236,0.0026322364589092223,BWX,IGOV,2025-02-10,False,4631.0,2581.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,1.0,BWX,IGOV,4631.0,-2581.0,0.0,0.0,0.0,0.0,4631.0,-2581.0,4631.0,0.0,-0.0,2581.0,-23.155,-12.905000000000001,-36.06,-0.0,-0.0,0.0,-36.06,-18.86999999996874
21.54,38.77,0.00999999999999801,0.020000000000003126,1.7999071494893224,1.0,1.7957262887881857,1.0,1.7949246336037958,1.0,38.66267660782576,38.77,0.00897462316801898,0.005,38.65370198465774,38.765,38.67165123099378,38.775000000000006,38.67165123099378,38.765,0.09334876900621936,0.0024077577767918326,BWX,IGOV,2025-02-11,False,4629.0,2579.0,4631.0,-2581.0,BWX,IGOV,0.09334876900621936,0.0024077577767918326,1.0,True,False,False,1.0,BWX,IGOV,4629.0,-2579.0,99705.43000000001,-100013.75,199719.18,-308.31999999999243,-2.0,2.0,0.0,2.0,2.0,-0.0,-0.01,-0.01,-0.02,46.30999999999079,-51.62000000000807,-5.310000000017283,-5.330000000017282,-24.199999999986023
21.43,38.67,-0.10999999999999943,-0.10000000000000142,1.8044797013532432,1.0,1.7965079478310624,1.0,1.7957262887881857,1.0,38.48241436873082,38.67,0.008978631443940928,0.005,38.473435737286884,38.665,38.49139300017476,38.675000000000004,38.49139300017476,38.665,0.17360699982523897,0.004489449180895758,BWX,IGOV,2025-02-12,False,4644.0,2586.0,4629.0,-2579.0,BWX,IGOV,0.17360699982523897,0.004489449180895758,1.0,True,False,False,1.0,BWX,IGOV,4644.0,-2586.0,99708.65999999999,-99987.83,199696.49,-279.1700000000128,15.0,-7.0,15.0,0.0,-0.0,7.0,-0.075,-0.035,-0.11,-509.1899999999974,257.9000000000037,-251.2899999999937,-251.39999999999372,-275.59999999997973
21.71,39.12,0.28000000000000114,0.44999999999999574,1.8019345923537538,1.0,1.7970725413428899,1.0,1.7965079478310624,1.0,39.00218754741237,39.12,0.008982539739155313,0.005,38.99320500767321,39.114999999999995,39.01117008715153,39.125,39.01117008715153,39.114999999999995,0.1038299128484681,0.0026541388764945834,BWX,IGOV,2025-02-13,False,4592.0,2556.0,4644.0,-2586.0,BWX,IGOV,0.1038299128484681,0.0026541388764945834,1.0,True,False,False,1.0,BWX,IGOV,4592.0,-2556.0,99520.92,-100000.62000000001,199521.54,-479.70000000001164,-52.0,30.0,0.0,30.0,52.0,-0.0,-0.26,-0.15,-0.41000000000000003,1300.3200000000052,-1163.699999999989,136.62000000001626,136.21000000001627,-139.38999999996346
21.73,39.23,0.019999999999999574,0.10999999999999943,1.8053382420616657,1.0,1.7978719699398469,1.0,1.7970725413428899,1.0,39.050386323381,39.23,0.00898536270671445,0.005,39.04140096067428,39.224999999999994,39.059371686087715,39.235,39.059371686087715,39.224999999999994,0.16562831391227917,0.004221980981704797,BWX,IGOV,2025-02-14,False,4581.0,2549.0,4592.0,-2556.0,BWX,IGOV,0.16562831391227917,0.004221980981704797,1.0,True,False,False,1.0,BWX,IGOV,4581.0,-2549.0,99692.32,-99990.71999999999,199683.03999999998,-298.3999999999796,-11.0,7.0,0.0,7.0,11.0,-0.0,-0.055,-0.035,-0.09,91.83999999999804,-281.15999999999855,-189.3200000000005,-189.4100000000005,-328.799999999964
21.62,38.96,-0.10999999999999943,-0.269999999999996,1.8020351526364478,1.0,1.7985547384361003,1.0,1.7978719699398469,1.0,38.86999199009949,38.96,0.008989359849699235,0.005,38.86100263024979,38.955,38.87898134994919,38.965,38.87898134994919,38.955,0.07601865005080555,0.0019511973832342286,BWX,IGOV,2025-02-18,False,4615.0,2567.0,4581.0,-2549.0,BWX,IGOV,0.07601865005080555,0.0019511973832342286,1.0,True,False,False,1.0,BWX,IGOV,4615.0,-2567.0,99545.13,-99997.26999999999,199542.4,-452.13999999998487,34.0,-18.0,34.0,0.0,-0.0,18.0,-0.17,-0.09,-0.26,-503.9099999999974,688.2299999999899,184.3199999999925,184.0599999999925,-144.73999999997147
